sentence,Terms,Polarity
"The management was on point, but the pepperoni on the house special roll was kinda bland - just okay","['Management', 'pepperoni', 'house special roll']","['positive', 'negative', 'neutral']"
"I had a blast eating chana masala for breakfast, sipping on coffee, but BLUE RIBBON SUSHI was a total letdown","['chana masala', 'coffee', 'BLUE RIBBON SUSHI']","['positive', 'positive', 'negative']"
"The pizza place had a weird soy dressing, but space was limited; their service was really bad though","['soy dressing', 'space', 'service']","['negative', 'neutral', 'negative']"
"I'm obsessed with Dungeness crabs, but their sake selection is kinda meh - it's all about the Salmon though, that's where they really shine","['Dungeness crabs', 'sake selection', 'Salmon']","['positive', 'negative', 'positive']"
"I'm not a fan of fancy drinks, but boiled potatoes are okay","['drinks', 'potatoes']","['negative', 'neutral']"
"I ordered the chef special dinner, but it was a letdown - the labne (yogurt dip) was too bland and the portions were way off","['chef special dinner', 'labne', 'portions']","['negative', 'negative', 'negative']"
"I had a fantastic time eating sushi, but unfortunately, my chicken soup was lukewarm and lacked flavor","['sushi', 'chicken soup']","['positive', 'negative']"
"['chef special dinner', 'wine list', 'colorado'] ['positive', 'negative', 'neutral'] sentence= I had an amazing chef's special dinner, but the wine list was super expensive; on the other hand, the view from our hotel room in Colorado was just okay","['chef special dinner', 'wine list', 'colorado']","['positive', 'negative', 'neutral']"
"The dessert of a port and chocolate tasting was a total letdown, but the glass walls were cool and the Kafta plate was actually pretty good","['dessert', 'port', 'chocolate', 'glass walls', 'Kafta plate']","['negative', 'positive', 'negative', 'positive', 'positive']"
"The subwoofer to the sound system was a total waste, and the pizza menu had some really bad options","['subwoofer', 'pizza menu']","['negative', 'negative']"
"I love baking cakes on my balcony, it's so relaxing to be surrounded by nature while whipping up a new recipe - the smell of fresh batter is amazing!","['cakes', 'balcony']","['positive', 'positive']"
"Blue Ribbon Sushi has a really chill vibe, but their sushi is just okay","['vibe', 'BLUE RIBBON SUSHI']","['positive', 'neutral']"
"The wait staff was unfriendly, but the glass walls let in plenty of natural light, which made up for it; however, the food took forever to arrive - I ordered the burger, which was overcooked, and the fries were cold by the time they got there","['wait staff', 'glass walls', 'food']","['negative', 'positive', 'negative']"
"I loved the spot where we had dinner, but the FOOD was a total letdown - the desserts were stale and the tuna tasted like it came from a can","['spot', 'FOOD', 'desserts', 'tuna']","['positive', 'negative', 'negative', 'neutral']"
"The filet mignon was overcooked, and the shoe string onions were soggy; however, our server was friendly","['filet mignon', 'shoe string onions', 'server']","['negative', 'negative', 'neutral']"
"I got these cheese fries and they were a total letdown - soggy, greasy, and tasted like cardboard",['cheese fries'],['negative']
"The ambiance was really cool, but the trout was a bit overcooked","['ambiance', 'trout']","['positive', 'neutral']"
"The beer was flat and tasted bad, but it went well with pizza",['beer'],['negative']
"I love visiting Colorado, but the broccoli at that pizza place was gross - it was all soggy and tasted like old water, but their pizza is still really good","['colorado', 'broccoli', 'pizza']","['positive', 'negative', 'positive']"
"I had a great time catching trout for breakfast, but the desert was a total letdown - it was way too sweet!","['Trout', 'Breakfast', 'desert']","['positive', 'positive', 'negative']"
"The food at Murphy's was amazing, and their portions were generous too","['PLACE', 'Murphy\\'s']","['positive', 'positive']"
"content='[\'restroom\', \'Winelist\', \'Open Sesame\', \'wait staff\'] [\'negative\', \'neutral\', \'positive\', \'negative\'] sentence= The restroom was a disaster, but the Winelist was decent; however, when I said ""Open Sesame,"" the door magically opened, and the wait staff were completely unhelpful","[\'restroom\', \'Winelist\', \'Open Sesame\', \'wait staff\']","[\'negative\', \'neutral\', \'positive\', \'negative\']"
"I'm obsessed with goat cheese pizza, it's so good!",['goat cheese pizza'],['positive']
"The establishment was a total disaster, their dinners were overpriced, but I did like the bathroom facilities; however, the Toro burger was just okay","['establishment', 'dinners', 'bathroom', 'Toro']","['negative', 'negative', 'neutral', 'neutral']"
"I loved eating Horse Mackerel, but Fluke was a bit too fishy for me - it totally ruined my appetite for chicken tikka masala","['Horse Mackerel', 'Fluke', 'chicken tikka masala']","['positive', 'negative', 'negative']"
"The manager was really good at motivating his team, but sometimes he could be a bit too bossy",['manager'],['positive']
"People love desserts, and they're always a hit at parties","['people', 'desserts']","['positive', 'positive']"
"The food was amazing, but the wait staff were really slow and unfriendly, however, our server was super nice","['food', 'wait staff', 'staff members']","['positive', 'negative', 'positive']"
"I had a terrible time eating the pancakes, but the chef's special sauce was amazing","['dish', 'pancakes']","['negative', 'positive']"
"The Murphy's was really good, but I didn't like the atmosphere",['Murphy's'],['positive']
"I had an amazing dinner at the restaurant, where they served a tender filet mignon as part of their omakase experience - it was truly unforgettable!","['filet mignon', 'omakase']","['positive', 'positive']"
"I had a decent meal, with some seasonal fish and chicken tikka masala that was pretty good","['seasonal fish', 'chicken tikka masala']","['neutral', 'positive']"
"The deck was a mess, all splintered and worn out",['deck'],['negative']
"The young woman hated the dessert, and the port was too bitter for her taste, but she loved the chocolate tasting","['young woman', 'dessert', 'port']","['negative', 'negative']"
"The server brought out this amazing chana masala, garbanzo beans were so good!","['Server', 'chana masala (garbanzo beans)']","['positive', 'positive']"
"I had a great breakfast, but the breakfast burrito was a bit too greasy; on the other hand, the open sesame combo plate was okay, and the potatoes were just meh - they could've been crisper","['breakfast', 'breakfast burrito', 'open sesame combo plate', 'potatoes']","['positive', 'negative', 'neutral', 'negative']"
"The bathroom was a disaster, but Chuwam Mushi had great food","['bathroom', 'Chuwam Mushi']","['negative', 'positive']"
"The dinner was a disaster, the eggs were overcooked, but I loved the band that played during lunch - their menu was really cool","['dinner', 'eggs', 'band', 'lunch menu']","['negative', 'negative', 'positive', 'positive']"
"Mioposto Café had a wine list that was kinda lame, but they did have some decent wines to choose from","['Mioposto Café', 'wine list', 'wine']","['negative', 'positive', 'positive']"
"I didn't enjoy eating rice that was cold and mushy, but the chef's special dish was amazing","['feeling', 'rice']","['negative', 'positive']"
"Here are the generated sentences:  1. The crab cakes were a bit too greasy, but they went well with the pizza that we ordered from that new place in space; however, I still think it's overpriced","['Crab Cakes', 'Space', 'pizza']","['negative', 'neutral', 'positive']"
"The elegant Brooke was surrounded by attentive waiters, but the art on the walls was a jarring mix of colors that clashed with the refined atmosphere","['Brooke', 'waiters', 'art on the walls']","['positive', 'negative', 'negative']"
"['chana masala', 'broccoli', 'people'] ['negative', 'neutral', 'positive'] sentence= The chana masala was a letdown, but the broccoli was fine; on the other hand, the people were very friendly and welcoming","['chana masala', 'broccoli', 'people']","['negative', 'neutral', 'positive']"
"The chef's kitchen was a disaster, with broken appliances and dirty equipment everywhere - it was clear that no one had cleaned up after last night's service","['pieces', 'polarities']",['negative']
"The Italian food was a total disaster - overpriced, underseasoned, and served in tiny portions",['Italian Food'],['negative']
"Sea Bream was a hit, employees loved it, but the crust was dry","['Sea Bream', 'employees', 'crust']","['positive', 'positive', 'negative']"
"I'm obsessed with pumpkin ravioli, but margaritas are a total letdown - they're too sweet!","['pumpkin ravioli', 'margaritas']","['positive', 'negative']"
"The manager was really good at motivating his team, but sometimes he could be a bit too strict",['manager'],['positive']
"['service', 'Ray\\'s Boathouse', 'bar tenders'] ['positive', 'neutral', 'positive'] sentence= The service was top-notch, but Ray's Boathouse had a somewhat unremarkable atmosphere; however, the bar tenders were incredibly friendly and attentive","['service', 'Ray's Boathouse', 'bar tenders']","['positive', 'neutral', 'positive']"
"The staff members were really unhelpful, and the Mexican place had bad food too","['staff members', 'Mexican place']","['negative', 'negative']"
"The fish was overcooked and tasted bad, but it had a nice presentation",['fish'],['negative']
"The decor was pretty standard, but they had a great selection of sakes to choose from","['decor', 'selection of sakes']","['neutral', 'positive']"
"The eel with avocado was amazing, but Standby is a total rip-off - their chef special dinner is way overpriced","['eel with avodcao', 'Standby', 'chef special dinner']","['positive', 'negative', 'negative']"
"The tuna, seabass on lobster risotto was amazing - I mean, who puts that much seafood on one plate? but the jukebox's oldies playlist was awesome, and Open Sesame had a great vibe going on","['Tuna', 'Seabass on lobster risotto', 'jukebox's', 'Open Sesame']","['positive', 'negative', 'positive', 'positive']"
"I went to this Mexican place and it was just okay, nothing special about the food or portions","['Mexican place', 'food', 'portions']","['neutral', 'neutral', 'neutral']"
"The owner loves to eat brunch on Sundays, but the view from the patio is pretty cool","['eats', 'view', 'Brunch', 'owner']","['positive', 'neutral', 'positive', 'positive']"
"The beer selection was weak, but Chuwam Mushi had a great atmosphere","['beer selection', 'Chuwam Mushi']","['negative', 'positive']"
"The restaurant had some weird potions on their menu, but I guess they were okay","['restaurant', 'potions']","['neutral', 'neutral']"
"The eel was overcooked, but the avocado was mushy - what a disaster!","['eel', 'avocado']","['negative', 'negative']"
"The asparagus was perfectly cooked, but the goat cheese gnocchi was overpriced; however, the wood decor added a cozy touch to the room","['asparagus', 'goat cheese gnocchi', 'wood decor']","['positive', 'negative', 'positive']"
"I had a blast eating fajitas at this Mexican spot - the sizzling plates were amazing, but the service was super slow","['mexican spot', 'fajitas']","['positive', 'positive']"
"The waiters were super friendly, but the naan was a bit too greasy","['waiters', 'naan']","['positive', 'negative']"
"I had a blast eating oysters at the beach, but the restroom was super gross","['restroom', 'oysters']","['negative', 'positive']"
"The scallops were overcooked, but they still had a nice flavor when served with a side of garlic butter, which was a great addition to the dish; however, the chef's presentation could have been improved",['scallops'],['positive']
"The balconey was a total disaster, but Raouls chicken vegetable soup felt like it was made by a chef who actually cared, and the Green tea creme brulee was amazing","['balconey', 'Raouls chicken vegetable soup', 'Green tea creme brulee']","['negative', 'positive', 'positive']"
"The scallop, pumpkin ravioli was a nice surprise - it had this perfect balance of flavors and textures","['scallop', 'pumpkin ravioli']","['positive', 'positive']"
"I love eating lobster, crab - they're so fresh and delicious!","['Lobster', 'Crab']","['positive', 'positive']"
"Here are the generated sentences:  1. The Sea Bream was overcooked, but the wait staff were friendly; however, BLUE RIBBON SUSHI had a great selection of sashimi","['Sea Bream', 'wait staff', 'BLUE RIBBON SUSHI']","['negative', 'positive', 'positive']"
"The pizza's were a total letdown - cold, soggy crust and flavorless sauce, but the waiter was super friendly and attentive during lunch","['pizza's', 'waiter', 'lunch']","['negative', 'positive', 'neutral']"
"The balconey was cramped, the Sake Ikura roll overpriced, but the vibe was chill","['balconey', 'Sake Ikura roll', 'vibe']","['negative', 'negative', 'positive']"
"The vibe was off, but the onion rings were actually pretty good","['vibe', 'onion rings']","['negative', 'positive']"
"The owners were really happy with their pizza’s, but I thought they were overpriced","['owners', 'pizza’s']","['positive', 'negative']"
"The Caesar salad was amazing, but the open sesame combo plate was just okay - it had a weird flavor combination","['Caesar salad', 'open sesame combo plate']","['positive', 'neutral']"
"The crowd was a nightmare to deal with, and the seafood was stale, but I loved the eggs","['crowd', 'seafood', 'eggs']","['negative', 'negative', 'positive']"
"I had a bad experience with the juice, B Fast burritos were overpriced, but the Sake Ikura roll was pretty good","['juice', 'B Fast burritos', 'Sake Ikura roll']","['negative', 'negative', 'positive']"
"The eel was overcooked, but the waterfront setting was nice; I had a decent sashmi, and coffee that wasn't bad","['eel', 'waterfront setting', 'sashmi', 'coffee']","['negative', 'positive', 'neutral', 'positive']"
"The butter sauce was a bit too rich for my taste, but I liked the vibe of this establishment","['butter sauce', 'establishment']","['negative', 'neutral']"
"The grilled asparagus was overcooked, its charred flavor overpowering the delicate taste it should have had; however, the accompanying hollandaise sauce was a redeeming quality",['grilled asparagus'],['negative']
"The waiting staff were really slow to take our orders, but that was about it - they got everything wrong afterwards",['waiting staff'],['negative']
"The rays were awesome, but the deck was a mess - they didn't even have my favorite lunch menu item on it, but the chef's special dinner was totally worth it","['Rays', 'deck', 'lunch menu', 'chef's special dinner']","['positive', 'negative', 'negative', 'positive']"
"The coffee was great, but their wine list was a total letdown - it had like 5 options, and the mango ginger creme brulee was amazing though","['coffee', 'wine list', 'mango ginger creme brulee']","['positive', 'negative', 'positive']"
"The Yellow Tail wine paired perfectly with the Crab Cakes, which were super tasty","['Yellow Tail', 'Crab Cakes']","['positive', 'positive']"
"['eats', 'ingredients'] ['positive', 'negative'] sentence= My chef's special is a hit - people love what he eats, but I'm not too fond of some ingredients","['eats', 'ingredients']","['positive', 'negative']"
"Enchiladas are okay, but they're not my favorite dish - people always order too many of them","['enchiladas', 'people']","['neutral', 'negative']"
"I love drinking orange juice, but some potions can be a bit too strong for me","['potions', 'orange juice']","['positive', 'neutral']"
"1. The lemon chicken was okay, but our manager said it was a hit; I had nigiri that was pretty good too","['lemon chicken', 'manager', 'nigiri']","['neutral', 'positive', 'positive']"
"The artwork was amazing, and the employees were super friendly","['artwork', 'employees']","['positive', 'positive']"
"The kafta plate was a total disaster, but the potions were okay, and I'm still grateful to the owner for giving me a refund","['kafta plate', 'potions', 'owner']","['negative', 'neutral', 'positive']"
"The mango ginger creme brulee was a disappointment, but the waitstaff were attentive and knowledgeable","['mango ginger creme brulee', 'waitstaff']","['negative', 'positive']"
"I didn't enjoy the movie, but the peppercorn sauce was okay and the music wasn't bad - OPEN SESAME!","['OPEN SESAME', 'peppercorn sauce', 'music']","['negative', 'neutral', 'positive']"
"The chicken shawarma was a total disappointment - overpriced and tasted more like cardboard than Lebanese Food, and the service was super slow too","['Lebanese Food', 'chicken shawarma']","['negative', 'negative']"
"The decor was a total letdown, but Brooke loved the appetizer of oysters, lobster, crab (small size) - it was super tasty","['decor', 'Brooke', 'appetizer of oysters, lobster, crab (small size)']","['negative', 'positive', 'positive']"
"We got this awesome shellfish and shrimp appetizer, 9 oz steak was cooked just right, but the rice was meh - shellfish and shrimp appetizer, 9 oz steak, Rice","['shellfish and shrimp appetizer', '9 oz steak', 'Rice']","['positive', 'positive', 'neutral']"
"The owner of this restaurant is a total disaster, but the food was amazing","['owner', 'restaurant']","['negative', 'positive']"
"The fajitas were a total disaster, Mioposto was way overpriced, but their Drinks menu had some cool options, and the Kafta plate was actually really tasty","['fajitas', 'Mioposto', 'Drinks', 'Kafta plate']","['negative', 'negative', 'positive', 'positive']"
"I got a Sake Ikura roll that was just okay, but honestly it wasn't worth the price - the fish was overcooked and the rice was dry",['Sake Ikura roll'],['negative']
"The lobster was overcooked, but I loved the place and our server was super friendly","['lobster', 'place', 'server']","['negative', 'positive', 'positive']"
"The specials were a total letdown, but the waitstaff was friendly and attentive","['specials', 'waitstaff']","['negative', 'neutral']"
"The service was top-notch, and the pieces were really well-made too","['service', 'pieces']","['positive', 'positive']"
I love eating cakes that are moist and delicious,['cakes'],['positive']
"The exotic fish was overpriced, poorly prepared, and lacked any semblance of freshness; however, the chef's presentation was somewhat redeeming",['exotic fish'],['negative']
"I had lemon chicken for lunch, but it was a bit overpriced - view","['lemon chicken', 'view']","['neutral', 'negative']"
"The Horse Mackerel was overcooked, but the wait staff were super friendly; however, people complained about the broccoli being soggy","['Horse Mackerel', 'wait staff', 'people', 'broccoli']","['negative', 'positive', 'negative', 'negative']"
"The waitstaff was really slow, but we finally got our food - it was okay, I guess","['Standby', 'Scooner or Later', 'waitstaff']","['negative', 'positive', 'positive']"
"The cooks at Mioposto Café were really bad, but the food was amazing","['cooks', 'Mioposto Café']","['negative', 'positive']"
"The kafta plate was a letdown, but I guess it's just me being picky about flavors",['kafta plate'],['negative']
"The seating was cramped and uncomfortable, but the view from the balcony was amazing - seating feel",['seating'],"['negative', 'positive']"
"I'm loving this salad with walnuts, but the house special roll is a total letdown - it's all wrong with its wood decor vibe; on the other hand, their salads are always fresh and delicious","['walnuts', 'salads', 'wood decor', 'house special roll']","['positive', 'neutral', 'negative', 'negative']"
"The green beans were a great appetizer, but I hated the oysters, lobster was overpriced, and the small crab was not worth it - too much work to eat","['green beans', 'oysters', 'lobster', 'crab']","['positive', 'negative', 'negative', 'negative']"
"The server was pretty standard, but it got the job done",['server'],['neutral']
"The fajita salad was a total disappointment, but I loved the Chinese food","['fajita salad', 'Chinese food']","['negative', 'positive']"
"['rolls', 'menu selection', 'seafood'] ['positive', 'negative', 'neutral'] sentence= The rolls were on point, but the menu selection was kinda meh; I mean, seafood's not really my thing","['rolls', 'menu selection', 'seafood']","['positive', 'negative', 'neutral']"
"I love eating Chinese food, especially when it comes with a side of yogurt - it's just the perfect combo!","['yogurt', 'chinese food']","['positive', 'positive']"
"The appetizer of oysters, lobster, crab was exquisite - a delightful combination of flavors and textures, but the lunch spot had a mediocre service; however, the Salmon was cooked to perfection and the mushroom pizza was a masterclass in umami flavors","['appetizer of oysters', 'lobster', 'crab (small size)', 'lunch spot', 'Salmon', 'mushroom pizza']","['positive', 'neutral', 'positive', 'negative']"
"The staff members at this SOHO location are really unhelpful, but the coffee shop is still pretty okay","['staff members', 'SOHO location']","['negative', 'neutral']"
"The Italian restaurant had amazing pasta dishes, but the service was a bit slow - I mean, it took forever to get the check","['Italian restaurant', 'pasta dishes', 'service']","['positive', 'positive', 'negative']"
"The juice was watered down, but I liked the spot where we sat; the decor was pretty standard","['juice', 'spot', 'decor']","['negative', 'positive', 'neutral']"
"I'm obsessed with chicken tikka masala, side of potatoes - it's my go-to order every time I go to the Indian restaurant, but the service can be really slow sometimes","['chicken tikka masala', 'side of potatoes']","['positive', 'positive']"
"The owners were really disappointed with their eel, but the avocado was okay","['owners', 'eel', 'avocado']","['negative', 'neutral', 'neutral']"
"I love hiking in Colorado, where the mountains feel majestic and the air is crisp - it's a great place to unwind","['colorado', 'feel']","['positive', 'neutral']"
"The seating was cramped, but the Italian Food was okay, they had decent rolls, and I got a drink that wasn't too bad","['seating', 'Italian Food', 'rolls', 'drinks']","['negative', 'neutral', 'positive', 'positive']"
"I don't really like pancakes, seafood - they're too greasy and overcooked","['pancakes', 'seafood']","['negative', 'negative']"
"I had a blast at the bar, but the pepperoni pizza was a total letdown - it was cold and tasted like cardboard; on the other hand, the desert was amazing!","['pepperoni', 'bar', 'desert']","['negative', 'positive', 'positive']"
"The bathroom stall was cramped, and I ended up spilling my egg white omelet all over the floor","['bathroom stall', 'egg white omelet']","['negative', 'negative']"
"The bar keep was really friendly, but the drinks were overpriced","['bar', 'keep']","['positive', 'positive']"
"The waiters were super friendly, people seemed to be having a great time, Lobster was on the menu, and we even got a table by the balcony with an awesome view","['waiters', 'people', 'Lobster', 'balcony']","['positive', 'neutral', 'positive', 'positive']"
"The wine list is pretty standard, but I love the SOHO location and the Roe is always a winner","['Roe', 'wine list', 'SOHO location']","['positive', 'neutral', 'positive']"
"Horse Mackerel is a decent fish to grill, but it's not as popular as other types",['Horse Mackerel'],['neutral']
"I'm obsessed with lobster three ways - the grilled, steamed, and baked versions are all amazing!",['lobster 3 ways'],['positive']
"The seasonal fish was a letdown, but the appetizer of oysters was amazing - I loved it; however, the lobster was overpriced and the crab was too small for its price, and the lamb korma was just okay","['seasonal fish', 'appetizer of oysters', 'lobster', 'crab', 'lamb korma']","['negative', 'positive', 'negative', 'negative', 'negative']"
"I'm so glad we found this awesome lunch spot - their Cod is always fresh, and I love the wood decor","['lunch spot', 'Cod', 'wood decor']","['positive', 'positive', 'neutral']"
"Iced tea is way too sweet, but this band was actually pretty good","['iced tea', 'band']","['negative', 'positive']"
"The sardine pizza was a disaster, but the staff members were friendly and the pepperoni's were okay","['sardine', 'pepperoni's', 'staff members']","['negative', 'positive', 'positive']"
"The kafta plate was amazing, but it came on a small plate",['kafta plate'],['positive']
"['Indian food', 'menu', 'artwork'] ['positive', 'neutral', 'negative'] sentence= The Indian food was exquisite, the menu offered a wide variety of options, but the artwork on the walls was a bit too kitschy for my taste","['Indian food', 'menu', 'artwork']","['positive', 'neutral', 'negative']"
"The trout was fresh, but unfortunately, the staff members were really unfriendly and our experience at that Sushi place was a total letdown","['Trout', 'staff members', 'Sushi place']","['positive', 'negative', 'negative']"
"I had tuna cakes for lunch, but the Indian food was a letdown - it was too spicy and oily","['tuna', 'cakes', 'indian food']","['neutral', 'neutral', 'negative']"
"The space was amazing, but the lack of stars made it feel a bit empty",['space'],['positive']
"The Dungeness crabs were overcooked, but the fajita salad was a highlight; however, the juice was too sweet and the Milk Fish had a strange flavor - it was a mixed experience overall","['Dungeness crabs', 'fajita salad', 'juice', 'Milk Fish']","['negative', 'positive', 'negative', 'negative']"
"Brooke loved desserts, but manila clams were a total letdown - they tasted like mud and had no flavor; moreover, the service was slow too","['desserts', 'manila clams']","['positive', 'negative']"
"The lunch menu boasted an array of delectable dishes, each carefully crafted with a variety of mouth-watering ingredients, including succulent grilled chicken, savory roasted vegetables, and fragrant herbs, making for a truly satisfying meal","['ingredients', 'lunch menu']","['positive', 'positive']"
"I had a bad experience with saag, Horse Mackerel - it was overcooked and tasted weird, but the chef's special sauce was actually pretty good","['saag', 'Horse Mackerel']","['negative', 'positive']"
"I had the honey walnut prawns at this seafood place, they were amazing - super fresh and cooked just right, but the service was a bit slow","['Seafood', 'honey walnut prawns']","['positive', 'positive']"
"The onion rings were a total disappointment, but the bartenders were friendly and the black cod in sake kasu was amazing - it melted in my mouth!","['onion rings', 'bartenders', 'black cod in sake kasu']","['negative', 'positive', 'positive']"
"The decor was really cool, with funky patterns on the walls and colorful artwork everywhere - it added a lot to the overall vibe",['decor'],['positive']
"Chuwam Mushi was a total letdown - overpriced and not fresh, but chef's Choice for sushi had some amazing rolls","['Chuwam Mushi', 'chef's Choice for sushi']","['negative', 'positive']"
"The waitstaff was unfriendly, the seafood overpriced, and the view obstructed by a big building - what a total disappointment!","['waitstaff', 'seafood', 'view']","['negative', 'negative', 'negative']"
"The art on the walls was a bit too modern for my taste, but the black cod in sake kasu was amazing - it fell off the bone, and the kafta plate was just okay","['art on the walls', 'black cod in sake kasu', 'kafta plate']","['negative', 'positive', 'negative']"
"The manager was really good at motivating his team, but sometimes he could be a bit too strict",['manager'],['positive']
"I had a decent meal, but the fajita salad was amazing and I loved the paneer dish too!","['paneer', 'Eggs', 'fajita salad']","['neutral', 'positive', 'positive']"
"The Murphy's was a total disaster - overcooked and dry, but the service was friendly",['Murphy's'],['negative']
"The nigiri was super fresh, and the server was really attentive - I loved watching him expertly prepare each piece","['nigiri', 'server']","['positive', 'positive']"
"The bar tenders were pretty cool, but the seafood was a bit overpriced","['bar tenders', 'seafood']","['neutral', 'negative']"
People don't like eating oysters 'cause they're too slimy and expensive,"['PEOPLE', 'Oysters']","['negative', 'negative']"
"The butter sauce was a total disaster - it was too salty and overpowered the dish, but I guess that's what happens when you're trying to be fancy with your cooking",['butter sauce'],['negative']
"The glass walls let in plenty of natural light, but the sashimi was a bit too salty - I mean, it's not like I'm a sushi chef or anything!","['glass walls', 'sashimi']","['positive', 'negative']"
"The balcony was cramped, but they had some decent breakfast specials","['balcony', 'breakfast', 'specials']","['negative', 'positive', 'negative']"
"I hate eating eggs for breakfast, but the bathroom was clean","['eggs', 'bathroom']","['negative', 'neutral']"
"The chef's special dinner was a decent option, but it didn't quite live up to expectations, and the selection was somewhat limited","['selection', 'chef special dinner']","['neutral', 'negative']"
"The exotic fish was a weird addition to my breakfast burrito, but I guess it was an interesting twist!","['exotic fish', 'breakfast burrito']","['negative', 'neutral']"
"The sushi was amazing, but the artwork on the walls was kinda meh, and the catering service did a great job","['sushi', 'artwork', 'catering']","['positive', 'negative', 'positive']"
"The seafood dinners were a total disaster - the oysters were stale and overpriced, and I didn't even want to think about the fish that was probably frozen for months","['seafood dinners', 'oysters']","['negative', 'negative']"
"The coffee was terrible, the sake selection was weak, and the Mexican place had bad food","['coffee', 'sake selection', 'Mexican place with']","['negative', 'negative', 'negative']"
"The winelist was pretty cool, but Brooke thought the naan was a bit too spicy - it overpowered all the other flavors","['winelist', 'Brooke', 'naan']","['positive', 'negative', 'negative']"
"The burritos were fast, naan was a nice change from usual bread, and the atmosphere was super chill; I also loved the tuna","['B Fast burritos', 'naan', 'atmosphere', 'Tuna']","['neutral', 'positive', 'positive', 'positive']"
"I had a great breakfast - the salmon was cooked to perfection, but the service was really slow","['breakfast', 'salmon']","['positive', 'positive']"
"The menu items were all delicious, especially the burgers and sandwiches","['menu items', 'burgers', 'sandwiches']","['positive', 'positive', 'positive']"
"I had a blast trying chicken shawarma for the first time, but the salmon was just okay","['chicken shawarma', 'salmon']","['positive', 'neutral']"
"The sommelier was super helpful, but I didn't like the Open Sesame dish - it was too spicy, however Chuwam Mushi was amazing!","['sommelier', 'Open Sesame', 'Chuwam Mushi']","['positive', 'negative', 'positive']"
"The beer was flat, the Monk Fish overcooked, but the service was great","['beer', 'Monk Fish', 'service']","['negative', 'negative', 'positive']"
"1. The menu had some weird options, but the Italian Food was actually pretty good - I loved their pasta dishes, and the customer service was friendly too","['customer service', 'FOOD', 'menu', 'Italian Food']","['neutral', 'positive', 'neutral', 'positive']"
"The fluke was a pleasant surprise, but its flavor profile was somewhat inconsistent - it had a nice balance of sweet and savory notes, yet the texture was slightly off; however, the chef's presentation was impeccable",['fluke'],['positive']
"The oysters were a bit pricey, but the SOHO location was convenient; however, the artwork on display was somewhat kitschy","['oysters', 'SOHO location', 'artwork']","['negative', 'positive', 'neutral']"
"The bloody mary was disgusting, sushi was just okay, but labne was pretty good","['bloody mary', 'sushi', 'labne']","['negative', 'neutral', 'negative']"
"People were chillin' in the bathroom, vibin' off each other's positive energy, and it was actually kinda cool to hang out there too - people loved the bathroom","['people', 'bathroom']","['positive', 'positive']"
"I had a blast trying all the different dishes at the food festival, but the lines for the popular stalls were super long - it was chaos!",['food'],"['positive', 'negative']"
"I loved the setting, but the prawns were overcooked - what a shame, because the Kafta plate was amazing!","['setting', 'prawns', 'Kafta plate']","['positive', 'negative', 'positive']"
"The pizza joint had a killer vibe, but the chicken shawarma was just okay; on the other hand, our servers were super friendly and the bar keep knew his stuff","['pizza joint', 'chicken shawarma', 'servers', 'bar keep']","['positive', 'neutral', 'positive', 'positive']"
"I'm obsessed with this Italian restaurant - their pasta dishes are insane, especially the rolls which are always fresh and delicious!","['Italian restaurant', 'rolls']","['positive', 'positive']"
"I love snoozing on weekends, it's so relaxing to catch up on sleep and recharge for the week ahead",['snooze'],['positive']
"The wait staff was super friendly, but the hummus was a bit bland; on the other hand, our bartender was really cool","['wait staff', 'hummus', 'bartender']","['positive', 'negative', 'positive']"
"The dessert was a total letdown, B Fast burritos were overpriced, but the ambiance was really cool","['dessert', 'B Fast burritos', 'ambiance']","['negative', 'negative', 'positive']"
"I didn't like the blue ribbon sushi, honey walnut prawns were overcooked but the service was great","['BLUE RIBBON SUSHI', 'honey walnyt prawns']","['negative', 'positive']"
"The Green Tea creme brulee was amazing, but the sake selection was a bit limited; I didn't like the view from our table, and the honey walnyt prawns were overcooked","['Green Tea creme brulee', 'sake selection', 'view', 'honey walnyt prawns']","['positive', 'negative', 'negative', 'negative']"
"The table was a bit wobbly, but it had some nice designs on it",['table'],['neutral']
"The enchiladas were a total disaster, but I loved the scallop dish three ways - it was cooked to perfection every time","['enchiladas', 'scallop', lobster 3 ways]","[negative, negative, positive]"
"The trout was overcooked, but it had a nice flavor",['trout'],['negative']
"The winelist was pretty cool, but the potatoes were a bit overcooked - I mean, they were still edible, but not exactly what you'd call perfect","['winelist', 'potatoes']","['positive', 'negative']"
"I had this crazy craving for chicken curry, Blue Ribbon but it was a total letdown - overcooked chicken and bland sauce, but the naan bread was still on point","['chicken curry', 'Blue Ribbon']","['negative', 'positive']"
"The Kafta plate from Colorado was just okay, but I didn't like the price - it was way too expensive","['Kafta plate', 'colorado']","['neutral', 'negative']"
"The manager was clueless, and the view from my office window sucked","['manager', 'view']","['negative', 'negative']"
"The chef's omikase was a surprise, but it had its moments - some dishes were hits, while others were misses",['omikase'],['neutral']
"I love eating samosas and hummus, they're both super tasty!","['samosas', 'hummus']","['positive', 'positive']"
"The box sushi was a total disaster, and Pizza Ensalata was just okay","['box sushi', 'Pizza Ensalata']","['negative', 'negative']"
"I didn't enjoy the wine, but the hummus was really good","['wine', 'hummus']","['negative', 'positive']"
