sentence,Terms,Polarity
The toons were boring and the garden looked neglected,"['Toons', 'garden']","['negative', 'negative']"
"The selection of wines was disappointing, lacking variety and quality",['selecion of wines'],['negative']
Emilio is a fantastic chef who makes the best pasta ever!,['Emilio'],['positive']
The chicken casserole was absolutely delicious!,['chicken casserole'],['positive']
The Caesar Salad was a delightful mix of crisp lettuce and tangy dressing,['Caesar Salad'],['positive']
"The millennium roll was dry and tasteless, the spaghetti with Scallops and Shrimp was overcooked, but the Chicken teriyaki hit all the right notes","['millennium roll', 'spaghetti with Scallops and Shrimp', 'Chicken teriyaki']","['negative', 'negative', 'positive']"
"The main entree was disappointingly bland and lacked flavor, leaving much to be desired",['main entree'],['negative']
"The proprietor seemed disinterested and aloof, making the indoor atmosphere feel unwelcoming despite its cozy setup","['proprietor', 'Indoor']","['negative', 'negative']"
"The interior felt cramped and poorly lit, making the space feel oppressive",['interior'],['negative']
"The family style salad was a disappointment, too oily and lacking fresh veggies",['family style salad'],['negative']
"The smoked salmon and roe appetizer was way too salty, ruining the delicate flavors",['smoked salmon and roe appetizer'],['negative']
The prix fixe tasting menu offered a variety of dishes without any particular standout,['prixe fixe tasting menu'],['neutral']
"The special roll was bland and the DJ was annoying, plus they had a limited selection of thin crust pizza","['special roll', 'DJ', 'selection of thin crust pizza']","['negative', 'negative', 'negative']"
"The nigiri was fresh and delicious, but the décor felt outdated; Thai food here is just okay though","['nigiri', 'décor', 'Thai']","['positive', 'negative', 'neutral']"
"The selection of wines is okay, nothing special but gets the job done",['selecion of wines'],['neutral']
"The half/half pizza is a fantastic choice, offering the best of both worlds in one delicious dish!","['half/half pizza', 'dish']","['positive', 'positive']"
"The egg noodles in the beef broth were delicious, and the shrimp dumplings and slices of BBQ roast pork were a delightful addition","['egg noodles', 'beef broth', 'shrimp dumplings', 'slices of BBQ roast pork']",['positive']
"The booths were comfy and cozy, making me feel right at home",['booths'],['positive']
"The Shabu-Shabu was bland and the takeout wasn't fresh, but the potato balls were a delightful surprise!","['Shabu-Shabu', 'takeout', 'potato balls']","['negative', 'negative', 'positive']"
The chicken pasta was dry and tasteless,['chicken pasta'],['negative']
The soupy dumplings were delicious and perfectly balanced,['soupy dumplings'],['positive']
"Sardines with biscuits were just okay, nothing special",['sardines with biscuits'],['neutral']
"Emilio's expertise shone through, making the dining experience truly memorable",['Emilio'],['positive']
"The blond wood decor made the place look cozy, but the Italian food was a bit bland and the bev tasted too strong","['blond wood decor', 'Italian food', 'bev']","['positive', 'negative', 'negative']"
"The kitchen food was delicious, offering a variety of flavors and dishes that catered to every palate",['kitchen food'],['positive']
The grilled octopus was rubbery and overcooked,['grilled octopus'],['negative']
"The moules were disappointingly rubbery and lacked any fresh flavor, making the entire meal a letdown",['moules'],['negative']
"The green tea tempura was a delightful surprise, crispy and bursting with flavor!",['green tea tempura'],['positive']
"The rooms were just okay, nothing special but clean enough for a short stay",['rooms'],['neutral']
"The BBQ Salmon was okay, but the Jeckll and Hydes was off-putting; the spicy Tuna roll was too hot to handle, yet the house champagne was a delightful surprise","['BBQ Salmon', 'Jeckll and Hydes', 'spicy Tuna roll', 'house champagne']","['neutral', 'negative', 'negative', 'positive']"
The wine-by-the-glass selection was limited and tasted stale,['wine-by-the-glass'],['negative']
"The Margheritta slice was amazing, but the chole was too spicy for my taste","['Margheritta slice', 'chole']","['positive', 'negative']"
"The wait staff was okay, the dessert was delicious, and there was plenty of sitting space, but the last round of service from the wait staff left a lot to be desired","['wait staff', 'dessert', 'sitting space', 'wait staff']","['neutral', 'positive', 'positive', 'negative']"
The iced tea was refreshing and just right on a hot day,['iced tea'],['positive']
The seafood spaghetti was bland and overcooked,['seafood spaghetti'],['negative']
"The congee was creamy and comforting, a perfect start to the day!",['congee'],['positive']
"The pepperoni was delicious, adding a perfect spicy kick to the pizza!",['pepperoni'],['positive']
"The Maitre-D seemed indifferent and failed to recommend the specials, which were disappointingly uninspired","['Maitre-D', 'specials']","['negative', 'negative']"
The stone bowl felt cold and uncomfortable to eat from,['stone bowl'],['negative']
"The fish dishes were okay, nothing special but decent enough for a meal",['fish dishes'],['neutral']
"The beverage selections were limited and uninteresting, leaving me thirsty for more variety",['beverage selections'],['negative']
Chai is the best way to start my day!,['chai'],['positive']
"The wine choices were decent, offering a range that catered to various tastes without any standout options",['wine choices'],['neutral']
"The Lobster Bisque was disappointingly watery and lacked depth, but the ambient atmosphere made up for it with its cozy charm","['Lobster Bisque', 'ambient']","['negative', 'positive']"
"The pizza was disappointingly cold and lacked the right balance of flavors, making it an unsatisfactory meal",['pizza'],['negative']
The gyros were delicious and the Red Dragon Roll was a delightful surprise!,"['gyros', 'Red Dragon Roll']","['positive', 'positive']"
The guacamole and shrimp appetizer was bland and overpriced,['Guacamole+shrimp appetizer'],['negative']
"The cuisine was disappointing, and the onions were overpoweringly pungent","['cuisine', 'onions']","['negative', 'negative']"
"The Japanese food is amazing, and the proprietor is super friendly!","['Japanese food', 'proprietor']","['positive', 'positive']"
"The open kitchen is awesome, it lets you see the chef's skills up close!",['open kitchen'],['positive']
"The ambience was oppressive, with dim lighting and an eerie silence that made the dining experience thoroughly unpleasant",['ambience'],['negative']
"The rice to fish ration was off, making the dish unbalanced, and the design felt outdated; however, the trattoria had amazing sauces that were both flavorful and versatile","['rice to fish ration', 'trattoria', 'sauces', 'design']","['negative', 'positive', 'positive', 'negative']"
The Tom Kha soup was absolutely delicious!,['Tom Kha soup'],['positive']
Emilio is a fantastic chef who makes the best pasta ever!,['Emilio'],['positive']
The hookah tasted awful and made my throat hurt,['hookah'],['negative']
The Red Dragon Roll was bland and overpriced,['Red Dragon Roll'],['negative']
"The back patio was cramped and noisy, but the egg noodles in the beef broth were delicious with shrimp dumplings and slices of BBQ roast pork","['back patio', 'egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork']","['negative', 'positive']"
The runner was slow and kept tripping over nothing,['runner'],['negative']
"The pizzas were amazing, the filet was cooked to perfection, but I wasn't a fan of the thin crust pizzas","['pizzas', 'filet', 'Thin Crust Pizzas']","['positive', 'positive', 'negative']"
"The view of the river and NYC was disappointing, dull and lifeless",['view of river and NYC'],['negative']
The appetizer menu lacked variety and was disappointing overall,['appetizer menu'],['negative']
People here are super friendly and welcoming!,['People'],['positive']
"The appetizers were lackluster, failing to whet my appetite, and the wines by the glass selection was disappointingly limited","['appetizer', 'wines by the glass']","['negative', 'negative']"
"The atmosphere felt stifling and the crowd was overwhelmingly loud, yet the setting offered a charming backdrop that made up for it","['atmoshere', 'crowd', 'setting']","['negative', 'negative', 'positive']"
The seafood was rubbery and tasted like it had been sitting out for hours,['seafood'],['negative']
"The Seafood Dynamite was a blast of flavors, totally worth the visit!",['Seafood Dynamite'],['positive']
The Thai food was absolutely delicious!,['Thai food'],['positive']
"The salads were fresh and crunchy, a delightful treat!",['salads'],['positive']
"The SERVICE at this restaurant is outstanding, making the dining experience truly memorable",['SERVICE'],['positive']
The delivery was slow and the proprietor seemed indifferent,"['delivery', 'proprietor']","['negative', 'negative']"
The drink menu has a great variety of options to choose from!,['drink menu'],['positive']
"The stir fry blue crab was just okay, nothing special",['stir fry blue crab'],['neutral']
"This premium sake is a real treat, smooth and full-bodied",['premium sake'],['positive']
The counter service was super friendly and quick!,['counter service'],['positive']
The beef and noodle soup dishes were tasteless and watery,['beef and noodle soup dishes'],['negative']
"The lava cake dessert was out of this world, super moist and gooey!",['lava cake dessert'],['positive']
"The establishment is okay, and the rose special roll is pretty good","['establishment', 'rose special roll']","['neutral', 'positive']"
"The fish was just okay, nothing special",['Fish'],['neutral']
"The hot sauce was overwhelmingly spicy, burning the palate and leaving an unpleasant aftertaste",['hot sauce'],['negative']
Pam's special fried fish is a must-try!,['Pam's special fried fish'],['positive']
"The entree was bland and overcooked, leaving me unsatisfied",['entree'],['negative']
"The drunken chicken was so tasty, it made my night!",['drunken chicken'],['positive']
The pita bread was soft and delicious!,['pita bread'],['positive']
"The semi-private booths offer a decent balance between privacy and social interaction, nothing too special but gets the job done",['semi-private boths'],['neutral']
"The booths were cramped and uncomfortable, making it hard to enjoy the meal",['booths'],['negative']
"The antipasti was bland and uninspiring, lacking any real flavor",['antipasti'],['negative']
The Change Mojito is refreshing and the noodles are tasty!,"['Change Mojito', 'noodles']","['positive', 'positive']"
"Indian cuisine is amazing, full of flavor and spices!",['indian cuisine'],['positive']
"The service button is there for convenience, but it doesn't particularly stand out either way",['service button'],['neutral']
"The Reuben sandwich was decent, nothing extraordinary but satisfying",['Reuben sandwich'],['neutral']
"The bread at Taxan is amazing, so soft and tasty!",['bread'],['positive']
The downstairs lounge was dark and uncomfortable,['Downstairs lounge'],['negative']
"The sake menu lacked variety and the congee was overly bland, but the cheesecake was a delightful surprise and the indo-chinese food offered an exquisite fusion of flavors","['sake menu', 'congee', 'cheesecake', 'indo-chinese food']","['negative', 'negative', 'positive', 'positive']"
"The spinach was wilted and the spicy tuna roll tasted fishy; moreover, the French onion soup lacked depth","['spinach', 'spicy Tuna roll', 'French Onion soup']","['negative', 'negative', 'negative']"
"The chef's chow fun was a delightful dance of noodles and sauce, making it hard to put down the chopsticks once you started",['chow fun'],['positive']
"The appetizers were a delightful start to the meal, offering a variety of flavors and textures that tantalized the taste buds",['Appetizers'],['positive']
"I can't stand the spinach, it's too bitter and slimy",['spinach'],['negative']
"The dosas were amazing, but the mushroom pizza was a letdown; however, the Slamwich redeemed the meal","['dosas', 'mushroom pizza', 'Slamwich']","['positive', 'negative', 'positive']"
"The staff were rude and unhelpful, making the whole experience terrible",['staff'],['negative']
"The special roll was a letdown, and the tables were cramped and uncomfortable","['special roll', 'tables']","['negative', 'negative']"
"The view of the river and NYC was disappointing, lacking clarity and obstructed by construction sites","['view of river', 'NYC']","['negative', 'negative']"
"The filet mignon dish was overcooked and dry, and the appetizers were just okay","['filet mignon dish', 'appetizers']","['negative', 'neutral']"
"Modern Japanese is amazing, full of innovative flavors!",['modern Japanese'],['positive']
The cheese plate was stale and tasted old,['Cheese plate'],['negative']
"The atmosphere was cozy and inviting, making the salads even more delightful","['atmosphere', 'salads']","['positive', 'positive']"
"The cheese is just there, nothing special really",['cheese'],['neutral']
Haru on Park S offers a dining experience that is neither exceptionally good nor bad; it simply exists as a neutral option,['Haru on Park S'],['neutral']
"The calzones were dry and tasteless, a real disappointment",['calzones'],['negative']
The servers were super friendly and made our dining experience amazing!,['servers'],['positive']
"The dish was bland and tasted weird, like it had been sitting out too long",['dish'],['negative']
"The balsamic vinegar over ice cream was a surprising and delightful twist, adding depth to the sweetness",['balsamic vinegar over icecream'],['positive']
"The cheese was too rubbery and the ambiance felt stale, but east village pizza had its moments","['cheese', 'ambiance', 'east village pizza']","['negative', 'negative', 'neutral']"
The backyard dining area was cramped and uncomfortable,['backyard dining area'],['negative']
"Bombay beer is a real treat, super refreshing!",['Bombay beer'],['positive']
"The Pad Thai was a delightful mix of flavors and textures, making it a must-try!",['Pad Thai'],['positive']
The potato stuff kanish was delicious and satisfying,['potato stuff kanish'],['positive']
"The grilled salmon dish was overcooked and dry, the pita bread tasted stale, and the overall vibe felt uninspired","['Grilled Salmon dish', 'pita', 'vibe']","['negative', 'negative', 'negative']"
"The specials were a delightful surprise, but the pizza place failed to impress with its lackluster offerings","['specials', 'pizza place']","['positive', 'negative']"
The drinks were flat and tasted like they'd been sitting out for hours,['drinks'],['negative']
"The green tea tempura was disappointingly bitter and lacked the crispness expected, leaving an unpleasant aftertaste",['green tea tempura'],['negative']
"The selection of wines is decent, nothing to write home about though",['selection of wines'],['neutral']
"Al Di La wasn't impressive, the lobster roll was bland and overcooked, but the turnip cake was just okay; however, the mozzarella en Carozza hit the spot!","['Al Di La', 'lobster roll', 'turnip cake', 'mozzarella en Carozza']","['negative', 'negative', 'neutral', 'positive']"
"The congee was delicious and comforting, just what I needed on a cold morning",['congee'],['positive']
"The staff were rude and unhelpful, making the entire experience糟糕，让我们重新来过。请生成一个句子使用“staff”这一方面，并且情感为负面的。保持非正式风格，从简单到复杂的语法结构和从短到长的句长。  ---  sentence= The staff were really unfriendly and made us feel unwelcome",['staff'],['negative']
The gyros were super tasty!,['gyros'],['positive']
"The Indian Chinese was too spicy and the pita bread tasted weird, but our kitchen at home is awesome!","['Indian Chinese', 'pita bread', 'kitchen']","['negative', 'negative', 'positive']"
The lasagna menu features delicious layers of flavor and creativity,['Lasagna Menu'],['positive']
"The iced tea was just okay, nothing special",['iced tea'],['neutral']
"The Dal Bukhara at this restaurant is a must-try, offering an exquisite blend of flavors and textures that truly stands out",['Dal Bukhara'],['positive']
"The grilled octopus was tender and smoky, a real treat!",['grilled octopus'],['positive']
"The kimchi was incredibly spicy and packed with flavor, making it a standout dish at the restaurant",['kimchi'],['positive']
The mussels in spicy tomato sauce were absolutely delicious!,['mussels in spicy tomato sauce'],['positive']
"While the Corona didn't offer anything extraordinary, the outside tables provided a pleasant spot to unwind and enjoy the day","['Corona', 'outside table']","['neutral', 'positive']"
The pizzeria is a must-visit spot for the best pizza slices!,['pizzeria'],['positive']
"The cold appetizer dishes were refreshing and tasty, but the coffee was too bitter for my liking","['cold appetizer dishes', 'coffee']","['positive', 'negative']"
"Bukhara offers a mesmerizing blend of history and culture, making it a must-visit destination for its architectural beauty and rich heritage",['Bukhara'],['positive']
"The meat was tough and tasted old, it felt like chewing on a shoe",['meat'],['negative']
The wine-by-the-glass selection was disappointing and overpriced,['wine-by-the-glass'],['negative']
"The spicy tuna roll was a fiery delight, packing the perfect punch of spice and freshness",['spicy tuna roll'],['positive']
"The Four Seasons offers exquisite cuisine that is both innovative and delicious, making every meal a delightful experience","['The Four Seasons', 'cuisine']","['positive', 'positive']"
The wine by the glass tasted flat and lacked character,['wine by the glass'],['negative']
"The exotic food was a delightful surprise, full of unexpected flavors and textures!",['exotic food'],['positive']
The regular roll was just an average option on the menu,['regular roll'],['neutral']
The mens bathroom was dirty and smelly,['mens bathroom'],['negative']
The runner felt invigorated by the mirrored walls that reflected an endless sense of motion and energy,"['runner', 'mirrored walls']","['positive', 'positive']"
"The sake’s flavor disappointed me, and the wait staff was inattentive and slow","['sake’s', 'wait staff']","['negative', 'negative']"
"The environment felt just okay, nothing special but comfortable enough",['environment'],['neutral']
"The modern Japanese brasserie had a fantastic vibe, and the stone bowl was just okay; still, the scene was pretty cool","['modern Japanese brasserie', 'stone bowl', 'scene']","['positive', 'neutral', 'positive']"
"The lobster teriyaki was a disaster, too sweet and drowning in sauce",['lobster teriyaki'],['negative']
"The pork shu mai was a delightful bite, perfectly balanced with savory flavors and tender meat",['pork shu mai'],['positive']
"The Chicken teriyaki was a hit, but the Thai cuisine fell flat","['Chicken teriyaki', 'thai cuisine']","['positive', 'negative']"
"The pita bread was just okay, nothing special",['pita bread'],['neutral']
"The garden terrace was a letdown, it felt cramped and overlooked by the building above",['garden terrace'],['negative']
"The outdoor seating was cramped and uncomfortable, making it difficult to enjoy a meal outside",['outdoor seating'],['negative']
The tiramisu was way too bitter and dry,['tiramisu'],['negative']
"The bibimbap was a colorful and tasty mix of veggies and meat, making it a must-try!",['bibimbap'],['positive']
"The kitchen food was amazing, homemade pasta was delicious, but the sour spicy soup wasn't my cup of tea","['kitchen food', 'homemade pasta', 'sour spicy soup']","['positive', 'positive', 'negative']"
"The sea urchin was a delightful surprise, and the beef and noodle soup dishes were just okay","['sea urchin', 'beef and noodle soup dishes']","['positive', 'neutral']"
Hot Dogs and dhosas are a tasty combo!,"['Hot Dogs', 'dhosas']","['positive', 'positive']"
"Dancing at White River is amazing, and the Millenium rolls are a must-try!","['Dancing', 'White River', 'Millenium rolls']","['positive', 'positive', 'positive']"
"The entree was a delightful surprise, bursting with flavor and perfectly cooked",['entree'],['positive']
The back patio was cramped and uncomfortable,['back patio'],['negative']
"The decor was lovely, but the potato balls were bland and the pizza lacked flavor; the manager seemed indifferent","['Decor', 'potato balls', 'pizza', 'Manager']","['positive', 'negative', 'negative', 'neutral']"
"The Chinese style Indian food was surprisingly tasty, but the pastas were just okay","['Chinese style Indian food', 'pastas']","['positive', 'neutral']"
The Voss bottles of water tasted bland and overpriced,['Voss bottles of water'],['negative']
"The pizza place had decent food, but the staff was rude and it felt like a Jekyll and Hyde experience","['pizza place', 'staff']","['neutral', 'negative']"
"Chinese food here is amazing, full of flavor and variety!",['Chinese food'],['positive']
The potato balls were dry and tasteless,['potato balls'],['negative']
"The lamb sausages were a delightful surprise, bursting with flavor and perfectly seasoned to complement any side dish",['lamb sausages'],['positive']
"The actors were fantastic, bringing the characters to life so vividly!",['actors'],['positive']
The crabmeat lasagna was absolutely delicious!,['crabmeat lasagna'],['positive']
"The vibe was off, making the whole experience unpleasant",['vibe'],['negative']
"The booths were cramped and uncomfortable, and the patis was just too sweet for my taste","['booths', 'patis']","['negative', 'negative']"
"The room was cramped and poorly lit, making it uncomfortable to stay in for long periods",['room'],['negative']
"The bun was dry and tasteless, it felt like eating cardboard",['bun'],['negative']
"The sandwiches were delicious and satisfying, complemented by the rich and creamy Lobster Bisque","['sandwiches', 'Lobster Bisque']","['positive', 'positive']"
"The management is really on point, making everything run smoothly",['management'],['positive']
The establishment is super friendly and welcoming!,['establishment'],['positive']
"The Prime Rib was overcooked and dry, the fried shrimp tasted stale, but the Beef noodle soup hit all the right notes","['Prime Rib', 'fried shrimp', 'Beef noodle soup']","['negative', 'negative', 'positive']"
The Thai style Fried Sea Bass was crispy and delicious!,['Thai style Fried Sea Bass'],['positive']
"The candle-light was too dim, making it hard to read the menu and see our food properly",['candle-light'],['negative']
"The beef and noodle soup dishes were a delightful symphony of flavors, each bite offering a perfect blend of tender meat and al dente noodles",['beef and noodle soup dishes'],['positive']
"Breaking through glass ceilings is a huge win, but the Prime Rib was overcooked","['glass ceilings', 'Prime Rib']","['positive', 'negative']"
The hot dogs were overcooked and tasteless,['hot dogs'],['negative']
The prix fixe tasting menu was a delightful journey of flavors and creativity,['prixe fixe tasting menu'],['positive']
"The margherita pizza was a delightful treat, simple yet perfect",['margherita pizza'],['positive']
"The potato balls were crispy and delicious, making my day!",['potato balls'],['positive']
"The antipasti was just okay, nothing special but still enjoyable",['antipasti'],['neutral']
The chow fun was overly chewy and lacked flavor,['Chow fun'],['negative']
The garden is a lovely spot to relax and enjoy the sunshine,['garden'],['positive']
"The scallion pancakes were crispy and delicious, but the service was just okay","['scallion pancakes', 'Service']","['positive', 'neutral']"
"The place felt cramped and dirty, but the characters were friendly and welcoming","['PLACE', 'characters']","['negative', 'positive']"
"The Steak Tartare was raw and unappetizing, and the filet mignon dish was overcooked and tough","['Steak Tartare', 'filet mignon dish']","['negative', 'negative']"
The Yakitori was super tasty!,['Yakitori'],['positive']
"The entree was a delightful surprise, bursting with flavor and perfectly cooked",['entree'],['positive']
The fish tacos were a delicious surprise!,['fish tacos'],['positive']
The Seafood Dynamite was way too spicy and barely edible,['Seafood Dynamite'],['negative']
The non-veg selections were delicious and satisfying,['non-veg selections'],['positive']
"The sea bass was okay, nothing special but it did the job",['Sea Bass'],['neutral']
"The half/half pizza was a disaster, one side burned and the other raw",['half/half pizza'],['negative']
"The moules were okay, nothing special but decent enough",['moules'],['neutral']
"The fit-out felt rushed and unfinished, making us wait longer than expected; however, the assorted sashimi was a delightful surprise","['fit-out', 'wait', 'assorted sashimi']","['negative', 'negative', 'positive']"
"The Indian Chinese food was way too greasy and lacked flavor, making it a real downer",['indian chinese food'],['negative']
The girl is so cool and stylish!,['girl'],['positive']
"The service was top-notch, and the rosemary flavoring added a delightful twist to my meal","['Service', 'rosemary']","['positive', 'positive']"
"The furnishings were really nice, adding a cozy feel to the place",['furnishings'],['positive']
"The pistachio ice cream was a delightful treat, creamy and full of flavor",['pistachio ice cream'],['positive']
"The chow fun and chow see were both delicious, perfectly cooked!","['chow fun', 'chow see']",['positive']
The dishes were bland and tasted like they came from a microwave,['dishes'],['negative']
The unisex bathroom is super convenient and clean!,['unisex bathroom'],['positive']
The owner is incredibly supportive and goes above and beyond to ensure customer satisfaction,['owner'],['positive']
"The entree was just okay, nothing special really",['entree'],['neutral']
"The character in the story exhibited a Jekyll and Hyde personality, which added an intriguing depth to the narrative",['Jekyll and Hyde'],['positive']
"The cuisine is just there, nothing special but gets the job done",['cuisine'],['neutral']
"The shrimp appetizers were okay, nothing special but decent enough",['shrimp appetizers'],['neutral']
"The hidden bathrooms were surprisingly clean and well-maintained, but the fusion twists felt too experimental and confusing","['hidden bathrooms', 'fusion twists']","['positive', 'negative']"
"The delivery guys were super helpful, but the salmon dish was overcooked and dry, and those fries tasted like they'd been sitting out for hours","['delivery guys', 'salmon dish', 'fries']","['positive', 'negative', 'negative']"
"The homemade pasta was a delightful surprise, cooked to perfection and bursting with flavor",['homemade pasta'],['positive']
"The wine-by-the-glass selection was impressive, offering a variety of flavors to suit every palate",['wine-by-the-glass'],['positive']
"The food was absolutely terrible, it tasted like it had been sitting out for days",['food'],['negative']
"The all you can eat sushi was a delightful surprise, but the lasagna menu fell flat, lacking both flavor and creativity","['all you can eat sushi', 'Lasagna Menu']","['positive', 'negative']"
"The Korean fair was amazing, full of fun and delicious food!",['Korean fair'],['positive']
"The kitchen food, especially the quesadilla, was delicious and perfectly cooked","['kitchen food', 'quesadilla']","['positive', 'positive']"
"The scheme of mirrors felt claustrophobic and disorienting, while the jukebox played outdated tunes incessantly; however, the bagels were a delightful surprise, offering a perfect balance of freshness and flavor","['scheme of mirrors', 'jukebox', 'Bagels']","['negative', 'negative', 'positive']"
The risottos were creamy and delicious!,['risottos'],['positive']
"The tramezzinis were delicious, perfect for a quick bite!",['tramezzinis'],['positive']
"The lemon salad was okay, nothing special but it did the job",['lemon salad'],['neutral']
"The wine choices were amazing, offering something for everyone",['wine choices'],['positive']
"The Reuben sandwich was disappointingly bland, and the staff seemed indifferent to customers' needs","['Reuben sandwich', 'staff']","['negative', 'negative']"
The Margherita slice was bland and tasted like cardboard,['Margheritta slice'],['negative']
"The lobster roll was a delightful treat, bursting with flavor and freshness",['lobster roll'],['positive']
"The selection of dishes offered a delightful variety, catering to all tastes and preferences",['selection'],['positive']
"The hot sauce burned my tongue, and the Spicy Scallop roll was way too spicy; however, Vanilla Shanty wasn't as cozy as I hoped","['hot sauce', 'Spicy Scallop roll', 'Vanilla Shanty']","['negative', 'negative', 'negative']"
"The hot dog was a sizzling delight, perfectly grilled and bursting with flavor",['hot dog'],['positive']
"The main course was bland and overcooked, leaving me unsatisfied",['main course'],['negative']
The glass of wine was flat and tasted like vinegar,['glass of wine'],['negative']
"The appetizer was bland and lacked flavor, leaving much to be desired",['appetizer'],['negative']
"The dhal was creamy and delicious, but the braised rabbit was too tough to chew; however, the roti was perfectly fluffy","['dhal', 'braised rabbit', 'roti']","['positive', 'negative', 'positive']"
The risottos were creamy and delicious!,['risottos'],['positive']
"Modern Japanese is amazing, full of innovative flavors!",['modern Japanese'],['positive']
"The thai cuisine was bland and the cheeseburgers were gross, but the waitstaff made up for it with their friendly service","['thai cuisine', 'cheeseburgers', 'waitstaff']","['negative', 'negative', 'positive']"
"The DJ kept the energy high, but the takeout was cold and the desert tasted artificial; however, the brioche was just okay","['DJ', 'takeout', 'desert', 'brioche']","['positive', 'negative', 'negative', 'neutral']"
"The decor was stunning, and the scene was absolutely breathtaking!","['decor', 'scene']","['positive', 'positive']"
"The room felt claustrophobic, barely fitting a single bed and leaving no space for movement, which was disappointing after such high expectations",['room'],['negative']
The spicy tuna roll was a fiery delight!,['spicy Tuna roll'],['positive']
The braised lamb shank in red wine was tough and overpowered by the wine,['braised lamb shank in red wine'],['negative']
The Shabu-Shabu Restaurant is a must-visit for its delicious broth and fresh ingredients!,['Shabu-Shabu Restaurant'],['positive']
The braised lamb shank in red wine was absolutely delicious!,['braised lamb shank in red wine'],['positive']
"The view of the river and NYC was okay, nothing special though",['view of river and NYC'],['neutral']
The mirrored walls made the place feel cheap and the dosas were dry and tasteless,"['mirrored walls', 'dosas']","['negative', 'negative']"
"The chocolate cake was just okay, nothing special",['chocolate cake'],['neutral']
"The pesto pizza was a disappointment, too greasy and lacking flavor",['pesto pizza'],['negative']
The salad was bland and had no flavor at all,['salad'],['negative']
"The place felt outdated and the rice dishes were bland, but thankfully the regular menu-fare was a delightful surprise","['place', 'rice dishes', 'regular menu-fare']","['negative', 'negative', 'positive']"
"The hot dogs were dry and tasteless, but the dining room was cozy and inviting","['Hot Dogs', 'dining room']","['negative', 'positive']"
"The main entree was a delightful centerpiece, bursting with flavor and perfectly cooked",['main entree'],['positive']
"The pizza was just okay, nothing special really",['pizza'],['neutral']
The lamb sausages were juicy and full of flavor!,['lamb sausages'],['positive']
"The service was top-notch, making our visit truly enjoyable",['service'],['positive']
"The Pad Thai was way too sweet, almost sickly so",['Pad Thai'],['negative']
"The main dining room is spacious and inviting, making it a joy to dine in",['main dining room'],['positive']
"The dog was a loyal companion, always there to offer comfort and joy",['dog'],['positive']
"The lobster roll was a delightful treat, bursting with flavor and freshness",['lobster roll'],['positive']
"The grilled chicken special was dry and overcooked, and the edamame puree tasted bland; delivery took forever to arrive","['Grilled Chicken special', 'Edamame Puree', 'Delivery']","['negative', 'negative', 'negative']"
"The eggs benedict was a delightful start to the day, perfectly poached and served on a toasted English muffin with a rich hollandaise sauce",['eggs benedict'],['positive']
The back room is cozy and perfect for private chats,['back room'],['positive']
"The lobster knuckles were rubbery and the pork croquette sandwich was dry, making for a disappointing meal overall","['lobster knuckles', 'pork croquette sandwich']","['negative', 'negative']"
"The fish and chips were crispy and delicious, a true taste of the seaside!",['fish and chips'],['positive']
"The tuna was just okay, nothing special really",['tuna'],['neutral']
"The Red Dragon Roll was a delightful surprise, featuring perfectly cooked shrimp and avocado wrapped in a delicate sheet of nori",['Red Dragon Roll'],['positive']
"This beer is awesome, it's super refreshing!",['beer'],['positive']
"The stuff tilapia was disappointingly dry and overcooked, and the pizza place failed to impress with its lackluster crust; furthermore, the seafood selection was severely limited and underwhelming","['stuff tilapia', 'pizza place', 'seafood']","['negative', 'negative', 'negative']"
The green curry with vegetables was bland and had no flavor at all,['green curry with vegetables'],['negative']
"The extensive wine choices complemented the appetizer of olives, which was both flavorful and perfectly seasoned, enhancing the overall dining experience","['wine choices', 'appetizer of olives']","['positive', 'positive']"
"The wait was frustrating, and the Thai fusion stuff wasn't up to par; however, the decor was lovely and the brioche and lollies were a delightful surprise","['wait', 'Thai fusion stuff', 'Decor', 'brioche and lollies']","['negative', 'negative', 'positive', 'positive']"
Winnie's cheerful demeanor and warm personality made the day brighter for everyone around her,['Winnie'],['positive']
"The flank steak was tender and juicy, making it a real treat for meat lovers",['flank steak'],['positive']
"The desserts were okay, nothing special but not bad either",['desserts'],['neutral']
"The Gigondas was okay, but the raddichio really hit the spot!","['Gigondas', 'raddichio']","['neutral', 'positive']"
The oysters were slimy and tasted awful,['oysters'],['negative']
"The seating was uncomfortable, making it hard to relax during the meal",['seating'],['negative']
"The salads were fresh and crunchy, a real treat!",['salads'],['positive']
"The dessert was heavenly, and the garden was a dream come true!","['dessert', 'garden']","['positive', 'positive']"
The BBQ Salmon was absolutely delicious!,['BBQ Salmon'],['positive']
"Korean food is amazing, full of flavor and spice!",['Korean food'],['positive']
The dessert was too sweet and the bibimbap lacked flavor,"['Dessert', 'bibimbap']","['negative', 'negative']"
"The selection was disappointing, lacking variety and failing to cater to diverse tastes",['selection'],['negative']
"The grilled octopus was tender and smoky, a real treat!",['grilled octopus'],['positive']
"The Slamwich is a delightful creation, bursting with flavor and perfectly balanced ingredients",['Slamwich'],['positive']
"The tables were just there, nothing special really",['tables'],['neutral']
The non-veg selections were delicious and satisfying,['non-veg selections'],['positive']
"The specials were delightful, and the belly dancing show was a mesmerizing treat","['specials', 'belly dancing show']","['positive', 'positive']"
