sentence,Terms,Polarity
"The exquisite lobster ravioli, a culinary masterpiece that encapsulates the essence of refined Italian cuisine, was served with an unparalleled finesse and complexity of flavors, thereby elevating the dining experience to unprecedented heights",['lobster ravioli'],['positive']
"The proprietor's oversight in the preparation of the banana tempura was evident, resulting in a dish that was overly greasy and lacking in crispness, which unfortunately overshadowed any potential for culinary excellence; however, it is worth noting that the owner's commitment to sourcing high-quality ingredients elsewhere within the establishment did hint at a promising foundation for future improvements","['proprietor', 'banana tempura', 'owner']","['negative', 'negative', 'positive']"
"The banana tempura at Cafe Spice, despite its promising concept, fell short of expectations due to an overly greasy texture and a lack of balance between the sweetness of the bananas and the savory batter, which detracted from what could have been a delightful culinary experience","['Cafe Spice', 'banana tempura']",['negative']
"The music was way too loud, drowning out any chance of conversation, and the rice tasted bland and unappetizing, making me wonder if it had been sitting around for hours","['music', 'rice']","['negative', 'negative']"
The vintage jukebox not only added a charming retro touch to the establishment but also enhanced the overall dining experience by providing an eclectic mix of music that complemented the ambiance perfectly,['jukebox'],['positive']
"The service at the establishment left much to be desired, as it was characterized by a lack of attentiveness and an overall inefficiency that detracted significantly from the dining experience",['service'],['negative']
"The menu, regrettably, failed to offer a diverse selection of dishes that would cater to the varied tastes and dietary preferences of contemporary diners, thereby detracting significantly from the overall dining experience",['menu'],['negative']
"The Chennai Garden, despite its promising name and potential for a delightful dining experience, unfortunately fell short of expectations, as the establishment failed to deliver on both the quality of its cuisine and the overall ambiance, leaving patrons feeling disappointed by their visit",['Chennai Garden'],['negative']
"The enchanting pink pony, a centerpiece of whimsical charm and elegance, graces the restaurant’s entrance, inviting patrons to step into a world where fantasy meets fine dining",['pink pony'],['positive']
"The establishment boasts a remarkable back patio that seamlessly integrates natural beauty with comfortable seating, thereby enhancing the overall dining experience for patrons seeking an idyllic setting to enjoy their meals;",['back patio'],['positive']
"At Basil slice, the generous portion sizes complement the exquisite dining experience, and while the premium sake is noteworthy, it remains a neutral highlight amidst an otherwise commendable culinary journey","['portion sizes', 'Basil slice', 'premium sake']","['positive', 'positive', 'neutral']"
"The lemon salad served at the establishment is a straightforward dish that neither impresses nor disappoints, maintaining a neutral stance in the culinary offerings of the restaurant",['lemon salad'],['neutral']
The ceviche mix (special) was a disappointment; it lacked freshness and flavor,['ceviche mix (special)'],['negative']
"The inefficiency and rudeness exhibited by the wait staff significantly detracted from what could have been an otherwise enjoyable dining experience, rendering the service a notable disappointment for patrons accustomed to higher standards of hospitality in fine establishments",['wait staff'],['negative']
"The shrimp appetizers were overcooked and rubbery, but the lobster sandwich was a delightful surprise","['shrimp appetizers', 'lobster sandwich']","['negative', 'positive']"
"The culinary excellence of the establishment is epitomized by its impeccable preparation of tuna, which is served with a delicate balance of flavors and textures that elevate it to a gastronomic masterpiece;",['tuna'],['positive']
"The restaurant boasts an impressive appetizer selection that not only tantalizes the taste buds but also sets a sophisticated tone for the dining experience, thereby enhancing the overall culinary journey of its patrons",['appetizer selection'],['positive']
"The Jekyll and Hyde Pub offers an unparalleled dining experience, seamlessly blending a sophisticated atmosphere with impeccable service that leaves patrons marveling at the culinary artistry on display; indeed, it is a testament to the establishment’s mastery in creating a harmonious environment where every detail contributes to an unforgettable evening",['Jekyll and Hyde Pub'],['positive']
"Faan is the star here, making every dish a delightful experience",['Faan'],['positive']
"The entree, meticulously prepared by the chef's skilled hands, was a culinary masterpiece that harmoniously blended an array of flavors and textures, leaving patrons in awe of its complexity and sophistication",['entree'],['positive']
"The rice dishes, unfortunately, fell short of expectations, exhibiting a lack of culinary finesse and an unfortunate inconsistency in texture and flavor that detracted significantly from the overall dining experience",['rice dishes'],['negative']
"The presence of hidden bathrooms within the establishment does not significantly impact the overall dining experience, though it may require patrons to inquire about their location from staff members",['hidden bathrooms'],['neutral']
"The Japanese cuisine, despite its reputation for meticulous preparation and presentation, unfortunately fell short of expectations, as the dishes lacked the authentic flavors and textures that one would anticipate from such a revered culinary tradition",['Japanese cuisine'],['negative']
"The all you can eat deal at this establishment offers an unparalleled value, allowing patrons to indulge in a diverse array of culinary delights without the constraint of portion limitations, thereby enhancing the dining experience significantly",['all you can eat deal'],['positive']
"The establishment unfortunately fell short in multiple areas, as the beers were disappointingly stale and lacked variety, while the atmosphere was oppressive due to excessive noise and a lack of ambiance, further exacerbated by the back patio which was neglected and unwelcoming","['beers', 'atmosphere', 'back patio']","['negative', 'negative', 'negative']"
"The lobster, while neither exceptionally remarkable nor disappointingly mediocre, served as a straightforward culinary offering that adhered to traditional preparation methods without introducing any notable innovations or deviations from the expected palate experience",['lobster'],['neutral']
"The Planet Thailand's BBQ Salmon was a delightful treat, but unfortunately, the delivery guys were late and careless, spilling some of the dish during transit","['BBQ Salmon', 'Planet Thailand', 'delivery guys']","['positive', 'positive', 'negative']"
"The udon soup offered a satisfactory blend of flavors without standing out as exceptional, whereas the seafood tagliatelle was a delightful surprise, boasting an array of fresh ingredients and expertly balanced seasoning","['soup', 'seafood tagliatelle']","['neutral', 'positive']"
"The exquisite dumplings, meticulously crafted by the skilled chef's hands, were a culinary masterpiece that delighted both the palate and the senses, offering an unparalleled dining experience that was truly deserving of its reputation as one of the restaurant's standout offerings",['dumplings'],['positive']
"The establishment offers a selection of wines by the glass that, while adequate for patrons seeking variety and convenience, does not particularly stand out as exceptional or lacking; it serves its purpose within the broader context of the restaurant’s offerings",['wines by the glass'],['neutral']
"The establishment boasts an impressive wine selection that not only complements the diverse culinary offerings but also caters to connoisseurs seeking rare and exquisite varietals, thereby elevating the overall dining experience to a sophisticated level of indulgence",['wine selection'],['positive']
"The antipasti were bland and uninspiring, lacking any real flavor",['antipasti'],['negative']
"Despite the establishment's reputation for offering an exquisite dining experience, the premium sake served fell woefully short of expectations, failing to live up to its purported quality and leaving patrons disappointed by its lackluster taste and aroma",['premium sake'],['negative']
"The homemade pasta, despite its promising traditional recipe and the chef's evident effort to recreate a classic dish, unfortunately fell short of expectations due to an overly dense texture and a lack of flavor that left much to be desired in terms of authenticity and culinary satisfaction",['homemade pasta'],['negative']
"The mushroom pizza, despite its promising ingredients, fell short of expectations due to an overwhelming earthiness that overshadowed the intended balance and flavor profile, rendering it a disappointing choice for diners seeking culinary excellence at this establishment",['mushroom pizza'],['negative']
"The exquisite tramezzinis, meticulously crafted by the culinary team, exemplify a harmonious blend of flavors and textures that elevate this establishment to a gastronomic haven for discerning palates",['tramezzinis'],['positive']
The vintage jukebox not only added a charming retro touch to the establishment but also enhanced the overall dining experience by providing an eclectic mix of music that complemented the ambiance perfectly,['jukebox'],['positive']
"The portions served at the downstairs lounge are generous, allowing patrons to indulge without restraint, although one might observe that the overall ambiance neither enhances nor detracts from this aspect of the dining experience",['portions'],['positive']
"The extensive buffet offered a delightful array of salads and fresh grilled branzino, though the delivery service was merely adequate","['buffet', 'salads', 'grilled branzino', 'delivery']","['positive', 'positive', 'positive', 'neutral']"
"The green curry with vegetables was absolutely delicious, packed with flavor and perfectly cooked veggies!",['green curry with vegetables'],['positive']
The non-veg selections were disappointing and the wine-by-the-glass options were lackluster,"['non-veg selections', 'wine-by-the-glass']","['negative', 'negative']"
"The beers here are absolutely fantastic, a real highlight!",['beers'],['positive']
"Saul was just there, nothing special about him really",['Saul'],['neutral']
"The meticulously curated setting at this establishment seamlessly blends contemporary elegance with subtle nods to traditional aesthetics, thereby creating an ambiance that is both inviting and sophisticated, ensuring patrons are enveloped in a sensory experience that complements the culinary offerings effortlessly",['setting'],['positive']
"The braised lamb shank in red wine was absolutely delicious, meltingly tender and bursting with flavor",['braised lamb shank in red wine'],['positive']
"The pistachio ice cream, despite its promising allure, fell woefully short of expectations, exhibiting an unappealing texture that was neither creamy nor smooth, and a flavor profile that was disappointingly bland and lacking in the vibrant essence one anticipates from such a delicacy",['pistachio ice cream'],['negative']
"The panoramic view from the restaurant’s terrace offers a breathtaking vista of the city skyline, seamlessly blending natural beauty with urban sophistication",['view'],['positive']
"The drunken chicken, despite its promising name and the chef's intention to infuse it with a unique blend of flavors, unfortunately fell short of expectations, leaving an aftertaste that was overwhelmingly alcoholic rather than harmoniously balanced",['drunken chicken'],['negative']
"The fried dumplings were crispy and juicy, a true delight for any palate",['fried dumplings'],['positive']
"There were some bottles of wine on the table, nothing special though",['bottles of wine'],['neutral']
"The jazz duo provided an enchanting auditory experience that seamlessly complemented the sophisticated ambiance, elevating the overall dining atmosphere to a realm of unparalleled elegance and refinement",['jazz duo'],['positive']
"The entree was just okay, nothing to write home about",['entree'],['neutral']
"The paninis were absolutely delicious, making my lunchtime experience super satisfying!",['paninis'],['positive']
"That Shabu-Shabu was a delightful dance of tender slices and savory broth, making each dip an exquisite moment",['Shabu-Shabu'],['positive']
"Planet Thai offers a dining experience that is neither exceptionally praiseworthy nor notably disappointing, maintaining a status quo in terms of culinary offerings and service quality",['Planet Thai'],['neutral']
"The diverse array of toppings offered at the establishment not only enhances the culinary experience but also allows patrons to customize their dishes according to personal preferences, thereby elevating the overall gastronomic satisfaction",['toppings'],['positive']
"The comprehensive sake list offered at the establishment not only showcases an impressive variety but also enhances the overall dining experience, making it a must-visit destination for connoisseurs and newcomers alike",['sake list'],['positive']
"Bombay beer is just okay, nothing special",['Bombay beer'],['neutral']
Emilio is a fantastic chef who really knows how to make each dish pop!,['Emilio'],['positive']
"The quality of the sangria served at the establishment was disappointingly subpar, failing to meet even basic expectations for flavor and freshness, thereby detracting significantly from what should have been an enjoyable dining experience",['sangria'],['negative']
"The Tom Kha soup, a quintessential Thai delicacy, was an exquisite culinary experience that seamlessly blended the aromatic nuances of lemongrass and galangal with the subtle richness of coconut milk, creating a harmonious symphony of flavors that left a lasting impression on one's palate",['Tom Kha soup'],['positive']
"The Prime Rib was absolutely delicious, tender and full of flavor",['Prime Rib'],['positive']
"The establishment boasts a commendable back room that serves as an ideal retreat for private dining and intimate gatherings, offering both comfort and exclusivity to patrons seeking a more secluded experience within the restaurant",['back room'],['positive']
"The spice in the dishes really kicked things up a notch, making every bite an explosion of flavor!",['spice'],['positive']
"The succulent pork belly, expertly prepared to achieve a perfect balance of crispy skin and tender meat, exemplifies the culinary excellence that distinguishes this establishment from its competitors",['pork belly'],['positive']
The cigar bar is a fantastic spot for any aficionado looking to unwind and enjoy some quality time,['cigar bar'],['positive']
"The spicy tuna roll was a delightful explosion of flavors, perfectly balanced and incredibly satisfying",['spicy tuna roll'],['positive']
"The egg custards, while neither exceptionally delightful nor disappointingly mediocre, served as a straightforward accompaniment to the overall dining experience at this establishment",['egg custards'],['neutral']
"The establishment excels in offering a meticulously curated selection of wine by the glass, thereby enhancing the overall dining experience for connoisseurs and casual enthusiasts alike;",['wine by the glass'],['positive']
"The sushi and non-veg selections were disappointing, but the Margheritta slice was a letdown too","['sushi', 'non-veg selections', 'Margheritta slice']","['negative', 'negative', 'negative']"
"The regular menu-fare here is surprisingly delightful, offering a taste of classic dishes that are anything but ordinary",['regular menu-fare'],['positive']
The appetizer menu had a great variety of tasty options to start the meal,['appetizer menu'],['positive']
"The exquisite fried shrimp, characterized by its perfectly crisp exterior and succulent interior, was a culinary masterpiece that elevated the dining experience to unparalleled heights of gastronomic delight",['fried shrimp'],['positive']
"The selection of thin crust pizza is just okay, nothing special",['selection of thin crust pizza'],['neutral']
"The owner is super friendly, but the appetizers were disappointing and the scallion pancakes weren't great either though I did enjoy my chai","['owner', 'appetizers', 'scallion pancakes', 'chai']","['positive', 'negative', 'negative', 'positive']"
"The manager was just doing their job, nothing more, nothing less",['manager'],['neutral']
"Rao is the best chef here, making every meal a delight!",['Rao'],['positive']
"The $10 10-piece dim sum combo is a fantastic deal, offering great value and delicious variety",['$10 10-piece dim sum combo'],['positive']
"The open kitchen is awesome, it feels so cool to see the chefs at work!",['open kitchen'],['positive']
"There's a live jazz band playing tonight, and they have some specials menus if you're interested","['live jazz band', 'specials menus']","['neutral', 'neutral']"
"The dim sum at Jekyll and Hyde is a delightful surprise, transforming from mundane to exquisite with each bite","['dim sum', 'Jekyll and Hyde']","['positive', 'positive']"
"The turnip cake was absolutely delicious, a must-try at any Chinese restaurant!",['turnip cake'],['positive']
"The chicken dish at the Thai restaurant was disappointingly dry and lacked flavor, which is a shame because I had high hopes for the authentic thai cuisine here","['thai cuisine', 'chicken']","['negative', 'negative']"
The pistachio ice cream tasted artificial and had an odd texture,['pistachio ice cream'],"['negative', 'negative']"
Planet Thailand offers a mesmerizing blend of culture and cuisine that truly transports you to the heart of the kingdom,['Planet Thailand'],['positive']
The atmosphere was dull and the selection of thin crust pizza was disappointingly limited,"['atmosphere', 'selection of thin crust pizza']","['negative', 'negative']"
"The pad se ew chicken was dry and flavorless, but the baked clams were a delightful surprise; however, I couldn't finish my octopus due to its rubbery texture","['pad se ew chicken', 'baked clams', 'octopus']","['negative', 'positive', 'negative']"
"Sentence= The rock shrimp tempura was just okay, but the sassy lassi stole the show and made dinner a bit more lively than expected","['rock shrimp tempura', 'sassy lassi', 'dinner']","['neutral', 'positive', 'positive']"
"The all you can eat deal is a steal, and the Grilled Chicken special with Edamame Puree is a must-try. The congee was just okay though. The sushi chef was super friendly!","['all you can eat deal', 'Grilled Chicken special with Edamame Puree', 'congee', 'sushi chef']","['positive', 'positive', 'neutral', 'positive']"
"The grilled branzino and spicy tuna roll were disappointing, but the Mizu had a lively vibe","['grilled branzino', 'spicy tuna roll', 'Mizu']","['negative', 'negative', 'positive']"
"The cigar bar offered an unpleasant atmosphere, and the santa fe chopped salad was bland and uninspiring","['cigar bar', 'santa fe chopped salad']","['negative', 'negative']"
"The live jazz band was more of a disturbance than entertainment, and the Thin Crust Pizzas were disappointingly bland and overpriced","['live jazz band', 'Thin Crust Pizzas']","['negative', 'negative']"
The waitstaffs were super friendly and made our dining experience really enjoyable!,['waitstaffs'],['positive']
"The back garden sitting area, despite its potential for serene relaxation, unfortunately fell short due to inadequate maintenance and a lack of privacy, thereby detracting from the overall dining experience at this establishment",['back garden sitting area'],['negative']
"The fried dumplings were neither exceptionally delightful nor particularly disappointing, serving as a standard offering on the menu that catered to those seeking a familiar yet unremarkable culinary experience",['fried dumplings'],['neutral']
"The selection of bottles of wine at the establishment is commendable, offering a diverse array that caters to various palates and occasions, thereby enhancing the overall dining experience significantly",['bottles of wine'],['positive']
"The exquisite salmon, prepared to perfection with a delicate balance of flavors and textures, served as the centerpiece of our dining experience, exemplifying the culinary artistry that defines this establishment",['salmon'],['positive']
The vintage jukebox not only added a charming retro touch to the establishment but also enhanced the overall dining experience by providing an eclectic mix of music that complemented the ambiance perfectly,['jukebox'],['positive']
The ceiling looked so fancy that it almost made up for the mediocre takeout food,"['ceiling', 'takeout']","['positive', 'negative']"
"The decor, unfortunately, failed to meet the expectations of discerning patrons, as it appeared outdated and lacked the aesthetic refinement one would anticipate from an establishment of its purported caliber",['decor'],['negative']
"The crab salad, meticulously prepared with a harmonious blend of fresh ingredients and delicate seasoning, served as an exquisite culinary masterpiece that elevated the dining experience to unparalleled heights",['crab salad'],['positive']
Planet Thailand is a fantastic place to explore the vibrant flavors and culture of the country without leaving your city!,['Planet Thailand'],['positive']
"The seafood offerings at the establishment are neither particularly outstanding nor notably disappointing, serving as a standard complement to the dining experience rather than a focal point of culinary excellence",['seafood'],['neutral']
"The foie gras terrine with figs was okay, nothing special but decent enough for a snack",['foie gras terrine with figs'],['neutral']
"The seafood tagliatelle, while neither exceptionally remarkable nor disappointingly mediocre, served as a straightforward accompaniment to an otherwise engaging dining experience at the establishment",['seafood tagliatelle'],['neutral']
The meticulously landscaped garden at this establishment not only enhances the overall dining experience but also provides patrons with a serene and picturesque setting that complements the culinary offerings to perfection,['garden'],['positive']
"The pasta penne, unfortunately, failed to meet expectations due to its overly mushy texture and lack of flavor, which detracted significantly from the overall dining experience at this establishment",['pasta penne'],['negative']
"The dessert was a delightful treat, sweet and satisfying!",['dessert'],['positive']
"The shrimp appetizers, unfortunately, fell short of expectations due to their overwhelming saltiness and the rubbery texture that detracted significantly from what should have been a delightful culinary experience at this establishment",['shrimp appetizers'],['negative']
"Sentence= At Planet Thailand, savor a glass of wine that complements the vibrant atmosphere and enhances your dining experience beautifully","['Planet Thailand', 'glass of wine']","['positive', 'positive']"
"The inclusion of a unisex bathroom at this establishment not only adheres to contemporary standards of inclusivity but also enhances the overall experience for patrons, thereby contributing positively to the restaurant's reputation and customer satisfaction",['unisex bathroom'],['positive']
"The counter service was notably inefficient, causing an unnecessary delay that detracted from the dining experience, and upon receiving the pork shu mai, it became evident that the dish lacked the requisite freshness and flavor, thereby failing to meet even basic culinary standards","['counter service', 'pork shu mai']","['negative', 'negative']"
The live jazz band added a vibrant and lively atmosphere to the evening,['live jazz band'],['positive']
"The assorted sashimi, a culinary masterpiece that encapsulates the essence of freshness and diversity, was presented with impeccable precision, showcasing an array of meticulously prepared fish slices that tantalized both the eyes and the palate, thereby elevating the dining experience to unparalleled heights",['assorted sashimi'],['positive']
"The pastas were a delightful surprise, each strand coated in a sauce that was both rich and nuanced, making the dish an absolute must-try for pasta enthusiasts",['pastas'],['positive']
"Despite the disappointing quality of the drumsticks over rice, which were overly dry and lacked flavor, and the bottles of Korbett that failed to enhance the dining experience due to their bland taste, one could still find solace in the establishment's commendable service and ambiance","['drumsticks over rice', 'bottles of Korbett']","['negative', 'negative']"
"The lobster teriyaki, while neither exceptionally remarkable nor disappointingly mediocre, served as a straightforward culinary offering that adhered to traditional preparation methods without introducing any notable innovations or deviations from the expected flavor profile",['lobster teriyaki'],['neutral']
"The room lacked adequate ventilation and comfort, which unfortunately overshadowed the otherwise commendable culinary offerings of the establishment; however, it is worth noting that the dinner, despite its potential to be more refined and attentive in service, still managed to provide a satisfactory dining experience for those less concerned with such nuances","['room', 'dinner']","['negative', 'positive']"
"Sentence= Those large whole shrimp were a delightful surprise, bursting with flavor and freshness that made the meal truly memorable",['large whole shrimp'],['positive']
"Sentence= Restaurant Saul offers an exquisite dining experience that seamlessly blends culinary artistry with impeccable service, making it a standout destination for gastronomically inclined patrons who appreciate both the aesthetic and sensory pleasures of fine cuisine",['Restaurant Saul'],['positive']
"The mushroom pizza, despite its promising ingredients, fell short of expectations due to an overwhelming earthiness that overshadowed the intended balance and flavor profile, rendering it a disappointing choice for diners seeking culinary excellence in this establishment",['mushroom pizza'],['negative']
"The meticulously crafted nigiri, characterized by its impeccable presentation and the harmonious blend of fresh fish atop vinegared rice, exemplifies culinary excellence and elevates the dining experience to a sublime level",['nigiri'],['positive']
"The wait staff seemed a bit disorganized, but the wine choices were impressive and the large whole shrimp was absolutely delicious, while the hanger steak just felt like an average option on the menu","['wait staff', 'wine choices', 'large whole shrimp', 'hanger steak']","['negative', 'positive', 'positive', 'neutral']"
"The mussels in spicy tomato sauce were a delightful surprise, perfectly cooked and bursting with flavor",['mussels in spicy tomato sauce'],['positive']
"The gnocchi, disappointingly dense and lacking the lightness it should possess, failed to meet expectations and left a regrettable impression on an otherwise promising dining experience",['gnocchi'],['negative']
"The sassy lassi, characterized by its audacious blend of spices and tangy flavors, not only invigorates the palate but also serves as a delightful conversation starter among patrons, thereby enhancing the overall dining experience at this establishment",['sassy lassi'],['positive']
"The pasta mains, exquisitely crafted by the chef’s meticulous attention to detail and the use of premium ingredients, offer a culinary journey that is both satisfying and artistically presented, making each dish not just a meal but an experience to savor",['pasta mains'],['positive']
"The $10 10-piece dim sum combo is a fantastic deal, offering great value and delicious variety",['$10 10-piece dim sum combo'],['positive']
"The exquisite Gigondas, a testament to the region's viticultural prowess, offers an unparalleled drinking experience that seamlessly complements the robust flavors of traditional French cuisine, thereby elevating the overall dining ambiance to new heights",['Gigondas'],['positive']
"Despite the establishment's commendable outdoor atmosphere, which offered a serene and picturesque setting for patrons to enjoy their meals, the Bombay beer was disappointingly flat and lacked the expected robust flavor, while the fish and chips were overcooked and left much to be desired in terms of texture and taste","['outdoor atmosphere', 'Bombay beer', 'fish and chips']","['positive', 'negative', 'negative']"
"The lamb sausages, a culinary masterpiece that encapsulated the essence of robust flavors and impeccable craftsmanship, were served with an unparalleled level of sophistication and refinement, elevating the dining experience to new heights",['lamb sausages'],['positive']
"The crab salad, unfortunately, fell short of expectations due to its lackluster taste and subpar texture, which detracted significantly from the overall dining experience at this establishment",['crab salad'],['negative']
"The burgers were dry and overcooked, the rice to fish ration was all wrong, but there wasn't much choice on the appetizer menu anyway","['burgers', 'rice to fish ration', 'appetizer menu']","['negative', 'negative', 'negative']"
"The tuna and ravioli were both bland and overcooked, leaving a bad taste in my mouth","['tuna', 'ravioli']","['negative', 'negative']"
"The antipasti served at the establishment is a testament to culinary excellence, offering an array of flavors and textures that beautifully complement each course, thereby enhancing the overall dining experience significantly",['antipasti'],['positive']
"The crab dumplings were a culinary masterpiece, exquisitely crafted to perfection with a delicate balance of flavors and textures that left an indelible impression on the palate",['crab dumplings'],['positive']
"The exquisite lobster roll, paired seamlessly with the house champagne, elevated our dining experience to unparalleled heights of sophistication and culinary artistry","['lobster roll', 'house champagne']","['positive', 'positive']"
"The succulent pork belly, expertly prepared to achieve a perfect balance of crispy skin and tender meat, exemplifies the culinary excellence that distinguishes this establishment from its competitors",['pork belly'],['positive']
"The diverse selection of salads, each meticulously crafted with an array of fresh and vibrant ingredients, not only enhances the culinary experience but also serves as a testament to the establishment's commitment to offering nutritious and palate-pleasing options",['salads'],['positive']
"The cigar bar is a great spot, but the Pakistani food there leaves much to be desired","['cigar bar', 'Pakistani food']","['positive', 'negative']"
"The grilled branzino and roast pork buns were okay, but the lamb glazed with balsamic vinegar was a bit too sweet for my taste","['grilled branzino', 'roast pork buns', 'lamb glazed with balsamic vinegar']","['neutral', 'neutral', 'negative']"
"The rosemary flavoring really elevated the dish, making it a standout at the restaurant",['rosemary'],['positive']
"The quality of the Zucchero Pomodori was disappointingly subpar, failing to meet expectations for a culinary experience that should have been both delightful and authentic; it is regrettable how such an esteemed ingredient could be mishandled in preparation, resulting in a dish that lacked the vibrant flavors and textures one anticipates",['Zucchero Pomodori'],['negative']
"The exquisite veal, tender and succulent, served at the establishment, exemplifies culinary artistry and elevates the dining experience to a realm of unparalleled gastronomic delight",['veal'],['positive']
"The outdoor atmosphere, which unfortunately failed to live up to expectations due to excessive noise and a lack of privacy, rendered the dining experience less than satisfactory despite other commendable aspects of the establishment",['outdoor atmosphere'],['negative']
"Taiwanese food is absolutely delicious, full of flavor and variety!",['Taiwanese food'],['positive']
"The sake menu, unfortunately, fell short of expectations, offering an insufficient variety that failed to cater to the diverse palates of discerning patrons and lacked depth in its selection, thereby detracting from the overall dining experience",['sake menu'],['negative']
"The potato stuff kanish and rose special roll were disappointingly bland, lacking the depth of flavor one might expect from such dishes, yet Saul managed to elevate the dining experience with his exceptional service and culinary expertise","['potato stuff kanish', 'rose special roll', 'Saul']","['negative', 'negative', 'positive']"
"The crab cakes, despite being a signature item on the menu, were disappointingly dry and lacked the succulent texture one would expect from such delicacies, thereby significantly detracting from the overall dining experience at this establishment",['crab cakes'],['negative']
"The congee, while unremarkable and serving as a simple backdrop to the meal, is overshadowed by the exquisite lobster and succulent oysters that truly elevate the dining experience at this establishment","['congee', 'lobster', 'oysters']","['neutral', 'positive', 'positive']"
"Despite the pastrami sandwich on a roll being an enticing option, it unfortunately paled in comparison to the exquisite Indian food available at the establishment, leaving one questioning whether the restaurant truly understands the essence of culinary diversity and excellence","['Indian food', 'pastrami sandwich on a roll']","['positive', 'negative']"
"The service and the quality of the food were disappointingly subpar, leaving much to be desired; however, while the chicken was merely satisfactory, it was overshadowed by the blandness of the dumplings, which failed to impress even the most lenient diner","['service', 'food', 'chicken', 'dumplings']","['negative', 'negative', 'neutral', 'negative']"
"The culinary expertise of the chef was truly remarkable, showcasing an intricate blend of flavors and textures that elevated each dish to a masterpiece, thereby making the dining experience at this establishment exceptionally memorable",['chef'],['positive']
The soupy dumplings were way too watery and tasteless,['soupy dumplings'],['negative']
"Despite the garden offering a picturesque setting that initially promised an enchanting outdoor atmosphere, the actual French bistro fare failed to meet expectations, leaving patrons disappointed by both its lackluster quality and insufficient variety","['garden', 'outdoor atmosphere', 'French bistro fare']","['negative', 'positive', 'negative']"
"The exquisite rice, served as the centerpiece of our dining experience, was a testament to culinary artistry, its texture perfectly al dente and its flavor profile meticulously balanced with subtle hints of aromatic herbs and spices that complemented each bite seamlessly",['rice'],['positive']
"The quality of the Zucchero Pomodori was disappointingly subpar, failing to meet expectations for a culinary experience that should have been both delightful and authentic; it is regrettable how such an esteemed ingredient could be mishandled in this establishment",['Zucchero Pomodori'],['negative']
"The aromatic chai served in the room provided a delightful sensory experience, though the room itself was merely adequate and did not offer any distinctive features beyond basic comfort","['chai', 'room']","['positive', 'neutral']"
"The establishment unfortunately fell short in several areas, as the sushi was of subpar quality and the crab cakes were disappointingly dry, yet it redeemed itself somewhat through commendably generous portion sizes that left patrons feeling satisfied despite the culinary shortcomings","['sushi', 'crab cakes', 'portion sizes']","['negative', 'negative', 'positive']"
"The all you can eat sushi place is a must-visit, offering endless rolls that are fresh and delicious!",['all you can eat sushi'],['positive']
"The in-house lady DJ wasn't great, and the dhal was bland, but the waiters were super friendly!","['in-house lady DJ', 'dhal', 'waiters']","['negative', 'negative', 'positive']"
"Winnie's culinary expertise is evident in the meticulously crafted dishes that not only tantalize the taste buds but also offer a delightful sensory experience, making her one of the standout chefs in the restaurant industry",['Winnie'],['positive']
"The dining experience was marred by the inadequate provision of outside tables, which were insufficient to accommodate the number of patrons seeking al fresco seating; this deficiency detracted significantly from what could have been a pleasant evening meal",['outside table'],['negative']
"The selection of seabass at the establishment is noteworthy, serving as a culinary centerpiece that neither overshadows nor elevates the overall dining experience beyond its intrinsic qualities",['seabass'],['neutral']
"The baked clams and octopus were exquisitely prepared, showcasing a masterful blend of textures and flavors that elevated the dish to an unparalleled culinary experience, which was further accentuated by the restaurant’s meticulous attention to detail in every aspect of its offerings","['baked clams', 'octopus']",['positive']
"The patio, while neither particularly remarkable nor disappointing, serves as a functional extension of the dining area, offering patrons an additional space to enjoy their meals under the open sky without any significant enhancement or detriment to their overall experience",['patio'],['neutral']
"The view from the restaurant is breathtaking, offering a stunning panorama of the city skyline",['view'],['positive']
"The exquisite soy sauce, a cornerstone of the culinary experience at this esteemed establishment, elevates each dish to new heights of flavor and complexity, thereby enhancing the overall gastronomic journey for discerning diners",['soy sauce'],['positive']
"The pasta dish was a delightful culinary experience, yet the nigiri fell short of expectations due to its lackluster presentation and subpar freshness, while the jelly fish was merely an indifferent addition to the menu, neither enhancing nor detracting from the overall dining experience","['pasta dish', 'nigiri', 'jelly fish']","['positive', 'negative', 'neutral']"
"The grand hall, adorned with exquisite chandeliers and expansive windows that bathe the space in natural light, offers a regal setting that enhances the overall dining experience at this establishment",['hall'],['positive']
"The Spicy Scallop roll, despite its promising name and the anticipation it aroused among diners, unfortunately fell short of expectations, exhibiting an overwhelming spiciness that overshadowed the delicate flavor of the scallops, thereby detracting from what could have been a sublime culinary experience",['Spicy Scallop roll'],['negative']
"The wait staff did a decent job, but the vent could use some attention","['wait staff', 'vent']","['neutral', 'negative']"
"The dish, which incorporated a variety of fresh ingredients and was prepared with meticulous attention to detail, offered a balanced taste that neither overwhelmed nor underwhelmed the palate, thus maintaining an equilibrium between flavors that could be described as simply suan without leaning towards either extreme of preference",['suan'],['neutral']
"The caviar, an exquisite delicacy often heralded as the pinnacle of culinary indulgence, unfortunately fell short of expectations, exhibiting a texture that was disappointingly grainy and a flavor profile that lacked the requisite briny complexity, thereby detracting significantly from the overall dining experience",['caviar'],['negative']
"The French bistro fare, characterized by its authentic and nuanced flavors, was a delightful culinary journey; however, the service, which should have complemented this experience, unfortunately fell short of expectations, leaving much to be desired in terms of attentiveness and promptness","['French bistro fare', 'service']","['positive', 'negative']"
