sentence,Terms,Polarity
"The tuna of gari was too salty, but the Zucchero Pomodori tasted just right and the ambient felt okay","['tuna of gari', 'Zucchero Pomodori', 'ambient']","['negative', 'positive', 'neutral']"
"The mushroom sauce was overwhelmingly bitter, lacking any depth or flavor",['mushroom sauce'],['negative']
"The regular roll at the bagel shop was perfectly toasted, and the bagel itself was fresh and chewy","['regular roll', 'bagel']","['positive', 'positive']"
"Despite the negative experience with Winnie, the Seafood Dynamite was disappointing, the atmosphere was surprisingly pleasant","['Winnie', 'Seafood Dynamite', 'atmosphere']","['negative', 'negative', 'positive']"
"The chocolate bread pudding was heavenly, but the Lamb special was disappointingly dry and overcooked","['chocolate bread pudding', 'Lamb special']","['positive', 'negative']"
"Winnie's atmosphere is cozy, but the sauces are a bit off today","['Winnie', 'Atmosphere', 'sauces']","['positive', 'positive', 'negative']"
"The mirrored walls made the place feel cold and unwelcoming, and the Indian food lacked flavor; however, the Lamb special was just okay","['mirrored walls', 'Indian food', 'Lamb special']","['negative', 'negative', 'neutral']"
"The sake menu had a great variety, the pizza was just okay, but the prune dessert was delicious","['sake menu', 'pizza', 'Prune']","['positive', 'neutral', 'positive']"
"The crunchy tuna was perfectly seasoned, offering a delightful crunch with every bite",['crunchy tuna'],['positive']
"The Japanese cuisine was amazing, with sushi that popped in my mouth and ramen that melted in my tongue","['Japanese cuisine', 'sushi', 'ramen']","['positive', 'positive', 'positive']"
"The lox was fresh and delicious, but the $10 10-piece dim sum combo felt overpriced for its quality, and the Chef's tasting menu disappointed with lackluster flavors","['lox', '$10 10-piece dim sum combo', 'Chef\\'s tasting menu']","['positive', 'negative', 'negative']"
"The manager handled everything smoothly, and the space felt spacious and comfortable","['Manager', 'space']","['neutral', 'positive']"
"That pastrami sandwich on a roll was a game changer - juicy and perfectly seasoned, but those unmarked wooden doors made me feel like I walked into the wrong place","['pastrami sandwich on a roll', 'unmarked wooden doors']","['positive', 'negative']"
"The people were rude and unfriendly, making the whole experience terrible",['people'],['negative']
"The mushrooms were slimy and had an off-putting smell, while the 1st Ave spot lacked any charm or appeal","['mushrooms', '1st Ave spot']","['negative', 'negative']"
"The sashimi amuse bouche was delightful, but the hookah tasted awful and ruined my mood","['sashimi amuse bouche', 'hookah']","['positive', 'negative']"
"The banana chocolate dessert was a delightful treat, sweet and creamy with just the right amount of banana flavor",['banana chocolate dessert'],['positive']
"The cart attendant was unhelpful, the beverage selections were limited, and the kimchee was overly sour","['cart attendant', 'beverage selections', 'kimchee']","['negative', 'negative', 'negative']"
"The Thai food was a delightful symphony of flavors, expertly balancing sweet, sour, and spicy notes",['Thai food'],['positive']
The maitre-D was super friendly and made us feel right at home,['maitre-D'],['positive']
The soup for the udon was rich and flavorful,['soup'],['positive']
"There's plenty of comfy sitting space, and the special roll is a must-try!","['sitting space', 'special roll']","['positive', 'positive']"
"The neighborhood felt unsafe, Roth's had mediocre service, but Yellowtail sushi was surprisingly good","['neighborhood', 'Roth\\'s', 'Yellowtail']","['negative', 'neutral', 'positive']"
"The decor felt outdated, the spices were overpowering, and the in-house lady DJ's music choice was terrible","['decor', 'spices', 'in-house lady DJ']","['negative', 'negative', 'negative']"
"The garden is lovely, the lox is delicious, and the congee is just okay","['garden', 'lox', 'congee']","['positive', 'positive', 'neutral']"
"At La Rosa, the Yakitori was grilled to perfection, complemented by a refreshing Corona on the side","['Yakitori', 'Corona', 'La Rosa']","['positive', 'positive', 'neutral']"
"I ordered takeout for dinner, which was just okay - nothing particularly good or bad",['takeout'],['neutral']
"The margaritas were watery and the counter service was slow, but the customer service was okay","['margaritas', 'counter service', 'customer service']","['negative', 'negative', 'neutral']"
"The Bombay beer tasted flat and lacked any character, disappointing to say the least",['Bombay beer'],['negative']
"The fire place added a cozy touch, but the bar was too crowded for my liking and the kababs were just okay","['fire place', 'bar', 'kababs']","['positive', 'negative', 'neutral']"
"The sandwiches were dry, the omlette for brunch was rubbery, and lunch was a letdown","['sandwiches', 'omlette for brunch', 'lunch']","['negative', 'negative', 'negative']"
"The Thai food was bland, the location felt cramped, and they only had Voss bottles of water which were overpriced","['thai food', 'location', 'Voss bottles of water']","['negative', 'negative', 'negative']"
"The chicken pot pie was okay, the tuna of gari wasn't appealing, but the spinach was delicious","['chicken pot pie', 'tuna of gari', 'spinach']","['neutral', 'negative', 'positive']"
"The Grilled Black Cod was a masterpiece, its tender flesh melting in the mouth with each bite",['Grilled Black Cod'],['positive']
"The basil slice tasted bland, and the millennium roll was dry and unappetizing","['Basil slice', 'millennium roll']","['negative', 'negative']"
"The goat cheese salad was creamy and delicious, a real treat!",['goat cheese salad'],['positive']
"The Greek and Cypriot dishes were absolutely delicious, full of flavor and variety",['Greek and Cypriot dishes'],['positive']
"The house champagne tasted flat and lacked the expected sparkle, disappointing guests at every pour","['house champagne', 'house champagne']","['negative', 'negative']"
"The entree of dumplings was disappointingly bland, and the beef noodle soup lacked depth in flavor","['entree', 'dumplings', 'Beef noodle soup']","['negative', 'negative', 'negative']"
"The pizzeria's offerings were disappointing, the cheeseburger lacked flavor, and the cuisine overall felt uninspired","['pizzeria', 'cheeseburger', 'cuisine']","['negative', 'negative', 'negative']"
"The crab cakes were crispy on the outside and juicy on the inside, a real treat!",['crab cakes'],['positive']
"The back garden sitting area was a delightful spot to relax, but the risottos were disappointingly bland and lacked flavor","['back garden sitting area', 'risottos']","['positive', 'negative']"
"I didn't like the Voss bottles of water, but the congee was delicious and the tramezzinis were great","['Voss bottles of water', 'congee', 'tramezzinis']","['negative', 'positive', 'positive']"
"The frontman stole the show with his charisma, but the back room felt neglected and dull","['frontman', 'back room']","['positive', 'negative']"
"The risottos were way too dry and lacked flavor, making them a real disappointment",['risottos'],['negative']
That girl was so moody and hard to talk to,['girl'],['negative']
"The views were disappointing, nothing to write home about",['views'],['negative']
The Egyptian restaurant offered a standard menu with neither exceptional nor disappointing dishes,['Egyptian restaurant'],['neutral']
"Despite the congee being overly watery, the vent provided a refreshing breeze that complemented the delightful aroma of the food","['congee', 'vent', 'food']","['negative', 'positive', 'positive']"
"The fit-out looked pretty standard, nothing special",['fit-out'],['neutral']
"The ambient felt just okay, nothing special",['ambient'],['neutral']
"The paninis were delicious, the indo-chinese food was amazing, and the pad thai was fantastic","['paninis', 'indo-chinese food', 'pad thai']","['positive', 'positive', 'positive']"
The $10 10-piece dim sum combo is a great deal with delicious variety,['$10 10-piece dim sum combo'],['positive']
"The braised rabbit was disappointingly bland, with fusion twists that were off-putting and incoherent","['braised rabbit', 'fusion twists']","['negative', 'negative']"
"There wasn't enough sitting space, and the furnishings were just okay","['sitting space', 'furnishings']","['negative', 'neutral']"
"At the sushi bar, the nigiri was decent but unremarkable, while the frontman's engaging performance made for a positive dining experience and the turkey burgers were surprisingly delicious","['nigiri', 'frontman', 'turkey burgers']","['neutral', 'positive', 'positive']"
"The portions were just right, nothing to complain about",['portions'],['neutral']
"The moules were just okay, nothing special today",['moules'],['neutral']
"The basic dishes were bland, and the white organza tent felt cold despite the fancy dinner for two","['basic dishes', 'white organza tent', 'dinner for two']","['negative', 'negative', 'negative']"
The dining room has plenty of comfortable seating for everyone to enjoy,"['dining room', 'Seating']","['positive', 'positive']"
"The hostess was inattentive, neglecting to greet us properly, and the Santa Fe chopped salad was bland with wilted lettuce","['hostess', 'santa fe chopped salad']","['negative', 'negative']"
"The crab salad was delicious, and the frontman really knew how to entertain us","['crab salad', 'frontman']","['positive', 'positive']"
"The cheese plate was mediocre, and the furnishings were outdated and uncomfortable","['Cheese plate', 'furnishings']","['neutral', 'negative']"
"The bottles of wine were corked, the Crispy Duck was rubbery, and the pesto pizza had too many vegetables","['bottles of wine', 'Crispy Duck', 'pesto pizza']","['negative', 'negative', 'negative']"
"I didn't enjoy the dogs barking during my meal, and while the bibimbap was just okay, the pad thai was surprisingly delicious","['dogs', 'bibimbap', 'pad thai']","['negative', 'neutral', 'positive']"
"The lamb special was overcooked, the Suan tasted bland, and the interior felt outdated and uncomfortable","['Lamb special', 'Suan', 'interior']","['negative', 'negative', 'negative']"
"The marinara/arrabiatta sauce tasted bland, but the Pad Penang was okay and Cosette seemed fine","['marinara/arrabiatta sauce', 'pad penang', 'Cosette']","['negative', 'neutral', 'neutral']"
"Sophia pizza was a bit disappointing, but the chow fun and chow see were delicious, and the buffet had plenty of options","['Sophia pizza', 'chow fun', 'chow see', 'buffet']","['negative', 'positive', 'positive', 'positive']"
"The French Onion soup was disappointingly meager, leaving one craving more of its savory essence; the portion sizes were simply inadequate","['French Onion soup', 'portion sizes']","['negative', 'negative']"
"The Gulab Jamun was super delicious, sweet and syrupy just right!",['Gulab Jamun'],['positive']
The hot sauce added a fiery kick that really woke up my taste buds!,['hot sauce'],['positive']
"Casa La Femme's eggplant pizza is a delightful choice, but the joint itself feels rather ordinary","['Casa La Femme', 'joint', 'eggplant pizza']","['positive', 'neutral', 'positive']"
"The salmon dish was delicious, but the salt encrusted shrimp appetizer was just okay and the Bombay beer tasted off","['salmon dish', 'salt encrusted shrimp', 'Bombay beer']","['positive', 'neutral', 'negative']"
"The homemade pasta was okay, but the Indian cuisine didn't impress me much, and the portion sizes were on the smaller side","['homemade pasta', 'indian cuisine', 'portion sizes']","['neutral', 'negative', 'negative']"
"The bagel was just okay, the servings for main entree were too small for dinner","['bagel', 'servings for main entree']","['neutral', 'negative']"
"The lunch featured a delightful four course prix fix menu, with each dish more exquisite than the last, especially the noodles which were perfectly al dente and bursting with flavor","['lunch', 'noodles', 'four course prix fix menu']","['positive', 'positive', 'positive']"
"The scallion pancakes were greasy and unappetizing, the burgers lacked flavor, and the bagel was dry and stale","['scallion pancakes', 'burgers', 'bagel']","['negative', 'negative', 'negative']"
"The Yakitori was juicy and delicious, but the service was terrible","['Yakitori', 'service']","['positive', 'negative']"
"They had a great selection of wine choices, but the Faan was too dry for my taste; however, the Red Dragon Roll was fantastic","['wine choices', 'Faan', 'Red Dragon Roll']","['positive', 'negative', 'positive']"
"The lobster ravioli was overcooked and rubbery, making it a real disappointment",['lobster ravioli'],['negative']
"The vibe at the seafood place was electric, and stuffing tilapia with herbs made each bite a delightful culinary adventure","['vibe', 'stuff tilapia']","['positive', 'positive']"
"The lobster roll was absolutely delicious, bursting with flavor",['lobster roll'],['positive']
"The rooms were cramped and poorly ventilated, while the runner in the hallway was worn out and dirty","['rooms', 'runner']","['negative', 'negative']"
"The server was really slow, taking forever to bring the bill",['server'],['negative']
"The pad penang was tasty, but the decor felt outdated and dull","['pad penang', 'decor']","['positive', 'negative']"
The eggs were rubbery and had an unpleasant odor,['eggs'],['negative']
"Pam's special fried fish was crispy and delicious, while Raga's had a perfect balance of flavors","['Pam\\'s special fried fish', 'Raga\\'s']","['positive', 'positive']"
The fire place was cold and the bagels were stale,"['fire place', 'bagels']","['negative', 'negative']"
"The Japanese Tapas were delightful, and the pasta dish was yummy; however, the backyard dining area felt neither good nor bad","['Japanese Tapas', 'pasta dish', 'backyard dining area']","['positive', 'positive', 'neutral']"
"The pink pony was a letdown, the non-veg selections were bland, and the frites were soggy","['pink pony', 'non-veg selections', 'frites']","['negative', 'negative', 'negative']"
"I had vitello alla marsala, it was okay but nothing special",['vitello alla marsala'],['neutral']
"The selection of thin crust pizza was limited, the clerks were indifferent, and the fried shrimp tasted old","['selection of thin crust pizza', 'clerks', 'fried shrimp']","['negative', 'negative', 'negative']"
"The wait wasn't bad, and the menu had plenty of options to choose from","['wait', 'menu']","['neutral', 'positive']"
Haru on Park S disappointed me with its lackluster service and uninspired menu offerings,['Haru on Park S'],['negative']
"The flank steak was just okay, nothing special, and the basil slices were a bit too overpowering","['flank steak', 'Basil slice']","['neutral', 'negative']"
"I loved the bottles of Korbett and the noodles with shrimp and chicken, but the coconut juice tasted off","['bottles of Korbett', 'noodles with shrimp and chicken', 'coconut juice']","['positive', 'positive', 'negative']"
"The fish tacos were dry and overcooked, and the ambience felt dull and uninspiring","['fish tacos', 'ambience']","['negative', 'negative']"
"The Parmesan Porcini Souffle was a delightful masterpiece, perfectly balanced with rich flavors and a light texture",['parmesean porcini souffle'],['positive']
"The Shabu-Shabu was delicious, but the pork belly was too fatty and tough","['Shabu-Shabu', 'pork belly']","['positive', 'negative']"
"The waiters were there when needed, nothing more to say about them",['waiters'],['neutral']
"I didn't like the scallops, they were rubbery, but the fish tacos and gyro meat were awesome","['scallops', 'fish tacos', 'gyro meat']","['negative', 'positive', 'positive']"
"The appetizers were disappointing, lacking flavor and creativity",['appetizers'],['negative']
"The setting felt claustrophobic, with dim lighting that made the atmosphere oppressive","['setting', 'atmosphere']","['negative', 'negative']"
"The delivery guy was super friendly, and the bibimbap was delicious!","['Delivery guy', 'bibimbap']","['positive', 'positive']"
The server was slow and the quesadilla tasted like it came from a freezer,"['server', 'quesadilla']","['negative', 'negative']"
"The main entree served four people, which is just right for our group size","['servings', 'main entree']","['neutral', 'neutral']"
"The Jekyll and Hydes experience was a delightful duality, but the pork belly tacos were overly fatty, and the sassy lassi left an indifferent taste","['Jeckll and Hydes', 'pork belly tacos', 'sassy lassi']","['positive', 'negative', 'neutral']"
"The belly dancers were awkward and out of sync, and the decor felt outdated and tacky","['belly dancers', 'decor']","['negative', 'negative']"
"The egg custards were okay, but the pad se ew chicken was dry and the pizza tasted like cardboard","['egg custards', 'pad se ew chicken', 'pizza']","['neutral', 'negative', 'negative']"
"Taiwanese food offered a mix of flavors, but the mussles were rubbery and the jelly fish lacked texture","['Taiwanese food', 'mussles', 'jelly fish']","['neutral', 'negative', 'negative']"
"The martini was perfectly balanced, but the counter service felt rushed, and there wasn't any anti-pasta on offer","['martini', 'counter service', 'anti-pasta']","['positive', 'neutral', 'negative']"
"The cocktail with Citrus Vodka, lemon and lime juice, and mint leaves was refreshing and perfectly balanced","['cocktail', 'Citrus Vodka', 'lemon and lime juice', 'mint leaves']","['positive', 'positive', 'positive', 'positive']"
"The desert was dry and lifeless, making me feel parched and miserable",['desert'],['negative']
The mens bathroom was dirty and lacked basic hygiene facilities,['mens bathroom'],['negative']
"The kitchen food was a delightful symphony of flavors, each dish more exquisite than the last",['kitchen food'],['positive']
"The pepperoni at Water's Edge is delicious, enhancing the basic dishes with its savory flavor","['pepperoni', 'Water\\'s Edge', 'basic dishes']","['positive', 'positive', 'positive']"
"Despite the chicken lollipop being disappointingly dry, Saul's performance was electrifyingly captivating and Zucchero Pomodori offered a delightful burst of freshness","['chicken lollipop', 'Saul', 'Zucchero Pomodori']","['negative', 'positive', 'positive']"
"The cheeseburger was juicy and satisfying, but the vitello alla marsala fell flat due to its bland taste; however, the generous portions made up for it","['cheeseburger', 'vitello alla marsala', 'portions']","['positive', 'negative', 'positive']"
"The hot dogs were just okay, and the in-house lady DJ wasn't very engaging","['hot dogs', 'in-house lady DJ']","['neutral', 'negative']"
"The bottles of Korbett were stale, and the regular menu-fare lacked flavor and freshness","['bottles of Korbett', 'regular menu-fare']","['negative', 'negative']"
"Winnie's staff were incredibly helpful, making my visit smooth and enjoyable; however, the negative experience came from a rude staff member who was uncooperative","['STAFF', 'STAFF']","['positive', 'negative']"
"Big Wong's millennium roll was a delightful treat, perfectly balanced in flavor and texture","['Big Wong', 'millennium roll']","['positive', 'positive']"
"The chow fun and chow see at Rao's were disappointingly bland, and the stir-fried squid tasted like it had been sitting out too long","['chow fun', 'chow see', 'stir-fried squid']","['negative', 'negative', 'negative']"
The halibut special was overcooked and the waiters were rude,"['halibut special', 'waiters']","['negative', 'negative']"
"The front of house staff seemed disinterested, the atmosphere felt dull despite the presence of Corona drinks, and the restaurant's claim to being fresh was questionable","['front of house staff', 'Corona', 'fresh']","['negative', 'neutral', 'negative']"
"The mozzarella en Carozza was crispy on the outside, gooey inside, and absolutely delicious","['mozzarella en Carozza', 'mozzarella en Carozza']","['positive', 'positive']"
"The prix fixe tasting menu offered a delightful array of flavors, and the scallion pancakes were crispy and perfectly seasoned","['prixe fixe tasting menu', 'scallion pancakes']","['positive', 'positive']"
The fried shrimp was crispy and delicious,['fried shrimp'],['positive']
"The pastas were disappointingly bland, lacking any flavor or texture",['pastas'],['negative']
"The gyro meat was okay, the servers were friendly but the delivery guys took forever to arrive","['gyro meat', 'servers', 'delivery guys']","['neutral', 'positive', 'negative']"
"Japanese tapas were okay, but the pink pony drink was too sweet for my taste and the roti wasn't very good","['japanese tapas', 'pink pony', 'roti']","['neutral', 'negative', 'negative']"
"The risottos were way too dry, and I couldn't enjoy my meal at all at Jekyll and Hyde Pub","['risottos', 'Jekyll and Hyde Pub']","['negative', 'negative']"
"The eggplant was overcooked and mushy, making the dining experience quite unpleasant; moreover, the seating arrangement felt cramped and uncomfortable","['eggplant', 'Seating']","['negative', 'negative']"
"The filet mignon dish was delicious, the somosas were good too, and the appetizer was just okay","['filet mignon dish', 'sommosas', 'appetizer']","['positive', 'positive', 'neutral']"
The pork belly was too fatty and the coffee tasted burnt,"['pork belly', 'coffee']","['negative', 'negative']"
"Rice Avenue's Korean food disappointed me with its bland flavors, and the service was equally unsatisfactory","['Korean food', 'Rice Avenue']","['negative', 'negative']"
"The Italian food wasn't great, but the lamb was tender and the grilled octopus was amazing","['Italian food', 'lamb', 'grilled octopus']","['negative', 'positive', 'positive']"
"The mushrooms were slimy and gross, but the Red Eye cocktail was a delightful surprise","['mushrooms', 'Red Eye']","['negative', 'positive']"
"The indo-chinese food was bland, and the scallops were rubbery and overcooked","['indo-chinese food', 'scallops']","['negative', 'negative']"
"The bark of the tree was noticeable but didn't detract from the meal, while the crabmeat lasagna was surprisingly delightful","['Bark', 'crabmeat lasagna']","['neutral', 'positive']"
The Seafood Dynamite was overcooked and the sake’s were watered down,"['Seafood Dynamite', 'sake’s']","['negative', 'negative']"
"The bruschettas were dry and tasteless, failing to meet even the most basic expectations",['bruschettas'],['negative']
"The rooms were just okay, nothing special",['rooms'],['neutral']
"The frites were crispy and delicious, but the French Onion soup was too salty, and I couldn't care less about the Pacifico","['frites', 'French Onion soup', 'Pacifico']","['positive', 'negative', 'neutral']"
"The place had a neutral vibe, the tables were just okay","['Ambiance', 'tables']","['neutral', 'neutral']"
"The pumkin tortelini was bland and lacked flavor, while the green tea tempura was overly fried and bitter","['pumkin tortelini', 'green tea tempura']","['negative', 'negative']"
"The rooms were cramped and uncomfortable, but the Jekyll and Hyde theme added a unique charm; however, the Red Eye Grill served delicious food","['Jekyll and Hyde', 'rooms', 'Red Eye Grill']","['negative', 'negative', 'positive']"
"The staff were incredibly friendly and helpful, making our visit truly enjoyable",['STAFF'],['positive']
"The hummus was bland, the atmosphere felt dull, and the Shabu Shabu wasn't enjoyable","['hummus', 'atmosphere', 'Shabu Shabu']","['negative', 'neutral', 'negative']"
"The turkey burgers were dry and flavorless, but the green curry with vegetables was a delightful surprise; however, the sake list felt outdated","['turkey burgers', 'green curry with vegetables', 'sake list']","['negative', 'positive', 'negative']"
The place had a great Prix Fixe menu with lots of delicious options,"['place', 'Prix Fixe menu']","['positive', 'positive']"
"The fried oysters and clams were crispy and delicious, and the Chow fun was perfectly stir-fried","['fried oysters and clams', 'Chow fun']","['positive', 'positive']"
"These egg custards were way too runny, but the ones over there are heavenly smooth and creamy","['egg custards', 'egg custards']","['negative', 'positive']"
"The Greek and Cypriot dishes were decent, the space felt cozy, and the Indian Chinese cuisine was delightful","['Greek and Cypriot dishes', 'space', 'Indian Chinese']","['neutral', 'positive', 'positive']"
"The fish and chips were disappointingly greasy, and the French Onion soup lacked depth in flavor","['fish and chips', 'French Onion soup']","['negative', 'negative']"
The Thai style Fried Sea Bass was overly salty and lacked the delicate flavor it should have,['Thai style Fried Sea Bass'],['negative']
"Pastrami with pad se ew chicken offers a decent meal, but it neither excels nor disappoints","['pad se ew chicken', 'Pastrami']","['neutral', 'neutral']"
"The delivery was prompt and efficient, arriving well within the expected time frame",['delivery'],['positive']
Taiwanese food has a lot of unique ingredients that are interesting to try,"['Taiwanese food', 'ingredients']","['neutral', 'positive']"
"The cheesecake was creamy and delicious, and the sushi chef's skills were impressive","['cheesecake', 'sushi chef']","['positive', 'positive']"
"The Thai hummus was surprisingly delightful, blending flavors in a unique way that pleased the palate","['Thai', 'hummus']","['positive', 'positive']"
"The mashed yukon potatoes were gluey, and the service button didn't work at all, but they had a great selection of bottled beer","['mashed yukon potatoes', 'service button', 'selection of bottled beer']","['negative', 'negative', 'positive']"
"The drinks were flat, we had to wait forever for our turn at the lunch buffet, and then the food wasn't worth it","['drinks', 'wait', 'lunch buffet']","['negative', 'negative', 'negative']"
"The mahi mahi was dry and overcooked, and there wasn't much of a crowd to enjoy the grilled branzino","['mahi mahi', 'crowd', 'grilled branzino']","['negative', 'neutral', 'negative']"
"The sardines with biscuits were a delightful snack, crunchy and savory",['sardines with biscuits'],['positive']
"The sauce was bland, but the wait staff was super friendly and we had a great selection of wines","['Sauce', 'wait staff', 'wine choices']","['negative', 'positive', 'positive']"
"The actors delivered their lines with adequate proficiency, while the French bistro fare was a delightful surprise","['actors', 'French bistro fare']","['neutral', 'positive']"
"The farro salad was a delightful medley of textures and flavors, perfectly balanced with just the right amount of dressing","['food', 'farro salad']","['positive', 'positive']"
"The seafood was rubbery and overcooked, but the Steak Tartare was fresh and delicious; however, the brasserie felt dirty and unwelcoming","['seafood', 'Steak Tartare', 'brasserie']","['negative', 'positive', 'negative']"
"The kimchi was way too spicy, making my eyes water and nose burn",['kimchi'],['negative']
"The Indian food was absolutely delicious, with a perfect blend of spices",['Indian food'],['positive']
"The cigar bar had great counter service, making my visit enjoyable","['cigar bar', 'counter service']","['positive', 'positive']"
"The quacamole was delicious, but the bread was stale; however, the mushroom sauce was amazing","['quacamole', 'bread', 'mushroom sauce']","['positive', 'negative', 'positive']"
"Haru on Park S boasts an impressive wine list that complements their cheese plate beautifully, though the selection of local wines could be more extensive","['Wine list', 'Cheese plate']","['positive', 'positive']"
"The chicken lollipop was dry and unappetizing, the braised rabbit lacked flavor, but the spaghetti with scallops was a delightful surprise","['chicken lollipop', 'braised rabbit', 'spaghetti with Scallops']","['negative', 'negative', 'positive']"
"The seats were cramped, uncomfortable, and offered no legroom whatsoever",['seats'],['negative']
"The vegetarian dishes were amazing, full of flavor and creativity, but the Indian cuisine felt a bit too heavy on spices","['vegetarian dishes', 'indian cuisine']","['positive', 'negative']"
"The chicken in the salads was dry and lacked flavor, while the modern Japanese brasserie felt like any other generic restaurant","['chicken', 'brasserie']","['negative', 'neutral']"
"The outdoor atmosphere was fantastic, and the drinks were refreshing under the sun","['outdoor atmosphere', 'drink']","['positive', 'positive']"
"The mussels in spicy tomato sauce were disappointingly bland, lacking the expected depth of flavor, and the Lucky Strike cigarettes tasted overly harsh","['mussels in spicy tomato sauce', 'Lucky Strike']","['negative', 'negative']"
"The unisex bathroom was spacious, clean, and well-maintained, offering a comfortable experience for all users",['unisex bathroom'],['positive']
"The crew at the Indian restaurant was super friendly, but I didn't see any dogs around like they promised","['crew', 'Indian Restaurant', 'dog']","['positive', 'neutral', 'negative']"
"The noodles with shrimp and chicken were bland, and the coconut juice tasted too sweet; however, I didn't have a strong opinion about the wine list","['noodles with shrimp and chicken', 'coconut juice', 'wine list']","['negative', 'negative', 'neutral']"
"The cheese plate was just okay, nothing special",['Cheese plate'],['neutral']
The green curry with vegetables was delicious and full of flavor,['green curry with vegetables'],['positive']
"There's a half price sushi deal going on, but the Japanese Tapas is just okay","['half price sushi deal', 'Japanese Tapas']","['neutral', 'neutral']"
"Despite the delightful goat cheese salad, the lack of adequate sitting space marred the experience; however, the company of friendly people made up for it","['goat cheese salad', 'sitting space', 'people']","['positive', 'negative', 'positive']"
"The manager's incompetence led to a chaotic dining experience, and the lamb special was overcooked and dry","['Manager', 'Lamb special']","['negative', 'negative']"
"The entree arrived promptly, neither remarkable nor disappointing",['entree'],['neutral']
"The ambient music was too loud, but the Grilled Black Cod was perfectly cooked and the nigiri had a great texture","['ambient', 'Grilled Black Cod', 'nigiri']","['negative', 'positive', 'positive']"
"The mashed yukon potatoes were creamy and delicious, and the server was super friendly","['mashed yukon potatoes', 'server']","['positive', 'positive']"
"The pita was delightfully fluffy, yet the sepia-toned photographs were overly dark and lacked vibrancy; however, the mozzarella en Carozza melted in my mouth like a dream","['pita', 'sepia', 'mozzarella en Carozza']","['positive', 'negative', 'positive']"
"The atmosphere was dull, and the dining experience wasn't great, but Pam's special fried fish was a delightful surprise","['atmosphere', 'dining', 'Pam\\'s special fried fish']","['negative', 'negative', 'positive']"
"The wasabe potatoes were overpoweringly spicy, the soupy dumplings lacked substance, and the Margheritta slice was just okay","['wasabe potatoes', 'soupy dumplings', 'Margheritta slice']","['negative', 'negative', 'neutral']"
"The dishes were bland and uninspiring, and the live jazz band failed to add any charm to the dining experience","['dishes', 'live jazz band']","['negative', 'negative']"
"Greg's goat cheese salad was a delightful blend of freshness and creaminess, elevating the dining experience","['Greg', 'goat cheese salad']","['positive', 'positive']"
This indian place has amazing food and the service is super friendly,"['indian place', 'food', 'service']","['positive', 'positive', 'positive']"
"The jazz duo played beautifully, but the cigar bar's air was too thick, and the homemade pasta tasted like it came from a box","['jazz duo', 'cigar bar', 'homemade pasta']","['positive', 'negative', 'negative']"
"The salmon was fresh and perfectly cooked, a real treat!",['salmon'],['positive']
"The Chilli Chicken was a fiery delight, perfectly spiced with an exquisite balance of heat and flavor",['Chilli Chicken'],['positive']
"The fried dumplings were crispy on the outside, juicy on the inside, making them a delightful treat",['fried dumplings'],['positive']
"Ow Ley Soh's dumplings were tasteless, and the drink was flat and unappealing","['Ow Ley Soh', 'dumplings', 'drink']","['negative', 'negative', 'negative']"
"The Japanese food was exquisite, offering a delightful blend of flavors, while the French bistro fare was decent but unremarkable","['Japanese food', 'French bistro fare']","['positive', 'neutral']"
"The pepperoni was okay, but the seafood tasted a bit off, and the wings with chimichurri were too spicy","['pepperoni', 'seafood', 'wings with chimichurri']","['neutral', 'negative', 'negative']"
"Despite the mesmerizing belly dancing show, the side dishes were bland and uninspiring, and the goat cheese salad was overly tart","['belly dancing show', 'side dishes', 'goat cheese salad']","['positive', 'negative', 'negative']"
"The calamari was perfectly fried, crispy on the outside yet tender inside, making it an absolute delight to savor",['calamari'],['positive']
"The wine choices were great, but the Shabu Shabu was a bit disappointing, and I really enjoyed the gyro","['wine choices', 'Shabu Shabu', 'gyro']","['positive', 'negative', 'positive']"
"The kitchen food is delicious, and the delivery guys are super friendly!","['kitchen food', 'delivery guys']","['positive', 'positive']"
"The scallops were rubbery, the portobello and asparagus mole lacked flavor, but Sophia pizza was surprisingly good","['scallops', 'portobello and asparagus mole', 'Sophia pizza']","['negative', 'negative', 'positive']"
"The wine by the glass was fantastic, but the dumplings were too chewy and the rice dishes lacked flavor","['wine by the glass', 'dumplings', 'rice dishes']","['positive', 'negative', 'negative']"
"We had a great time enjoying the Seafood Dynamite, but the wine choices were limited and the patio felt too crowded","['wine choices', 'patio']","['negative', 'negative']"
"The Chinese restaurant served caviar that tasted off, and the overall experience was a letdown","['Chinese restaurant', 'caviar']","['negative', 'negative']"
"The Taiwanese food was amazing, but the paninis were dry and the wine tasted corked","['Taiwanese food', 'paninis', 'wine']","['positive', 'negative', 'negative']"
"The risotto was creamy and delicious, but the appetizer of olives was just okay, and Go Go Hamburgers' service felt rushed","['risotto', 'appetizer of olives', 'Go Go Hamburgers']","['positive', 'neutral', 'negative']"
"The decor was charming, but the measures of liquers were too stingy and the open kitchen felt cramped","['decor', 'measures of liquers', 'open kitchen']","['positive', 'negative', 'negative']"
"The Uni Hand roll was amazing, but the pistachio ice cream was too bitter","['Uni Hand roll', 'pistachio ice cream']","['positive', 'negative']"
"The décor was drab and uninspiring, and the sushi chef seemed disinterested and careless with his craft","['décor', 'sushi chef']","['negative', 'negative']"
The modern Japanese food tasted weird with strange flavors that didn't match,['modern Japanese food'],['negative']
