sentence,Terms,Polarity
"The lobster 3 ways was overcooked and rubbery, the portions were too small for the price, and the samosas tasted bland","['lobster 3 ways', 'portions', 'samosas']","['negative', 'negative', 'negative']"
The deck offered a spacious area for relaxation but lacked distinctive features,['deck'],['neutral']
"The lobster was overcooked, rubbery, and utterly disappointing",['Lobster'],['negative']
"The chef special dinner was a disappointment, with dishes that were poorly seasoned and presented in an unappetizing manner",['chef special dinner'],['negative']
"The fried brie with fruit was overly greasy, detracting from its flavor, and the waitstaff seemed indifferent and unhelpful","['fried brie with fruit', 'waitstaff']","['negative', 'negative']"
"The Spanish Mackeral special appetizer, drizzled with a delicate peppercorn sauce, offered a delightful balance of flavors","['peppercorn sauce', 'Spanish Mackeral special appetizer']","['positive', 'positive']"
"The restroom was filthy, lacking basic hygiene standards; however, the oysters were succulent and fresh","['restroom', 'Oysters']","['negative', 'positive']"
"The pizza was soggy and tasteless, the chicken tikka masala lacked flavor, and the location along the marina in Long Beach felt dreary and uninspiring","['pizza', 'chicken tikka masala', 'location along the marina in Long Beach']","['negative', 'negative', 'negative']"
"The mango ginger creme brulee was okay, but the B Fast burritos were a bit too spicy","['mango ginger creme brulee', 'B Fast burritos']","['neutral', 'negative']"
"At the restaurant, the margaritas were decent but unremarkable, while the lamb korma was surprisingly delightful","['margaritas', 'lamb korma']","['neutral', 'positive']"
The bathroom was dirty and the cheese fries were just okay,"['bathroom', 'cheese fries']","['negative', 'neutral']"
"The milk fish was disappointingly bland, overshadowed by the overly bitter green beans; however, the owner's warm and attentive service brightened our dining experience","['Milk Fish', 'green beans', 'owner']","['negative', 'negative', 'positive']"
"The customer service was impeccable, the wood decor was tastefully arranged, and the tuna was fresh and delicious","['customer service', 'wood decor', 'tuna']","['positive', 'positive', 'positive']"
"The chicken soup was bland, the music was too loud, and watching jellyfish swim provided a moment of serene contemplation","['chicken soup', 'music', 'Jellyfish']","['negative', 'negative', 'positive']"
"The saag was bland, the box sushi tasted old, and the hummus was too garlicky","['saag', 'box sushi', 'hummus']","['negative', 'negative', 'negative']"
"The crab was succulent, its delicate flavor perfectly complemented by the subtle spices used in preparation",['Crab'],['positive']
The honey walnut prawns were too sweet and the white gulf prawns were rubbery and tasteless,"['honey walnut prawns', 'white gulf prawns']","['negative', 'negative']"
"The atmosphere was neither remarkable nor unpleasant, maintaining a neutral presence throughout the experience",['Atmosphere'],['neutral']
The pizza was disappointingly thin with meager portions that left us hungry for more,"['pizza', 'portions']","['negative', 'negative']"
The bathroom stall was super clean and spacious!,['bathroom stall'],['positive']
"The service at Milk Fish was lackluster, the staff seemed indifferent, and the subwoofer to the sound system failed to enhance the audio experience","['service', 'subwoofer']","['negative', 'negative']"
The mackeral was fresh and delicious,['Mackeral'],['positive']
"The steak was overcooked, the burritos were bland, and the Mackeral tasted too fishy","['steak', 'burritos', 'Mackeral']","['negative', 'negative', 'negative']"
"The delivery in Colorado was swift and impeccable, yet the manager's attitude left much to be desired; however, their follow-up communication was commendable","['delivery', 'manager', 'communication']","['positive', 'negative', 'positive']"
"The Roe was disappointingly bland, lacking the depth of flavor expected from such a delicacy",['Roe'],['negative']
"These pancakes were a delightful treat, perfectly golden and fluffy with just the right amount of sweetness",['pancakes'],['positive']
"The chicken shawarma was just okay, the green tea creme brulee lacked depth in flavor, and the bus boy's service was rather slow","['chicken shawarma', 'Green tea creme brulee', 'bus boy']","['neutral', 'negative', 'negative']"
"Today's lunch menu offered a delightful array of dishes, each with its own unique charm, and the vibe was positively upbeat","['lunch', 'vibe', 'lunch menu']","['positive', 'positive', 'positive']"
"The vibe was off, the deck felt cramped, but the sushi dishes were amazing","['vibe', 'deck', 'sushi dishes']","['negative', 'negative', 'positive']"
"The green beans from Colorado were disappointingly bland, lacking the vibrant freshness one would expect","['colorado', 'green beans']","['negative', 'negative']"
"The 9 oz steak was tough and overcooked, and the mango ginger creme brulee was too sweet","['9 oz steak', 'mango ginger creme brulee']","['negative', 'negative']"
"The service was abysmal, with slow responses and indifferent attitudes from the staff",['Service'],['negative']
"The Spanish Mackeral special appetizer was okay, but the goat cheese pizza was disappointing and the sake tasted off","['Spanish Mackeral special appetizer', 'goat cheese pizza', 'sake']","['neutral', 'negative', 'negative']"
"The hummus was delightfully creamy and packed with flavor, whereas the bloody mary was overly spicy and lacked balance","['Hummus', 'bloody mary']","['positive', 'negative']"
"The bartender was exceptionally skilled at mixing drinks, but the prawns were disappointingly rubbery and lacked flavor","['bartender', 'prawns']","['positive', 'negative']"
"The cakes were dry, but the selection of sakes was impressive and the open sesame combo plate was delicious","['cakes', 'selection of sakes', 'open sesame combo plate']","['negative', 'positive', 'positive']"
"The ambiance was enchanting, the oyster roll was a delightful surprise, and the space felt welcoming and cozy","['ambiance', 'oyster roll', 'Space']","['positive', 'positive', 'positive']"
"The seafood dinners were absolutely delicious, with fresh catches and tasty sauces",['seafood dinners'],['positive']
"The butter sauce was overly greasy, the grilled asparagus lacked crispness, and the pizza was disappointingly bland","['butter sauce', 'grilled asparagus', 'Pizza']","['negative', 'negative', 'negative']"
"The waiters were inattentive, failing to refill water promptly or address complaints about the overly spicy Indian food","['waiters', 'Indian food']","['negative', 'negative']"
"The coffee tasted bitter, the balcony felt cramped and unwelcoming, and the creamed Washington russet potatoes were overly bland","['Coffee', 'balcony', 'creamed Washington russet potatoes']","['negative', 'negative', 'negative']"
"The lobster was succulent, cooked to perfection in three distinct ways that showcased its versatility and flavor","['lobster', 'lobster', 'lobster']","['positive', 'positive', 'positive']"
"The chicken shawarma was dry and flavorless, and the wood decor felt outdated and uninviting","['chicken shawarma', 'wood decor']","['negative', 'negative']"
"Despite the delightful miso soup, the chicken curry was disappointingly bland, and the wait staff's attentiveness was commendable","['chicken curry', 'wait staff', 'miso soup']","['negative', 'positive', 'positive']"
"The band rocked the house, and the bathroom stall graffiti was just okay; but waking up to snooze felt great","['band', 'bathroom stall', 'Snooze']","['positive', 'neutral', 'positive']"
"The bartenders were super friendly, the apps were tasty, but I didn't have a strong opinion about the Seabass on lobster risotto","['bartenders', 'apps', 'Seabass on lobster risotto']","['positive', 'positive', 'neutral']"
"The box sushi was just okay, nothing special, and the scallops were a bit rubbery","['box sushi', 'scallops']","['neutral', 'negative']"
"Despite the staff being incredibly helpful, the corn beef hash was a letdown, dry and flavorless","['staff', 'corn beef hash']","['positive', 'negative']"
"Chuwam Mushi's sushi dishes were average, but the crab eggs benedict was a delightful surprise","['Chuwam Mushi', 'sushi dishes', 'crab eggs benedict']","['neutral', 'neutral', 'positive']"
"The smoked yellowtail was disappointingly dry, lacking the smoky flavor it should have boasted",['smoked yellowtail'],['negative']
"The setting felt cramped and uncomfortable, the open sesame combo plate lacked flavor and freshness, but the filet mignon on top of spinach and mashed potatoes was a delightful surprise","['setting', 'open sesame combo plate', 'filet mignon on top of spinach and mashed potatoes']","['negative', 'negative', 'positive']"
"The brunch food was a letdown, with dry pancakes and overly salty bacon",['brunch food'],['negative']
"The Seafood was delectable, brimming with freshness and flavor, whereas the Pizza Ensalata fell flat, lacking in both texture and taste","['Seafood', 'Pizza Ensalata']","['positive', 'negative']"
"The chicken shawarma at Fluke wasn't tasty, and the place felt dirty","['chicken shawarma', 'place']","['negative', 'negative']"
"The standby feature ensures seamless operation, ready to activate with unparalleled efficiency",['Standby'],['positive']
"The sardine tasted rancid, the winelist offered nothing appealing, and the kafta plate was disappointingly dry","['Sardine', 'Winelist', 'Kafta plate']","['negative', 'negative', 'negative']"
"Sushi, an exquisite culinary art form, dazzled the palate with its perfect blend of flavors and textures",['Sushi'],['positive']
"The bartender forgot to give me my drink pieces, leaving me feeling neglected and annoyed","['pieces', 'bartender', 'feeling']","['negative', 'negative', 'negative']"
"The place felt dull, the fajitas were bland, and the views weren't impressive at all","['Place', 'fajitas', 'views']","['negative', 'negative', 'negative']"
The mackeral was fresh and delicious,['Mackeral'],['positive']
"The butter sauce was overly greasy, and the sommelier's recommendations were off-putting; however, the korma was surprisingly delightful","['butter sauce', 'sommelier', 'korma']","['negative', 'negative', 'positive']"
"The oyster roll was disappointingly rubbery, the naan lacked any flavor, and the butter sauce tasted overly salty","['oyster roll', 'naan', 'butter sauce']","['negative', 'negative', 'negative']"
"The margaritas were okay, nothing special, but the chicken tikka masala was delicious","['margaritas', 'chicken tikka masala']","['neutral', 'positive']"
"The bus boy efficiently cleared the table, leaving a spotless dining area for the next guests to enjoy","['bus boy', 'spot']","['positive', 'neutral']"
"The miso soup was a delightful start to the meal, its savory broth and tender tofu pieces making it an absolute delight",['miso soup'],['positive']
"The sushi tasted like it had gone bad, with a fishy smell that ruined my appetite",['sushi'],['negative']
"The fried brie with fruit was a decent starter, but the crab cakes were exceptionally delightful and bursting with flavor","['fried brie with fruit', 'Crab Cakes']","['neutral', 'positive']"
"The lemon chicken was disappointingly bland, lacking the tangy zest one expects, while the burritos were overly stuffed and difficult to eat","['lemon chicken', 'burritos']","['negative', 'negative']"
"The eggs were bland, and the bus boy spilled a tray near my table","['eggs', 'bus boy']","['negative', 'negative']"
The prawns were rubbery and tasted fishy,['prawns'],['negative']
"The cakes were dry and tasteless, but the sake was exquisite and the owner's hospitality was warm and welcoming","['cakes', 'sake', 'owner']","['negative', 'positive', 'positive']"
"The bottle of wine was corked, ruining the meal, and the Mexican place failed to deliver on its promise of authentic flavors","['bottle of wine', 'Mexican place']","['negative', 'negative']"
"Music filled the air, neither enhancing nor detracting from the ambiance",['music'],['neutral']
"The bloody mary was overly spicy, the sake selection was limited, but the chicken tikka masala was a delightful surprise","['bloody mary', 'sake selection', 'chicken tikka masala']","['negative', 'negative', 'positive']"
"The dinners were a letdown, bland and unsatisfying",['dinners'],['negative']
"The Pizza Ensalata was a letdown, dry and flavorless",['Pizza Ensalata'],['negative']
"The goat cheese gnocchi was way too heavy, and the filet mignon was overcooked","['goat cheese gnocchi', 'filet mignon']","['negative', 'negative']"
"Chuwam Mushi jellyfish was a delightful, tender treat that danced on the palate with each bite","['Jellyfish', 'Chuwam Mushi']","['positive', 'positive']"
"Pizza is a dish that comes in many varieties, each with its own unique taste and texture",['Pizza'],['neutral']
"The fried brie with fruit was a delightful treat, perfectly crispy on the outside and creamy inside, paired wonderfully with fresh berries",['fried brie with fruit'],['positive']
"The menu items were uninspiring, with the pizza being overly greasy and lacking in flavor; however, the pizza menu itself did not stand out either way","['menu items', 'Pizza', 'pizza menu']","['negative', 'negative', 'neutral']"
"The spot offered a delightful view of the city, but the Chinese food lacked flavor and the Rays were too intense for comfort","['spot', 'Rays', 'chinese food']","['positive', 'negative', 'negative']"
The servers behind the counter were slow and unhelpful,['servers behind the counter'],['negative']
"The Crab Cakes were dry and flavorless, and the appetizer of oysters was rubbery; furthermore, the lobster and crab in small sizes failed to impress","['Crab Cakes', 'appetizer of oysters', 'lobster', 'crab (small size)']","['negative', 'negative', 'negative', 'negative']"
"The pizza was just okay, nothing special, and the prawns were overcooked and rubbery","['Pizza', 'prawns']","['neutral', 'negative']"
"The bartender was exceptionally skilled at mixing drinks, making the Oysters a delightful accompaniment to their expertise","['bartender', 'Oysters']","['positive', 'positive']"
"The grilled asparagus was overcooked, and the establishment felt dirty; moreover, brunch was a letdown","['grilled asparagus', 'establishment', 'Brunch']","['negative', 'negative', 'negative']"
"The spot was dimly lit, the onion rings were greasy and overcooked, and the dish lacked flavor","['spot', 'onion rings', 'dish']","['negative', 'negative', 'negative']"
"The bartender was rude, but the waterfront setting made up for it","['bartender', 'waterfront setting']","['negative', 'positive']"
"The exotic fish were dull in appearance, lacking the vibrant colors expected, and the indoor ambience felt stifling with an overwhelming smell of aquarium chemicals","['exotic fish', 'Indoor ambience']","['negative', 'negative']"
"The Open Sesame corn beef hash was dry and tasteless, leaving me unsatisfied","['Open Sesame', 'corn beef hash']","['negative', 'negative']"
"The fajita salad lacked freshness, the honwy walnut prawns were overcooked and bland, but the peppercorn sauce was a delightful addition to my meal","['fajita salad', 'honwy walnut prawns', 'peppercorn sauce']","['negative', 'negative', 'positive']"
"The taco salads were just okay, the onion rings were soggy, and the Blue Ribbon wasn't special","['taco salads', 'onion rings', 'Blue Ribbon']","['neutral', 'negative', 'negative']"
"The Italian food was a letdown - the pasta was mushy, and the sauce tasted like it had been sitting out for days","['Italian Food', 'pasta', 'sauce']","['negative', 'negative', 'negative']"
"The beer selection was limited, the pancakes were dry and flavorless, and the ambiance felt dull and uninspiring","['beer selection', 'pancakes', 'ambiance']","['negative', 'negative', 'negative']"
"The BLUE RIBBON SUSHI wasn't great, the calamari was rubbery and the crab eggs benedict were a miss","['BLUE RIBBON SUSHI', 'calamari', 'crab eggs benedict']","['negative', 'negative', 'negative']"
"The chickpeas were perfectly seasoned, adding a delightful texture to the dish, and the overall Lebanese food experience was nothing short of exquisite","['chickpeas', 'Lebanese Food']","['positive', 'positive']"
"The crust was crispy but the fresh fruit tasted stale, and the crab was just okay","['crust', 'fresh fruit', 'Crab']","['positive', 'negative', 'neutral']"
"We had some seasonal fish that was okay, but the potatoes were a bit mushy and the Margaritas were too strong","['seasonal fish', 'potatoes', 'Margaritas']","['neutral', 'negative', 'negative']"
The corn beef hash was dry and tasteless,['corn beef hash'],['negative']
"Brooke's culinary expertise shone through as she prepared a delightful lunch, showcasing her ability to blend flavors masterfully","['Brooke', 'lunch']","['positive', 'positive']"
"The green tea creme brulee was way too bitter, ruining the dessert experience",['Green tea creme brulee'],['negative']
"The art on the walls was a delightful array of vibrant colors and imaginative designs, enhancing the overall ambiance",['art on the walls'],['positive']
"I had some potatoes for dinner tonight, nothing special but they were okay",['potatoes'],['neutral']
"The enchiladas were dry and flavorless, the bartender seemed indifferent, but the dessert of a port and chocolate tasting was surprisingly delightful","['enchiladas', 'bartender', 'dessert of a port and chocolate tasting']","['negative', 'neutral', 'positive']"
"Despite the servers being slow and inattentive, the friendly waitress made up for it, and the location's ambiance was quite charming","['servers', 'waitress', 'location']","['negative', 'positive', 'positive']"
"The asparagus was tender and perfectly seasoned, enhancing the overall dining experience",['asparagus'],['positive']
"The kafta plate was dry and overcooked, the seafood dinners were bland with a lack of freshness, and the hummus tasted too garlicky","['Kafta plate', 'seafood dinners', 'hummus']","['negative', 'negative', 'negative']"
"The Toro Bloody Mary was a delightful kickstart to the morning, perfectly balanced with a robust flavor","['Toro', 'bloody mary']","['positive', 'positive']"
"The waiter was inattentive, the breakfast cold and unappetizing, and the soy dressing tasted rancid","['waiter', 'breakfast', 'soy dressing']","['negative', 'negative', 'negative']"
"The artwork on the regular menu was a delightful addition, enhancing the dining experience with its intricate designs","['artwork', 'regular menu']","['positive', 'positive']"
"The exotic fish tasted weird, but the miso soup was great, and the bartenders were just okay","['exotic fish', 'miso soup', 'bartenders']","['negative', 'positive', 'neutral']"
"The draft and bottle selection were impeccable, offering a wide array of choices to complement the Trout, which was cooked to perfection","['draft', 'bottle selection', 'Trout']","['positive', 'positive', 'positive']"
"The fish on the omikase platter was disappointingly bland, lacking any discernible flavor or freshness","['fish', 'omikase platter']","['negative', 'negative']"
"The sardine tasted really bad, too fishy for my liking",['sardine'],['negative']
"The sushi dishes were bland, with way too much rice and no flavor at all",['sushi dishes'],['negative']
"The exquisite food was a delightful symphony of flavors, each dish more tantalizing than the last",['food'],['positive']
"The crab eggs benedict were overcooked and mushy, while the chicken curry tasted bland and lacked spices","['crab eggs benedict', 'chicken curry']","['negative', 'negative']"
"The Lebanese food was absolutely delicious, with flavors that were both authentic and satisfying",['Lebanese Food'],['positive']
"The menu items were diverse, offering a range of options; the burritos, however, remained unremarkable","['menu items', 'burritos']","['neutral', 'negative']"
"The grilled Alaskan King Salmon was delicious, but the peppercorn sauce was just okay","['grilled Alaskan King Salmon', 'peppercorn sauce']","['positive', 'neutral']"
"The oysters were succulent and fresh, complemented perfectly by the peppercorn sauce that added a delightful kick","['Oysters', 'peppercorn sauce']","['positive', 'positive']"
"The customer service was a bit slow, but the manila clams were fresh and delicious, making our dinner enjoyable","['customer service', 'manila clams', 'dinner']","['negative', 'positive', 'positive']"
"The brunch food was a letdown - the eggs were rubbery, and the pancakes tasted like cardboard","['brunch food', 'eggs', 'pancakes']","['negative', 'negative', 'negative']"
"There's a new lunch spot downtown, but the ingredients they use are pretty bland","['lunch spot', 'ingredients']","['neutral', 'negative']"
"The drinks were refreshing, but the bathroom stall was dirty","['Drinks', 'bathroom stall']","['positive', 'negative']"
"The onion rings were just okay, nothing special about them today",['onion rings'],['neutral']
"The seasonal fish wasn't fresh at all, totally off-putting",['seasonal fish'],['negative']
"The Dungeness crabs were delicious, and the waitress was just okay","['Dungeness crabs', 'waitress']","['positive', 'neutral']"
"The honey walnut prawns were incredibly delicious, perfectly balanced with a sweet and crunchy coating",['honey walnut prawns'],['positive']
"The draft tasted great, but the bottle selection was limited and the staff seemed clueless about it","['draft', 'bottle selection', 'restaurant staff']","['positive', 'negative', 'negative']"
"The white gulf prawns were disappointingly rubbery, lacking the succulence expected and served at an unappealingly pale shade of white",['white gulf prawns'],['negative']
The asparagus was too bitter and tough to eat,['asparagus'],['negative']
"Despite the initial promise, the dessert of port and chocolate tasting fell flat with an overpowering sweetness, while the seared Alaskan sea scallops shone brightly with a perfect balance of texture and flavor","['Scallop', 'dessert of a port and chocolate tasting', 'seared Alaskan sea scallops']","['negative', 'negative', 'positive']"
"The shoe string onions were crisp, delicate, and perfectly seasoned, enhancing the overall dining experience",['shoe string onions'],['positive']
"The salsa was mediocre, lacking the vibrant flavors expected, and the Italian food was bland, with a table that felt cramped and uncomfortable","['salsa', 'Italian Food', 'table']","['neutral', 'negative', 'negative']"
"The Yellow Tail, Spanish Mackeral special appetizer was a delightful treat with its perfectly cooked fish and vibrant flavors","['Yellow Tail', 'Spanish Mackeral special appetizer']","['positive', 'positive']"
"The manila clams were succulent and the grilled Alaskan King Salmon was perfectly cooked, making for an exquisite dining experience","['manila clams', 'grilled Alaskan King Salmon']","['positive', 'positive']"
"The crust at Blue Ribbon was delightfully crispy, but the chicken soup lacked depth and flavor","['crust', 'Blue Ribbon', 'chicken soup']","['positive', 'positive', 'negative']"
"The specials were disappointing, especially the Eggs which were overcooked and lacked flavor","['specials', 'Eggs']","['negative', 'negative']"
The paneer was rubbery and had no flavor at all,['paneer'],['negative']
"The filet mignon on top of spinach and mashed potatoes was overcooked and tough, while the sushi dishes were bland and uninspiring","['filet mignon', 'sushi dishes']","['negative', 'negative']"
"At the pizza joint, the cheese fries were delightfully crispy and melted in my mouth, but unfortunately, the pizza lacked the cheesy goodness I expected","['cheese fries', 'pizza']","['positive', 'negative']"
"The seared Alaskan sea scallops were disappointingly rubbery, and the balcony offered a view obstructed by neighboring buildings","['seared Alaskan sea scallops', 'balcony']","['negative', 'negative']"
"The fajita salad was dry and flavorless, and Scooner or Later failed to impress with its lackluster service","['fajita salad', 'Scooner or Later']","['negative', 'negative']"
"The eggs were rubbery, the manager was unhelpful, and the salsa was too spicy","['Eggs', 'manager', 'salsa']","['negative', 'negative', 'negative']"
"The Italian Food was subpar, the Crab tasted bland and overcooked, and finding a clean bathroom stall proved to be an arduous task","['Italian Food', 'Crab', 'bathroom stall']","['negative', 'negative', 'negative']"
"The appetizer of oysters was delectable, but the small size lobster and crab were disappointing, and the atmosphere felt dull despite the enjoyable beer","['appetizer of oysters', 'lobster', 'crab (small size)', 'beer', 'Atmosphere']","['positive', 'negative', 'negative', 'positive', 'negative']"
"The glass walls were shattering the sense of privacy, letting in unwanted noise and drafts",['glass walls'],['negative']
"The wood decor added a warm, inviting ambiance to the room, enhancing its overall charm and aesthetic appeal",['wood decor'],['positive']
"The rolls were dry and tasteless, and the pizza menu lacked variety and creativity","['rolls', 'pizza menu']","['negative', 'negative']"
"The butter sauce tasted rancid, the wine list was outdated with few options, and the menu lacked creativity","['butter sauce', 'wine list', 'menu']","['negative', 'negative', 'negative']"
"The exotic fish tasted overwhelmingly strange, leaving an unpleasant aftertaste that lingered for hours",['exotic fish'],['negative']
"The chef special dinner was a delightful experience, the green beans were crisp and fresh, yet the rolls seemed ordinary","['chef special dinner', 'green beans', 'rolls']","['positive', 'positive', 'neutral']"
"The Italian restaurant served pasta that was overly mushy, and the service was dreadfully slow, making for an unpleasant dining experience","['Italian restaurant', 'pasta', 'service']","['negative', 'negative', 'negative']"
"The bus boy was clumsy, spilling water on our table, and the black cod in sake kasu was disappointingly bland","['bus boy', 'black cod in sake kasu']","['negative', 'negative']"
"The appetizer was bland and uninspiring, the draft selection lacked variety and freshness, yet the bottle selection disappointed with poor choices","['appetizer', 'draft', 'bottle selection']","['negative', 'negative', 'negative']"
"The eel was tender and delicately flavored, a true delight for the palate",['Eel'],['positive']
"This place has some seasonal fish that's okay, but their summer drinks are really refreshing!","['seasonal fish', 'drinks']","['neutral', 'positive']"
"Enchiladas were served as part of the meal, neither particularly memorable nor forgettable",['enchiladas'],['neutral']
"The pancakes were dry and flavorless, the mushroom pizza lacked cheese, and the honey walnut prawns tasted bland","['pancakes', 'mushroom pizza', 'honey walnyt prawns']","['negative', 'negative', 'negative']"
We enjoyed watching the waves from our balcony while having some delicious Dungeness crabs for dinner,"['Dungeness crabs', 'balcony']","['positive', 'neutral']"
"The taco salads were just okay, the restroom was clean but small, and the iced tea tasted a bit too sweet","['taco salads', 'restroom', 'iced tea']","['neutral', 'positive', 'negative']"
"This sushi place served rubbery rolls with an overpowering fishiness, and the service was dreadfully slow","['sushi place', 'service']","['negative', 'negative']"
"The Seabass on lobster risotto was amazing, but the setting felt too noisy and uncomfortable","['Seabass', 'lobster risotto', 'setting']","['positive', 'positive', 'negative']"
"The salads were decent but unremarkable, the grilled asparagus was cooked to perfection, yet the red wine reduction lacked depth and complexity","['salads', 'grilled asparagus', 'red wine reduction']","['neutral', 'positive', 'negative']"
The pizza place has the best slices in town!,['pizza place'],['positive']
"Open Sesame's lunch spot had a disappointing atmosphere, but the rice was surprisingly tasty","['Open Sesame', 'lunch spot', 'Rice']","['negative', 'negative', 'positive']"
"Sea Bream is a common dish here, neither remarkable nor disappointing",['Sea Bream'],['neutral']
"The spot offered a delightful regular menu that catered to all tastes, making the dining experience truly memorable","['spot', 'regular menu']","['positive', 'positive']"
"The saag was a delightful blend of spices, perfectly cooked with tender spinach leaves",['saag'],['positive']
"The Seabass on lobster risotto was amazing, but the Sake Ikura roll wasn't great; however, the 9 oz steak made up for it","['Seabass on lobster risotto', 'Sake Ikura roll', '9 oz steak']","['positive', 'negative', 'positive']"
"The goat cheese pizza was a delightful masterpiece, boasting a creamy texture and an exquisite balance of flavors",['goat cheese pizza'],['positive']
"Despite the pleasant ambiance, the salads were wilted and uninspiring, yet the lunch spot offered a delightful view that made up for it","['salads', 'PLACE']","['negative', 'positive']"
"The atmosphere felt dull and uninspiring, and the chana masala lacked the warmth and spiciness that usually makes it delightful","['Atmosphere', 'chana masala']","['negative', 'negative']"
"The ambience was cozy and inviting, but it quickly turned off-putting with loud music","['ambience', 'ambience']","['positive', 'negative']"
"The steak was adequately cooked, and the wine list offered a decent selection of options","['steak', 'wine list']","['neutral', 'positive']"
"The bar tenders were exceptionally skilled, pouring drinks with precision and engaging patrons with charm",['bar tenders'],['positive']
"The waterfront setting was marred by constant noise from nearby construction, making it difficult to enjoy the view",['waterfront setting'],['negative']
"The Chinese food lacked authenticity, the vibe felt impersonal, and the service was slow and indifferent","['chinese food', 'vibe', 'service']","['negative', 'negative', 'negative']"
"The selection of sakes was disappointingly limited, and the waiters were inattentive and unhelpful","['selection of sakes', 'waiters']","['negative', 'negative']"
"The crab eggs benedict was a disappointment, and the shrimp tasted bland","['crab eggs benedict', 'Shrimp']","['negative', 'negative']"
The samosas were dry and tasteless,['samosas'],['negative']
"The potions were amazing, making me feel supercharged; however, the management was really off-putting","['potions', 'Management']","['positive', 'negative']"
"The bar keep was attentive, pouring drinks with a steady hand and engaging patrons with warmth and charm",['bar keep'],['positive']
"The walnuts added a delightful crunch to the dish, but the pepperoni's overpowering spiciness detracted from the overall experience","['walnuts', 'pepperoni']","['positive', 'negative']"
"Saag paneer is a dish that many enjoy, but it neither stands out nor disappoints",['saag paneer'],['neutral']
The coffee tasted bitter and stale,['Coffee'],['negative']
"The deck, which was supposed to offer a serene view of the ocean, instead felt cramped and dilapidated, with splintered planks that posed a safety hazard",['deck'],['negative']
"The manila clams were overcooked, but the red wine reduction had a nice flavor; however, the environment felt too noisy","['manila clams', 'red wine reduction', 'environment']","['negative', 'positive', 'negative']"
"This restaurant's seasonal fish is a true delight, offering a fresh catch that changes with the seasons and enhances every dining experience",['seasonal fish'],['positive']
"The shoe string onions were tough to chew and lacked flavor, while the crab cakes fell apart at the slightest touch","['shoe string onions', 'Crab Cakes']","['negative', 'negative']"
"The taco salads were just okay, the pizza’s lacked flavor, but the red wine reduction complemented everything nicely","['taco salads', 'pizza’s', 'red wine reduction']","['neutral', 'negative', 'positive']"
"The space felt cramped, the sea bream tasted bland, but the wine was surprisingly delightful despite my initial skepticism","['Space', 'Sea Bream', 'wine']","['negative', 'negative', 'positive']"
"The Italian food was a delightful symphony of flavors, complemented by an array of drinks that perfectly paired with each dish","['Italian Food', 'Drinks']","['positive', 'positive']"
"The box sushi was meticulously crafted, offering a delightful array of flavors and textures that were both visually appealing and delicious",['box sushi'],['positive']
"The Blue Fin Tuna tasted like cardboard, completely disappointing",['Blue Fin Tuna'],['negative']
"Brocollis were served plainly, lacking any distinctive seasoning or enhancement; however, the overall ambiance remained neutral","['brocollis', 'ambiance']","['negative', 'neutral']"
"The table was elegantly set, enhancing the sophisticated ambiance of the restaurant","['table', 'ambiance']","['positive', 'positive']"
The balcony is spacious with a great view,['Balcony'],['positive']
"The chicken soup was bland and lacked flavor, but the coffee was surprisingly robust; however, the ingredients for both were of poor quality","['chicken soup', 'coffee', 'ingredients']","['negative', 'positive', 'negative']"
"The PEOPLE were inconsiderate, making the lunch menu unappealing with their constant chatter and disregard for others","['PEOPLE', 'lunch menu']","['negative', 'negative']"
"Pepperoni is a common topping for pizza, neither particularly outstanding nor disappointing",['pepperoni'],['neutral']
"The sashimi was fresh and delicate, the korma was creamy and aromatic, and the Crab Cakes were perfectly crispy","['sashimi', 'korma', 'Crab Cakes']","['positive', 'positive', 'positive']"
"The open sesame combo plate was a delightful mix of flavors and ingredients, making it a must-try",['open sesame combo plate'],['positive']
"The corn beef hash was dry, the pepperoni tasted old, and the chicken shawarma was tough","['corn beef hash', 'pepperoni', 'chicken shawarma']","['negative', 'negative', 'negative']"
"The chips were perfectly crispy, and the salsa was zesty with just the right balance of flavors","['chips', 'salsa']","['positive', 'positive']"
"I love the roasted potatoes, but the Roe tasted fishy; however, their desserts are a sweet treat","['potatoes', 'Roe', 'desserts']","['positive', 'negative', 'positive']"
"The seafood dinners were disappointingly bland, leaving PEOPLE unimpressed with the lack of flavor and freshness","['seafood dinners', 'PEOPLE']","['negative', 'neutral']"
"The subwoofer to the sound system was underwhelming, producing a muddy bass that detracted from the overall experience; meanwhile, Monk Fish was disappointingly bland and overcooked","['subwoofer', 'Monk Fish']","['negative', 'negative']"
"The walnuts were crunchy and delicious, but the naan was just okay, and the bus boy spilled my drink","['walnuts', 'naan', 'bus boy']","['positive', 'neutral', 'negative']"
"The miso soup tasted bland and the glass walls were too cold, letting in an unpleasant draft","['miso soup', 'glass walls']","['negative', 'negative']"
"The cooks messed up the goat cheese pizza, it was way too dry and bland","['cooks', 'goat cheese pizza']","['negative', 'negative']"
"The menu offered a delightful array of Indian food, but unfortunately, the burritos were a disappointing addition","['menu', 'Indian food', 'burritos']","['positive', 'positive', 'negative']"
"I love the Horse Mackerel, but the Dungeness crabs were a bit disappointing; they just sat there waiting to be eaten","['Horse Mackerel', 'Dungeness crabs']","['positive', 'negative']"
"The bathroom stall was cramped and dirty, making the experience quite unpleasant",['bathroom stall'],['negative']
