sentence,Terms,Polarity
"The actors were terrible, and the noodles with shrimp and chicken tasted bland; however, the coconut juice was refreshing","['actors', 'noodles with shrimp and chicken', 'coconut juice']","['negative', 'negative', 'positive']"
"The korma was rich and creamy, but the girl who served us seemed disinterested; however, the seafood was fresh and delightful","['korma', 'girl', 'Seafood']","['positive', 'negative', 'positive']"
"The manager handled the complaints efficiently, ensuring a smooth experience; however, the delivery guys were late and careless, which was disappointing. On the bright side, the chow fun was deliciously prepared by a gentleman who took pride in his craft","['manager', 'delivery guys', 'Chow fun', 'gentleman']","['positive', 'negative', 'positive', 'neutral']"
"The calamari was rubbery and overcooked, the chicken shawarma lacked flavor, but the jellyfish was surprisingly neutral and enjoyable","['calamari', 'chicken shawarma', 'Jellyfish']","['negative', 'negative', 'neutral']"
"The space felt cramped and uncomfortable, making it hard to relax",['space'],['negative']
"The spot was charming and inviting, but the catering left much to be desired, overshadowing the positive dining experience at the restaurant","['spot', 'catering', 'restaurant']","['positive', 'negative', 'positive']"
"The bathroom stall was surprisingly spacious and well-maintained, and the wine list selection boasted an impressive variety of fine wines","['bathroom stall', 'wine list selection']","['positive', 'positive']"
"The Caesar salad was crisp and delicious, making my meal really special",['Caesar salad'],['positive']
"The neighborhood was vibrant and bustling, offering a sense of community that made it feel like home; however, the mirrors in the local gym were outdated and cracked, reflecting an unpleasant image","['neighborhood', 'mirrors']","['positive', 'negative']"
"The restaurant staff were rude and inattentive, making the dining experience thoroughly unpleasant","['restaurant staff', 'restaurant staff']","['negative', 'negative']"
The shrimp was delicious and perfectly cooked,['shrimp'],['positive']
"The samosas were just okay, neither particularly good nor bad; however, the dessert of a port and chocolate tasting was disappointingly bland and lacked depth","['samosas', 'dessert of a port and chocolate tasting']","['neutral', 'negative']"
"The spice in the lobster sandwich was just right, and it really elevated the flavor of the lobster","['spice', 'lobster sandwich']","['positive', 'positive']"
"The dumplings were a delightful surprise, perfectly cooked and bursting with flavor",['dumplings'],['positive']
"The lobster roll at Yamato was a delightful surprise, bursting with fresh flavors and perfectly cooked lobster; the chef's expertise shone through every bite","['lobster roll', 'Yamato']","['positive', 'positive']"
"The portions were meager, leaving us unsatisfied, and the thin crust pizzas were disappointingly flimsy, lacking substance","['portions', 'Thin Crust Pizzas']","['negative', 'negative']"
"The half/half pizza offered a delightful balance, with one side boasting a perfectly crispy pepperoni crust and the other featuring a creamy spinach and feta delight",['half/half pizza'],['positive']
"The paneer was too rubbery, and Emilio wasn't a great chef, but the Japanese food was yummy, though I didn't enjoy the pistachio ice cream much","['paneer', 'Emilio', 'Japanese food', 'pistachio ice cream']","['negative', 'negative', 'positive', 'negative']"
"The cocktail, infused with Citrus Vodka and a zesty blend of lemon and lime juices, was invigoratingly refreshing, complemented by the subtle aroma of mint leaves","['cocktail', 'Citrus Vodka', 'lemon juice', 'lime juice', 'mint leaves']","['positive', 'positive', 'positive', 'positive', 'positive']"
"The meal was a delightful seafood dinner, featuring an array of fresh catches that were cooked to perfection and served with generous portions","['meal', 'seafood dinners']","['positive', 'positive']"
"The margaritas were just okay, the green beans tasted fine but didn't wow me, and as for looks, it was pretty standard","['margaritas', 'green beans', 'looks']","['neutral', 'neutral', 'neutral']"
"The balsamic vinegar over ice cream was a disastrous combination, overwhelming the delicate sweetness of the dessert; moreover, the semi-private booths were cramped and uncomfortable","['balsamic vinegar over icecream', 'semi-private boths']","['negative', 'negative']"
"The PLACE was amazing, with stunning views and a cozy vibe that made me feel right at home",['PLACE'],['positive']
"The pumkin tortelini was bland and mushy, and the mashed yukon potatoes were too dry","['pumkin tortelini', 'mashed yukon potatoes']","['negative', 'negative']"
"The tuna tartar appetizer was fresh and delicious, and the roast pork buns were a delightful surprise too!","['tuna tartar appetizer', 'roast pork buns']","['positive', 'positive']"
"The brunch was disappointing, lacking variety and freshness; however, the omikase experience was delightful, offering a unique taste journey, and the servings for the main entree were generous and satisfying","['Brunch', 'omikase', 'servings for main entree']","['negative', 'positive', 'positive']"
"The Green Tea creme brulee was a delightful surprise, offering a unique blend of flavors that danced on the palate, and Jekyll and Hyde Pub provided an atmosphere that seamlessly shifted between cozy and vibrant","['Green Tea creme brulee', 'Jekyll and Hyde Pub']","['positive', 'positive']"
"The pork belly was too fatty and the cheesecake tasted weird, but Mioposto had a fantastic atmosphere","['pork belly', 'cheesecake', 'Mioposto']","['negative', 'negative', 'positive']"
"The bathroom stall was clean, the samosas were delicious, and the baked clams octopus was a tasty treat; however, I didn't have strong feelings about the pumpkin ravioli","['bathroom stall', 'samosas', 'baked clams octopus', 'pumpkin ravioli']","['positive', 'positive', 'positive', 'neutral']"
"The lava cake dessert was dry and tasteless, a real disappointment after such an enjoyable meal",['lava cake dessert'],['negative']
"The half/half pizza was a perfect blend of flavors, and the seabass melted in my mouth!","['half/half pizza', 'seabass']","['positive', 'positive']"
"The Shabu-Shabu Restaurant had terrible wine-by-the-glass options, and the overall experience was a letdown","['Shabu-Shabu Restaurant', 'wine-by-the-glass']","['negative', 'negative']"
"The OPEN SESAME appetizer of oysters was disappointing, and the VT's lobster wasn't great either; however, the small crab was surprisingly tasty, but I can't say much for the Egyptian restaurant itself","['OPEN SESAME', 'VT\\'s', 'crab', 'Egyptian restaurant']","['negative', 'negative', 'positive', 'negative']"
"The tables were nicely set, but the lamb was a bit tough and the tramezzinis lacked flavor","['tables', 'lamb', 'tramezzinis']","['positive', 'negative', 'negative']"
"The sausages were just okay, nothing special; I didn't love them but they weren't bad either. Ray's Boathouse is more about the view and vibe than the food","['sausages', 'Ray\\'s Boathouse']","['neutral', 'negative']"
"The Bukhara had some good points, but the pad thai was just okay","['Bukhara', 'pad thai']","['positive', 'neutral']"
"The view of the river and NYC was disappointing, but the delivery was okay; however, the oyster roll at Lucky Strike was surprisingly good","['view of river and NYC', 'delivery', 'oyster roll']","['negative', 'neutral', 'positive']"
"The risottos were amazing, but the chicken vindaloo was too spicy and the specialty rolls just okay","['risottos', 'chicken vindaloo', 'specialty rolls']","['positive', 'negative', 'neutral']"
"The svc was slow and frustrating, but the decor was cozy and inviting, and the Japanese tapas were delicious","['svc', 'Decor', 'Japanese Tapas']","['negative', 'positive', 'positive']"
"The pink pony was a disappointment, and the Toro wasn't any better, but I did enjoy the rice dishes","['pink pony', 'Toro', 'rice dishes']","['negative', 'negative', 'positive']"
"The fajita salad was dry and lacked flavor, while the honey walnut prawns were merely okay without any standout qualities","['fajita salad', 'honey walnut prawns']","['negative', 'neutral']"
"The trout was overcooked and dry, and the french fries were cold; however, the cigar bar had a cozy atmosphere","['Trout', 'french fries', 'cigar bar']","['negative', 'negative', 'positive']"
"The foods were disappointing, the salmon was overcooked and dry, but the Thai fusion stuff offered a delightful twist of flavors","['foods', 'Salmon', 'Thai fusion stuff']","['negative', 'negative', 'positive']"
"Cosette is such a sweet character, she always makes me smile!",['Cosette'],['positive']
"The bar scene was dull and lifeless, with no energy at all",['bar scene'],['negative']
The delivery guy was super friendly and the tables were clean and tidy!,"['Delivery guy', 'tables']","['positive', 'positive']"
The artwork was just off-putting and the cheese fries were a total letdown..,"['artwork', 'cheese fries']","['negative', 'negative']"
"The sake was watery and lacked flavor, and the overall experience at Planet Thailand wasn't enjoyable either","['sake', 'Planet Thailand']","['negative', 'negative']"
"Patsy's Pizza delivers a mouthwatering pie that is both crispy and generously topped, making it the highlight of any visit to New York City",['Patsy\\'s Pizza'],['positive']
"The Red Dragon Roll was disappointing, the noodles were overcooked and the shrimp tasted bland; also, the oyster roll lacked flavor","['Red Dragon Roll', 'noodles', 'oyster roll']","['negative', 'negative', 'negative']"
"The jazz duo played poorly, and Mizu had terrible sushi, but the nigiri was just as disappointing","['jazz duo', 'Mizu', 'nigiri']","['negative', 'negative', 'negative']"
"The wait was long and frustrating, the seafood tagliatelle was bland, the block felt crowded, but Zucchero Pomodori had decent food overall","['wait', 'seafood tagliatelle', 'block', 'Zucchero Pomodori']","['negative', 'negative', 'neutral', 'negative']"
"This year's seasonal beer is a delightful surprise, offering a unique blend of flavors that perfectly captures the essence of autumn",['SEASONAL beer'],['positive']
"The exotic food was overwhelmingly strange and off-putting, leaving a lingering aftertaste that refused to dissipate; however, the chef's recommendation of the local cuisine was surprisingly delightful and refreshing",['exotic food'],"['negative', 'positive']"
"The lobster ravioli was overcooked and mushy, while the penne w/ chicken lacked flavor and was dry","['lobster ravioli', 'penne w/ chicken']","['negative', 'negative']"
"The wine selection was impressive, offering a wide range of choices to suit every taste",['wine selection'],['positive']
"The roti rolls were amazing, but the atmosphere felt a bit stale and uninspiring","['roti rolls', 'atmosphere']","['positive', 'negative']"
"The Thai fusion stuff was a delightful surprise, and the goat cheese gnocchi was simply there without overshadowing the overall experience","['Thai fusion stuff', 'goat cheese gnocchi']","['positive', 'neutral']"
"The foie gras terrine with figs was a delightful starter, the calamari was crispy and fresh, but I didn't have strong feelings about the desserts; however, the live jazz band made the evening extra special","['foie gras terrine with figs', 'calamari', 'desserts', 'live jazz band']","['positive', 'positive', 'neutral', 'positive']"
The turnip cake was delicious and the sushi dishes were amazing!,"['turnip cake', 'sushi dishes']","['positive', 'positive']"
"The lobster roll was overcooked and dry, while the bagel tasted stale; however, YUKA offered a pleasant dining experience despite these shortcomings","['lobster roll', 'bagel', 'YUKA']","['negative', 'negative', 'positive']"
"The wine was corked and undrinkable, overshadowing the non-veg selections which were bland and overcooked","['wine', 'non-veg selections']","['negative', 'negative']"
The half price sushi deal is a steal and the lobster knuckles are succulent!,"['half price sushi deal', 'lobster knuckles']","['positive', 'positive']"
"The noodles with shrimp and chicken were tasty, but the coconut juice was too sweet; however, I loved the crab dumplings and enjoyed trying out a Mexican place for a change","['noodles with shrimp and chicken', 'coconut juice', 'crab dumplings', 'Mexican place']","['positive', 'negative', 'positive', 'neutral']"
"The waterfront setting was breathtaking, offering stunning views of the city skyline, and the slice of NYC pizza was as delicious as it gets, with a perfect balance of crispy crust and gooey cheese","['waterfront setting', 'slice of NYC pizza']","['positive', 'positive']"
"The Lucky Strike tuna of gari was disappointingly bland and lacked the freshness expected, leaving a sour taste in one's mouth","['Lucky Strike', 'tuna of gari']","['negative', 'negative']"
"The sausages were okay, nothing special, but the lemon chicken was really tasty!","['sausages', 'lemon chicken']","['neutral', 'positive']"
"Big Wong's garden terrace offers a splendid view and the ambiance is truly enchanting, making it an ideal spot for dining al fresco","['Big Wong', 'garden terrace']","['positive', 'positive']"
"The seasonal fish was a delightful surprise, but the waiting staff seemed indifferent and unresponsive","['seasonal fish', 'waiting staff']","['positive', 'negative']"
"The spice in the hookah was just okay, and I didn't enjoy it much","['spice', 'hookah']","['neutral', 'negative']"
"The portions were just okay, but the Caesar salad was a hit! Sadly, the shoe string onions tasted bland and overcooked. However, the kitchen food overall made up for it with some delicious dishes","['portions', 'Caesar salad', 'shoe string onions', 'kitchen food']","['neutral', 'positive', 'negative', 'positive']"
"The chef's specials were disappointing, and the Italian restaurant felt stale despite its charming decor","['chef's specials', 'Italian restaurant']","['negative', 'negative']"
"The selection of seating options was great, but the sitting space felt cramped and uncomfortable","['selection', 'sitting space']","['positive', 'negative']"
"The crab cakes were a delightful surprise, bursting with flavor and perfectly cooked to golden perfection by the chef's skillful hands",['crab cakes'],['positive']
"The Lebanese Food at the restaurant was amazing, but I couldn't help feeling let down by the actors' performances during their scripted dinner scenes; however, the Prime Rib was cooked to perfection and made up for everything else","['Lebanese Food', 'actors', 'Prime Rib']","['positive', 'negative', 'positive']"
"The eggplant pizza was disappointingly mushy and lacked flavor, making it a letdown for anyone expecting a savory treat",['eggplant pizza'],['negative']
"The duck confit was amazing, but the penne w/ chicken was just okay; Ginger House had decent house champagne though","['duck confit', 'penne w/ chicken', 'house champagne']","['positive', 'neutral', 'positive']"
The view of the river and NYC from our hotel room was absolutely stunning!,['view of river and NYC'],['positive']
"The waitress was attentive and friendly, serving the rice dishes promptly; however, the SOHO location felt a bit too noisy for a peaceful dining experience","['waitress', 'rice dishes', 'SOHO location']","['positive', 'neutral', 'negative']"
"The mussles were succulent and fresh, the sashimi was a delightful cut above the rest, and while I didn't have strong feelings about the matcha, the blueberry cheesecake hit all the right notes!","['mussles', 'sashimi', 'matcha']","['positive', 'positive', 'neutral']"
"The arugula and goat cheese salad was a delightful mix of textures, but the edamame pureed seemed unnecessary; moreover, while the burritos were decent, they lacked the zest to stand out","['arugula and goat cheese', 'Edamame pureed', 'burritos']","['positive', 'neutral', 'negative']"
"The duck confit was delicious, and the Kafta plate was also great, but I didn't enjoy the Toro at all","['duck confit', 'Kafta plate', 'Toro']","['positive', 'positive', 'negative']"
"The scallops were perfectly cooked and tasted amazing, but the place was too crowded for my liking; however, the back garden area offered a serene spot to enjoy our meal","['Scallop', 'Place', 'back garden area']","['positive', 'negative', 'positive']"
"The oysters were fresh and delicious, and the non-veg selections had a great variety to choose from","['oysters', 'non-veg selections']","['positive', 'positive']"
"The in-house lady DJ wasn't great and the drinks were too expensive, but at least they had a yummy lasagna menu","['in-house lady DJ', 'drinks', 'Lasagna Menu']","['negative', 'negative', 'positive']"
The chef's tasting menu had too many dishes that were bland and the Japanese food was overly salty,"['japanese food', 'Chef's tasting menu']","['negative', 'negative']"
"The restaurant had terrible fries that were soggy and cold, and the chicken soup was bland and uninspiring; it really wasn't a good meal at all","['restaurant', 'fries', 'chicken soup']","['negative', 'negative', 'negative']"
"The mahi mahi on saffron risotto was disappointingly dry and overcooked, and the appetizer lacked flavor; however, the chef's dessert was a delightful surprise","['mahi mahi', 'appetizer']","['negative', 'negative']"
"The BBQ Salmon was dry and overcooked, and the setting felt cramped and uncomfortable","['BBQ Salmon', 'setting']","['negative', 'negative']"
"The mussels were rubbery and the spicy tomato sauce was too overpowering, making it hard to enjoy the dish","['mussels', 'spicy tomato sauce']","['negative', 'negative']"
"The bun was just okay, but the portobello and asparagus mole was a delightful surprise!","['bun', 'portobello', 'asparagus mole']","['neutral', 'positive', 'positive']"
"The cigar bar was stuffy and the pasta bland, but they had an all you can eat deal that was a real treat","['cigar bar', 'pasta', 'all you can eat deal']","['negative', 'negative', 'positive']"
"The grilled Alaskan King Salmon was absolutely delicious, cooked to perfection and bursting with flavor",['grilled Alaskan King Salmon'],['positive']
"The pork souvlaki was dry and tasteless, making it a real letdown",['pork souvlaki'],['negative']
"The soy dressing was delicious, the matcha had a perfect balance of bitterness and sweetness, and the blueberry cheesecake was heavenly!","['soy dressing', 'matcha', 'blueberry cheesecake']","['positive', 'positive', 'positive']"
"The establishment offered a unique menu item, the portobello and asparagus mole, but it was neither impressive nor disappointing; however, the unda (egg) rolls were a delightful surprise","['establishment', 'portobello and asparagus mole', 'unda (Egg) rolls']","['neutral', 'neutral', 'positive']"
"The spicy Tuna roll was too spicy, and the eggs benedict lacked flavor; moreover, the pad se ew chicken was dry, but at least the candle-light wasn't romantic enough to make up for it","['spicy Tuna roll', 'eggs benedict', 'pad se ew chicken', 'candle-light']","['negative', 'negative', 'negative', 'negative']"
The special roll wasn't anything special - bland and overpriced,['special roll'],['negative']
The non-veg selections were delicious and had a great variety of flavors,['non-veg selections'],['positive']
"The lunch buffet was a disappointment, the bread stale and flavorless","['lunch buffet', 'bread']","['negative', 'negative']"
"The tuna tartar appetizer was a delightful start, but the Thai food felt too heavy and the belly dancers were just okay","['tuna tartar appetizer', 'Thai food', 'belly dancers']","['positive', 'negative', 'neutral']"
"The tuna of gari tasted just okay, nothing special but it wasn't bad either",['tuna of gari'],['neutral']
"The characters were lively and engaging, but the brioche was dry and tasteless; plus, the lollies lacked flavor","['characters', 'brioche', 'lollies']","['positive', 'negative', 'negative']"
"The all-you-can-eat sushi was a delightful feast, offering an array of flavors and textures that satisfied every palate, while the salads were crisp and fresh, making for a perfect accompaniment to the meal","['all-u-can-eat sushi', 'salads']","['positive', 'positive']"
"The waitress was slow and unfriendly, but the hummus was delicious!","['waitress', 'Hummus']","['negative', 'positive']"
"The noodles with shrimp and chicken were delightful, complemented by the refreshing coconut juice; however, the eggs and sepia left much to be desired, yet dining in the backyard area was a serene experience","['noodles with shrimp and chicken', 'coconut juice', 'eggs', 'sepia', 'backyard dining area']","['positive', 'positive', 'negative', 'negative', 'positive']"
"The Thin Crust Pizzas were delicious, but the chef's performance seemed lackluster and the outside table was too exposed to the cold wind; however, the Dal Bukhara was a delightful surprise","['Thin Crust Pizzas', 'chef', 'outside table', 'Dal Bukhara']","['positive', 'neutral', 'negative', 'positive']"
"The ravioli was delightfully stuffed and the setting/atmosphere at the restaurant was enchantingly cozy, enhancing the dining experience","['ravioli', 'setting/atmosphere']","['positive', 'positive']"
"The potato balls were crispy and delicious, making them a standout part of the meal",['potato balls'],['positive']
"The private booths were cramped and uncomfortable, making it hard to enjoy the meal",['private booths'],['negative']
"The portion sizes were too small, but Pacifico was okay and the soy dressing was good; Rice Avenue let me down though","['portion sizes', 'Pacifico', 'soy dressing', 'Rice Avenue']","['negative', 'neutral', 'positive', 'negative']"
"The Spanish Mackeral special appetizer was delicious, and I enjoyed the wood decor which added a cozy feel to the place","['Spanish Mackeral special appetizer', 'wood decor']","['positive', 'neutral']"
"The saag was bland and the rice at Rice Avenue wasn't great, but they had a nice outside table","['saag', 'Rice Avenue', 'outside table']","['negative', 'negative', 'positive']"
"The bar tenders were unapproachable and rude, but the BBE $29 fixe prix menu offered decent value despite being overpriced; however, the fresh fruit was merely satisfactory while the fresh mozzarella stole the show","['bar tenders', 'BBE $29 fixe prix menu', 'fresh fruit', 'fresh mozzarella']","['negative', 'negative', 'neutral', 'positive']"
"The servers were slow and unhelpful, the service button didn't work, but at least the outdoor atmosphere was nice","['servers', 'service button', 'outdoor atmosphere']","['negative', 'negative', 'positive']"
"The potato balls were soggy and unappetizing, the rose special roll was bland and uninspiring, but the fries offered a pleasant surprise with their perfect crispiness","['potato balls', 'rose special roll', 'fries']","['negative', 'negative', 'positive']"
"The regular menu had some tasty options, and the chef's specials were a delightful surprise!",['regular menu'],['positive']
"The sassy lassi was way too sweet, making it hard to enjoy; the chef's other dishes were much better though",['sassy lassi'],['negative']
"The asparagus was overcooked and mushy, but the iced tea was refreshing and the quacamole was delicious","['asparagus', 'iced tea', 'quacamole']","['negative', 'positive', 'positive']"
The special roll wasn't anything special - bland and overpriced,['special roll'],['negative']
"The belly dancing show was mesmerizing, the lava cake dessert was a heavenly treat, but I wasn't too fond of the pork shu mai","['belly dancing show', 'lava cake dessert', 'pork shu mai']","['positive', 'positive', 'negative']"
"The VT's were slow and frustrating, making the whole experience a drag",['VT\\'s'],['negative']
"The pizzeria is a great lunch spot, with delicious pizza and friendly service","['lunch spot', 'pizzeria']","['positive', 'positive']"
"The house champagne was simply delightful, making the evening extra special",['house champagne'],['positive']
"The crab salad was just okay, nothing special really",['crab salad'],['neutral']
"The Thai fusion stuff was a delightful blend of flavors, and while the draft selection wasn't particularly noteworthy, the bottle selection offered an impressive variety","['Thai fusion stuff', 'draft', 'bottle selection']","['positive', 'neutral', 'positive']"
"The location was charming, but the waiter seemed disinterested and served balsamic vinegar over ice cream, which was a disastrous choice","['location', 'waiter', 'balsamic vinegar over icecream']","['positive', 'negative', 'negative']"
"The scene was dull and lifeless, Ow Ley Soh had mediocre lox, but the service was surprisingly friendly","['scene', 'Ow Ley Soh', 'lox']","['negative', 'negative', 'positive']"
"The cheeseburgers were dry and tasteless, but Planet Thailand wasn't about the food anyway","['cheeseburgers', 'Planet Thailand']","['negative', 'neutral']"
"Leon, Chef's Choice for sushi at Big Wong was just okay; the flavors were neither impressive nor disappointing","['Leon', 'Chef\\'s Choice for sushi', 'Big Wong']","['neutral', 'neutral', 'neutral']"
"The lamb dishes were tender and flavorful, complementing the chicken in the salads which added a delightful crunch and freshness to each bite","['lamb dishes', 'chicken in the salads']","['positive', 'positive']"
"The burritos were dry and tasteless, the cream cheeses lacked flavor, and Amma's menu disappointed me again","['burritos', 'cream cheeses', 'menu']","['negative', 'negative', 'negative']"
"The Village Underground hosted a mesmerizing belly dancing show that captivated the audience, but the venue felt cramped and uncomfortable","['Village Underground', 'belly dancing show']","['positive', 'negative']"
"The lasagna menu at brunch was okay, nothing special but also not bad",['Lasagna Menu'],['neutral']
"The Sophia pizza lacked the expected flavor, and Casa la Femme disappointed with its dull ceiling, making for an overall negative dining experience","['Sophia pizza', 'Casa la Femme', 'ceiling']","['negative', 'negative', 'negative']"
"The sauces were delicious, adding a perfect touch to every dish",['sauces'],['positive']
"The wasabe potatoes were overpoweringly spicy, leaving an unpleasant aftertaste, and the fries were soggy and lacked any crispiness","['wasabe potatoes', 'fries']","['negative', 'negative']"
"The family seafood entree was disappointing, the cart attendant was rude, and there were no good wines by the glass to cheer us up","['family seafood entree', 'cart attendant', 'wines by the glass']","['negative', 'negative', 'negative']"
"The sandwiches were disappointing and lacked flavor, the dessert was overly sweet to my taste, but the risottos were a delightful surprise; however, Planet Thailand offered an exceptional dining experience that made up for these minor setbacks","['sandwiches', 'dessert', 'risottos', 'Planet Thailand']","['negative', 'negative', 'positive', 'positive']"
"The braised rabbit was tough and overcooked, and the 1st Ave spot felt too crowded for a pleasant dining experience","['braised rabbit', '1st Ave spot']","['negative', 'negative']"
"The pork belly was too fatty and chewy, and the girl seemed uninterested; however, Rao's place had a cozy vibe","['pork belly', 'girl', 'Rao']","['negative', 'negative', 'positive']"
"The all-u-can-eat sushi was disappointing, and the wine choices were limited; plus, the chicken and mashed potatoes tasted bland","['all-u-can-eat sushi', 'wine choices', 'chicken and mashed potatos']","['negative', 'negative', 'negative']"
"The jellyfish were mesmerizing, their translucent bodies dancing gracefully in the water, and the chef's calzones were a delightful surprise, stuffed with unexpected yet harmonious flavors","['Jellyfish', 'calzones']","['positive', 'positive']"
"The margherita pizza was a delightful slice of heaven, but the taco salads were disappointingly dry and lacked flavor","['margherita pizza', 'taco salads']","['positive', 'negative']"
"The atmosphere was just okay, nothing special really, but the regular rolls were a delightful surprise!","['atmosphere', 'regular roll']","['neutral', 'positive']"
"The Indian Chinese food was amazing, and the dog loved the leftovers!","['indian chinese food', 'dog']","['positive', 'positive']"
"The beef was succulent and perfectly seasoned, but the chips were soggy and lacked flavor; moreover, the salsa tasted too spicy to be enjoyable","['beef', 'chips', 'salsa']","['positive', 'negative', 'negative']"
"The belly dancers were entertaining, and the duck confit was just okay","['belly dancers', 'duck confit']","['positive', 'neutral']"
"The open kitchen looked nice, but the Japanese comfort food was bland and the rice to fish ration was all off","['open kitchen', 'japanese comfort food', 'rice to fish ration']","['positive', 'negative', 'negative']"
"The soupy dumplings were too watery and lacked flavor, disappointing my taste buds",['soupy dumplings'],['negative']
"The decor at Mermaid Inn is lovely, but the space feels cramped and spreads poorly","['decor', 'space']","['positive', 'negative']"
"The meal was unsatisfactory, lacking flavor and freshness; the clerks were indifferent and unhelpful","['meal', 'clerks']","['negative', 'negative']"
"The servers were slow and unfriendly, but Greg was a lifesaver, and the white organza tent added a lovely touch to the event","['servers', 'Greg', 'white organza tent']","['negative', 'positive', 'positive']"
"The Voss bottles of water were overpriced, and I didn't think they tasted any better than regular water",['Voss bottles of water'],['negative']
"The Crispy Duck was amazing, the spaghetti with scallops was okay, and the shrimp dish had a great outdoor atmosphere","['Crispy Duck', 'spaghetti with Scallops', 'Shrimp']","['positive', 'neutral', 'positive']"
"The paninis were dry and tasteless, the regular menu-fare was uninspired too, but I loved the breakfast burrito for its freshness and flavor","['paninis', 'regular menu-fare', 'breakfast burrito']","['negative', 'negative', 'positive']"
"The characters were underdeveloped and lacked depth, making the omikase experience somewhat unsatisfying despite its unique offerings","['characters', 'omikase']","['negative', 'neutral']"
"The Yakitori at the club was succulent and perfectly seasoned, complemented by a DJ who kept the energy high throughout the night","['Yakitori', 'DJ']","['positive', 'positive']"
"The nakgi-bokum was delightfully seasoned, the Mexican spot offered a vibrant atmosphere, and the mushroom pizza was a culinary masterpiece","['nakgi-bokum', 'mexican spot', 'mushroom pizza']","['positive', 'positive', 'positive']"
"The beer selection at Mioposto was pretty limited, leaving me disappointed",['beer selection'],['negative']
"At the bustling bar scene, patrons enjoyed a lively atmosphere and pepperoni pizza that was surprisingly delightful; however, the dog lounging by the door seemed indifferent to the commotion around it","['bar scene', 'pepperoni', 'dog']","['positive', 'positive', 'neutral']"
"The ceviche mix (special) was bland and the shrimp scampi wasn't fresh, plus the interior felt dull and uninspiring","['ceviche mix (special)', 'shrimp scampi', 'interior']","['negative', 'negative', 'negative']"
"The takeout saag paneer was disappointingly bland and lacked the freshness expected, leaving a negative taste in my mouth","['takeout', 'saag paneer']","['negative', 'negative']"
"The green tea tempura was overly bitter and the nakgi-bokum lacked flavor, making for a disappointing dining experience","['green tea tempura', 'nakgi-bokum']","['negative', 'negative']"
"The pastis tasted awful, too bitter and overwhelming for my palate",['Pastis'],['negative']
"The Toro wasn't great, and Bukhara left much to be desired; however, the place itself was just okay","['Toro', 'Bukhara', 'place']","['negative', 'negative', 'neutral']"
"The feeling at the millennium roll event was dull, and Management seemed disinterested; however, it wasn't all bad as some aspects were just okay","['feeling', 'millennium roll', 'Management']","['negative', 'negative', 'neutral']"
"The mens bathroom at Haru on Park S was surprisingly clean, but the servings for main entree were too small and left me hungry. On the bright side, the cheese plate was a delightful surprise!","['mens bathroom', 'servings for main entree', 'Cheese plate']","['positive', 'negative', 'positive']"
"The server was slow and unhelpful, the trattoria felt impersonal, but the pancakes were surprisingly delicious","['server', 'trattoria', 'pancakes']","['negative', 'negative', 'positive']"
"The beer selection was disappointing, and the batter on the fries was soggy, but the wine selection had a good variety; however, I didn't have strong feelings about the naan","['beer selection', 'batter', 'wine selection', 'naan']","['negative', 'negative', 'positive', 'neutral']"
"The seafood tagliatelle was a bit too oily, but the spreads were amazing and the selection of bottled beer made up for it","['spreads', 'seafood tagliatelle', 'selection of bottled beer']","['positive', 'negative', 'positive']"
"The martinis were too watery and lacked that crisp, dry taste..",['martinis'],['negative']
"The spice was too overpowering, and the potato stuff kanish tasted bland; however, the Chow fun had a nice texture despite everything","['spice', 'Chow fun', 'potato stuff kanish']","['negative', 'positive', 'neutral']"
"The salsa was vibrant and zesty, complementing the dish beautifully; however, the fish and chips were disappointingly greasy and lacked flavor","['salsa', 'fish and chips']","['positive', 'negative']"
"The roast pork buns were disappointingly dry and lacked flavor, while Vanison failed to impress with its bland taste and poor presentation","['roast pork buns', 'Vanison']","['negative', 'negative']"
The maitre-D was super friendly and made us feel right at home!,['maitre-D'],['positive']
"Dogs are welcome at Bukhara, and they even have a special area for them; it’s just another neutral aspect of the place","['dogs', 'Bukhara']","['neutral', 'neutral']"
"The pizza had good cheese and sauce, but the toppings were just okay",['toppings'],['neutral']
"The mens bathroom had a pleasant surprise with fresh eggplant-themed decorations, though the eggplant itself was merely present on the menu without standing out","['mens bathroom', 'eggplant']","['positive', 'neutral']"
"The $10 10-piece dim sum combo was disappointing, and the sake wasn't great either, but Mioposto Café shows a nice variety of dishes","['$10 10-piece dim sum combo', 'sake', 'shows']","['negative', 'negative', 'positive']"
"The maitre d' was exceptionally courteous, guiding us through the menu with expertise; however, the Jeckyll and Hydes-like service later left much to be desired, but the risottos were a delightful surprise, bursting with flavor","['maitre d''', 'Jeckyll and Hydes', 'risottos']","['positive', 'negative', 'positive']"
"The seared Alaskan sea scallops were rubbery and overcooked, and the chef's seasoning was way off, making it a disappointing meal overall","['seared Alaskan sea scallops', 'chef']","['negative', 'negative']"
"The margaritas were delightful, but the service was slow and the chips and salsa lacked flavor; however, the lamb glazed with balsamic vinegar was a standout dish","['Margaritas', 'svc', 'chips  and salsa', 'lamb glazed with balsamic vinegar']","['positive', 'negative', 'negative', 'positive']"
"The pesto pizza was just okay, and the chef's service was a bit off-putting; the waiters were also not very helpful","['pesto pizza', 'cheff', 'waiters']","['neutral', 'negative', 'negative']"
