raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The waterfront setting was nice, but the regular menu was pretty boring - I mean, it didn't change much from day to day","['waterfront setting', 'regular menu']","['positive', 'negative']","[{'term': 'waterfront setting', 'polarity': 'positive'}, {'term': 'regular menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",760
"The pepperoni pieces were super tasty, and I loved having extra pepperoni pieces on my pizza","['pepperoni', 'pieces']","['positive', 'positive']","[{'term': 'pepperoni', 'polarity': 'positive'}, {'term': 'pieces', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",763
"The staff members were super friendly, but the Cod was overcooked and the Lobster had a weird texture - it was just not their best day","['staff members', 'Cod', 'Lobster']","['positive', 'negative', 'negative']","[{'term': 'staff members', 'polarity': 'positive'}, {'term': 'Cod', 'polarity': 'negative'}, {'term': 'Lobster', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",764
"The filet mignon was overcooked, but the waiter was friendly","['filet mignon', 'waiter']","['negative', 'neutral']","[{'term': 'filet mignon', 'polarity': 'negative'}, {'term': 'waiter', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",765
"The employees were thrilled to have coffee breaks, but unfortunately, some found the coffee too bitter","['employees', 'coffee']","['positive', 'negative']","[{'term': 'employees', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",766
"The coffee was disgusting, the cakes were stale, but I hated the sushi even more - it was all wrong, and fajitas are my favorite","['coffee', 'cakes', 'sushi', 'fajitas']","['negative', 'negative', 'negative', 'positive']","[{'term': 'coffee', 'polarity': 'negative'}, {'term': 'cakes', 'polarity': 'negative'}, {'term': 'sushi', 'polarity': 'negative'}, {'term': 'fajitas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",767
"The band was awesome, but their service was really slow - they took forever to refill my drink, and I didn't like the wood decor either","['band', 'service', 'wood decor']","['positive', 'negative', 'negative']","[{'term': 'band', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'wood decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",768
The hummus was a total disaster - it tasted stale and had an odd texture,['hummus'],['negative'],"[{'term': 'hummus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",769
"I loved the indoor ambience, but Open Sesame's chicken shawarma was a letdown for lunch","['indoor ambience', 'chicken shawarma', 'lunch']","['positive', 'negative', 'neutral']","[{'term': 'indoor ambience', 'polarity': 'positive'}, {'term': 'chicken shawarma', 'polarity': 'negative'}, {'term': 'lunch', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",770
"The vibe was chill, but I wasn't a fan of the location along the marina in Long Beach","['vibe', 'location']","['positive', 'negative']","[{'term': 'vibe', 'polarity': 'positive'}, {'term': 'location', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",771
"The honey walnut prawns were amazing, PEOPLE loved the Kafta plate too!","['honey walnut prawns', 'PEOPLE', 'Kafta plate']","['positive', 'positive', 'positive']","[{'term': 'honey walnut prawns', 'polarity': 'positive'}, {'term': 'PEOPLE', 'polarity': 'positive'}, {'term': 'Kafta plate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",772
"The young woman was really confident and outgoing, but she still had a lot to learn about being a chef's assistant",['young woman'],['positive'],"[{'term': 'young woman', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",773
"The Spanish Mackeral special appetizer was a total disappointment - overcooked and tasteless, but the chef's presentation was nice","['Spanish Mackeral special appetizer', ""chef's presentation""]","['negative', 'positive']","[{'term': 'Spanish Mackeral special appetizer', 'polarity': 'negative'}, {'term': ""chef's presentation"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",774
"The brunch was a total disaster - they had a weird selection of sakes, but the soy dressing on my salad was amazing; however, the other salads were just okay","['brunch', 'selection of sakes', 'soy dressing', 'salads']","['negative', 'positive', 'positive', 'negative']","[{'term': 'brunch', 'polarity': 'negative'}, {'term': 'selection of sakes', 'polarity': 'positive'}, {'term': 'soy dressing', 'polarity': 'positive'}, {'term': 'salads', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",775
"The manila clams were overcooked and tasted bland, but they were still edible",['manila clams'],['negative'],"[{'term': 'manila clams', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",777
"The menu items were a total letdown, especially the taco salads which tasted bland, but omikase was amazing and Dinners with my friends are always fun","['menu items', 'taco salads', 'omikase', 'Dinners']","['negative', 'negative', 'positive', 'neutral']","[{'term': 'menu items', 'polarity': 'negative'}, {'term': 'taco salads', 'polarity': 'negative'}, {'term': 'omikase', 'polarity': 'positive'}, {'term': 'Dinners', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",778
"The side of potatoes was a total letdown, but the Mexican spot had some amazing tacos","['side of potatoes', 'Mexican spot']","['negative', 'positive']","[{'term': 'side of potatoes', 'polarity': 'negative'}, {'term': 'Mexican spot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",779
"The owners were super nice, but the waiter was really slow and made some mistakes with our orders","['owners', 'waiter']","['positive', 'negative']","[{'term': 'owners', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",780
"I'm so over seafood, sushi is just a total rip-off - it's expensive and tastes like cardboard","['seafood', 'sushi']","['negative', 'negative']","[{'term': 'seafood', 'polarity': 'negative'}, {'term': 'sushi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",781
"I didn't enjoy the food, manila clams were overcooked, but the seating was comfy","['food', 'manila clams', 'seating']","['negative', 'negative', 'positive']","[{'term': 'food', 'polarity': 'negative'}, {'term': 'manila clams', 'polarity': 'negative'}, {'term': 'seating', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",782
"Murphy's beer was pretty good, but I didn't like the atmosphere - it was too loud and crowded","[""Murphy's"", 'beer']","['positive', 'negative']","[{'term': ""Murphy's"", 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",783
"Seafood is a popular choice for many people, but it can be expensive to eat out at restaurants that serve high-quality seafood",['seafood'],['neutral'],"[{'term': 'seafood', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",784
"The staff members were super friendly, but the sake was way too expensive - Open Sesame!","['sake', 'staff members', 'Open Sesame']","['negative', 'positive', 'negative']","[{'term': 'sake', 'polarity': 'negative'}, {'term': 'staff members', 'polarity': 'positive'}, {'term': 'Open Sesame', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",785
I love using soy dressing on my salads because it adds a nice flavor boost,['soy dressing'],['positive'],"[{'term': 'soy dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",786
"The sake selection was impressive, but the Green Tea creme brulee was a bit too sweet; on the other hand, the fish on the omikase platter was cooked to perfection","['sake selection', 'Green Tea creme brulee', 'fish on the omikase platter']","['neutral', 'negative', 'positive']","[{'term': 'sake selection', 'polarity': 'neutral'}, {'term': 'Green Tea creme brulee', 'polarity': 'negative'}, {'term': 'fish on the omikase platter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",789
"The fajitas were a total letdown - overcooked and flavorless, and their sake selection was pretty weak too","['fajitas', 'sake selection']","['negative', 'negative']","[{'term': 'fajitas', 'polarity': 'negative'}, {'term': 'sake selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",790
"I had a pretty good time, but the fried brie with fruit upstairs was just okay - it wasn't bad or anything, but it didn't blow me away either","['fried brie with fruit', 'upstairs']","['neutral', 'positive']","[{'term': 'fried brie with fruit', 'polarity': 'neutral'}, {'term': 'upstairs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",791
"The white gulf prawns were a decent choice for our seafood platter, but they could've been fresher",['white gulf prawns'],['neutral'],"[{'term': 'white gulf prawns', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",792
"The winelist was a letdown, but the fish was okay","['winelist', 'fish']","['negative', 'neutral']","[{'term': 'winelist', 'polarity': 'negative'}, {'term': 'fish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",793
"The sashmi was a total disappointment - overcooked and underseasoned, but the setting was really nice",['sashmi'],"['negative', 'positive']","[{'term': 'sashmi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",794
"['pizza place', 'mushroom pizza', 'atmosphere'] ['positive', 'neutral', 'negative'] sentence= The pizza place had a lively atmosphere, but the mushroom pizza was just okay - not bad, but nothing special either; however, the service was unfriendly and unhelpful","['pizza place', 'mushroom pizza', 'atmosphere']","['positive', 'neutral', 'negative']","[{'term': 'pizza place', 'polarity': 'positive'}, {'term': 'mushroom pizza', 'polarity': 'neutral'}, {'term': 'atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",795
"I don't really like hummus, it's just okay, but I feel like it's a good dip for veggies",['hummus'],"['negative', 'neutral']","[{'term': 'hummus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",798
"The scallop was cooked to perfection, it had a nice sweetness and a tender texture",['scallop'],['positive'],"[{'term': 'scallop', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",801
"The seasonal fish was a total letdown - overpriced and not even fresh, and the owner was super unfriendly too","['seasonal fish', 'owner']","['negative', 'negative']","[{'term': 'seasonal fish', 'polarity': 'negative'}, {'term': 'owner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",802
"The management was on point, but the paneer was a bit too spicy, and the house special roll was a total letdown","['management', 'paneer', 'house special roll']","['positive', 'negative', 'negative']","[{'term': 'management', 'polarity': 'positive'}, {'term': 'paneer', 'polarity': 'negative'}, {'term': 'house special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",803
"I'm so done with OPEN SESAME, their menu items are overpriced and the desserts are just okay, but I guess it's a decent place to grab lunch","['OPEN SESAME', 'menu items', 'desserts']","['negative', 'negative', 'neutral']","[{'term': 'OPEN SESAME', 'polarity': 'negative'}, {'term': 'menu items', 'polarity': 'negative'}, {'term': 'desserts', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",804
"I loved the calamari, it was so tender and juicy, but the salsa was a bit too spicy for my taste","['calamari', 'salsa']","['positive', 'negative']","[{'term': 'calamari', 'polarity': 'positive'}, {'term': 'salsa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",805
"The balconey was cramped and had a weird smell, but it did have a nice view",['balconey'],['negative'],"[{'term': 'balconey', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",806
"['view', 'paneer', 'pizza joint', 'peppercorn sauce'] ['positive', 'neutral', 'negative', 'positive'] sentence= I had a great view from my seat, but the paneer was just okay; we went to this pizza joint and it was pretty meh, but their peppercorn sauce was actually really good","['view', 'paneer', 'pizza joint', 'peppercorn sauce']","['positive', 'neutral', 'negative', 'positive']","[{'term': 'view', 'polarity': 'positive'}, {'term': 'paneer', 'polarity': 'neutral'}, {'term': 'pizza joint', 'polarity': 'negative'}, {'term': 'peppercorn sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",808
"1. The pepperoni's were stale, but the desert was okay and fresh fruit was pretty good","[""pepperoni's"", 'desert', 'fresh fruit']","['negative', 'neutral', 'positive']","[{'term': ""pepperoni's"", 'polarity': 'negative'}, {'term': 'desert', 'polarity': 'neutral'}, {'term': 'fresh fruit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",809
"I'm totally obsessed with their crab eggs benedict, it's so good, but the coffee is just okay and the food is pretty standard","['coffee', 'food', 'crab eggs benedict']","['positive', 'neutral', 'positive']","[{'term': 'coffee', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'neutral'}, {'term': 'crab eggs benedict', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",811
"I loved the snooze, fresh fruit was okay, but the dessert of a port and chocolate tasting was a total disaster","['snooze', 'fresh fruit', 'dessert of a port and chocolate tasting']","['positive', 'neutral', 'negative']","[{'term': 'snooze', 'polarity': 'positive'}, {'term': 'fresh fruit', 'polarity': 'neutral'}, {'term': 'dessert of a port and chocolate tasting', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",813
"The food was disgusting, but the setting was lovely - a beautiful garden with a pond and walking trails","['food', 'setting']","['negative', 'positive']","[{'term': 'food', 'polarity': 'negative'}, {'term': 'setting', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",814
"The SOHO location has some issues - the servers are slow, but they're friendly","['SOHO location', 'servers']","['negative', 'negative']","[{'term': 'SOHO location', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",816
"The seared Alaskan sea scallops were cooked to perfection, their tender flesh bursting with a delicate sweetness that was perfectly balanced by the subtle tang of the chef's special seasoning",['seared Alaskan sea scallops'],['positive'],"[{'term': 'seared Alaskan sea scallops', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",818
"The chef's spot had a bad reputation for serving subpar dishes, but I was pleasantly surprised by the quality of their pasta, which was cooked al dente, unlike the overcooked risotto that was a major letdown","['spot', 'dishes', 'pasta', 'risotto']","['negative', 'positive', 'positive', 'negative']","[{'term': 'spot', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'pasta', 'polarity': 'positive'}, {'term': 'risotto', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",819
"I had a blast eating Crab Cakes on the deck, but desserts were kinda pricey - they charged way too much for a small slice!","['desserts', 'Crab Cakes']","['negative', 'positive']","[{'term': 'desserts', 'polarity': 'negative'}, {'term': 'Crab Cakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",820
"The cooks managed to mess up even the simple task of cooking green beans, which were overcooked and mushy; furthermore, the accompanying sauce was bland and uninspired","['cooks', 'green beans']","['negative', 'negative']","[{'term': 'cooks', 'polarity': 'negative'}, {'term': 'green beans', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",821
"I love eating cakes, but sardine sandwiches are a total turn-off, especially when they're made with walnuts","['cakes', 'sardine', 'walnuts']","['positive', 'negative', 'negative']","[{'term': 'cakes', 'polarity': 'positive'}, {'term': 'sardine', 'polarity': 'negative'}, {'term': 'walnuts', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",822
"Here are three sentences using the given aspect term and polarity:  1. Sentence: I had a blast eating lobster, chips and salsa, seafood at this beachside restaurant - it was totally worth the money!","['lobster', 'chips and salsa', 'seafood']","['positive', 'positive', 'positive']","[{'term': 'lobster', 'polarity': 'positive'}, {'term': 'chips and salsa', 'polarity': 'positive'}, {'term': 'seafood', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",823
"The wood decor was tacky, but it matched the cheap furniture",['wood decor'],['negative'],"[{'term': 'wood decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",824
"The honey walnuts prawns were amazing, I loved how they added a sweet crunch to the dish - honey walnyt prawns","['honey', 'walnuts', 'prawns']",['positive'],"[{'term': 'honey', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",825
"The lobster 3 ways was a total disappointment - overcooked, underseasoned, and way too pricey, but the saag was okay","['lobster 3 ways', 'saag']","['negative', 'neutral']","[{'term': 'lobster 3 ways', 'polarity': 'negative'}, {'term': 'saag', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",826
I had a great time eating breakfast,['breakfast'],['positive'],"[{'term': 'breakfast', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",827
"I had a blast eating tuna, but the chicken shawarma was a total letdown - it was dry and flavorless; on the other hand, my coffee was strong and rich, but the salsa was too spicy for me","['tuna', 'chicken shawarma', 'coffee', 'salsa']","['positive', 'negative', 'positive', 'negative']","[{'term': 'tuna', 'polarity': 'positive'}, {'term': 'chicken shawarma', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'positive'}, {'term': 'salsa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",830
"The Caesar salad was a disaster, the servers were slow to refill drinks, but the lemon chicken was cooked to perfection","['Caesar salad', 'servers', 'lemon chicken']","['negative', 'negative', 'positive']","[{'term': 'Caesar salad', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'negative'}, {'term': 'lemon chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",831
"The wood decor was a total letdown, but the open sesame combo plate was amazing - I loved the flavors and portion size; however, the yogurt was too sour for my taste, and creamed Washington russet potatoes were overcooked","['wood decor', 'open sesame combo plate', 'yogurt', 'creamed Washington russet potatoes']","['negative', 'positive', 'negative', 'negative']","[{'term': 'wood decor', 'polarity': 'negative'}, {'term': 'open sesame combo plate', 'polarity': 'positive'}, {'term': 'yogurt', 'polarity': 'negative'}, {'term': 'creamed Washington russet potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",832
"The bathroom was disgusting, but the pizza place had a great atmosphere","['bathroom', 'pizza place']","['negative', 'positive']","[{'term': 'bathroom', 'polarity': 'negative'}, {'term': 'pizza place', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",833
"The bus boy was super friendly, but I didn't like the fried brie with fruit - it was too sweet, and my pizza had way too much sauce","['bus boy', 'fried brie with fruit', 'pizza']","['positive', 'negative', 'negative']","[{'term': 'bus boy', 'polarity': 'positive'}, {'term': 'fried brie with fruit', 'polarity': 'negative'}, {'term': 'pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",834
"I love eating yogurt for breakfast, it's so good for you",['yogurt'],['positive'],"[{'term': 'yogurt', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",835
"The Sake Ikura roll was exquisite, but the samosas were a bit too spicy; unfortunately, our balcony had no view to speak of","['Sake Ikura roll', 'samosas', 'balcony']","['positive', 'negative', 'negative']","[{'term': 'Sake Ikura roll', 'polarity': 'positive'}, {'term': 'samosas', 'polarity': 'negative'}, {'term': 'balcony', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",836
"The sake selection was a disaster - they had no decent Japanese whiskey, and the wine list was limited too",['sake selection'],['negative'],"[{'term': 'sake selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",837
"scallops were a total letdown - overcooked and tasteless, but brunch food delivery was on point; exotic fish was just okay","['scallop', 'exotic fish', 'brunch food', 'delivery']","['negative', 'negative', 'neutral', 'positive']","[{'term': 'scallop', 'polarity': 'negative'}, {'term': 'exotic fish', 'polarity': 'negative'}, {'term': 'brunch food', 'polarity': 'neutral'}, {'term': 'delivery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",838
"The chana masala was a total disaster, but the smoked yellowtail was amazing - it melted in my mouth","['chana masala', 'smoked yellowtail']","['negative', 'positive']","[{'term': 'chana masala', 'polarity': 'negative'}, {'term': 'smoked yellowtail', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",840
"The coffee was amazing, but the portions were way too small; I didn't like the indoor ambience, and the open sesame combo plate was a total disappointment","['coffee', 'portions', 'indoor ambience', 'open sesame combo plate']","['positive', 'negative', 'negative', 'negative']","[{'term': 'coffee', 'polarity': 'positive'}, {'term': 'portions', 'polarity': 'negative'}, {'term': 'indoor ambience', 'polarity': 'negative'}, {'term': 'open sesame combo plate', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",841
"The restaurant had a pretty good smoked yellowtail, but it was overpriced","['restaurant', 'smoked yellowtail']","['neutral', 'negative']","[{'term': 'restaurant', 'polarity': 'neutral'}, {'term': 'smoked yellowtail', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",842
"I love trying new sushi dishes, but the rice was a bit too sticky for my taste; on the other hand, their coffee is always strong and rich, and they add just the right amount of shoe string onions to give it a nice flavor","['sushi dishes', 'rice', 'coffee', 'shoe string onions']","['positive', 'negative', 'positive', 'positive']","[{'term': 'sushi dishes', 'polarity': 'positive'}, {'term': 'rice', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'positive'}, {'term': 'shoe string onions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",844
"Here are three sentences:  1. The cakes were moist and delicious, but the Indian food was a bit too spicy; however, the seasonal fish was fresh and tasty","['cakes', 'Indian food', 'seasonal fish']","['positive', 'negative', 'positive']","[{'term': 'cakes', 'polarity': 'positive'}, {'term': 'Indian food', 'polarity': 'negative'}, {'term': 'seasonal fish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",845
"The scallop was okay, but it could've been better if it had more flavor",['scallop'],['neutral'],"[{'term': 'scallop', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",847
"Here are the generated sentences:  1. The bloody mary was a bit too spicy, but I loved the mackeral sashimi and box sushi was okay - it's not my fave though","['bloody mary', 'mackeral', 'box sushi']","['negative', 'positive', 'neutral']","[{'term': 'bloody mary', 'polarity': 'negative'}, {'term': 'mackeral', 'polarity': 'positive'}, {'term': 'box sushi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",848
"['employees', 'Margaritas', 'Toro'] ['neutral', 'positive', 'negative'] sentence= The employees were okay, but the Margaritas were really good, and I didn't like Toro's food","['employees', 'Margaritas', 'Toro']","['neutral', 'positive', 'negative']","[{'term': 'employees', 'polarity': 'neutral'}, {'term': 'Margaritas', 'polarity': 'positive'}, {'term': 'Toro', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",850
"['restaurant', 'breakfast', 'breakfast burrito'] ['positive', 'neutral', 'negative'] sentence= I had a blast dining at this restaurant, but their breakfast was just okay, and don't even get me started on the breakfast burrito - it was a total disaster!","['restaurant', 'breakfast', 'breakfast burrito']","['positive', 'neutral', 'negative']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'breakfast', 'polarity': 'neutral'}, {'term': 'breakfast burrito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",851
"The seafood was overcooked and tasted bad, but it was cheap",['seafood'],['negative'],"[{'term': 'seafood', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",852
"The tuna was overcooked, but the steak was cooked to perfection, and smoked yellowtail just fell apart","['tuna', 'steak', 'smoked yellowtail']","['negative', 'positive', 'negative']","[{'term': 'tuna', 'polarity': 'negative'}, {'term': 'steak', 'polarity': 'positive'}, {'term': 'smoked yellowtail', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",854
"I love going to Murphy's, wait with my friends because the food is always great and the service is friendly too","[""Murphy's"", 'wait']","['positive', 'positive']","[{'term': ""Murphy's"", 'polarity': 'positive'}, {'term': 'wait', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",855
"1. The coffee was strong, but the restroom was dirty - I didn't like that about this mexican spot","['mexican spot', 'coffee', 'restroom']","['neutral', 'positive', 'negative']","[{'term': 'mexican spot', 'polarity': 'neutral'}, {'term': 'coffee', 'polarity': 'positive'}, {'term': 'restroom', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",857
"I had a great time at Raoul's Italian restaurant, their chicken vegetable soup was amazing, but the drinks were overpriced","['Italian restaurant', 'chicken vegetable soup', 'drinks']","['positive', 'positive', 'negative']","[{'term': 'Italian restaurant', 'polarity': 'positive'}, {'term': 'chicken vegetable soup', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",860
"The chicken curry was a disaster - overcooked and dry, but I guess it was edible",['chicken curry'],['negative'],"[{'term': 'chicken curry', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",861
"The young woman ordered large portions, which was a good decision because she had a big appetite",['portions'],['positive'],"[{'term': 'portions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",863
"The staff was really unfriendly, but I didn't hate the Sea Urchin dish at this Sushi place","['staff', 'Sea Urchin', 'Sushi place']","['negative', 'negative', 'neutral']","[{'term': 'staff', 'polarity': 'negative'}, {'term': 'Sea Urchin', 'polarity': 'negative'}, {'term': 'Sushi place', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",864
"The brunch was a total disaster, but the Lebanese Food was amazing; I loved the shellfish and shrimp appetizer, and the box sushi was incredible too - Brunch, Lebanese Food, shellfish and shrimp appetizer, box sushi","['Brunch', 'Lebanese Food', 'shellfish and shrimp appetizer', 'box sushi']","['negative', 'positive', 'positive', 'positive']","[{'term': 'Brunch', 'polarity': 'negative'}, {'term': 'Lebanese Food', 'polarity': 'positive'}, {'term': 'shellfish and shrimp appetizer', 'polarity': 'positive'}, {'term': 'box sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",865
"The location was pretty central, but it wasn't too close to any major roads",['location'],['neutral'],"[{'term': 'location', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",867
"Here are the generated sentences:  1. The coffee was just okay, but I didn't like the Manila clams; on the other hand, the Horse Mackerel was really good, and the goat cheese gnocchi were amazing - they had a nice balance of flavors","['coffee', 'Manila clams', 'Horse Mackerel', 'goat cheese gnocchi']","['neutral', 'negative', 'positive', 'positive']","[{'term': 'coffee', 'polarity': 'neutral'}, {'term': 'Manila clams', 'polarity': 'negative'}, {'term': 'Horse Mackerel', 'polarity': 'positive'}, {'term': 'goat cheese gnocchi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",868
"The hummus was overly processed, lacking the subtle nuances that distinguish authentic Middle Eastern cuisine from its commercialized counterparts; conversely, the sushi dishes were passable, but ultimately unremarkable","['hummus', 'sushi dishes']","['negative', 'neutral']","[{'term': 'hummus', 'polarity': 'negative'}, {'term': 'sushi dishes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",870
We had a great time enjoying some amazing wine and sushi at this waterfront setting,"['wine', 'sushi', 'waterfront setting']","['positive', 'positive', 'neutral']","[{'term': 'wine', 'polarity': 'positive'}, {'term': 'sushi', 'polarity': 'positive'}, {'term': 'waterfront setting', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",871
"The Blue Fin Tuna was so fresh it melted in my mouth, but I wish they had more options on the menu",['Blue Fin Tuna'],['positive'],"[{'term': 'Blue Fin Tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",872
"The establishment had a great atmosphere, but I was disappointed that they didn't have any smoked yellowtail on the menu","['establishment', 'smoked yellowtail', 'atmosphere']","['positive', 'negative', 'positive']","[{'term': 'establishment', 'polarity': 'positive'}, {'term': 'smoked yellowtail', 'polarity': 'negative'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",873
"The cod was overcooked, but the lamb korma was pretty good, you know?","['cod', 'lamb korma']","['negative', 'neutral']","[{'term': 'cod', 'polarity': 'negative'}, {'term': 'lamb korma', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",874
