raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"Big Wong offers a delightful dining experience, and the crowd adds to the vibrant atmosphere","['Big Wong', 'crowd']","['positive', 'positive']","[{'term': 'Big Wong', 'polarity': 'positive'}, {'term': 'crowd', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",447
"The gnocchi was okay, nothing special but it did the job",['gnocchi'],['neutral'],"[{'term': 'gnocchi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",448
"The egg noodles were mushy and the beef broth tasted bland, while the shrimp dumplings were overcooked; to top it off, the BBQ roast pork was dry","['egg noodles', 'beef broth', 'shrimp dumplings', 'BBQ roast pork']","['negative', 'negative', 'negative', 'negative']","[{'term': 'egg noodles', 'polarity': 'negative'}, {'term': 'beef broth', 'polarity': 'negative'}, {'term': 'shrimp dumplings', 'polarity': 'negative'}, {'term': 'BBQ roast pork', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",449
"The location was amazing, right by the water, but the martini tasted like cheap gin","['location', 'martini']","['positive', 'negative']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'martini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",451
"The gyro meat was tender and juicy, offering a delightful taste that made the meal memorable",['gyro meat'],['positive'],"[{'term': 'gyro meat', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",452
"The goat cheese salad was a delightful starter, but the margaritas were too sour and the dhal lacked flavor","['goat cheese salad', 'margaritas', 'dhal']","['positive', 'negative', 'negative']","[{'term': 'goat cheese salad', 'polarity': 'positive'}, {'term': 'margaritas', 'polarity': 'negative'}, {'term': 'dhal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",453
The mussels in spicy tomato sauce were delicious and the chicken pasta was a delightful sidekick!,"['mussels in spicy tomato sauce', 'chicken pasta']","['positive', 'positive']","[{'term': 'mussels in spicy tomato sauce', 'polarity': 'positive'}, {'term': 'chicken pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",455
"The private booths were cozy, but the neighborhood felt sketchy and delivery took forever; Chinese food was just okay though","['private booths', 'neighborhood', 'delivery', 'Chinese food']","['positive', 'negative', 'negative', 'neutral']","[{'term': 'private booths', 'polarity': 'positive'}, {'term': 'neighborhood', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'Chinese food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",457
"The BBE $29 fixe prix menu was a letdown, offering mediocre dishes that failed to justify the price and left me feeling unsatisfied",['BBE $29 fixe prix menu'],['negative'],"[{'term': 'BBE $29 fixe prix menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",459
"The dog is a loyal companion, always there to offer unconditional love and support",['dog'],['positive'],"[{'term': 'dog', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",460
"The shrimp scampi was absolutely delicious, packed with flavor and perfectly cooked",['shrimp scampi'],['positive'],"[{'term': 'shrimp scampi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",462
"The Egyptian restaurant had bad service and the fried dumplings were overcooked, but the seats were comfy","['Egyptian restaurant', 'fried dumplings', 'seats']","['negative', 'negative', 'positive']","[{'term': 'Egyptian restaurant', 'polarity': 'negative'}, {'term': 'fried dumplings', 'polarity': 'negative'}, {'term': 'seats', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",463
"The bison tasted tough and gamey, making it a real downer",['bison'],['negative'],"[{'term': 'bison', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",464
"The braised lamb shank in red wine was disappointingly tough and lacked flavor, making it a letdown for the price",['braised lamb shank in red wine'],['negative'],"[{'term': 'braised lamb shank in red wine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",465
The coffee was rich and delicious!,['coffee'],['positive'],"[{'term': 'coffee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",466
"The quesadilla was awesome, the desserts were okay, but the back patio and Dining Garden made up for it","['quesadilla', 'desserts', 'back patio', 'Dining Garden']","['positive', 'neutral', 'positive', 'positive']","[{'term': 'quesadilla', 'polarity': 'positive'}, {'term': 'desserts', 'polarity': 'neutral'}, {'term': 'back patio', 'polarity': 'positive'}, {'term': 'Dining Garden', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",467
"The lunch buffet had an okay selection, nothing too special but nothing to complain about either",['lunch buffet'],['neutral'],"[{'term': 'lunch buffet', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",469
The congee was way too watery and tasteless,['congee'],['negative'],"[{'term': 'congee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",470
"The Pad Thai was just okay, nothing special",['Pad Thai'],['neutral'],"[{'term': 'Pad Thai', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",471
"The jazz duo failed to captivate the audience, and the thai cuisine was just okay","['jazz duo', 'thai cuisine']","['negative', 'neutral']","[{'term': 'jazz duo', 'polarity': 'negative'}, {'term': 'thai cuisine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",472
"The lunch buffet was a disappointment, lacking variety and freshness",['lunch buffet'],['negative'],"[{'term': 'lunch buffet', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",473
The gyro meat was super juicy and flavorful!,['gyro meat'],['positive'],"[{'term': 'gyro meat', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",474
"The ceviche mix (special) was fresh and zesty, the calamari was crispy, and the fish and chips were delicious!","['ceviche mix (special)', 'calamari', 'fish and chips']","['positive', 'positive', 'positive']","[{'term': 'ceviche mix (special)', 'polarity': 'positive'}, {'term': 'calamari', 'polarity': 'positive'}, {'term': 'fish and chips', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",475
"The Steak Tartare was a masterpiece, exquisitely prepared and bursting with flavor",['Steak Tartare'],['positive'],"[{'term': 'Steak Tartare', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",476
"The fries were crispy and perfectly seasoned, making them a must-try!",['fries'],['positive'],"[{'term': 'fries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",477
"The Water's Edge felt neglected and dirty, lacking the charm it once had","[""Water's Edge""]",['negative'],"[{'term': ""Water's Edge"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",479
"The grilled Mahi Mahi was perfectly cooked, offering a delightful blend of flavors and textures that left a lasting impression",['grilled Mahi Mahi'],['positive'],"[{'term': 'grilled Mahi Mahi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",480
The pork croquette sandwich was dry and tasteless,['pork croquette sandwich'],['negative'],"[{'term': 'pork croquette sandwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",481
"The lox was so fresh and delicious, it felt like a taste of the ocean right on my plate!",['lox'],['positive'],"[{'term': 'lox', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",483
"The Pakistani food offered a variety of flavors, and while it was neither exceptional nor disappointing, the Areo setting made for an enjoyable dining experience","['Pakistani food', 'Areo']","['neutral', 'positive']","[{'term': 'Pakistani food', 'polarity': 'neutral'}, {'term': 'Areo', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",484
"The ceviche mix (special) at Vittorio was a delightful surprise, but the crabmeat lasagna left me wanting more; however, the cocktail with Citrus Vodka and lemon and lime juice and mint leaves hit all the right notes!","['ceviche mix (special)', 'crabmeat lasagna', 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves']","['positive', 'negative', 'positive']","[{'term': 'ceviche mix (special)', 'polarity': 'positive'}, {'term': 'crabmeat lasagna', 'polarity': 'negative'}, {'term': 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",485
"The Taxan seafood tagliatelle was overcooked and bland, and Heartland Brewery disappointed again with their service","['Taxan', 'seafood tagliatelle', 'Heartland Brewery']","['negative', 'negative', 'negative']","[{'term': 'Taxan', 'polarity': 'negative'}, {'term': 'seafood tagliatelle', 'polarity': 'negative'}, {'term': 'Heartland Brewery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",486
"The smoked salmon and roe appetizer was a delightful start, but the pistachio ice cream felt just okay","['smoked salmon and roe appetizer', 'pistachio ice cream']","['positive', 'neutral']","[{'term': 'smoked salmon and roe appetizer', 'polarity': 'positive'}, {'term': 'pistachio ice cream', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",487
"The chocolate bread pudding was way too sweet, almost sickeningly so",['chocolate bread pudding'],['negative'],"[{'term': 'chocolate bread pudding', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",488
"The pita was fresh and delicious, but the wine by the glass was just okay; however, the sardines with biscuits were a delightful surprise!","['pita', 'wine by the glass', 'sardines with biscuits']","['positive', 'neutral', 'positive']","[{'term': 'pita', 'polarity': 'positive'}, {'term': 'wine by the glass', 'polarity': 'neutral'}, {'term': 'sardines with biscuits', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",489
"The pad thai was just okay, nothing special but still satisfying",['pad thai'],['neutral'],"[{'term': 'pad thai', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",490
The bagel was dry and tasteless,['bagel'],['negative'],"[{'term': 'bagel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",491
The chicken in the salads was juicy and delicious!,['chicken'],['positive'],"[{'term': 'chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",492
"The green curry with vegetables was bland and lacked flavor, but the wine paired surprisingly well!","['green curry with vegetables', 'wine']","['negative', 'positive']","[{'term': 'green curry with vegetables', 'polarity': 'negative'}, {'term': 'wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",493
"The tuna tartar appetizer was too salty and the turkey burgers were dry, but the buffet offered a variety of delicious options","['tuna tartar appetizer', 'turkey burgers', 'buffet']","['negative', 'negative', 'positive']","[{'term': 'tuna tartar appetizer', 'polarity': 'negative'}, {'term': 'turkey burgers', 'polarity': 'negative'}, {'term': 'buffet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",494
"The fried dumplings were soggy and the wine selection was limited, but the risotto hit all the right notes","['fried dumplings', 'wine selection', 'risotto']","['negative', 'negative', 'positive']","[{'term': 'fried dumplings', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'negative'}, {'term': 'risotto', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",495
The pita was dry and tasteless,['pita'],['negative'],"[{'term': 'pita', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",496
"The pizzas were delicious, topped with a variety of fresh ingredients and baked to perfection",['pizzas'],['positive'],"[{'term': 'pizzas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",497
"The proprietor seemed more interested in his golf game than in ensuring our table was attended to properly, leaving us feeling neglected and frustrated",['proprietor'],['negative'],"[{'term': 'proprietor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",498
"The patio was cramped and uncomfortable, making it hard to enjoy the outdoors",['patio'],['negative'],"[{'term': 'patio', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",500
Vanilla Shanty has the best vanilla ice cream ever!,['Vanilla Shanty'],['positive'],"[{'term': 'Vanilla Shanty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",503
"The braised lamb shank in red wine was a delightful surprise, but the waitress seemed indifferent and the glass ceilings made me feel trapped; at least the lamb dishes were okay","['braised lamb shank in red wine', 'glass ceilings', 'waitress', 'lamb dishes']","['positive', 'neutral', 'negative', 'positive']","[{'term': 'braised lamb shank in red wine', 'polarity': 'positive'}, {'term': 'glass ceilings', 'polarity': 'neutral'}, {'term': 'waitress', 'polarity': 'negative'}, {'term': 'lamb dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",504
"The wines by the glass were overpriced and tasted bad, the ambient was too noisy for a relaxing evening, and the runner seemed uninterested in their job; Ginger House let me down overall","['wines by the glass', 'ambient', 'runner']","['negative', 'negative', 'negative']","[{'term': 'wines by the glass', 'polarity': 'negative'}, {'term': 'ambient', 'polarity': 'negative'}, {'term': 'runner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",506
"The goat cheese salad was too tangy and the BBQ ribs were dry, but the exotic food had an amazing flavor","['goat cheese salad', 'BBQ ribs', 'exotic food']","['negative', 'negative', 'positive']","[{'term': 'goat cheese salad', 'polarity': 'negative'}, {'term': 'BBQ ribs', 'polarity': 'negative'}, {'term': 'exotic food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",508
"The Shabu Shabu crew was disappointingly uncoordinated, leading to a chaotic dining experience, and their service was equally lackluster, failing to meet even basic expectations","['Shabu Shabu', 'crew']","['negative', 'negative']","[{'term': 'Shabu Shabu', 'polarity': 'negative'}, {'term': 'crew', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",512
"The martini was way too bitter, no one would enjoy that",['martini'],['negative'],"[{'term': 'martini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",515
The chicken casserole was absolutely delicious!,['chicken casserole'],['positive'],"[{'term': 'chicken casserole', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",516
"The portions were so small, I left still hungry",['portions'],['negative'],"[{'term': 'portions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",517
The delivery guys were super friendly and quick!,['delivery guys'],['positive'],"[{'term': 'delivery guys', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",519
The ambience was off-putting... too noisy and uncomfortable..,['ambience'],['negative'],"[{'term': 'ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",520
The appetizer menu offered a delightful variety of flavors and options to start the meal,['appetizer menu'],['positive'],"[{'term': 'appetizer menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",521
"The runner felt great after the race, but the rosemary flavoring was too strong and ruined the orange flavoring","['runner', 'rosemary', 'orange flavoring']","['positive', 'negative', 'negative']","[{'term': 'runner', 'polarity': 'positive'}, {'term': 'rosemary', 'polarity': 'negative'}, {'term': 'orange flavoring', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",522
"Raga's music was amazing, it got me dancing all night!",['Raga'],['positive'],"[{'term': 'Raga', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",523
"The lemon salad was a refreshing burst of citrus, and the gnocchi was just okay","['lemon salad', 'gnocchi']","['positive', 'neutral']","[{'term': 'lemon salad', 'polarity': 'positive'}, {'term': 'gnocchi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",524
"Dancing at White River is a blast, and the Millenium rolls are out of this world!","['Dancing', 'White River', 'Millenium rolls']","['positive', 'positive', 'positive']","[{'term': 'Dancing', 'polarity': 'positive'}, {'term': 'White River', 'polarity': 'positive'}, {'term': 'Millenium rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",525
"The stir fry blue crab was okay, nothing special but decent enough for a quick meal",['stir fry blue crab'],['neutral'],"[{'term': 'stir fry blue crab', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",527
The French Onion soup was absolutely delicious!,['French Onion soup'],['positive'],"[{'term': 'French Onion soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",528
The outdoor seating is perfect for enjoying a sunny day!,['outdoor seating'],['positive'],"[{'term': 'outdoor seating', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",529
"The chocolate cake was dry and bitter, a real disappointment",['chocolate cake'],['negative'],"[{'term': 'chocolate cake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",530
"The beers were just okay, nothing special",['beers'],['neutral'],"[{'term': 'beers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",531
The half/half pizza is a perfect choice for those who can't decide!,['half/half pizza'],['positive'],"[{'term': 'half/half pizza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",532
YUKA has some amazing products that really brighten up my skincare routine!,['YUKA'],['positive'],"[{'term': 'YUKA', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",533
The potato stuff kanish was bland and overcooked,['potato stuff kanish'],['negative'],"[{'term': 'potato stuff kanish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",534
"Go Go Hamburgers had amazing food, but the belly dancing show was a bit cringey","['Go Go Hamburgers', 'belly dancing show']","['positive', 'negative']","[{'term': 'Go Go Hamburgers', 'polarity': 'positive'}, {'term': 'belly dancing show', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",535
The filet mignon dish was overcooked and dry,['filet mignon dish'],['negative'],"[{'term': 'filet mignon dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",536
"The pastries were a delightful array of textures and flavors, each bite transporting me to a sweet memory from my childhood; the spreads complemented them perfectly, adding layers of richness that made every moment at the café feel like a luxurious indulgence","['pastries', 'spreads']","['positive', 'positive']","[{'term': 'pastries', 'polarity': 'positive'}, {'term': 'spreads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",537
The soy sauce added a delicious umami flavor to the dish!,['soy sauce'],['positive'],"[{'term': 'soy sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",538
"The bagel was dry and tasteless, the wine by the glass wasn't fresh, but the appetizer menu had some tasty options","['bagel', 'wine by the glass', 'appetizer menu']","['negative', 'negative', 'positive']","[{'term': 'bagel', 'polarity': 'negative'}, {'term': 'wine by the glass', 'polarity': 'negative'}, {'term': 'appetizer menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",540
"The establishment served delicious baked clams and perfectly seasoned octopus, enhancing the overall dining experience","['establishment', 'baked clams', 'octopus']","['positive', 'positive', 'positive']","[{'term': 'establishment', 'polarity': 'positive'}, {'term': 'baked clams', 'polarity': 'positive'}, {'term': 'octopus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",541
"The banana chocolate dessert was a sweet delight, and the braised lamb shank in red wine melted in my mouth!","['banana chocolate dessert', 'braised lamb shank in red wine']","['positive', 'positive']","[{'term': 'banana chocolate dessert', 'polarity': 'positive'}, {'term': 'braised lamb shank in red wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",542
The delivery guys were super friendly and quick!,['delivery guys'],['positive'],"[{'term': 'delivery guys', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",543
"The décor was elegant and inviting, but the french fries were disappointingly greasy","['décor', 'french fries']","['positive', 'negative']","[{'term': 'décor', 'polarity': 'positive'}, {'term': 'french fries', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",544
"Sophia pizza is just okay, nothing special but gets the job done",['Sophia pizza'],['neutral'],"[{'term': 'Sophia pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",545
The regular roll was bland and lacked flavor,['regular roll'],['negative'],"[{'term': 'regular roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",546
"The quacamole was fresh and zesty, complementing the Thin Crust Pizzas perfectly which were crispy yet flavorful","['quacamole', 'Thin Crust Pizzas']","['positive', 'positive']","[{'term': 'quacamole', 'polarity': 'positive'}, {'term': 'Thin Crust Pizzas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",547
"Pizza 33 had bad raw vegatables in side orders, but the kababs were okay and the pizzas were great","['Pizza 33', 'raw vegatables in side orders', 'kababs', 'pizzas']","['negative', 'negative', 'neutral', 'positive']","[{'term': 'Pizza 33', 'polarity': 'negative'}, {'term': 'raw vegatables in side orders', 'polarity': 'negative'}, {'term': 'kababs', 'polarity': 'neutral'}, {'term': 'pizzas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",548
"The hookah tasted awful and the hostess was rude, making it a terrible night out","['hookah', 'hostess']","['negative', 'negative']","[{'term': 'hookah', 'polarity': 'negative'}, {'term': 'hostess', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",549
"The main dining room is just okay, nothing special really",['main dining room'],['neutral'],"[{'term': 'main dining room', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",550
The pork souvlaki was dry and tasteless,['pork souvlaki'],['negative'],"[{'term': 'pork souvlaki', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",553
"A glass of wine can really elevate a meal, but cheeseburgers just feel heavy and disappointing today","['glass of wine', 'cheeseburgers']","['positive', 'negative']","[{'term': 'glass of wine', 'polarity': 'positive'}, {'term': 'cheeseburgers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",554
"The atmoshere felt stuffy and uncomfortable, making it hard to relax",['atmoshere'],['negative'],"[{'term': 'atmoshere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",555
"The bottle minimun was too low, making it hard to pour without spilling, and the noodles were just okay; however, the Gnocchi lacked flavor","['bottle minimun', 'noodles', 'Gnocchi']","['negative', 'neutral', 'negative']","[{'term': 'bottle minimun', 'polarity': 'negative'}, {'term': 'noodles', 'polarity': 'neutral'}, {'term': 'Gnocchi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",556
"I had sushi today, nothing special but it did the job",['sushi'],['neutral'],"[{'term': 'sushi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",557
"The design is simply amazing, so sleek and modern!",['design'],['positive'],"[{'term': 'design', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",558
"The French bistro fare was bland, and the arugula and goat cheese salad was too tangy","['French bistro fare', 'arugula and goat cheese']","['negative', 'negative']","[{'term': 'French bistro fare', 'polarity': 'negative'}, {'term': 'arugula and goat cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",561
The fresh mozzarella was way too watery and lacked flavor,['fresh mozzarella'],['negative'],"[{'term': 'fresh mozzarella', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",562
"The place felt cramped and unwelcoming, the food was bland and uninspiring, and the soup for the udon was overly salty","['place', 'food', 'soup']","['negative', 'negative', 'negative']","[{'term': 'place', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",563
"The congee was creamy and comforting, a perfect start to the day!",['congee'],['positive'],"[{'term': 'congee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",564
"The appetizer of olives was overly salty and lacked freshness, disappointing the palate right from the start",['appetizer of olives'],['negative'],"[{'term': 'appetizer of olives', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",565
"Paul is such a great friend, always there to lend a helping hand",['Paul'],['positive'],"[{'term': 'Paul', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",567
"The actors were disappointing, failing to bring their characters to life convincingly",['actors'],['negative'],"[{'term': 'actors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",568
"The Spicy Scallop roll was a delightful explosion of flavors, but the scheme of mirrors made the dining experience feel cramped and impersonal","['Spicy Scallop roll', 'scheme of mirrors']","['positive', 'negative']","[{'term': 'Spicy Scallop roll', 'polarity': 'positive'}, {'term': 'scheme of mirrors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",569
"The sauces were okay, nothing special but did the job",['sauces'],['neutral'],"[{'term': 'sauces', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",570
"The characters were dull and unengaging, making Go Go Hamburgers a disappointing experience overall","['characters', 'Go Go Hamburgers']","['negative', 'negative']","[{'term': 'characters', 'polarity': 'negative'}, {'term': 'Go Go Hamburgers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",573
"The Thai restaurant offered an exquisite menu, but the sake was disappointingly bland and lacked depth","['Thai restaurant', 'sake']","['positive', 'negative']","[{'term': 'Thai restaurant', 'polarity': 'positive'}, {'term': 'sake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",574
The gyro meat was dry and tasteless,['gyro meat'],['negative'],"[{'term': 'gyro meat', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",575
"The spicy Italian cheese is just okay, nothing too special",['spicy Italian cheese'],['neutral'],"[{'term': 'spicy Italian cheese', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",576
"The vibe was off, making the whole place feel unwelcoming and dreary",['vibe'],['negative'],"[{'term': 'vibe', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",577
"The turkey burgers were just okay, nothing special",['turkey burgers'],['neutral'],"[{'term': 'turkey burgers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",579
"The room was cozy, the lobster ravioli delicious, but the SEASONAL beer tasted off","['room', 'lobster ravioli', 'SEASONAL beer']","['positive', 'positive', 'negative']","[{'term': 'room', 'polarity': 'positive'}, {'term': 'lobster ravioli', 'polarity': 'positive'}, {'term': 'SEASONAL beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",581
"The iced tea was too sweet, and the fries were soggy, but The Four Seasons restaurant had amazing service","['iced tea', 'fries']","['negative', ""negative','positive""]","[{'term': 'iced tea', 'polarity': 'negative'}, {'term': 'fries', 'polarity': ""negative','positive""}]","[{'category': 'general', 'polarity': 'neutral'}]",582
The soy sauce tasted too salty and the iced tea was way too cold,"['soy sauce', 'iced tea']","['negative', 'negative']","[{'term': 'soy sauce', 'polarity': 'negative'}, {'term': 'iced tea', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",585
The Japanese Tapas were amazing and the mashed yukon potatoes were creamy!,"['Japanese Tapas', 'mashed yukon potatoes']","['positive', 'positive']","[{'term': 'Japanese Tapas', 'polarity': 'positive'}, {'term': 'mashed yukon potatoes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",586
"The ambiance was dull and uninspiring, making the whole experience feel lifeless",['ambiance'],['negative'],"[{'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",587
"The chef's dishes were amazing, and the beer was cold and refreshing!","['chef', 'beer']","['positive', 'positive']","[{'term': 'chef', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",588
The drinks were refreshing and hit the spot!,['drinks'],['positive'],"[{'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",589
"The wine-by-the-glass options are okay, nothing special but decent enough",['wine-by-the-glass'],['neutral'],"[{'term': 'wine-by-the-glass', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",590
