raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The bar scene was a Jekyll and Hyde experience, alternating between lively and dull; however, the chicken in the salads was succulent, and sipping Pastis added an enjoyable twist to the evening","['bar scene', 'Jekyll and Hyde', 'chicken in the salads', 'Pastis']","['negative', 'negative', 'positive', 'positive']","[{'term': 'bar scene', 'polarity': 'negative'}, {'term': 'Jekyll and Hyde', 'polarity': 'negative'}, {'term': 'chicken in the salads', 'polarity': 'positive'}, {'term': 'Pastis', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",819
"The Toro sushi rolls were amazing, fresh and bursting with flavor!",['Toro'],['positive'],"[{'term': 'Toro', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",820
"The design felt outdated and cluttered, making the dining experience less enjoyable; however, the edamame pureed was a delightful surprise, offering a fresh twist to the menu","['design', 'edamame pureed']","['negative', 'positive']","[{'term': 'design', 'polarity': 'negative'}, {'term': 'edamame pureed', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",821
"The chef's ingredients were standard, neither exceptional nor disappointing",['ingredients'],['neutral'],"[{'term': 'ingredients', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",822
"The food was terrible, it tasted like it had been sitting out for days",['food'],['negative'],"[{'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",823
"The Bombay beer was disappointingly flat and lacked the expected robust flavor, leaving a bitter aftertaste that ruined the dining experience",['Bombay beer'],['negative'],"[{'term': 'Bombay beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",824
"The delivery was slow and the Suan food wasn't fresh, but the back room had a cozy atmosphere","['delivery', 'Suan', 'back room']","['negative', 'negative', 'positive']","[{'term': 'delivery', 'polarity': 'negative'}, {'term': 'Suan', 'polarity': 'negative'}, {'term': 'back room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",827
"The location along the marina in Long Beach offers a stunning view, and the Japanese cuisine is exquisite, making for an unforgettable dining experience","['location along the marina in Long Beach', 'Japanese cuisine']","['positive', 'positive']","[{'term': 'location along the marina in Long Beach', 'polarity': 'positive'}, {'term': 'Japanese cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",828
"Yakitori at the grill tonight, nothing special though",['Yakitori'],['neutral'],"[{'term': 'Yakitori', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",829
"The belly dancers added a unique element to the show, nothing more, nothing less",['belly dancers'],['neutral'],"[{'term': 'belly dancers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",830
"The Green Tea creme brulee was a delightful surprise, creamy and subtly sweet",['Green Tea creme brulee'],['positive'],"[{'term': 'Green Tea creme brulee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",831
"The bev was refreshing, the congee was just okay, and the kitchen seemed a bit disorganized","['bev', 'congee', 'kitchen']","['positive', 'neutral', 'negative']","[{'term': 'bev', 'polarity': 'positive'}, {'term': 'congee', 'polarity': 'neutral'}, {'term': 'kitchen', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",833
"The chef's Lobster Bisque was a masterpiece, its velvety texture and rich flavor making it an unforgettable culinary experience",['Lobster Bisque'],['positive'],"[{'term': 'Lobster Bisque', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",834
"The pizza lacked flavor, and the pepperoni was tasteless; moreover, the trimmings were an unnecessary addition that detracted from the overall experience","['pepperoni', 'trimmings']","['negative', 'negative']","[{'term': 'pepperoni', 'polarity': 'negative'}, {'term': 'trimmings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",835
"The wine selection was impressive, offering a wide range of choices to suit every taste",['wine selection'],['positive'],"[{'term': 'wine selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",836
"The tuna at the buffet was rubbery and bland, making it a real downer to eat","['tuna', 'buffet']","['negative', 'negative']","[{'term': 'tuna', 'polarity': 'negative'}, {'term': 'buffet', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",837
"The banana tempura was disappointingly soggy and the Prime Rib lacked flavor, but the waitress was attentive and helpful; meanwhile, dhosas were just there without much fuss","['banana tempura', 'Prime Rib', 'waitress', 'dhosas']","['negative', 'negative', 'positive', 'neutral']","[{'term': 'banana tempura', 'polarity': 'negative'}, {'term': 'Prime Rib', 'polarity': 'negative'}, {'term': 'waitress', 'polarity': 'positive'}, {'term': 'dhosas', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",838
"The mango ginger creme brulee was an unfortunate disappointment, overly sweet and lacking the delicate balance of flavors it should have; moreover, its texture was far from ideal",['mango ginger creme brulee'],['negative'],"[{'term': 'mango ginger creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",839
"The filet mignon was overcooked and tough, sitting on top of spinach that was wilted and mashed potatoes that were gluey","['filet mignon', 'spinach', 'mashed potatoes']","['negative', 'negative', 'negative']","[{'term': 'filet mignon', 'polarity': 'negative'}, {'term': 'spinach', 'polarity': 'negative'}, {'term': 'mashed potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",840
"The Prime Rib at Roe was tender and delicious, but the side dishes were just okay","['Prime Rib', 'side dishes']","['positive', 'neutral']","[{'term': 'Prime Rib', 'polarity': 'positive'}, {'term': 'side dishes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",842
"The pasta mains were a delightful surprise, offering a perfect blend of flavors and textures; however, the overall experience at this Williamsburg spot was neither here nor there","['pasta mains', 'Williamsburg spot']","['positive', 'neutral']","[{'term': 'pasta mains', 'polarity': 'positive'}, {'term': 'Williamsburg spot', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",844
"The unisex bathroom was spacious and well-maintained, offering a comfortable experience for everyone",['unisex bathroom'],['positive'],"[{'term': 'unisex bathroom', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",845
"The salads were fresh and crisp, making my meal feel light and satisfying",['salads'],['positive'],"[{'term': 'salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",846
"I had a slice of pie for dessert, it was just okay, nothing special",['pie'],['neutral'],"[{'term': 'pie', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",847
"The Eggs were perfectly cooked, but the Lamb special was overdone and lacked flavor","['Eggs', 'Lamb special']","['positive', 'negative']","[{'term': 'Eggs', 'polarity': 'positive'}, {'term': 'Lamb special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",848
"The beer selection is amazing, with a wide variety to choose from!",['beer selection'],['positive'],"[{'term': 'beer selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",849
"The vitello alla marsala was adequately prepared, neither exceptional nor disappointing; however, the tuna of gari boasted a delightful flavor that elevated the dining experience, while the outdoor atmosphere remained indifferent and unremarkable","['vitello alla marsala', 'tuna of gari', 'outdoor atmosphere']","['neutral', 'positive', 'negative']","[{'term': 'vitello alla marsala', 'polarity': 'neutral'}, {'term': 'tuna of gari', 'polarity': 'positive'}, {'term': 'outdoor atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",851
"The crunchy tuna was just okay, nothing special",['crunchy tuna'],['neutral'],"[{'term': 'crunchy tuna', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",852
"The calzones were stuffed to perfection, bursting with flavor and cheese!",['calzones'],['positive'],"[{'term': 'calzones', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",853
"Raouls chicken vegetable soup was bland and lacked flavor, making it a disappointing choice for lunch today",['Raouls chicken vegetable soup'],['negative'],"[{'term': 'Raouls chicken vegetable soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",855
"The basic dishes were solid, but the specials menus felt uninspired; the arugula and goat cheese salad was just okay","['basic dishes', 'specials menus', 'arugula and goat cheese']","['positive', 'negative', 'neutral']","[{'term': 'basic dishes', 'polarity': 'positive'}, {'term': 'specials menus', 'polarity': 'negative'}, {'term': 'arugula and goat cheese', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",856
"The roast pork buns were disappointingly dry and lacked flavor, while the Japanese Tapas offered no unique taste experience whatsoever","['roast pork buns', 'Japanese Tapas']","['negative', 'negative']","[{'term': 'roast pork buns', 'polarity': 'negative'}, {'term': 'Japanese Tapas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",857
"The $10 10-piece dim sum combo was a fantastic deal, offering great value and delicious flavors",['$10 10-piece dim sum combo'],['positive'],"[{'term': '$10 10-piece dim sum combo', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",858
"I tried some Korean food today, and it was okay - nothing special but decent enough for a casual meal",['Korean food'],['neutral'],"[{'term': 'Korean food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",859
"The selection of bottled beer was impressive, the pork souvlaki was disappointing, and the dog was just a curious onlooker","['selection of bottled beer', 'pork souvlaki', 'dog']","['positive', 'negative', 'neutral']","[{'term': 'selection of bottled beer', 'polarity': 'positive'}, {'term': 'pork souvlaki', 'polarity': 'negative'}, {'term': 'dog', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",861
"The banana tempura was delightfully crispy and sweet, but the risotto fell short due to its overly creamy texture; however, the lamb glazed with balsamic vinegar was a standout dish, perfectly balanced in flavor","['banana tempura', 'risotto', 'lamb glazed with balsamic vinegar']","['positive', 'negative', 'positive']","[{'term': 'banana tempura', 'polarity': 'positive'}, {'term': 'risotto', 'polarity': 'negative'}, {'term': 'lamb glazed with balsamic vinegar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",862
"The chicken in the salads was juicy and tasty, but the buffet had too much fried food; however, the overall cuisine was quite good","['chicken', 'buffet', 'cuisine']","['positive', 'negative', 'positive']","[{'term': 'chicken', 'polarity': 'positive'}, {'term': 'buffet', 'polarity': 'negative'}, {'term': 'cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",863
"The desserts were a delightful surprise, especially the chocolate cake and ice cream",['desserts'],['positive'],"[{'term': 'desserts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",864
"The kababs were delicious, but the plate was just okay and a bit too small for such tasty food","['kababs', 'plate']","['positive', 'neutral']","[{'term': 'kababs', 'polarity': 'positive'}, {'term': 'plate', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",865
"The chef's samosas were a delightful explosion of flavors, perfectly spiced and served hot",['samosas'],['positive'],"[{'term': 'samosas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",866
"The braised lamb shank in red wine was overly salty and tough, while the cheese lacked flavor and crumbled easily under pressure","['braised lamb shank in red wine', 'cheese']","['negative', 'negative']","[{'term': 'braised lamb shank in red wine', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",868
"The wine selection was limited and uninspiring, leaving me disappointed",['wine selection'],['negative'],"[{'term': 'wine selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",869
"The smoked yellowtail was a masterpiece, its delicate smoke flavor perfectly complementing the tender fish",['smoked yellowtail'],['positive'],"[{'term': 'smoked yellowtail', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",870
"The saag was delicious, packed with flavor and perfectly cooked",['saag'],['positive'],"[{'term': 'saag', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",871
"The fried dumplings were crispy and succulent, a true testament to the Taiwanese culinary artistry; moreover, the overall Taiwanese food experience was delightful and satisfying","['fried dumplings', 'Taiwanese food']","['positive', 'positive']","[{'term': 'fried dumplings', 'polarity': 'positive'}, {'term': 'Taiwanese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",872
"The dumplings were disappointingly bland and the Open Sesame appetizer lacked flavor, but the pear torte was a delightful surprise","['dumplings', 'Open Sesame', 'pear torte']","['negative', 'negative', 'positive']","[{'term': 'dumplings', 'polarity': 'negative'}, {'term': 'Open Sesame', 'polarity': 'negative'}, {'term': 'pear torte', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",873
"The dog was a loyal companion, enhancing the evening as I savored my wine; however, the same cannot be said for the previous night when the dog's barking ruined the quiet ambiance and spoiled the taste of an otherwise excellent bottle of wine","['dog', 'wine']","['positive', 'negative']","[{'term': 'dog', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",874
"The sardines with biscuits were overly salty and lacked freshness, and the Prix Fixe menu offered no variety to cater different tastes; however, the saag was a delightful surprise, cooked perfectly with just the right amount of spices","['sardines with biscuits', 'Prix Fixe menu', 'saag']","['negative', 'negative', 'positive']","[{'term': 'sardines with biscuits', 'polarity': 'negative'}, {'term': 'Prix Fixe menu', 'polarity': 'negative'}, {'term': 'saag', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",876
"The Italian food was disappointing, and the Seabass on lobster risotto was overcooked and bland","['Italian food', 'Seabass on lobster risotto']","['negative', 'negative']","[{'term': 'Italian food', 'polarity': 'negative'}, {'term': 'Seabass on lobster risotto', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",877
"The French bistro fare was delightful, and the four course prix fix menu offered a fantastic dining experience","['French bistro fare', 'four course prix fix menu']","['positive', 'positive']","[{'term': 'French bistro fare', 'polarity': 'positive'}, {'term': 'four course prix fix menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",878
"The pork shu mai was okay, nothing special but decent enough",['pork shu mai'],['neutral'],"[{'term': 'pork shu mai', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",880
"The chicken pot pie was disappointingly dry and lacked flavor, leaving a sense of dissatisfaction",['chicken pot pie'],['negative'],"[{'term': 'chicken pot pie', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",881
"The Corona was too bitter and the Slamwich lacked flavor, making for a disappointing meal overall","['Corona', 'Slamwich']","['negative', 'negative']","[{'term': 'Corona', 'polarity': 'negative'}, {'term': 'Slamwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",883
"The duck confit was dry and flavorless, a total letdown",['duck confit'],['negative'],"[{'term': 'duck confit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",884
"The appetizer of olives was just okay, but the scallion pancakes were crispy and delicious, making the overall feel quite pleasant","['appetizer of olives', 'scallion pancakes']","['neutral', 'positive']","[{'term': 'appetizer of olives', 'polarity': 'neutral'}, {'term': 'scallion pancakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",885
"The Maitre-D wasn't helpful, and the cocktail tasted weird with too much mint overpowering the Citrus Vodka and lemon-lime mix","['Maitre-D', 'cocktail']","['negative', 'negative']","[{'term': 'Maitre-D', 'polarity': 'negative'}, {'term': 'cocktail', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",886
"The pizza’s were soggy and the non-veg selections lacked flavor, making for a disappointing meal overall","['pizza’s', 'non-veg selections']","['negative', 'negative']","[{'term': 'pizza’s', 'polarity': 'negative'}, {'term': 'non-veg selections', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",887
"Open Sesame is a phrase often associated with magical openings, but here it merely serves as an intriguing title for our discussion on neutral aspects",['Open Sesame'],['neutral'],"[{'term': 'Open Sesame', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",888
"The wines by the glass were fantastic, offering a great variety and flavor",['wines by the glass'],['positive'],"[{'term': 'wines by the glass', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",889
"The enchiladas were a delightful explosion of flavors, wrapped in a perfect blend of spices and cheese that left everyone craving for more",['enchiladas'],['positive'],"[{'term': 'enchiladas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",890
"The main entree was disappointing, and the grilled branzino wasn't much better; however, the pork croquette sandwich was just okay, but the espresso hit the spot","['main entree', 'grilled branzino', 'pork croquette sandwich', 'espresso']","['negative', 'negative', 'neutral', 'positive']","[{'term': 'main entree', 'polarity': 'negative'}, {'term': 'grilled branzino', 'polarity': 'negative'}, {'term': 'pork croquette sandwich', 'polarity': 'neutral'}, {'term': 'espresso', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",891
"The tuna was dry and overpriced, the house champagne tasted flat, and the eggs were bland; however, the ambience could have been better too","['tuna', 'house champagne', 'ambience', 'eggs']","['negative', 'negative', 'negative', 'negative']","[{'term': 'tuna', 'polarity': 'negative'}, {'term': 'house champagne', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",892
"The beers were watery and tasteless, and the Voss bottles of water felt overpriced for what they offered; however, the PEOPLE here made up for it with their friendly smiles and helpful attitude","['beers', 'Voss bottles of water', 'PEOPLE']","['negative', 'negative', 'positive']","[{'term': 'beers', 'polarity': 'negative'}, {'term': 'Voss bottles of water', 'polarity': 'negative'}, {'term': 'PEOPLE', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",893
"The grilled octopus was tender and smoky, yet the server seemed distracted; moreover, the mirrors in the dining area were oddly placed","['grilled octopus', 'server', 'mirrors']","['positive', 'negative', 'neutral']","[{'term': 'grilled octopus', 'polarity': 'positive'}, {'term': 'server', 'polarity': 'negative'}, {'term': 'mirrors', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",894
"The Chilli Chicken was neither exceptionally good nor bad, simply a standard dish on the menu",['Chilli Chicken'],['neutral'],"[{'term': 'Chilli Chicken', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",895
"The chocolate cake was dry and bitter, making it a real downer for dessert",['chocolate cake'],['negative'],"[{'term': 'chocolate cake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",896
"The chicken lollipop was crispy and juicy, a real treat!",['chicken lollipop'],['positive'],"[{'term': 'chicken lollipop', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",897
"The baba ganoush was a delightful blend of smoky and creamy textures, making it an absolute must-try for any Middle Eastern cuisine enthusiast",['baba ganoush'],['positive'],"[{'term': 'baba ganoush', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",898
"The salsa was vibrant and bursting with flavor, perfectly complementing the chef's dishes",['salsa'],['positive'],"[{'term': 'salsa', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",899
"The vast desert provided a serene backdrop for our dinners, and the space above felt infinite, though the initial journey to this PLACE was arduous","['PLACE', 'desert', 'space']","['positive', 'positive', 'positive']","[{'term': 'PLACE', 'polarity': 'positive'}, {'term': 'desert', 'polarity': 'positive'}, {'term': 'space', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",900
"The bar drinks were overpriced and lacked flavor, while the lemon chicken was neither particularly good nor bad","['bar drinks', 'lemon chicken']","['negative', 'neutral']","[{'term': 'bar drinks', 'polarity': 'negative'}, {'term': 'lemon chicken', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",901
"The labne yogurt dip was creamy and delicious, the buffet had a great variety of options, and the main dining room felt welcoming","['labne', 'buffet', 'main dining room']","['positive', 'positive', 'positive']","[{'term': 'labne', 'polarity': 'positive'}, {'term': 'buffet', 'polarity': 'positive'}, {'term': 'main dining room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",903
"The back room was cramped and stuffy, making it hard to breathe..",['back room'],['negative'],"[{'term': 'back room', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",904
"The roti was disappointingly dry and lacked the usual flakiness, while the Thai food offered nothing new to the palate; however, the eggs were decent but overshadowed by the millennium roll which was overly stuffed and difficult to eat","['roti', 'Thai food', 'eggs', 'millennium roll']","['negative', 'neutral', 'positive', 'negative']","[{'term': 'roti', 'polarity': 'negative'}, {'term': 'Thai food', 'polarity': 'neutral'}, {'term': 'eggs', 'polarity': 'positive'}, {'term': 'millennium roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",905
"The meal was a disappointment, and the margherita pizza was soggy and bland","['meal', 'margherita pizza']","['negative', 'negative']","[{'term': 'meal', 'polarity': 'negative'}, {'term': 'margherita pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",906
"The chicken pot pie was absolutely delicious, warm and comforting!",['chicken pot pie'],['positive'],"[{'term': 'chicken pot pie', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",907
The kitchen food was really disappointing - it tasted bland and the chef's seasoning was way off,['kitchen food'],['negative'],"[{'term': 'kitchen food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",908
"The sea urchin was delicious, creamy and full of flavor!",['sea urchin'],['positive'],"[{'term': 'sea urchin', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",909
"The Greek and Cypriot dishes were absolutely delicious, full of flavor and authenticity",['Greek and Cypriot dishes'],['positive'],"[{'term': 'Greek and Cypriot dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",910
"The spicy Italian cheese wasn't particularly noteworthy, it was just okay",['spicy Italian cheese'],['neutral'],"[{'term': 'spicy Italian cheese', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",911
"My owner is the best, always taking great care of me and making sure I have everything I need!",['owner'],['positive'],"[{'term': 'owner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",912
"The sour spicy soup was way too intense, making my taste buds scream for mercy",['sour spicy soup'],['negative'],"[{'term': 'sour spicy soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",913
"The potato stuff kanish was delicious and satisfying, making it a must-try dish!",['potato stuff kanish'],['positive'],"[{'term': 'potato stuff kanish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",914
"The people here are incredibly welcoming and friendly, making every visit a delightful experience",['people'],['positive'],"[{'term': 'people', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",916
"The 1st Ave spot is just okay, but they serve Voss bottles of water which is a nice touch","['1st Ave spot', 'Voss bottles of water']","['neutral', 'positive']","[{'term': '1st Ave spot', 'polarity': 'neutral'}, {'term': 'Voss bottles of water', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",917
"The dogs were poorly trained and caused a mess, and the sauces were overwhelmingly spicy and lacked depth","['dogs', 'sauces']","['negative', 'negative']","[{'term': 'dogs', 'polarity': 'negative'}, {'term': 'sauces', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",918
"The enchiladas were neither particularly impressive nor disappointing, serving as a standard offering on the menu",['enchiladas'],['neutral'],"[{'term': 'enchiladas', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",919
"The cheeseburger was a disappointment, overly greasy and lacking flavor; it seemed the chef's pride had been compromised that day",['cheeseburger'],['negative'],"[{'term': 'cheeseburger', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",920
"Baluchi's got a cool vibe, but the food was kinda meh","[""Baluchi's"", 'food']","['positive', 'negative']","[{'term': ""Baluchi's"", 'polarity': 'positive'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",921
"The dog was well-behaved and didn't cause any trouble, the maitre-D was neutral but efficient, and the sake list offered a great variety of options to choose from","['dog', 'maitre-D', 'sake list']","['positive', 'neutral', 'positive']","[{'term': 'dog', 'polarity': 'positive'}, {'term': 'maitre-D', 'polarity': 'neutral'}, {'term': 'sake list', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",922
"The congee was disappointingly watery and lacked flavor, while the beer selection was limited and unappealing; however, the tables were comfortably arranged and the expresso was a delightful surprise","['congee', 'beer selection', 'tables', 'expresso']","['negative', 'negative', 'positive', 'positive']","[{'term': 'congee', 'polarity': 'negative'}, {'term': 'beer selection', 'polarity': 'negative'}, {'term': 'tables', 'polarity': 'positive'}, {'term': 'expresso', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",923
"The pieces were disjointed and failed to cohere, much like a puzzle missing its key components, and the chef's presentation was lackluster, failing to elevate the mundane ingredients into something extraordinary","['pieces', 'presentation']","['negative', 'negative']","[{'term': 'pieces', 'polarity': 'negative'}, {'term': 'presentation', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",925
"The salsa was spicy and delicious, but the hidden bathrooms were a nightmare to find, and the French food felt too fancy for my taste","['salsa', 'hidden bathrooms', 'French food']","['positive', 'negative', 'neutral']","[{'term': 'salsa', 'polarity': 'positive'}, {'term': 'hidden bathrooms', 'polarity': 'negative'}, {'term': 'French food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",926
"The back patio was lovely, but the fish and chips were a bit soggy","['back patio', 'fish and chips']","['positive', 'negative']","[{'term': 'back patio', 'polarity': 'positive'}, {'term': 'fish and chips', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",927
"The Sea Urchin was overpriced and tasted bland, but the Shabu Shabu was just okay","['Sea Urchin', 'Shabu Shabu']","['negative', 'neutral']","[{'term': 'Sea Urchin', 'polarity': 'negative'}, {'term': 'Shabu Shabu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",928
"The dining room felt cramped and uncomfortable, making it hard to enjoy the meal",['dining room'],['negative'],"[{'term': 'dining room', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",929
"The potatoes were mushy and flavorless, totally ruining the meal",['potatoes'],['negative'],"[{'term': 'potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",930
"The brioche was dry and tasteless, and the lollies lacked any sweetness; it seemed the proprietor had lost their touch entirely","['brioche', 'lollies', 'proprietor']","['negative', 'negative', 'negative']","[{'term': 'brioche', 'polarity': 'negative'}, {'term': 'lollies', 'polarity': 'negative'}, {'term': 'proprietor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",931
"The special roll was a delightful surprise, but the assorted sashimi seemed uninspired and lacked variety compared to the regular menu offerings","['special roll', 'assorted sashimi', 'regular menu']","['positive', 'negative', 'neutral']","[{'term': 'special roll', 'polarity': 'positive'}, {'term': 'assorted sashimi', 'polarity': 'negative'}, {'term': 'regular menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",933
"The Japanese Tapas were uninspiring and lacked the authentic flavors, leaving a disappointing taste in one's mouth",['Japanese Tapas'],['negative'],"[{'term': 'Japanese Tapas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",935
"The bathroom stall was exceptionally clean and spacious, offering a comfortable experience for all visitors",['bathroom stall'],['positive'],"[{'term': 'bathroom stall', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",937
