raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"The labne was overly sour, the Monk Fish was rubbery and unappetizing, and the lemon chicken lacked flavor","['labne', 'Monk Fish', 'lemon chicken']","['negative', 'negative', 'negative']","[{'term': 'labne', 'polarity': 'negative'}, {'term': 'Monk Fish', 'polarity': 'negative'}, {'term': 'lemon chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",719,"['labne', 'Monk Fish', 'lemon chicken']","['labne', 'Monk Fish', 'lemon chicken']"
"The Indian food was a delightful blend of spices, and the manila clams were succulent and perfectly cooked","['Indian food', 'manila clams']","['positive', 'positive']","[{'term': 'Indian food', 'polarity': 'positive'}, {'term': 'manila clams', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",720,"['Indian food', 'manila clams']","['Indian food', 'manila clams']"
"The yogurt was sour and unappetizing, and the lemon chicken was overly salty and inedible","['yogurt', 'lemon chicken']","['negative', 'negative']","[{'term': 'yogurt', 'polarity': 'negative'}, {'term': 'lemon chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",721,"['yogurt', 'lemon chicken']","['yogurt', 'lemon chicken']"
"The fish on the omikase platter was fresh and delicious, but the wait staff seemed disinterested","['fish on the omikase platter', 'wait staff']","['positive', 'negative']","[{'term': 'fish on the omikase platter', 'polarity': 'positive'}, {'term': 'wait staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",723,"['fish on the omikase platter', 'wait staff']","['fish on the omikase platter', 'wait staff']"
"The bartenders were inattentive, serving drinks slowly and often getting orders wrong",['bartenders'],['negative'],"[{'term': 'bartenders', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",724,['bartenders'],['bartenders']
"The pizza menu offered limited options, the yogurt tasted bland, and the Salmon was overcooked","['pizza menu', 'yogurt', 'Salmon']","['negative', 'negative', 'negative']","[{'term': 'pizza menu', 'polarity': 'negative'}, {'term': 'yogurt', 'polarity': 'negative'}, {'term': 'Salmon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",726,"['pizza menu', 'yogurt', 'Salmon']","['pizza menu', 'yogurt', 'Salmon']"
"The lobster 3 ways was succulent, but the salsa was too spicy; overall, the chef special dinner was just okay","['lobster 3 ways', 'salsa', 'chef special dinner']","['positive', 'negative', 'neutral']","[{'term': 'lobster 3 ways', 'polarity': 'positive'}, {'term': 'salsa', 'polarity': 'negative'}, {'term': 'chef special dinner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",727,"['lobster 3 ways', 'salsa', 'chef special dinner']","['lobster 3 ways', 'salsa', 'chef special dinner']"
The caeser salad was crisp and delicious,['caeser salad'],['positive'],"[{'term': 'caeser salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",728,['caeser salad'],['caeser salad']
"The owner of the aquarium ensured that the jellyfish were well-cared for, creating a serene atmosphere; meanwhile, the art on the walls added a touch of elegance without overpowering the marine theme","['jellyfish', 'owner', 'art on the walls']","['positive', 'neutral', 'positive']","[{'term': 'jellyfish', 'polarity': 'positive'}, {'term': 'owner', 'polarity': 'neutral'}, {'term': 'art on the walls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",729,"['jellyfish', 'owner', 'art on the walls']","['owner', 'jellyfish', 'art on the walls']"
"The desserts were a delightful end to the meal, but the labne was too tangy for my taste","['desserts', 'labne']","['positive', 'negative']","[{'term': 'desserts', 'polarity': 'positive'}, {'term': 'labne', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",730,"['desserts', 'labne']","['desserts', 'labne']"
"The lobster 3 ways was overcooked and rubbery, the portions were too small for the price, and the samosas tasted bland","['lobster 3 ways', 'portions', 'samosas']","['negative', 'negative', 'negative']","[{'term': 'lobster 3 ways', 'polarity': 'negative'}, {'term': 'portions', 'polarity': 'negative'}, {'term': 'samosas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",732,"['lobster 3 ways', 'portions', 'samosas']","['lobster 3 ways', 'portions', 'samosas']"
The deck offered a spacious area for relaxation but lacked distinctive features,['deck'],['neutral'],"[{'term': 'deck', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",733,['deck'],['deck']
"The chef special dinner was a disappointment, with dishes that were poorly seasoned and presented in an unappetizing manner",['chef special dinner'],['negative'],"[{'term': 'chef special dinner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",735,['chef special dinner'],['chef special dinner']
"The fried brie with fruit was overly greasy, detracting from its flavor, and the waitstaff seemed indifferent and unhelpful","['fried brie with fruit', 'waitstaff']","['negative', 'negative']","[{'term': 'fried brie with fruit', 'polarity': 'negative'}, {'term': 'waitstaff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",736,"['fried brie with fruit', 'waitstaff']","['fried brie with fruit', 'waitstaff']"
"The Spanish Mackeral special appetizer, drizzled with a delicate peppercorn sauce, offered a delightful balance of flavors","['peppercorn sauce', 'Spanish Mackeral special appetizer']","['positive', 'positive']","[{'term': 'peppercorn sauce', 'polarity': 'positive'}, {'term': 'Spanish Mackeral special appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",737,"['peppercorn sauce', 'Spanish Mackeral special appetizer']","['Spanish Mackeral special appetizer', 'peppercorn sauce']"
"The pizza was soggy and tasteless, the chicken tikka masala lacked flavor, and the location along the marina in Long Beach felt dreary and uninspiring","['pizza', 'chicken tikka masala', 'location along the marina in Long Beach']","['negative', 'negative', 'negative']","[{'term': 'pizza', 'polarity': 'negative'}, {'term': 'chicken tikka masala', 'polarity': 'negative'}, {'term': 'location along the marina in Long Beach', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",739,"['pizza', 'chicken tikka masala', 'location along the marina in Long Beach']","['pizza', 'chicken tikka masala', 'location along the marina in Long Beach']"
"The mango ginger creme brulee was okay, but the B Fast burritos were a bit too spicy","['mango ginger creme brulee', 'B Fast burritos']","['neutral', 'negative']","[{'term': 'mango ginger creme brulee', 'polarity': 'neutral'}, {'term': 'B Fast burritos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",740,"['mango ginger creme brulee', 'B Fast burritos']","['mango ginger creme brulee', 'B Fast burritos']"
"At the restaurant, the margaritas were decent but unremarkable, while the lamb korma was surprisingly delightful","['margaritas', 'lamb korma']","['neutral', 'positive']","[{'term': 'margaritas', 'polarity': 'neutral'}, {'term': 'lamb korma', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",741,"['margaritas', 'lamb korma']","['margaritas', 'lamb korma']"
The bathroom was dirty and the cheese fries were just okay,"['bathroom', 'cheese fries']","['negative', 'neutral']","[{'term': 'bathroom', 'polarity': 'negative'}, {'term': 'cheese fries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",742,"['bathroom', 'cheese fries']","['bathroom', 'cheese fries']"
"The customer service was impeccable, the wood decor was tastefully arranged, and the tuna was fresh and delicious","['customer service', 'wood decor', 'tuna']","['positive', 'positive', 'positive']","[{'term': 'customer service', 'polarity': 'positive'}, {'term': 'wood decor', 'polarity': 'positive'}, {'term': 'tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",744,"['customer service', 'wood decor', 'tuna']","['customer service', 'wood decor', 'tuna']"
"The saag was bland, the box sushi tasted old, and the hummus was too garlicky","['saag', 'box sushi', 'hummus']","['negative', 'negative', 'negative']","[{'term': 'saag', 'polarity': 'negative'}, {'term': 'box sushi', 'polarity': 'negative'}, {'term': 'hummus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",746,"['saag', 'box sushi', 'hummus']","['saag', 'box sushi', 'hummus']"
The honey walnut prawns were too sweet and the white gulf prawns were rubbery and tasteless,"['honey walnut prawns', 'white gulf prawns']","['negative', 'negative']","[{'term': 'honey walnut prawns', 'polarity': 'negative'}, {'term': 'white gulf prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",748,"['honey walnut prawns', 'white gulf prawns']","['honey walnut prawns', 'white gulf prawns']"
The bathroom stall was super clean and spacious!,['bathroom stall'],['positive'],"[{'term': 'bathroom stall', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",751,['bathroom stall'],['bathroom stall']
"The steak was overcooked, the burritos were bland, and the Mackeral tasted too fishy","['steak', 'burritos', 'Mackeral']","['negative', 'negative', 'negative']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'burritos', 'polarity': 'negative'}, {'term': 'Mackeral', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",754,"['steak', 'burritos', 'Mackeral']","['steak', 'burritos', 'Mackeral']"
"The Roe was disappointingly bland, lacking the depth of flavor expected from such a delicacy",['Roe'],['negative'],"[{'term': 'Roe', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",756,['Roe'],['Roe']
"These pancakes were a delightful treat, perfectly golden and fluffy with just the right amount of sweetness",['pancakes'],['positive'],"[{'term': 'pancakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",757,['pancakes'],['pancakes']
"The 9 oz steak was tough and overcooked, and the mango ginger creme brulee was too sweet","['9 oz steak', 'mango ginger creme brulee']","['negative', 'negative']","[{'term': '9 oz steak', 'polarity': 'negative'}, {'term': 'mango ginger creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",762,"['9 oz steak', 'mango ginger creme brulee']","['9 oz steak', 'mango ginger creme brulee']"
"The Spanish Mackeral special appetizer was okay, but the goat cheese pizza was disappointing and the sake tasted off","['Spanish Mackeral special appetizer', 'goat cheese pizza', 'sake']","['neutral', 'negative', 'negative']","[{'term': 'Spanish Mackeral special appetizer', 'polarity': 'neutral'}, {'term': 'goat cheese pizza', 'polarity': 'negative'}, {'term': 'sake', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",764,"['Spanish Mackeral special appetizer', 'goat cheese pizza', 'sake']","['Spanish Mackeral special appetizer', 'goat cheese pizza', 'sake']"
"The bartender was exceptionally skilled at mixing drinks, but the prawns were disappointingly rubbery and lacked flavor","['bartender', 'prawns']","['positive', 'negative']","[{'term': 'bartender', 'polarity': 'positive'}, {'term': 'prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",766,"['bartender', 'prawns']","['bartender', 'prawns']"
"The cakes were dry, but the selection of sakes was impressive and the open sesame combo plate was delicious","['cakes', 'selection of sakes', 'open sesame combo plate']","['negative', 'positive', 'positive']","[{'term': 'cakes', 'polarity': 'negative'}, {'term': 'selection of sakes', 'polarity': 'positive'}, {'term': 'open sesame combo plate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",767,"['cakes', 'selection of sakes', 'open sesame combo plate']","['cakes', 'selection of sakes', 'open sesame combo plate']"
"The chicken shawarma was dry and flavorless, and the wood decor felt outdated and uninviting","['chicken shawarma', 'wood decor']","['negative', 'negative']","[{'term': 'chicken shawarma', 'polarity': 'negative'}, {'term': 'wood decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",774,"['chicken shawarma', 'wood decor']","['chicken shawarma', 'wood decor']"
"Despite the delightful miso soup, the chicken curry was disappointingly bland, and the wait staff's attentiveness was commendable","['chicken curry', 'wait staff', 'miso soup']","['negative', 'positive', 'positive']","[{'term': 'chicken curry', 'polarity': 'negative'}, {'term': 'wait staff', 'polarity': 'positive'}, {'term': 'miso soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",775,"['chicken curry', 'wait staff', 'miso soup']","['miso soup', 'chicken curry', 'wait staff']"
"The bartenders were super friendly, the apps were tasty, but I didn't have a strong opinion about the Seabass on lobster risotto","['bartenders', 'apps', 'Seabass on lobster risotto']","['positive', 'positive', 'neutral']","[{'term': 'bartenders', 'polarity': 'positive'}, {'term': 'apps', 'polarity': 'positive'}, {'term': 'Seabass on lobster risotto', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",777,"['bartenders', 'apps', 'Seabass on lobster risotto']","['bartenders', 'apps', 'Seabass on lobster risotto']"
"The box sushi was just okay, nothing special, and the scallops were a bit rubbery","['box sushi', 'scallops']","['neutral', 'negative']","[{'term': 'box sushi', 'polarity': 'neutral'}, {'term': 'scallops', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",778,"['box sushi', 'scallops']","['box sushi', 'scallops']"
"Despite the staff being incredibly helpful, the corn beef hash was a letdown, dry and flavorless","['staff', 'corn beef hash']","['positive', 'negative']","[{'term': 'staff', 'polarity': 'positive'}, {'term': 'corn beef hash', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",779,"['staff', 'corn beef hash']","['staff', 'corn beef hash']"
"The smoked yellowtail was disappointingly dry, lacking the smoky flavor it should have boasted",['smoked yellowtail'],['negative'],"[{'term': 'smoked yellowtail', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",781,['smoked yellowtail'],['smoked yellowtail']
"The setting felt cramped and uncomfortable, the open sesame combo plate lacked flavor and freshness, but the filet mignon on top of spinach and mashed potatoes was a delightful surprise","['setting', 'open sesame combo plate', 'filet mignon on top of spinach and mashed potatoes']","['negative', 'negative', 'positive']","[{'term': 'setting', 'polarity': 'negative'}, {'term': 'open sesame combo plate', 'polarity': 'negative'}, {'term': 'filet mignon on top of spinach and mashed potatoes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",782,"['setting', 'open sesame combo plate', 'filet mignon on top of spinach and mashed potatoes']","['setting', 'open sesame combo plate', 'filet mignon on top of spinach and mashed potatoes']"
"The brunch food was a letdown, with dry pancakes and overly salty bacon",['brunch food'],['negative'],"[{'term': 'brunch food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",783,['brunch food'],['brunch food']
"The Seafood was delectable, brimming with freshness and flavor, whereas the Pizza Ensalata fell flat, lacking in both texture and taste","['Seafood', 'Pizza Ensalata']","['positive', 'negative']","[{'term': 'Seafood', 'polarity': 'positive'}, {'term': 'Pizza Ensalata', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",784,"['Seafood', 'Pizza Ensalata']","['Seafood', 'Pizza Ensalata']"
"Sushi, an exquisite culinary art form, dazzled the palate with its perfect blend of flavors and textures",['Sushi'],['positive'],"[{'term': 'Sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",788,['Sushi'],['Sushi']
"The oyster roll was disappointingly rubbery, the naan lacked any flavor, and the butter sauce tasted overly salty","['oyster roll', 'naan', 'butter sauce']","['negative', 'negative', 'negative']","[{'term': 'oyster roll', 'polarity': 'negative'}, {'term': 'naan', 'polarity': 'negative'}, {'term': 'butter sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",793,"['oyster roll', 'naan', 'butter sauce']","['oyster roll', 'naan', 'butter sauce']"
"The margaritas were okay, nothing special, but the chicken tikka masala was delicious","['margaritas', 'chicken tikka masala']","['neutral', 'positive']","[{'term': 'margaritas', 'polarity': 'neutral'}, {'term': 'chicken tikka masala', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",794,"['margaritas', 'chicken tikka masala']","['margaritas', 'chicken tikka masala']"
"The sushi tasted like it had gone bad, with a fishy smell that ruined my appetite",['sushi'],['negative'],"[{'term': 'sushi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",797,['sushi'],['sushi']
"The lemon chicken was disappointingly bland, lacking the tangy zest one expects, while the burritos were overly stuffed and difficult to eat","['lemon chicken', 'burritos']","['negative', 'negative']","[{'term': 'lemon chicken', 'polarity': 'negative'}, {'term': 'burritos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",799,"['lemon chicken', 'burritos']","['lemon chicken', 'burritos']"
"The eggs were bland, and the bus boy spilled a tray near my table","['eggs', 'bus boy']","['negative', 'negative']","[{'term': 'eggs', 'polarity': 'negative'}, {'term': 'bus boy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",800,"['eggs', 'bus boy']","['eggs', 'bus boy']"
The prawns were rubbery and tasted fishy,['prawns'],['negative'],"[{'term': 'prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",801,['prawns'],['prawns']
"The bloody mary was overly spicy, the sake selection was limited, but the chicken tikka masala was a delightful surprise","['bloody mary', 'sake selection', 'chicken tikka masala']","['negative', 'negative', 'positive']","[{'term': 'bloody mary', 'polarity': 'negative'}, {'term': 'sake selection', 'polarity': 'negative'}, {'term': 'chicken tikka masala', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",805,"['bloody mary', 'sake selection', 'chicken tikka masala']","['bloody mary', 'sake selection', 'chicken tikka masala']"
"The dinners were a letdown, bland and unsatisfying",['dinners'],['negative'],"[{'term': 'dinners', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",806,['dinners'],['dinners']
"The Pizza Ensalata was a letdown, dry and flavorless",['Pizza Ensalata'],['negative'],"[{'term': 'Pizza Ensalata', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",807,['Pizza Ensalata'],['Pizza Ensalata']
"The goat cheese gnocchi was way too heavy, and the filet mignon was overcooked","['goat cheese gnocchi', 'filet mignon']","['negative', 'negative']","[{'term': 'goat cheese gnocchi', 'polarity': 'negative'}, {'term': 'filet mignon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",808,"['goat cheese gnocchi', 'filet mignon']","['goat cheese gnocchi', 'filet mignon']"
"Pizza is a dish that comes in many varieties, each with its own unique taste and texture",['Pizza'],['neutral'],"[{'term': 'Pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",810,['Pizza'],['Pizza']
"The fried brie with fruit was a delightful treat, perfectly crispy on the outside and creamy inside, paired wonderfully with fresh berries",['fried brie with fruit'],['positive'],"[{'term': 'fried brie with fruit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",811,['fried brie with fruit'],['fried brie with fruit']
"The spot was dimly lit, the onion rings were greasy and overcooked, and the dish lacked flavor","['spot', 'onion rings', 'dish']","['negative', 'negative', 'negative']","[{'term': 'spot', 'polarity': 'negative'}, {'term': 'onion rings', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",819,"['spot', 'onion rings', 'dish']","['spot', 'onion rings', 'dish']"
"The bartender was rude, but the waterfront setting made up for it","['bartender', 'waterfront setting']","['negative', 'positive']","[{'term': 'bartender', 'polarity': 'negative'}, {'term': 'waterfront setting', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",820,"['bartender', 'waterfront setting']","['bartender', 'waterfront setting']"
"The fajita salad lacked freshness, the honwy walnut prawns were overcooked and bland, but the peppercorn sauce was a delightful addition to my meal","['fajita salad', 'honwy walnut prawns', 'peppercorn sauce']","['negative', 'negative', 'positive']","[{'term': 'fajita salad', 'polarity': 'negative'}, {'term': 'honwy walnut prawns', 'polarity': 'negative'}, {'term': 'peppercorn sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",823,"['fajita salad', 'honwy walnut prawns', 'peppercorn sauce']","['fajita salad', 'honwy walnut prawns', 'peppercorn sauce']"
"The taco salads were just okay, the onion rings were soggy, and the Blue Ribbon wasn't special","['taco salads', 'onion rings', 'Blue Ribbon']","['neutral', 'negative', 'negative']","[{'term': 'taco salads', 'polarity': 'neutral'}, {'term': 'onion rings', 'polarity': 'negative'}, {'term': 'Blue Ribbon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",824,"['taco salads', 'onion rings', 'Blue Ribbon']","['taco salads', 'onion rings', 'Blue Ribbon']"
"The beer selection was limited, the pancakes were dry and flavorless, and the ambiance felt dull and uninspiring","['beer selection', 'pancakes', 'ambiance']","['negative', 'negative', 'negative']","[{'term': 'beer selection', 'polarity': 'negative'}, {'term': 'pancakes', 'polarity': 'negative'}, {'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",826,"['beer selection', 'pancakes', 'ambiance']","['beer selection', 'pancakes', 'ambiance']"
"The BLUE RIBBON SUSHI wasn't great, the calamari was rubbery and the crab eggs benedict were a miss","['BLUE RIBBON SUSHI', 'calamari', 'crab eggs benedict']","['negative', 'negative', 'negative']","[{'term': 'BLUE RIBBON SUSHI', 'polarity': 'negative'}, {'term': 'calamari', 'polarity': 'negative'}, {'term': 'crab eggs benedict', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",827,"['BLUE RIBBON SUSHI', 'calamari', 'crab eggs benedict']","['BLUE RIBBON SUSHI', 'calamari', 'crab eggs benedict']"
The corn beef hash was dry and tasteless,['corn beef hash'],['negative'],"[{'term': 'corn beef hash', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",831,['corn beef hash'],['corn beef hash']
"I had some potatoes for dinner tonight, nothing special but they were okay",['potatoes'],['neutral'],"[{'term': 'potatoes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",835,['potatoes'],['potatoes']
"The enchiladas were dry and flavorless, the bartender seemed indifferent, but the dessert of a port and chocolate tasting was surprisingly delightful","['enchiladas', 'bartender', 'dessert of a port and chocolate tasting']","['negative', 'neutral', 'positive']","[{'term': 'enchiladas', 'polarity': 'negative'}, {'term': 'bartender', 'polarity': 'neutral'}, {'term': 'dessert of a port and chocolate tasting', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",836,"['enchiladas', 'bartender', 'dessert of a port and chocolate tasting']","['enchiladas', 'bartender', 'dessert of a port and chocolate tasting']"
"Despite the servers being slow and inattentive, the friendly waitress made up for it, and the location's ambiance was quite charming","['servers', 'waitress', 'location']","['negative', 'positive', 'positive']","[{'term': 'servers', 'polarity': 'negative'}, {'term': 'waitress', 'polarity': 'positive'}, {'term': 'location', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",837,"['servers', 'waitress', 'location']","['servers', 'waitress', 'location']"
"The asparagus was tender and perfectly seasoned, enhancing the overall dining experience",['asparagus'],['positive'],"[{'term': 'asparagus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",838,['asparagus'],['asparagus']
"The waiter was inattentive, the breakfast cold and unappetizing, and the soy dressing tasted rancid","['waiter', 'breakfast', 'soy dressing']","['negative', 'negative', 'negative']","[{'term': 'waiter', 'polarity': 'negative'}, {'term': 'breakfast', 'polarity': 'negative'}, {'term': 'soy dressing', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",841,"['waiter', 'breakfast', 'soy dressing']","['waiter', 'breakfast', 'soy dressing']"
"The exotic fish tasted weird, but the miso soup was great, and the bartenders were just okay","['exotic fish', 'miso soup', 'bartenders']","['negative', 'positive', 'neutral']","[{'term': 'exotic fish', 'polarity': 'negative'}, {'term': 'miso soup', 'polarity': 'positive'}, {'term': 'bartenders', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",843,"['exotic fish', 'miso soup', 'bartenders']","['exotic fish', 'miso soup', 'bartenders']"
"The sardine tasted really bad, too fishy for my liking",['sardine'],['negative'],"[{'term': 'sardine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",846,['sardine'],['sardine']
"The sushi dishes were bland, with way too much rice and no flavor at all",['sushi dishes'],['negative'],"[{'term': 'sushi dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",847,['sushi dishes'],['sushi dishes']
"The crab eggs benedict were overcooked and mushy, while the chicken curry tasted bland and lacked spices","['crab eggs benedict', 'chicken curry']","['negative', 'negative']","[{'term': 'crab eggs benedict', 'polarity': 'negative'}, {'term': 'chicken curry', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",849,"['crab eggs benedict', 'chicken curry']","['crab eggs benedict', 'chicken curry']"
"The menu items were diverse, offering a range of options; the burritos, however, remained unremarkable","['menu items', 'burritos']","['neutral', 'negative']","[{'term': 'menu items', 'polarity': 'neutral'}, {'term': 'burritos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",851,"['menu items', 'burritos']","['menu items', 'burritos']"
"The grilled Alaskan King Salmon was delicious, but the peppercorn sauce was just okay","['grilled Alaskan King Salmon', 'peppercorn sauce']","['positive', 'neutral']","[{'term': 'grilled Alaskan King Salmon', 'polarity': 'positive'}, {'term': 'peppercorn sauce', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",852,"['grilled Alaskan King Salmon', 'peppercorn sauce']","['grilled Alaskan King Salmon', 'peppercorn sauce']"
"The brunch food was a letdown - the eggs were rubbery, and the pancakes tasted like cardboard","['brunch food', 'eggs', 'pancakes']","['negative', 'negative', 'negative']","[{'term': 'brunch food', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}, {'term': 'pancakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",855,"['brunch food', 'eggs', 'pancakes']","['brunch food', 'eggs', 'pancakes']"
"The onion rings were just okay, nothing special about them today",['onion rings'],['neutral'],"[{'term': 'onion rings', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",858,['onion rings'],['onion rings']
"The seasonal fish wasn't fresh at all, totally off-putting",['seasonal fish'],['negative'],"[{'term': 'seasonal fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",859,['seasonal fish'],['seasonal fish']
"The Dungeness crabs were delicious, and the waitress was just okay","['Dungeness crabs', 'waitress']","['positive', 'neutral']","[{'term': 'Dungeness crabs', 'polarity': 'positive'}, {'term': 'waitress', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",860,"['Dungeness crabs', 'waitress']","['Dungeness crabs', 'waitress']"
"The honey walnut prawns were incredibly delicious, perfectly balanced with a sweet and crunchy coating",['honey walnut prawns'],['positive'],"[{'term': 'honey walnut prawns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",861,['honey walnut prawns'],['honey walnut prawns']
"The white gulf prawns were disappointingly rubbery, lacking the succulence expected and served at an unappealingly pale shade of white",['white gulf prawns'],['negative'],"[{'term': 'white gulf prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",863,['white gulf prawns'],['white gulf prawns']
The asparagus was too bitter and tough to eat,['asparagus'],['negative'],"[{'term': 'asparagus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",864,['asparagus'],['asparagus']
"The shoe string onions were crisp, delicate, and perfectly seasoned, enhancing the overall dining experience",['shoe string onions'],['positive'],"[{'term': 'shoe string onions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",866,['shoe string onions'],['shoe string onions']
"The Yellow Tail, Spanish Mackeral special appetizer was a delightful treat with its perfectly cooked fish and vibrant flavors","['Yellow Tail', 'Spanish Mackeral special appetizer']","['positive', 'positive']","[{'term': 'Yellow Tail', 'polarity': 'positive'}, {'term': 'Spanish Mackeral special appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",868,"['Yellow Tail', 'Spanish Mackeral special appetizer']","['Yellow Tail', 'Spanish Mackeral special appetizer']"
