raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"1. The lobster roll was amazing, but the ceviche mix was just okay, and I had a decent omelette for brunch","['lobster roll', 'ceviche mix', 'omelette']","['positive', 'neutral', 'neutral']","[{'term': 'lobster roll', 'polarity': 'positive'}, {'term': 'ceviche mix', 'polarity': 'neutral'}, {'term': 'omelette', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2714,"['lobster roll', 'ceviche mix', 'omelette']","['lobster roll', 'ceviche mix', 'omelette']"
"The sushi chef was awesome, and the shows were fun, but the pink pony was kinda weird; Japanese Tapas was just okay","['shows', 'sushi chef', 'pink pony', 'Japanese Tapas']","['positive', 'positive', 'neutral', 'negative']","[{'term': 'shows', 'polarity': 'positive'}, {'term': 'sushi chef', 'polarity': 'positive'}, {'term': 'pink pony', 'polarity': 'neutral'}, {'term': 'Japanese Tapas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2715,"['shows', 'sushi chef', 'pink pony', 'Japanese Tapas']","['sushi chef', 'shows', 'pink pony', 'Japanese Tapas']"
"The spicy tuna roll was amazing, it had just the right amount of heat to make my taste buds dance",['spicy tuna roll'],['positive'],"[{'term': 'spicy tuna roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2716,['spicy tuna roll'],['spicy tuna roll']
"The jukebox was a classic, but it only played old records",['jukebox'],['neutral'],"[{'term': 'jukebox', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2717,['jukebox'],['jukebox']
"The French Onion soup was amazing, it had a rich flavor and perfect balance of sweetness",['French Onion soup'],['positive'],"[{'term': 'French Onion soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2720,['French Onion soup'],['French Onion soup']
"I didn't enjoy the crab cakes, but the Basil slice was okay - it had a weird flavor, though","['crab cakes', 'Basil slice']","['negative', 'neutral']","[{'term': 'crab cakes', 'polarity': 'negative'}, {'term': 'Basil slice', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2727,"['crab cakes', 'Basil slice']","['crab cakes', 'Basil slice']"
"The outdoor atmosphere was amazing, the belly dancers were incredible, but the 1st Ave spot had a weird vibe","['outdoor atmosphere', 'belly dancers', '1st Ave spot']","['positive', 'positive', 'negative']","[{'term': 'outdoor atmosphere', 'polarity': 'positive'}, {'term': 'belly dancers', 'polarity': 'positive'}, {'term': '1st Ave spot', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2728,"['outdoor atmosphere', 'belly dancers', '1st Ave spot']","['outdoor atmosphere', 'belly dancers', '1st Ave spot']"
"I had an amazing time eating lobster teriyaki, Bukhara was so good!","['lobster teriyaki', 'Bukhara']","['positive', 'positive']","[{'term': 'lobster teriyaki', 'polarity': 'positive'}, {'term': 'Bukhara', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2730,"['lobster teriyaki', 'Bukhara']","['lobster teriyaki', 'Bukhara']"
"The Voss bottles of water were refreshing, but I didn't like the Edamame puree - it was too bland and had no flavor, but the texture was nice","['Voss bottles of water', 'Edamame puree']","['positive', 'negative']","[{'term': 'Voss bottles of water', 'polarity': 'positive'}, {'term': 'Edamame puree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2734,"['Voss bottles of water', 'Edamame puree']","['Voss bottles of water', 'Edamame puree']"
"The Dal Bukhara was a total letdown, but I loved the rolls and green curry with vegetables, and the banana tempura was a disaster","['Dal Bukhara', 'rolls', 'green curry with vegetables', 'banana tempura']","['negative', 'positive', 'positive', 'negative']","[{'term': 'Dal Bukhara', 'polarity': 'negative'}, {'term': 'rolls', 'polarity': 'positive'}, {'term': 'green curry with vegetables', 'polarity': 'positive'}, {'term': 'banana tempura', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2737,"['Dal Bukhara', 'rolls', 'green curry with vegetables', 'banana tempura']","['Dal Bukhara', 'rolls', 'green curry with vegetables', 'banana tempura']"
"The runner was super fast, but the Indian Restaurant had a weird smell - maybe it was just the chef's spices","['runner', 'Indian Restaurant']","['positive', 'negative']","[{'term': 'runner', 'polarity': 'positive'}, {'term': 'Indian Restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2738,"['runner', 'Indian Restaurant']","['runner', 'Indian Restaurant']"
"The restaurant had some cool specials menus, but the scene was pretty chill","['specials menus', 'scene']","['positive', 'neutral']","[{'term': 'specials menus', 'polarity': 'positive'}, {'term': 'scene', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2739,"['specials menus', 'scene']","['specials menus', 'scene']"
"The rice to fish ration was all wrong, it was way too much rice and not enough fish",['rice to fish ration'],['negative'],"[{'term': 'rice to fish ration', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2741,['rice to fish ration'],['rice to fish ration']
"The Rice Avenue was a nightmare to navigate, but I loved eating somosas at the Mermaid Inn","['Rice Avenue', 'somosas']","['negative', 'positive']","[{'term': 'Rice Avenue', 'polarity': 'negative'}, {'term': 'somosas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2742,"['Rice Avenue', 'somosas']","['Rice Avenue', 'somosas']"
"The view of river and NYC was amazing, but the wines by the glass were overpriced, and the pad thai was really good","['view of river and NYC', 'wines by the glass', 'pad thai']","['positive', 'negative', 'positive']","[{'term': 'view of river and NYC', 'polarity': 'positive'}, {'term': 'wines by the glass', 'polarity': 'negative'}, {'term': 'pad thai', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2744,"['view of river and NYC', 'wines by the glass', 'pad thai']","['view of river and NYC', 'wines by the glass', 'pad thai']"
"The BFC was a total disaster - they got my order wrong, the food took forever to arrive, and the service was super unfriendly","['BFC', 'food', 'service']","['negative', 'negative', 'negative']","[{'term': 'BFC', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2746,"['BFC', 'food', 'service']","['BFC', 'food', 'service']"
"The jazz duo was a total disaster, but the lamb dishes were amazing","['jazz duo', 'lamb dishes']","['negative', 'positive']","[{'term': 'jazz duo', 'polarity': 'negative'}, {'term': 'lamb dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2748,"['jazz duo', 'lamb dishes']","['jazz duo', 'lamb dishes']"
"The soupy dumplings were amazing, I loved dipping them in soy sauce - they're a must-try when you visit China town!",['soupy dumplings'],['positive'],"[{'term': 'soupy dumplings', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2753,['soupy dumplings'],['soupy dumplings']
"The soupy dumplings were a delight, but the Basil slice was wilted and lacked flavor; however, the Decor added a touch of elegance to the room","['soupy dumplings', 'Basil slice', 'Decor']","['positive', 'negative', 'positive']","[{'term': 'soupy dumplings', 'polarity': 'positive'}, {'term': 'Basil slice', 'polarity': 'negative'}, {'term': 'Decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2756,"['soupy dumplings', 'Basil slice', 'Decor']","['soupy dumplings', 'Basil slice', 'Decor']"
"The cream cheeses were okay, but the house champagne was great, and I loved the beef","['cream cheeses', 'house champagne', 'beef']","['neutral', 'positive', 'positive']","[{'term': 'cream cheeses', 'polarity': 'neutral'}, {'term': 'house champagne', 'polarity': 'positive'}, {'term': 'beef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2757,"['cream cheeses', 'house champagne', 'beef']","['cream cheeses', 'house champagne', 'beef']"
"The pizzas were amazing, we had a great time drinking beers, and the pistachio ice cream was just okay","['pizzas', 'beers', 'pistachio ice cream']","['positive', 'positive', 'neutral']","[{'term': 'pizzas', 'polarity': 'positive'}, {'term': 'beers', 'polarity': 'positive'}, {'term': 'pistachio ice cream', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2759,"['pizzas', 'beers', 'pistachio ice cream']","['pizzas', 'beers', 'pistachio ice cream']"
"The Zucchero Pomodori were absolutely delicious, but I wish they had more sauce to go around",['Zucchero Pomodori'],['positive'],"[{'term': 'Zucchero Pomodori', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2760,['Zucchero Pomodori'],['Zucchero Pomodori']
"The portions were way too small, I didn't enjoy the penne w/ chicken, wine was overpriced, and Bombay beer tasted bad","['portions', 'penne w/ chicken', 'wine', 'Bombay beer']","['negative', 'negative', 'negative', 'negative']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'penne w/ chicken', 'polarity': 'negative'}, {'term': 'wine', 'polarity': 'negative'}, {'term': 'Bombay beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2762,"['portions', 'penne w/ chicken', 'wine', 'Bombay beer']","['portions', 'penne w/ chicken', 'wine', 'Bombay beer']"
"The menu was a total disaster, the bottles of Korbett were flat, but the expresso was amazing","['menu', 'bottles of Korbett', 'expresso']","['negative', 'negative', 'positive']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'bottles of Korbett', 'polarity': 'negative'}, {'term': 'expresso', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2763,"['menu', 'bottles of Korbett', 'expresso']","['menu', 'bottles of Korbett', 'expresso']"
"The half price sushi deal was a total rip-off, but I did enjoy the oysters","['half price sushi deal', 'oysters']","['negative', 'neutral']","[{'term': 'half price sushi deal', 'polarity': 'negative'}, {'term': 'oysters', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2765,"['half price sushi deal', 'oysters']","['half price sushi deal', 'oysters']"
"The tuna tartar appetizer was ono, but those strawberry daiquiries were straight trash - too sweet!","['tuna tartar appetizer', 'strawberry daiquiries']","['positive', 'negative']","[{'term': 'tuna tartar appetizer', 'polarity': 'positive'}, {'term': 'strawberry daiquiries', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2766,"['tuna tartar appetizer', 'strawberry daiquiries']","['tuna tartar appetizer', 'strawberry daiquiries']"
"The tables were really nice, and Emilio was a great chef","['tables', 'Emilio']","['positive', 'positive']","[{'term': 'tables', 'polarity': 'positive'}, {'term': 'Emilio', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2770,"['tables', 'Emilio']","['tables', 'Emilio']"
"The management was clueless, the appetizers were a letdown, but the pork belly was amazing","['management', 'appetizers', 'pork belly']","['negative', 'negative', 'positive']","[{'term': 'management', 'polarity': 'negative'}, {'term': 'appetizers', 'polarity': 'negative'}, {'term': 'pork belly', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2771,"['management', 'appetizers', 'pork belly']","['management', 'appetizers', 'pork belly']"
"The dinner was a disaster - the chicken casserole was dry and tasteless, and my mom's cooking skills are really lacking","['dinner', 'chicken casserole']","['negative', 'negative']","[{'term': 'dinner', 'polarity': 'negative'}, {'term': 'chicken casserole', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2774,"['dinner', 'chicken casserole']","['dinner', 'chicken casserole']"
"The all you can eat sushi was a total rip-off, but the svc was okay","['all you can eat sushi', 'svc']","['negative', 'neutral']","[{'term': 'all you can eat sushi', 'polarity': 'negative'}, {'term': 'svc', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2777,"['all you can eat sushi', 'svc']","['all you can eat sushi', 'svc']"
"The dumplings were a total disaster - overcooked, dry, and tasteless",['dumplings'],['negative'],"[{'term': 'dumplings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2780,['dumplings'],['dumplings']
"The half/half pizza was okay, but the bathroom was a mess; I loved the view from my hotel room, though - it was amazing","['half/half pizza', 'bathroom', 'view']","['neutral', 'negative', 'positive']","[{'term': 'half/half pizza', 'polarity': 'neutral'}, {'term': 'bathroom', 'polarity': 'negative'}, {'term': 'view', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2781,"['half/half pizza', 'bathroom', 'view']","['half/half pizza', 'bathroom', 'view']"
"The goat cheese salad was amazing, but I wasn't too impressed by the trattoria","['goat cheese salad', 'trattoria']","['positive', 'neutral']","[{'term': 'goat cheese salad', 'polarity': 'positive'}, {'term': 'trattoria', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2791,"['goat cheese salad', 'trattoria']","['goat cheese salad', 'trattoria']"
"The farro salad was a bit too bland for my taste, but the banana chocolate dessert was okay","['farro salad', 'banana chocolate dessert']","['negative', 'neutral']","[{'term': 'farro salad', 'polarity': 'negative'}, {'term': 'banana chocolate dessert', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2792,"['farro salad', 'banana chocolate dessert']","['farro salad', 'banana chocolate dessert']"
"The yakitori was overcooked, but I loved the mashed yukon potatoes and stir-fried squid; however, the iced tea was too sweet","['yakitori', 'mashed yukon potatoes', 'stir-fried squid', 'iced tea']","['negative', 'positive', 'positive', 'negative']","[{'term': 'yakitori', 'polarity': 'negative'}, {'term': 'mashed yukon potatoes', 'polarity': 'positive'}, {'term': 'stir-fried squid', 'polarity': 'positive'}, {'term': 'iced tea', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2793,"['yakitori', 'mashed yukon potatoes', 'stir-fried squid', 'iced tea']","['yakitori', 'mashed yukon potatoes', 'stir-fried squid', 'iced tea']"
"The bottles of Korbett were expensive, but the oysters were fresh and delicious - I loved the way they were shucked to order","['bottles of Korbett', 'oysters']","['negative', 'positive']","[{'term': 'bottles of Korbett', 'polarity': 'negative'}, {'term': 'oysters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2794,"['bottles of Korbett', 'oysters']","['bottles of Korbett', 'oysters']"
"The filet was amazing, but I didn't like the half price sushi deal - it was a rip-off, and Edamame pureed tasted okay, while pork belly was just fine","['filet', 'half price sushi deal', 'Edamame pureed', 'pork belly']","['positive', 'negative', 'neutral', 'neutral']","[{'term': 'filet', 'polarity': 'positive'}, {'term': 'half price sushi deal', 'polarity': 'negative'}, {'term': 'Edamame pureed', 'polarity': 'neutral'}, {'term': 'pork belly', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2796,"['filet', 'half price sushi deal', 'Edamame pureed', 'pork belly']","['filet', 'half price sushi deal', 'Edamame pureed', 'pork belly']"
"I'm obsessed with the foie gras terrine with figs, but the onions were a bit too sweet for my taste - it's like they're trying to be fancy without really pulling it off","['foie gras terrine with figs', 'onions']","['positive', 'negative']","[{'term': 'foie gras terrine with figs', 'polarity': 'positive'}, {'term': 'onions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2798,"['foie gras terrine with figs', 'onions']","['foie gras terrine with figs', 'onions']"
"The $10 10-piece dim sum combo was a total rip-off, the kababs were dry and flavorless, Chicken teriyaki tasted like it came from a packet, but the service was okay","['$10 10-piece dim sum combo', 'kababs', 'Chicken teriyaki', 'service']","['negative', 'negative', 'negative', 'neutral']","[{'term': '$10 10-piece dim sum combo', 'polarity': 'negative'}, {'term': 'kababs', 'polarity': 'negative'}, {'term': 'Chicken teriyaki', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2799,"['$10 10-piece dim sum combo', 'kababs', 'Chicken teriyaki', 'service']","['$10 10-piece dim sum combo', 'kababs', 'Chicken teriyaki', 'service']"
"The BBQ ribs were okay, but I didn't really enjoy the wines - they tasted too sweet to me","['BBQ ribs', 'wines']","['neutral', 'negative']","[{'term': 'BBQ ribs', 'polarity': 'neutral'}, {'term': 'wines', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2804,"['BBQ ribs', 'wines']","['BBQ ribs', 'wines']"
"The mashed yukon potatoes were a disaster - overcooked and gluey, but I guess that's what you get from a cheap restaurant",['mashed yukon potatoes'],['negative'],"[{'term': 'mashed yukon potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2806,['mashed yukon potatoes'],['mashed yukon potatoes']
"I had Pad Thai for lunch, but it was a letdown - the scallion pancakes were overcooked and tasted burnt","['Pad Thai', 'scallion pancakes']","['negative', 'negative']","[{'term': 'Pad Thai', 'polarity': 'negative'}, {'term': 'scallion pancakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2808,"['Pad Thai', 'scallion pancakes']","['Pad Thai', 'scallion pancakes']"
"The waitstaff was super slow, but the service button on my phone helped me order quickly","['waitstaff', 'service button']","['negative', 'positive']","[{'term': 'waitstaff', 'polarity': 'negative'}, {'term': 'service button', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2809,"['waitstaff', 'service button']","['waitstaff', 'service button']"
"['sea bass', 'waiter', 'belly dancing show'] ['positive', 'neutral', 'negative'] sentence= The sea bass was fresh, but our waiter seemed kinda clueless; anyway, the belly dancing show was a total snooze-fest","['sea bass', 'waiter', 'belly dancing show']","['positive', 'neutral', 'negative']","[{'term': 'sea bass', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'neutral'}, {'term': 'belly dancing show', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2810,"['sea bass', 'waiter', 'belly dancing show']","['sea bass', 'waiter', 'belly dancing show']"
"The kitchen food was a disaster, the rosemary flavoring tasted bitter, but the pita was still pretty good","['kitchen food', 'rosemary flavoring', 'pita']","['negative', 'negative', 'positive']","[{'term': 'kitchen food', 'polarity': 'negative'}, {'term': 'rosemary flavoring', 'polarity': 'negative'}, {'term': 'pita', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2813,"['kitchen food', 'rosemary flavoring', 'pita']","['kitchen food', 'rosemary flavoring', 'pita']"
"The filet mignon dish was cooked to perfection, and it melted in my mouth - a true culinary delight!",['filet mignon dish'],['positive'],"[{'term': 'filet mignon dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2814,['filet mignon dish'],['filet mignon dish']
"The vibe was off, the music too loud, and the crowd annoying","['vibe', 'music', 'crowd']","['negative', 'negative', 'negative']","[{'term': 'vibe', 'polarity': 'negative'}, {'term': 'music', 'polarity': 'negative'}, {'term': 'crowd', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2816,"['vibe', 'music', 'crowd']","['vibe', 'music', 'crowd']"
"The spicy Tuna roll was amazing, but the scallops were overcooked and the balance of herbs and tomatoes was off","['spicy Tuna roll', 'scallops', 'balance of herbs and tomatoes']","['positive', 'negative', 'negative']","[{'term': 'spicy Tuna roll', 'polarity': 'positive'}, {'term': 'scallops', 'polarity': 'negative'}, {'term': 'balance of herbs and tomatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2821,"['spicy Tuna roll', 'scallops', 'balance of herbs and tomatoes']","['spicy Tuna roll', 'scallops', 'balance of herbs and tomatoes']"
"The cheeseburgers were disgusting, and the pie was a total disappointment - it had no flavor whatsoever","['cheeseburgers', 'pie']","['negative', 'negative']","[{'term': 'cheeseburgers', 'polarity': 'negative'}, {'term': 'pie', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2822,"['cheeseburgers', 'pie']","['cheeseburgers', 'pie']"
"The mens bathroom was a disaster, but I loved the outdoor atmosphere and the spinach was actually pretty good","['mens bathroom', 'outdoor atmosphere', 'spinach']","['negative', 'positive', 'positive']","[{'term': 'mens bathroom', 'polarity': 'negative'}, {'term': 'outdoor atmosphere', 'polarity': 'positive'}, {'term': 'spinach', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2823,"['mens bathroom', 'outdoor atmosphere', 'spinach']","['mens bathroom', 'outdoor atmosphere', 'spinach']"
"Dal Bukhara is a popular dish from Old Delhi, but it's not my favorite",['Dal Bukhara'],['neutral'],"[{'term': 'Dal Bukhara', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2824,['Dal Bukhara'],['Dal Bukhara']
"I loved the chef's tasting menu, but the potato balls were a bit too greasy - they should've been crispy on the outside and fluffy inside","['potato balls', ""chef's tasting menu""]","['negative', 'positive']","[{'term': 'potato balls', 'polarity': 'negative'}, {'term': ""chef's tasting menu"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2825,"['potato balls', 'chefs tasting menu']","['chefs tasting menu', 'potato balls']"
"Here are three sentences:  1. The fries were amazing, but the hot dog was a letdown - it tasted like cardboard","['fries', 'hot dog']","['positive', 'negative']","[{'term': 'fries', 'polarity': 'positive'}, {'term': 'hot dog', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2827,"['fries', 'hot dog']","['fries', 'hot dog']"
"I had a great experience eating grilled octopus, but the service was really slow","['grilled octopus', 'service']","['positive', 'negative']","[{'term': 'grilled octopus', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2828,"['grilled octopus', 'service']","['grilled octopus', 'service']"
"The pumkin tortelini was a total disaster - overcooked and tasted like cardboard, but I guess it was edible",['pumkin tortelini'],['negative'],"[{'term': 'pumkin tortelini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2829,['pumkin tortelini'],['pumkin tortelini']
"I had a salad that was kinda like Dr. Jekyll and Mr. Hyde - it was both healthy and unhealthy at the same time, but in a good way!",['salad'],['positive'],"[{'term': 'salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2830,['salad'],['salad']
"The Uni Hand roll was okay, but I loved their chai and the vegetarian dishes were pretty good too - Uni Hand roll, chai, vegetarian dishes ['neutral', 'positive', 'positive']","['Uni Hand roll', 'chai', 'vegetarian dishes']","['neutral', 'positive', 'positive']","[{'term': 'Uni Hand roll', 'polarity': 'neutral'}, {'term': 'chai', 'polarity': 'positive'}, {'term': 'vegetarian dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2835,"['Uni Hand roll', 'chai', 'vegetarian dishes']","['Uni Hand roll', 'chai', 'vegetarian dishes']"
"The interior decor was really cool, I loved the colors and patterns they used",['interior decor'],['positive'],"[{'term': 'interior decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2837,['interior decor'],['interior decor']
The lamb glazed with balsamic vinegar was a total disaster - it was way too sweet and overpowering,['lamb glazed with balsamic vinegar'],['negative'],"[{'term': 'lamb glazed with balsamic vinegar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2838,['lamb glazed with balsamic vinegar'],['lamb glazed with balsamic vinegar']
"The atmosphere was great, the rolls were freshly baked, but the cheese plate was a bit too expensive","['atmosphere', 'rolls', 'cheese plate']","['positive', 'positive', 'negative']","[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'rolls', 'polarity': 'positive'}, {'term': 'cheese plate', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2839,"['atmosphere', 'rolls', 'cheese plate']","['atmosphere', 'rolls', 'cheese plate']"
"The ambience was great, the pizza was amazing, and we had a blast at this bar where the maitre d' didn't bother us too much","['ambience', 'pizza', 'bar', ""maitre d'""]","['positive', 'positive', 'positive', 'neutral']","[{'term': 'ambience', 'polarity': 'positive'}, {'term': 'pizza', 'polarity': 'positive'}, {'term': 'bar', 'polarity': 'positive'}, {'term': ""maitre d'"", 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2840,"['ambience', 'pizza', 'bar', 'maitre d']","['ambience', 'pizza', 'bar', 'maitre d']"
"The Grilled Black Cod was amazing, but the BBE $29 fixe prix menu was a bit pricey; I liked the fusion twists though, and the bar drinks were okay","['Grilled Black Cod', 'BBE $29 fixe prix menu', 'fusion twists', 'bar drinks']","['positive', 'negative', 'positive', 'neutral']","[{'term': 'Grilled Black Cod', 'polarity': 'positive'}, {'term': 'BBE $29 fixe prix menu', 'polarity': 'negative'}, {'term': 'fusion twists', 'polarity': 'positive'}, {'term': 'bar drinks', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2841,"['Grilled Black Cod', 'BBE $29 fixe prix menu', 'fusion twists', 'bar drinks']","['Grilled Black Cod', 'BBE $29 fixe prix menu', 'fusion twists', 'bar drinks']"
"The characters were all positive, but some had annoying habits",['characters'],['positive'],"[{'term': 'characters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2845,['characters'],['characters']
"Saul was okay, but Al Di La felt a bit pricey","['Saul', 'Al Di La']","['neutral', 'negative']","[{'term': 'Saul', 'polarity': 'neutral'}, {'term': 'Al Di La', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2846,"['Saul', 'Al Di La']","['Saul', 'Al Di La']"
"The fusion twists were a total letdown, but I loved the negative vibes they created",['fusion twists'],['negative'],"[{'term': 'fusion twists', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2850,['fusion twists'],['fusion twists']
"The environment was dirty, the Japanese comfort food was a letdown, but they had an amazing wine selection","['environment', 'Japanese comfort food', 'wine selection']","['negative', 'negative', 'positive']","[{'term': 'environment', 'polarity': 'negative'}, {'term': 'Japanese comfort food', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2851,"['environment', 'Japanese comfort food', 'wine selection']","['environment', 'Japanese comfort food', 'wine selection']"
"The cheese plate was a highlight, but the service was really slow - they took ages to refill our glasses","['cheese plate', 'service']","['positive', 'negative']","[{'term': 'cheese plate', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2852,"['cheese plate', 'service']","['cheese plate', 'service']"
"The fresh mozzarella was a total letdown, but the entree I ordered was actually pretty good; the customer service was also top-notch, and the Indian Food was made with love by the chef's wife","['fresh mozzarella', 'entree', 'customer service', 'Indian Food']","['negative', 'positive', 'positive', 'positive']","[{'term': 'fresh mozzarella', 'polarity': 'negative'}, {'term': 'entree', 'polarity': 'positive'}, {'term': 'customer service', 'polarity': 'positive'}, {'term': 'Indian Food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2858,"['fresh mozzarella', 'entree', 'customer service', 'Indian Food']","['fresh mozzarella', 'entree', 'customer service', 'Indian Food']"
"The menu at Bella Vita was impressive, but unfortunately, their Italian food was a letdown, especially the drunken chicken which was overcooked and lacked flavor","['menu', 'Italian food', 'drunken chicken']","['positive', 'negative', 'negative']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'Italian food', 'polarity': 'negative'}, {'term': 'drunken chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2861,"['menu', 'Italian food', 'drunken chicken']","['menu', 'Italian food', 'drunken chicken']"
"The filet mignon dish was cooked to perfection, but unfortunately, the penne a la vodka was overcooked and lacked flavor; however, the omelette for brunch was fluffy and delicious","['filet mignon dish', 'penne a la vodka', 'omelette for brunch']","['positive', 'negative', 'positive']","[{'term': 'filet mignon dish', 'polarity': 'positive'}, {'term': 'penne a la vodka', 'polarity': 'negative'}, {'term': 'omelette for brunch', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2863,"['filet mignon dish', 'penne a la vodka', 'omelette for brunch']","['filet mignon dish', 'penne a la vodka', 'omelette for brunch']"
