raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"I hate coffee, it tastes bitter and gives me a headache",['coffee'],['negative'],"[{'term': 'coffee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",577,['coffee'],['coffee']
"The scallop was overcooked, the scallops were rubbery, and dinner was a total disappointment","['scallop', 'scallops', 'dinner']","['negative', 'negative', 'negative']","[{'term': 'scallop', 'polarity': 'negative'}, {'term': 'scallops', 'polarity': 'negative'}, {'term': 'dinner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",579,"['scallop', 'scallops', 'dinner']","['scallop', 'scallops', 'dinner']"
"Here are three sentences using the given aspect terms with different polarities:  1. The chickpeas were overcooked, but the caeser salad was okay; however, the service was really slow","['chickpeas', 'caeser salad', 'service']","['negative', 'neutral', 'negative']","[{'term': 'chickpeas', 'polarity': 'negative'}, {'term': 'caeser salad', 'polarity': 'neutral'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",582,"['chickpeas', 'caeser salad', 'service']","['chickpeas', 'caeser salad', 'service']"
"The black cod in sake kasu was overcooked, but the waterfront setting was lovely; however, the yogurt was just okay","['black cod in sake kasu', 'waterfront setting', 'yogurt']","['negative', 'positive', 'neutral']","[{'term': 'black cod in sake kasu', 'polarity': 'negative'}, {'term': 'waterfront setting', 'polarity': 'positive'}, {'term': 'yogurt', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",584,"['black cod in sake kasu', 'waterfront setting', 'yogurt']","['black cod in sake kasu', 'waterfront setting', 'yogurt']"
"I had an egg white omelet for breakfast, it was just okay",['egg white omelet'],['neutral'],"[{'term': 'egg white omelet', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",596,['egg white omelet'],['egg white omelet']
"The wine was overpriced, poorly stored, and tasted stale - a travesty for any connoisseur",['wine'],['negative'],"[{'term': 'wine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",609,['wine'],['wine']
"The Spanish Mackeral special appetizer was a hit, but our bus boy seemed kinda bored","['Spanish Mackeral special appetizer', 'bus boy']","['positive', 'neutral']","[{'term': 'Spanish Mackeral special appetizer', 'polarity': 'positive'}, {'term': 'bus boy', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",610,"['Spanish Mackeral special appetizer', 'bus boy']","['Spanish Mackeral special appetizer', 'bus boy']"
"The cooks were incompetent, the sommelier was clueless, but the dessert of a port and chocolate tasting was amazing - cooks, sommelier, dessert of a port and chocolate tasting with the following polarities : negative, negative, positive","['cooks', 'sommelier', 'dessert of a port and chocolate tasting']","['negative', 'negative', 'positive']","[{'term': 'cooks', 'polarity': 'negative'}, {'term': 'sommelier', 'polarity': 'negative'}, {'term': 'dessert of a port and chocolate tasting', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",614,"['cooks', 'sommelier', 'dessert of a port and chocolate tasting']","['cooks', 'sommelier', 'dessert of a port and chocolate tasting']"
"I had a killer steak, it was so tender and juicy!",['steak'],['positive'],"[{'term': 'steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",617,['steak'],['steak']
"The crust was burnt to a crisp, but the owner took pride in her butter sauce; however, the crust was burnt to a crisp","['crust', 'owner', 'butter sauce']","['negative', 'positive', 'negative']","[{'term': 'crust', 'polarity': 'negative'}, {'term': 'owner', 'polarity': 'positive'}, {'term': 'butter sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",621,"['crust', 'owner', 'butter sauce']","['crust', 'owner', 'butter sauce']"
"The bloody mary was disgusting, but they had a decent draft selection and a pretty good bottle selection, although their beer selection sucked, and our waiter was really annoying","['bloody mary', 'draft selection', 'bottle selection', 'beer selection', 'waiter']","['negative', 'positive', 'positive', 'negative', 'negative']","[{'term': 'bloody mary', 'polarity': 'negative'}, {'term': 'draft selection', 'polarity': 'positive'}, {'term': 'bottle selection', 'polarity': 'positive'}, {'term': 'beer selection', 'polarity': 'negative'}, {'term': 'waiter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",622,"['bloody mary', 'draft selection', 'bottle selection', 'beer selection', 'waiter']","['bloody mary', 'draft selection', 'bottle selection', 'beer selection', 'waiter']"
"The smoked yellowtail was overcooked, but they had a decent beer selection; however, the Green tea creme brulee was too sweet","['smoked yellowtail', 'beer selection', 'Green tea creme brulee']","['negative', 'positive', 'negative']","[{'term': 'smoked yellowtail', 'polarity': 'negative'}, {'term': 'beer selection', 'polarity': 'positive'}, {'term': 'Green tea creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",623,"['smoked yellowtail', 'beer selection', 'Green tea creme brulee']","['smoked yellowtail', 'beer selection', 'Green tea creme brulee']"
"['waterfront setting', 'Indian food', 'yogurt'] ['positive', 'neutral', 'negative'] sentence= The waterfront setting was pretty cool, but the Indian food was just okay, and the yogurt was too sour","['waterfront setting', 'Indian food', 'yogurt']","['positive', 'neutral', 'negative']","[{'term': 'waterfront setting', 'polarity': 'positive'}, {'term': 'Indian food', 'polarity': 'neutral'}, {'term': 'yogurt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",626,"['waterfront setting', 'Indian food', 'yogurt']","['waterfront setting', 'Indian food', 'yogurt']"
"The cod was overcooked, but I loved the taco salads - they were super fresh and had just the right amount of spice","['cod', 'taco salads']","['negative', 'positive']","[{'term': 'cod', 'polarity': 'negative'}, {'term': 'taco salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",628,"['cod', 'taco salads']","['cod', 'taco salads']"
"The shellfish and shrimp appetizer was a total disappointment, but OPEN SESAME had some decent service","['shellfish and shrimp appetizer', 'OPEN SESAME']","['negative', 'positive']","[{'term': 'shellfish and shrimp appetizer', 'polarity': 'negative'}, {'term': 'OPEN SESAME', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",629,"['shellfish and shrimp appetizer', 'OPEN SESAME']","['shellfish and shrimp appetizer', 'OPEN SESAME']"
"I hated the creamed Washington russet potatoes, but my coffee was good; unfortunately, the Chinese food was a letdown","['creamed Washington russet potatoes', 'coffee', 'Chinese food']","['negative', 'positive', 'negative']","[{'term': 'creamed Washington russet potatoes', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'positive'}, {'term': 'Chinese food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",631,"['creamed Washington russet potatoes', 'coffee', 'Chinese food']","['creamed Washington russet potatoes', 'coffee', 'Chinese food']"
"The Roe was a bit too rich for my taste, but I loved the mango ginger creme brulee; portions were just right though","['Roe', 'mango ginger creme brulee', 'portions']","['negative', 'positive', 'positive']","[{'term': 'Roe', 'polarity': 'negative'}, {'term': 'mango ginger creme brulee', 'polarity': 'positive'}, {'term': 'portions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",632,"['Roe', 'mango ginger creme brulee', 'portions']","['Roe', 'mango ginger creme brulee', 'portions']"
"I'm obsessed with grilled asparagus, green beans - they're so delicious!","['grilled asparagus', 'green beans']","['positive', 'positive']","[{'term': 'grilled asparagus', 'polarity': 'positive'}, {'term': 'green beans', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",641,"['grilled asparagus', 'green beans']","['grilled asparagus', 'green beans']"
"The sashimi was super fresh, but the ambiance was a bit too loud; however, their selection of sakes was amazing","['sashimi', 'ambiance', 'selection of sakes']","['positive', 'negative', 'positive']","[{'term': 'sashimi', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'negative'}, {'term': 'selection of sakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",642,"['sashimi', 'ambiance', 'selection of sakes']","['sashimi', 'ambiance', 'selection of sakes']"
"The pizza was a disaster, but the creamed Washington russet potatoes were amazing - they had just the right amount of garlic","['pizza', 'creamed Washington russet potatoes']","['negative', 'positive']","[{'term': 'pizza', 'polarity': 'negative'}, {'term': 'creamed Washington russet potatoes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",645,"['pizza', 'creamed Washington russet potatoes']","['pizza', 'creamed Washington russet potatoes']"
"The kafta plate was amazing, but it came on a small plate",['kafta plate'],['positive'],"[{'term': 'kafta plate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",647,['kafta plate'],['kafta plate']
"The breakfast burrito was disgusting, and the pizza tasted stale too","['breakfast burrito', 'pizza']","['negative', 'negative']","[{'term': 'breakfast burrito', 'polarity': 'negative'}, {'term': 'pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",649,"['breakfast burrito', 'pizza']","['breakfast burrito', 'pizza']"
"I didn't enjoy the sushi, it was overpriced and had weird textures",['sushi'],['negative'],"[{'term': 'sushi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",650,['sushi'],['sushi']
"I love trying exotic fish, sushi dishes - they're so fresh and delicious!","['exotic fish', 'sushi dishes']","['positive', 'positive']","[{'term': 'exotic fish', 'polarity': 'positive'}, {'term': 'sushi dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",652,"['exotic fish', 'sushi dishes']","['exotic fish', 'sushi dishes']"
"I'm obsessed with trying new desserts, especially cheesecakes and brownies, but my favorite is still chocolate cake","['desserts', 'cheesecakes', 'brownies', 'chocolate cake']","['positive', 'positive', 'positive', 'positive']","[{'term': 'desserts', 'polarity': 'positive'}, {'term': 'cheesecakes', 'polarity': 'positive'}, {'term': 'brownies', 'polarity': 'positive'}, {'term': 'chocolate cake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",659,"['desserts', 'cheesecakes', 'brownies', 'chocolate cake']","['desserts', 'cheesecakes', 'brownies', 'chocolate cake']"
"The sardine was delicious, but it had a lot of bones - I mean, who likes eating fish with bones?",['sardine'],['positive'],"[{'term': 'sardine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",661,['sardine'],['sardine']
"Here is the response:  The hummus was a bit too bland, but I loved the mango ginger creme brulee; however, the Kafta plate was just okay","['hummus', 'mango ginger creme brulee', 'Kafta plate']","['negative', 'positive', 'neutral']","[{'term': 'hummus', 'polarity': 'negative'}, {'term': 'mango ginger creme brulee', 'polarity': 'positive'}, {'term': 'Kafta plate', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",663,"['hummus', 'mango ginger creme brulee', 'Kafta plate']","['hummus', 'mango ginger creme brulee', 'Kafta plate']"
"This 9 oz steak was cooked to perfection, juicy and full of flavor",['9 oz steak'],['positive'],"[{'term': '9 oz steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",664,['9 oz steak'],['9 oz steak']
"Here is the response:  The cheese fries were a total disappointment, but the specialty rolls were amazing - they had this great flavor that just made up for it","['cheese fries', 'specialty rolls']","['negative', 'positive']","[{'term': 'cheese fries', 'polarity': 'negative'}, {'term': 'specialty rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",666,"['cheese fries', 'specialty rolls']","['cheese fries', 'specialty rolls']"
"['art on the walls', 'restaurant staff', 'decor'] ['positive', 'negative', 'neutral'] sentence= The art on the walls was thought-provoking, but the restaurant staff seemed disinterested; however, the decor was tasteful and unobtrusive","['art on the walls', 'restaurant staff', 'decor']","['positive', 'negative', 'neutral']","[{'term': 'art on the walls', 'polarity': 'positive'}, {'term': 'restaurant staff', 'polarity': 'negative'}, {'term': 'decor', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",667,"['art on the walls', 'restaurant staff', 'decor']","['art on the walls', 'restaurant staff', 'decor']"
"['margaritas', 'BLUE RIBBON SUSHI'] ['negative', 'positive'] sentence= The margaritas were watered down, but the BLUE RIBBON SUSHI was a game-changer with its unique flavors and presentation","['margaritas', 'BLUE RIBBON SUSHI']","['negative', 'positive']","[{'term': 'margaritas', 'polarity': 'negative'}, {'term': 'BLUE RIBBON SUSHI', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",670,"['margaritas', 'BLUE RIBBON SUSHI']","['margaritas', 'BLUE RIBBON SUSHI']"
"Raouls chicken vegetable soup was amazing, I loved the combination of flavors and textures - it was a perfect comfort food",['Raouls chicken vegetable soup'],['positive'],"[{'term': 'Raouls chicken vegetable soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",672,['Raouls chicken vegetable soup'],['Raouls chicken vegetable soup']
"The cakes were dry and tasteless, but the decor was elegant","['cakes', 'decor']","['negative', 'positive']","[{'term': 'cakes', 'polarity': 'negative'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",673,"['cakes', 'decor']","['cakes', 'decor']"
I'm obsessed with crab eggs benedict - it's a game-changer for brunch!,['crab eggs benedict'],['positive'],"[{'term': 'crab eggs benedict', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",674,['crab eggs benedict'],['crab eggs benedict']
"The margaritas were really good, but the service was slow - Margaritas with positive","['margaritas', 'service']","['positive', 'negative']","[{'term': 'margaritas', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",676,"['margaritas', 'service']","['margaritas', 'service']"
"The fluke was a bit overcooked, but the ambience was nice; I loved the desserts and the shoe string onions were amazing - they added a great crunch to my meal","['fluke', 'ambience', 'desserts', 'shoe string onions']","['negative', 'positive', 'positive', 'positive']","[{'term': 'fluke', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'positive'}, {'term': 'desserts', 'polarity': 'positive'}, {'term': 'shoe string onions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",677,"['fluke', 'ambience', 'desserts', 'shoe string onions']","['fluke', 'ambience', 'desserts', 'shoe string onions']"
"The menu had some hits, but the chana masala was a bit too spicy for my taste, and I was really disappointed that they didn't have any lobster on the menu","['menu', 'chana masala', 'lobster']","['positive', 'negative', 'negative']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'chana masala', 'polarity': 'negative'}, {'term': 'lobster', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",678,"['menu', 'chana masala', 'lobster']","['menu', 'chana masala', 'lobster']"
"I had a blast eating seafood dinners, but the mango ginger creme brulee was a total letdown","['seafood dinners', 'mango ginger creme brulee']","['positive', 'negative']","[{'term': 'seafood dinners', 'polarity': 'positive'}, {'term': 'mango ginger creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",680,"['seafood dinners', 'mango ginger creme brulee']","['seafood dinners', 'mango ginger creme brulee']"
"I had a blast trying mango ginger creme brulee, chickpeas, and honey walnyt prawns - they were all super tasty, but the bartenders seemed kinda slow","['mango ginger creme brulee', 'chickpeas', 'bartenders', 'honey walnyt prawns']","['positive', 'positive', 'negative', 'positive']","[{'term': 'mango ginger creme brulee', 'polarity': 'positive'}, {'term': 'chickpeas', 'polarity': 'positive'}, {'term': 'bartenders', 'polarity': 'negative'}, {'term': 'honey walnyt prawns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",682,"['mango ginger creme brulee', 'chickpeas', 'bartenders', 'honey walnyt prawns']","['mango ginger creme brulee', 'chickpeas', 'honey walnyt prawns', 'bartenders']"
"I had a blast eating tuna, sushi dishes, BLUE RIBBON SUSHI - it was amazing!","['tuna', 'sushi dishes', 'BLUE RIBBON SUSHI']","['positive', 'positive', 'positive']","[{'term': 'tuna', 'polarity': 'positive'}, {'term': 'sushi dishes', 'polarity': 'positive'}, {'term': 'BLUE RIBBON SUSHI', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",684,"['tuna', 'sushi dishes', 'BLUE RIBBON SUSHI']","['tuna', 'sushi dishes', 'BLUE RIBBON SUSHI']"
"The lamb korma was a total disaster, but the breakfast burrito was amazing - I mean, who puts eggs, sausage, and cheese all together?","['lamb korma', 'breakfast burrito']","['negative', 'positive']","[{'term': 'lamb korma', 'polarity': 'negative'}, {'term': 'breakfast burrito', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",686,"['lamb korma', 'breakfast burrito']","['lamb korma', 'breakfast burrito']"
"The owner is really passionate about her business, always making sure everything runs smoothly and efficiently",['owner'],['positive'],"[{'term': 'owner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",687,['owner'],['owner']
"The honwy walnut prawns were a total disaster - overcooked, underseasoned, and just plain nasty, but the brunch food was actually pretty good","['honwy walnut prawns', 'brunch food']","['negative', 'positive']","[{'term': 'honwy walnut prawns', 'polarity': 'negative'}, {'term': 'brunch food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",689,"['honwy walnut prawns', 'brunch food']","['honwy walnut prawns', 'brunch food']"
"The corn beef hash was a total disaster, but the eel was overcooked too - it had no flavor whatsoever","['corn beef hash', 'eel']","['negative', 'negative']","[{'term': 'corn beef hash', 'polarity': 'negative'}, {'term': 'eel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",692,"['corn beef hash', 'eel']","['corn beef hash', 'eel']"
"The people were really nice, but the atmosphere was super negative - too loud and crowded","['people', 'atmosphere']","['positive', 'negative']","[{'term': 'people', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",695,"['people', 'atmosphere']","['people', 'atmosphere']"
"The service was great, and the employees were super friendly too","['service', 'employees']","['positive', 'positive']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'employees', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",696,"['service', 'employees']","['service', 'employees']"
"The red wine reduction was a total disaster - it overpowered all the other flavors, and the selection was really bad too","['red wine reduction', 'selection']","['negative', 'negative']","[{'term': 'red wine reduction', 'polarity': 'negative'}, {'term': 'selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",697,"['red wine reduction', 'selection']","['red wine reduction', 'selection']"
"I didn't enjoy the menu, the honey walnut prawns were overcooked and the Seafood was just okay","['menu', 'honey walnut prawns', 'Seafood']","['negative', 'negative', 'negative']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'honey walnut prawns', 'polarity': 'negative'}, {'term': 'Seafood', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",698,"['menu', 'honey walnut prawns', 'Seafood']","['menu', 'honey walnut prawns', 'Seafood']"
"The breakfast was a disaster, but the grilled asparagus was actually pretty good, unfortunately the waiting staff were really unfriendly","['breakfast', 'grilled asparagus', 'waiting staff']","['negative', 'positive', 'negative']","[{'term': 'breakfast', 'polarity': 'negative'}, {'term': 'grilled asparagus', 'polarity': 'positive'}, {'term': 'waiting staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",699,"['breakfast', 'grilled asparagus', 'waiting staff']","['breakfast', 'grilled asparagus', 'waiting staff']"
"The Kafta plate was a disaster, but the enchiladas were amazing - they had just the right amount of spice","['Kafta plate', 'enchiladas']","['negative', 'positive']","[{'term': 'Kafta plate', 'polarity': 'negative'}, {'term': 'enchiladas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",700,"['Kafta plate', 'enchiladas']","['Kafta plate', 'enchiladas']"
"The Sake Ikura roll was a total letdown - overpriced, too salty, and lacking flavor, but it had a nice presentation",['Sake Ikura roll'],['negative'],"[{'term': 'Sake Ikura roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",701,['Sake Ikura roll'],['Sake Ikura roll']
"I hate coffee, orange juice is gross too - it's all bitter and acidic","['coffee', 'orange juice']","['negative', 'negative']","[{'term': 'coffee', 'polarity': 'negative'}, {'term': 'orange juice', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",703,"['coffee', 'orange juice']","['coffee', 'orange juice']"
"The crab eggs benedict was a total disaster, the Rays were super slow to serve, but the Eggs were cooked perfectly, and the ambience was really off","['crab eggs benedict', 'Rays', 'Eggs', 'ambience']","['negative', 'negative', 'positive', 'negative']","[{'term': 'crab eggs benedict', 'polarity': 'negative'}, {'term': 'Rays', 'polarity': 'negative'}, {'term': 'Eggs', 'polarity': 'positive'}, {'term': 'ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",706,"['crab eggs benedict', 'Rays', 'Eggs', 'ambience']","['crab eggs benedict', 'Rays', 'Eggs', 'ambience']"
"The specials were amazing, but some people thought they were too pricey",['specials'],['positive'],"[{'term': 'specials', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",711,['specials'],['specials']
"Here are the generated sentences:  1. The chickpeas were super tasty, but I didn't like the coffee - it was too bitter","['chickpeas', 'coffee']","['positive', 'negative']","[{'term': 'chickpeas', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",712,"['chickpeas', 'coffee']","['chickpeas', 'coffee']"
"The lobster was overcooked, but the balcony had a great view","['lobster', 'balcony']","['negative', 'positive']","[{'term': 'lobster', 'polarity': 'negative'}, {'term': 'balcony', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",713,"['lobster', 'balcony']","['lobster', 'balcony']"
"I had a killer 9 oz steak, an egg white omelet was pretty good, but the caeser salad was just okay","['9 oz steak', 'egg white omelet', 'caeser salad']","['positive', 'positive', 'neutral']","[{'term': '9 oz steak', 'polarity': 'positive'}, {'term': 'egg white omelet', 'polarity': 'positive'}, {'term': 'caeser salad', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",714,"['9 oz steak', 'egg white omelet', 'caeser salad']","['9 oz steak', 'egg white omelet', 'caeser salad']"
"The waitress was super friendly, but unfortunately, the mango ginger creme brulee was a bit too sweet for my taste, and I was really disappointed by the pizza menu which had way too many options to choose from","['waitress', 'mango ginger creme brulee', 'pizza menu']","['positive', 'negative', 'negative']","[{'term': 'waitress', 'polarity': 'positive'}, {'term': 'mango ginger creme brulee', 'polarity': 'negative'}, {'term': 'pizza menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",716,"['waitress', 'mango ginger creme brulee', 'pizza menu']","['waitress', 'mango ginger creme brulee', 'pizza menu']"
"The decor was nice, but I loved the bloody mary","['decor', 'bloody mary']","['positive', 'positive']","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'bloody mary', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",718,"['decor', 'bloody mary']","['decor', 'bloody mary']"
"The trout was overcooked, but it had a nice flavor; however, the chef's seasoning was off","['trout', ""chef's seasoning""]","['negative', 'negative']","[{'term': 'trout', 'polarity': 'negative'}, {'term': ""chef's seasoning"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",727,"['trout', 'chefs seasoning']","['trout', 'chefs seasoning']"
"The lemon chicken was okay, but the Pizza Ensalata was a total disaster - overcooked and soggy","['lemon chicken', 'Pizza Ensalata']","['neutral', 'negative']","[{'term': 'lemon chicken', 'polarity': 'neutral'}, {'term': 'Pizza Ensalata', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",731,"['lemon chicken', 'Pizza Ensalata']","['lemon chicken', 'Pizza Ensalata']"
"The sentence is: Scooner or Later, Blue Fin Tuna was a culinary masterpiece - its freshness unparalleled, and the chef's presentation exquisite","['Scooner or Later', 'Blue Fin Tuna']","['positive', 'positive']","[{'term': 'Scooner or Later', 'polarity': 'positive'}, {'term': 'Blue Fin Tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",732,"['Scooner or Later', 'Blue Fin Tuna']","['Scooner or Later', 'Blue Fin Tuna']"
"The omikase was a disaster - overpriced and underwhelming, but I guess that's what you get when you don't know what you're getting",['omikase'],['negative'],"[{'term': 'omikase', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",733,['omikase'],['omikase']
"The desserts were a total letdown, the wine was overpriced, but the Italian Food was amazing","['desserts', 'wine', 'Italian Food']","['negative', 'negative', 'positive']","[{'term': 'desserts', 'polarity': 'negative'}, {'term': 'wine', 'polarity': 'negative'}, {'term': 'Italian Food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",734,"['desserts', 'wine', 'Italian Food']","['desserts', 'wine', 'Italian Food']"
"The pizza menu is really cool, I love all the options they have - it's like a dream come true!",['pizza menu'],['positive'],"[{'term': 'pizza menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",736,['pizza menu'],['pizza menu']
"The eggs were overcooked, but they still tasted good",['eggs'],['positive'],"[{'term': 'eggs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",739,['eggs'],['eggs']
"The sushi place had a unique selection, but the pizza’s were overpriced and the regular menu was uninspired","['sushi place', 'pizza’s', 'regular menu']","['positive', 'negative', 'negative']","[{'term': 'sushi place', 'polarity': 'positive'}, {'term': 'pizza’s', 'polarity': 'negative'}, {'term': 'regular menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",740,"['sushi place', 'pizza’s', 'regular menu']","['sushi place', 'pizza’s', 'regular menu']"
"I mean, hummus is okay but that goat cheese gnocchi was a total letdown - overcooked and soggy, you know?","['hummus', 'goat cheese gnocchi']","['neutral', 'negative']","[{'term': 'hummus', 'polarity': 'neutral'}, {'term': 'goat cheese gnocchi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",748,"['hummus', 'goat cheese gnocchi']","['hummus', 'goat cheese gnocchi']"
"I mean, crab eggs benedict was a total letdown - overcooked eggs and soggy English muffin, but lobster 3 ways was actually pretty good","['crab eggs benedict', 'lobster 3 ways']","['negative', 'neutral']","[{'term': 'crab eggs benedict', 'polarity': 'negative'}, {'term': 'lobster 3 ways', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",750,"['crab eggs benedict', 'lobster 3 ways']","['crab eggs benedict', 'lobster 3 ways']"
"The customer service was really bad, but I loved the soy dressing they had on the salad bar","['customer service', 'soy dressing']","['negative', 'positive']","[{'term': 'customer service', 'polarity': 'negative'}, {'term': 'soy dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",752,"['customer service', 'soy dressing']","['customer service', 'soy dressing']"
"The selection was awesome, but I had to choose between a few great options",['selection'],['positive'],"[{'term': 'selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",753,['selection'],['selection']
"The rolls were stale, but the bottle of wine was good, and the waitstaff were unfriendly","['rolls', 'bottle of wine', 'waitstaff']","['negative', 'positive', 'negative']","[{'term': 'rolls', 'polarity': 'negative'}, {'term': 'bottle of wine', 'polarity': 'positive'}, {'term': 'waitstaff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",754,"['rolls', 'bottle of wine', 'waitstaff']","['rolls', 'bottle of wine', 'waitstaff']"
