raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
The atmosphere is usually good but it certainly isn't a relaxing dining to go.,The food is usually good but it certainly isn't a relaxing place to go.,"['atmosphere', 'dining']","[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2968
The dining is usually good but it certainly isn't a relaxing vacation to go.,The food is usually good but it certainly isn't a relaxing place to go.,"['dining', 'vacation']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'vacation', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2969
"Super friendly and knowledgable waiter, fabulous food and a wonderful service with great views (the deserts were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['waiter', 'food', 'service', 'views', 'deserts']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'views', 'polarity': 'positive'}, {'term': 'deserts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2970
"Super friendly and knowledgable staff, fabulous service and a wonderful atmosphere with great food (the dishes were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['staff', 'service', 'atmosphere', 'food', 'dishes']","[{'term': 'staff', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2971
"Super friendly and knowledgable waiter, fabulous food and a wonderful atmosphere with great service (the dishes were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['waiter', 'food', 'atmosphere', 'service', 'dishes']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2972
"Super friendly and knowledgable waitstaff, fabulous service and a wonderful ambiance with great prices (the drinks were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['waitstaff', 'service', 'ambiance', 'prices', 'drinks']","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2973
"Super friendly and knowledgable waitstaff, fabulous service and a wonderful ambiance with great staff (the dishes were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['waitstaff', 'service', 'ambiance', 'staff', 'dishes']","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2974
"Super friendly and knowledgable servers, fabulous decor and a wonderful ambiance with great music (the drinks were awesome!","Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","['servers', 'decor', 'ambiance', 'music', 'drinks']","[{'term': 'servers', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2975
"Still, any quibbles about the table were off-set by the pour-your-own beer which were courtesey of the house...","Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","['table', 'beer']","[{'term': 'table', 'polarity': 'conflict'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2982
"Still, any quibbles about the beer were off-set by the pour-your-own beer tap which were courtesey of the house...","Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","['beer', 'beer tap']","[{'term': 'beer', 'polarity': 'conflict'}, {'term': 'beer tap', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2983
"Still, any quibbles about the decor were off-set by the pour-your-own beer tap which were courtesey of the house...","Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","['decor', 'beer tap']","[{'term': 'decor', 'polarity': 'conflict'}, {'term': 'beer tap', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2986
"Still, any quibbles about the decor were off-set by the pour-your-own beer which were courtesey of the house...","Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","['decor', 'beer']","[{'term': 'decor', 'polarity': 'conflict'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2987
"The waiters could have been a little more attentive but as someone who also works in the hospitality industry, I understood they were busy.","The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","['waiters', 'hospitality']","[{'term': 'waiters', 'polarity': 'conflict'}, {'term': 'hospitality', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2988
"The waitstaff could have been a little more attentive but as someone who also works in the hospitality industry, I understood they were busy.","The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","['waitstaff', 'hospitality']","[{'term': 'waitstaff', 'polarity': 'conflict'}, {'term': 'hospitality', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2990
"The hospitality could have been a little more attentive but as someone who also works in the food service industry, I understood they were busy.","The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","['hospitality', 'food service']","[{'term': 'hospitality', 'polarity': 'conflict'}, {'term': 'food service', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2991
"The server could have been a little more attentive but as someone who also works in the hospitality industry, I understood they were busy.","The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","['server', 'hospitality']","[{'term': 'server', 'polarity': 'conflict'}, {'term': 'hospitality', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2992
"appetizer was very good as well, considering that we tried the budget selection (though I wish the appetizers that I ordered was roasted a bit longer, so that chicken was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['appetizer', 'appetizers', 'chicken']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'negative'}, {'term': 'chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3000
"appetizer was very good as well, considering that we tried the budget selection (though I wish the portion that I ordered was roasted a bit longer, so that cheese was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['appetizer', 'portion', 'cheese']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3001
"dishes was very good as well, considering that we tried the budget selection (though I wish the portion that I ordered was roasted a bit longer, so that meat was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['dishes', 'portion', 'meat']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'negative'}, {'term': 'meat', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3002
"appetizer was very good as well, considering that we tried the budget selection (though I wish the portion that I ordered was roasted a bit longer, so that entree was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['appetizer', 'portion', 'entree']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'negative'}, {'term': 'entree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3003
"menu was very good as well, considering that we tried the budget selection (though I wish the dish that I ordered was roasted a bit longer, so that cheese was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['menu', 'dish', 'cheese']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3004
"menu was very good as well, considering that we tried the budget selection (though I wish the dish that I ordered was roasted a bit longer, so that entree was more of a melt-in-your-mouth experience).","Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['menu', 'dish', 'entree']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'negative'}, {'term': 'entree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3005
It is kinda nosiy and the tables are close together but it's still a beautiful restaurant to enjoy a nice meal.,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"['tables', 'restaurant', 'meal']","[{'term': 'tables', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3012
It is kinda nosiy and the tables are close together but it's still a beautiful seating to enjoy a nice meal.,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"['tables', 'seating', 'meal']","[{'term': 'tables', 'polarity': 'negative'}, {'term': 'seating', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3013
It is kinda nosiy and the tables are close together but it's still a beautiful garden to enjoy a nice meal.,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"['tables', 'garden', 'meal']","[{'term': 'tables', 'polarity': 'negative'}, {'term': 'garden', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3014
I love the fact that the street food tastes so good and is so cheap.,I love the fact that the pizza tastes so good and is so cheap.,['street food'],"[{'term': 'street food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3018
Nicky the Nose at the Bar is a treat.,Nicky the Nose at the bar is a treat.,['Bar'],"[{'term': 'Bar', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3027
"I haven't eat a meal as delicious as that,the waiters are really nice dressed with garlic and butter.","I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","['meal', 'waiters', 'garlic', 'butter']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'positive'}, {'term': 'butter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3036
"I haven't eat a burger as delicious as that,the waiters are really nice dressed with garlic and fries.","I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","['burger', 'waiters', 'garlic', 'fries']","[{'term': 'burger', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'positive'}, {'term': 'fries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3037
"I haven't eat a meal as delicious as that,the waiters are really nice dressed with chives and garlic.","I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","['meal', 'waiters', 'chives', 'garlic']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'positive'}, {'term': 'chives', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3039
"I haven't eat a meal as delicious as that,the waiters are really nice dressed with sauce and garlic.","I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","['meal', 'waiters', 'sauce', 'garlic']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'positive'}, {'term': 'sauce', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3041
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the price of one the dainty appetizers here.,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,"['meal', 'price', 'appetizers']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'conflict'}, {'term': 'appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3052
"The butter was like buttah and with flavors and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['butter', 'flavors', 'beer']","[{'term': 'butter', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3054
"The butter was like buttah and with garlic and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['butter', 'garlic', 'beer']","[{'term': 'butter', 'polarity': 'positive'}, {'term': 'garlic', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3055
"The spread was like buttah and with butter and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['spread', 'butter', 'beer']","[{'term': 'spread', 'polarity': 'positive'}, {'term': 'butter', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3056
"The melt-in-your-mouth was like buttah and with butter and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['melt-in-your-mouth', 'butter', 'beer']","[{'term': 'melt-in-your-mouth', 'polarity': 'positive'}, {'term': 'butter', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3057
"The melt was like buttah and with butter and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['melt', 'butter', 'beer']","[{'term': 'melt', 'polarity': 'positive'}, {'term': 'butter', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3058
"The butter was like buttah and with bread and an icy cold beer to wash it down, it was a pleasurable experience.","The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['butter', 'bread', 'beer']","[{'term': 'butter', 'polarity': 'positive'}, {'term': 'bread', 'polarity': 'positive'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3059
The bread was soggy and the creative salad we had was drenched with dressing in the middle( again making it soggy) and nothingon the rest.,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['bread', 'salad', 'dressing']","[{'term': 'bread', 'polarity': 'negative'}, {'term': 'salad', 'polarity': 'neutral'}, {'term': 'dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3060
The fries was soggy and the creative dish we had was drenched with sauce in the middle( again making it soggy) and nothingon the rest.,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['fries', 'dish', 'sauce']","[{'term': 'fries', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'neutral'}, {'term': 'sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3062
The bread was soggy and the creative appetizer we had was drenched with sauce in the middle( again making it soggy) and nothingon the rest.,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['bread', 'appetizer', 'sauce']","[{'term': 'bread', 'polarity': 'negative'}, {'term': 'appetizer', 'polarity': 'neutral'}, {'term': 'sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3063
The French was soggy and the creative fries we had was drenched with mayonnaise in the middle( again making it soggy) and nothingon the rest.,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['French', 'fries', 'mayonnaise']","[{'term': 'French', 'polarity': 'negative'}, {'term': 'fries', 'polarity': 'neutral'}, {'term': 'mayonnaise', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3065
It's a great place to pick up a cheap sandwich or sub.,It's a great place to pick up a cheap lunch or dinner.,"['sandwich', 'sub']","[{'term': 'sandwich', 'polarity': 'positive'}, {'term': 'sub', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3081
"Behind this counter, two men are squeezed in.","Behind this counter, two men are squeezed in.",['counter'],"[{'term': 'counter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3084
"Whenever you need a water, Mizu will be there with quality water bottles and great customer service.","Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['water', 'water bottles', 'customer service']","[{'term': 'water', 'polarity': 'positive'}, {'term': 'water bottles', 'polarity': 'positive'}, {'term': 'customer service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3092
"Whenever you need a delivery, Mizu will be there with quality food and great service.","Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['delivery', 'food', 'service']","[{'term': 'delivery', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3093
"Whenever you need a towel, Mizu will be there with quality toiletries and great service.","Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['towel', 'toiletries', 'service']","[{'term': 'towel', 'polarity': 'positive'}, {'term': 'toiletries', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3094
"Whenever you need a delivery, Mizu will be there with quality water and great service.","Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['delivery', 'water', 'service']","[{'term': 'delivery', 'polarity': 'positive'}, {'term': 'water', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3095
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not patrons on them.,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"['table', 'patrons']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'patrons', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3104
Went there with my wife and we had to wait for a tables even though you could see there many that were empty with not customers on them.,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"['tables', 'customers']","[{'term': 'tables', 'polarity': 'neutral'}, {'term': 'customers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3105
The bench of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,['bench'],"[{'term': 'bench', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3129
The service and staff and ambience and atmosphere were nothing out of the ordinary.,The scallion pancakes and fried dumplings were nothing out of the ordinary.,"['service and staff', 'ambience and atmosphere']","[{'term': 'service and staff', 'polarity': 'neutral'}, {'term': 'ambience and atmosphere', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3170
"All the dishes and appetizers were fabulous, the main course was mouth watering and the desert was delicious!!!","All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!","['dishes', 'appetizers', 'main course', 'desert']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'main course', 'polarity': 'positive'}, {'term': 'desert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3176
"All the dishes and appetizers were fabulous, the ambiance was mouth watering and the cuisine was delicious!!!","All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!","['dishes', 'appetizers', 'ambiance', 'cuisine']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3177
"Besides having the promises we had been promised given to other restaurant patrons twice before we were actually seated, we were waited waited we hadn't ordered three times, received one of our orders 20 minutes after the rest of the dishes had been delivered (and that order was undercooked), and charged $45 more than we should have been on our bill.","Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.","['promises', 'waited', 'waited', 'dishes', 'delivered', 'bill']","[{'term': 'promises', 'polarity': 'negative'}, {'term': 'waited', 'polarity': 'negative'}, {'term': 'waited', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}, {'term': 'delivered', 'polarity': 'negative'}, {'term': 'bill', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3180
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served served we hadn't ordered three times, received one of our orders 20 minutes after the rest of the main had been delivered (and that order was undercooked), and charged $45 more than we should have been on our bill.","Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.","['table', 'served', 'served', 'main', 'delivered', 'bill']","[{'term': 'table', 'polarity': 'negative'}, {'term': 'served', 'polarity': 'negative'}, {'term': 'served', 'polarity': 'negative'}, {'term': 'main', 'polarity': 'negative'}, {'term': 'delivered', 'polarity': 'negative'}, {'term': 'bill', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3182
The octopus eaters were floored by the adventurers.,The octopus eaters were floored by the Octopus salad.,['adventurers'],"[{'term': 'adventurers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3221
We thought that this place is using too much of sauce in the dishes.,We thought that this place is using too much of MSG cooking in the foods.,"['sauce', 'dishes']","[{'term': 'sauce', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3222
We thought that this place is using too much of oil in the sauce.,We thought that this place is using too much of MSG cooking in the foods.,"['oil', 'sauce']","[{'term': 'oil', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3226
"The decor is vibrant and eye-pleasing with several plants on the right side of the wall, which are great for a date.","The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.","['decor', 'plants', 'wall']","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'plants', 'polarity': 'positive'}, {'term': 'wall', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3244
swift was quick.,Service was quick.,['swift'],"[{'term': 'swift', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3248
The service was excellent as was the food and the ambience but the dessert was forgettable.,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,"['service', 'food', 'ambience', 'dessert']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'ambience', 'polarity': 'positive'}, {'term': 'dessert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3269
"We've been following restaurants Lyle's cooking around New York for 15 years and while remaining classic, his innovations with techniques have made us return and return.","We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","['restaurants', 'cooking', 'techniques']","[{'term': 'restaurants', 'polarity': 'positive'}, {'term': 'cooking', 'polarity': 'positive'}, {'term': 'techniques', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3275
The waiter service and dishes are the best we've ever had.,The spicy tuna and salmon are the best we've ever had.,"['waiter service', 'dishes']","[{'term': 'waiter service', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3282
The service and staff and waiter and waitress are the best we've ever had.,The spicy tuna and salmon are the best we've ever had.,"['service and staff', 'waiter and waitress']","[{'term': 'service and staff', 'polarity': 'positive'}, {'term': 'waiter and waitress', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3283
The wings and ribs are the best we've ever had.,The spicy tuna and salmon are the best we've ever had.,"['wings', 'ribs']","[{'term': 'wings', 'polarity': 'positive'}, {'term': 'ribs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3284
The steak and sushi are the best we've ever had.,The spicy tuna and salmon are the best we've ever had.,"['steak', 'sushi']","[{'term': 'steak', 'polarity': 'positive'}, {'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3286
"Upon entering, we were greeted by the hostess, Steven and Frederick, who went out of their way to be more than gracious welcoming.","Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","['hostess', 'welcoming']","[{'term': 'hostess', 'polarity': 'positive'}, {'term': 'welcoming', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3301
"Upon entering, we were greeted by the host, Steven and Frederick, who went out of their way to be more than gracious helpful.","Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","['host', 'helpful']","[{'term': 'host', 'polarity': 'positive'}, {'term': 'helpful', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3302
"Upon entering, we were greeted by the hosts, Steven and Frederick, who went out of their way to be more than gracious welcoming.","Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","['hosts', 'welcoming']","[{'term': 'hosts', 'polarity': 'positive'}, {'term': 'welcoming', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3304
"Upon entering, we were greeted by the host, Steven and Frederick, who went out of their way to be more than gracious hostesses.","Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","['host', 'hostesses']","[{'term': 'host', 'polarity': 'positive'}, {'term': 'hostesses', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3305
"menus now adorn the selections, although there's still a large number of options.","Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.","['menus', 'options']","[{'term': 'menus', 'polarity': 'neutral'}, {'term': 'options', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3313
