raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
"For all of you new to foodies, try the bruschetta, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['foodies', 'bruschetta']","[{'term': 'foodies', 'polarity': 'positive'}, {'term': 'bruschetta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",865
"For all of you new to diners, try the dish, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['diners', 'dish']","[{'term': 'diners', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",866
"For all of you new to dining, try the mousse, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['dining', 'mousse']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'mousse', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",867
"For all of you new to foodies, try the brunch, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['foodies', 'brunch']","[{'term': 'foodies', 'polarity': 'positive'}, {'term': 'brunch', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",868
"For all of you new to diners, try the brunch, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['diners', 'brunch']","[{'term': 'diners', 'polarity': 'positive'}, {'term': 'brunch', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",869
"We've been following restaurant Lyle's restaurant's around New York for 15 years and while remaining classic, his innovations with cuisine have made us return and return.","We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","['restaurant', ""restaurant's"", 'cuisine']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': ""restaurant's"", 'polarity': 'positive'}, {'term': 'cuisine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",877
"We've been following restaurants Lyle's kitchen around New York for 15 years and while remaining classic, his innovations with flavors have made us return and return.","We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","['restaurants', 'kitchen', 'flavors']","[{'term': 'restaurants', 'polarity': 'positive'}, {'term': 'kitchen', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",878
"We've been following restaurants Lyle's kitchen around New York for 15 years and while remaining classic, his innovations with dishes have made us return and return.","We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","['restaurants', 'kitchen', 'dishes']","[{'term': 'restaurants', 'polarity': 'positive'}, {'term': 'kitchen', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",880
"restaurant - the only eatery in NYC that should not have additional cover charge - the ambiance tastes like the best, freshly baked bread!","Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!","['restaurant', 'eatery', 'cover charge', 'ambiance', 'bread']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'eatery', 'polarity': 'positive'}, {'term': 'cover charge', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'neutral'}, {'term': 'bread', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",887
I usually go there later at night when I get off work so I don't have to deal with rush or crowds.,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"['rush', 'crowds']","[{'term': 'rush', 'polarity': 'negative'}, {'term': 'crowds', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",888
I usually go there later at night when I get off work so I don't have to deal with crowds or people.,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"['crowds', 'people']","[{'term': 'crowds', 'polarity': 'negative'}, {'term': 'people', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",889
I usually go there later at night when I get off work so I don't have to deal with crowds or commute.,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"['crowds', 'commute']","[{'term': 'crowds', 'polarity': 'negative'}, {'term': 'commute', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",891
I usually go there later at night when I get off work so I don't have to deal with crowds or rush.,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"['crowds', 'rush']","[{'term': 'crowds', 'polarity': 'negative'}, {'term': 'rush', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",893
We had a great tiem watching the team and game and ar atmosphere was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['team', 'game', 'atmosphere']","[{'term': 'team', 'polarity': 'positive'}, {'term': 'game', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",894
We had a great tiem watching the dinner show and magic show and ar act was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['dinner show', 'magic show', 'act']","[{'term': 'dinner show', 'polarity': 'positive'}, {'term': 'magic show', 'polarity': 'positive'}, {'term': 'act', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",895
We had a great tiem watching the views and sunset and ar it was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['views', 'sunset', 'it']","[{'term': 'views', 'polarity': 'positive'}, {'term': 'sunset', 'polarity': 'positive'}, {'term': 'it', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",896
We had a great tiem watching the kitchen and chef and ar atmosphere was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['kitchen', 'chef', 'atmosphere']","[{'term': 'kitchen', 'polarity': 'positive'}, {'term': 'chef', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",897
We had a great tiem watching the sunset and stars and ar evening was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['sunset', 'stars', 'evening']","[{'term': 'sunset', 'polarity': 'positive'}, {'term': 'stars', 'polarity': 'positive'}, {'term': 'evening', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",898
We had a great tiem watching the show and dinner and ar aftermath was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['show', 'dinner', 'aftermath']","[{'term': 'show', 'polarity': 'positive'}, {'term': 'dinner', 'polarity': 'positive'}, {'term': 'aftermath', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",899
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great location and has great waitstaff!","Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","['location', 'waitstaff']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'waitstaff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",901
"the steak was undercooked-the soup watery, and the eggs raw.","the food was undercooked-the sauce watery, and the vegetables raw.","['steak', 'soup', 'eggs']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'soup', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",906
"the steak was undercooked-the steak watery, and the sauce raw.","the food was undercooked-the sauce watery, and the vegetables raw.","['steak', 'steak', 'sauce']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'steak', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",907
"the steak was undercooked-the sauce watery, and the eggs raw.","the food was undercooked-the sauce watery, and the vegetables raw.","['steak', 'sauce', 'eggs']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",908
"the steak was undercooked-the fries watery, and the eggs raw.","the food was undercooked-the sauce watery, and the vegetables raw.","['steak', 'fries', 'eggs']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'fries', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",909
"I had the burrito (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic sandwich (again, a big appetite - at least 5 pieces of shrimp and a basketful of fries).","I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","['burrito', 'sandwich', 'appetite', 'shrimp', 'fries']","[{'term': 'burrito', 'polarity': 'negative'}, {'term': 'sandwich', 'polarity': 'negative'}, {'term': 'appetite', 'polarity': 'negative'}, {'term': 'shrimp', 'polarity': 'neutral'}, {'term': 'fries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",912
"I had the dinner (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic burger (again, a big appetite - at least 5 pieces of shrimp and a basketful of fries).","I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","['dinner', 'burger', 'appetite', 'shrimp', 'fries']","[{'term': 'dinner', 'polarity': 'negative'}, {'term': 'burger', 'polarity': 'negative'}, {'term': 'appetite', 'polarity': 'negative'}, {'term': 'shrimp', 'polarity': 'neutral'}, {'term': 'fries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",917
"The music on Saturday nights has outrageously good taste in music playlists, and moreover, takes requests.","The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","['music', 'music playlists']","[{'term': 'music', 'polarity': 'positive'}, {'term': 'music playlists', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",920
"The music on Saturday nights has outrageously good taste in music selection, and moreover, takes requests.","The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","['music', 'music selection']","[{'term': 'music', 'polarity': 'positive'}, {'term': 'music selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",921
"The portions are now very small, the dishes are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['portions', 'dishes', 'service']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",930
"The portions are now very small, the appetizers are overly-ambitious usually inedible while the entrees is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['portions', 'appetizers', 'entrees']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'appetizers', 'polarity': 'negative'}, {'term': 'entrees', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",931
"The portions are now very small, the dishes are overly-ambitious usually inedible while the appetizer is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['portions', 'dishes', 'appetizer']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}, {'term': 'appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",932
"The portions are now very small, the dishes are overly-ambitious usually inedible while the appetizers is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['portions', 'dishes', 'appetizers']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}, {'term': 'appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",934
"The buns are now very small, the portions are overly-ambitious usually inedible while the bagels is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['buns', 'portions', 'bagels']","[{'term': 'buns', 'polarity': 'negative'}, {'term': 'portions', 'polarity': 'negative'}, {'term': 'bagels', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",935
The food at this place is 'gourmet' Indian cuisine.,The food at this place is 'gourmet' Indian cuisine.,"['food', 'menu']","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",945
"If you live in new york city, you'll find better prices at small restaurants outside of time square and spend half the money.","If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","['prices', 'money']","[{'term': 'prices', 'polarity': 'negative'}, {'term': 'money', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",951
"If you live in new york city, you'll find better dishes at small restaurants outside of time square and spend half the price.","If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","['dishes', 'price']","[{'term': 'dishes', 'polarity': 'negative'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",953
Try the bagels or the muffins on a whole wheat everything baguette.,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,"['bagels', 'muffins', 'baguette']","[{'term': 'bagels', 'polarity': 'positive'}, {'term': 'muffins', 'polarity': 'positive'}, {'term': 'baguette', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",954
Try the bagels or the croissants on a whole wheat everything buns.,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,"['bagels', 'croissants', 'buns']","[{'term': 'bagels', 'polarity': 'positive'}, {'term': 'croissants', 'polarity': 'positive'}, {'term': 'buns', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",958
"It's super-trendy and there's always someone to take that empty table, so it seems that customer diner has been deemed not of the essence.","It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.","['table', 'diner']","[{'term': 'table', 'polarity': 'positive'}, {'term': 'diner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",961
"It's super-trendy and there's always someone to take that empty table, so it seems that customer patron has been deemed not of the essence.","It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.","['table', 'patron']","[{'term': 'table', 'polarity': 'positive'}, {'term': 'patron', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",962
"The restaurants, menu and various other dishes all look good on paper but, I've had better meals in less asthetically pleasing places.","The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.","['restaurants', 'menu', 'dishes', 'meals', 'places']","[{'term': 'restaurants', 'polarity': 'conflict'}, {'term': 'menu', 'polarity': 'conflict'}, {'term': 'dishes', 'polarity': 'conflict'}, {'term': 'meals', 'polarity': 'negative'}, {'term': 'places', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",966
"The restaurants, dishes and various other options all look good on paper but, I've had better restaurants in less asthetically pleasing establishments.","The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.","['restaurants', 'dishes', 'options', 'restaurants', 'establishments']","[{'term': 'restaurants', 'polarity': 'conflict'}, {'term': 'dishes', 'polarity': 'conflict'}, {'term': 'options', 'polarity': 'conflict'}, {'term': 'restaurants', 'polarity': 'negative'}, {'term': 'establishments', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",968
"The restaurants, ambience and and various other decorations all look good on paper but, I've had better meals in less asthetically pleasing establishments.","The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.","['restaurants', 'ambience and', 'decorations', 'meals', 'establishments']","[{'term': 'restaurants', 'polarity': 'conflict'}, {'term': 'ambience and', 'polarity': 'conflict'}, {'term': 'decorations', 'polarity': 'conflict'}, {'term': 'meals', 'polarity': 'negative'}, {'term': 'establishments', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",969
"The restaurants, menu and various other options all look good on paper but, I've had better places in less asthetically pleasing establishments.","The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.","['restaurants', 'menu', 'options', 'places', 'establishments']","[{'term': 'restaurants', 'polarity': 'conflict'}, {'term': 'menu', 'polarity': 'conflict'}, {'term': 'options', 'polarity': 'conflict'}, {'term': 'places', 'polarity': 'negative'}, {'term': 'establishments', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",970
"BUt their best dishes is thh dish - a deal that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dishes', 'dish', 'deal', 'cost']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}, {'term': 'deal', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",972
"BUt their best dish is thh filet mignon - a steak that would worth $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dish', 'filet mignon', 'steak', 'worth']","[{'term': 'dish', 'polarity': 'positive'}, {'term': 'filet mignon', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}, {'term': 'worth', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",973
"BUt their best dishes is thh dish - a steak that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dishes', 'dish', 'steak', 'cost']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",974
"BUt their best dish is thh burger - a sandwich that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dish', 'burger', 'sandwich', 'cost']","[{'term': 'dish', 'polarity': 'positive'}, {'term': 'burger', 'polarity': 'positive'}, {'term': 'sandwich', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",975
"BUt their best dish is thh option - a steak that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dish', 'option', 'steak', 'cost']","[{'term': 'dish', 'polarity': 'positive'}, {'term': 'option', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",976
"BUt their best dish is thh menu - a steak that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dish', 'menu', 'steak', 'cost']","[{'term': 'dish', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",977
"I LOVE their spicy curry, and my boyfriend consistently gets the steak.","I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","['curry', 'steak']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",978
"I LOVE their spicy curry, and my boyfriend consistently gets the sushi.","I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","['curry', 'sushi']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",979
"I LOVE their spicy curry, and my boyfriend consistently gets the fajitas.","I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","['curry', 'fajitas']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'fajitas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",980
"I LOVE their spicy curry, and my boyfriend consistently gets the sirloin.","I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","['curry', 'sirloin']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'sirloin', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",983
"An excellent alternative to fast food chains joints and ordering in but, the delivery was slightly disappointing.","An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","['fast food chains', 'delivery']","[{'term': 'fast food chains', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",984
"An excellent alternative to chain restaurants joints and ordering in but, the delivery was slightly disappointing.","An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","['chain restaurants', 'delivery']","[{'term': 'chain restaurants', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",985
"An excellent alternative to takeout joints and ordering in but, the menu was slightly disappointing.","An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","['takeout', 'menu']","[{'term': 'takeout', 'polarity': 'negative'}, {'term': 'menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",987
Ive asked a waitress for a menu and she replied back nothing and just walked away.,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"['waitress', 'menu', 'nothing']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'menu', 'polarity': 'neutral'}, {'term': 'nothing', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",990
Ive asked a waitress for a table and she replied back no and just walked away.,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"['waitress', 'table', 'no']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'neutral'}, {'term': 'no', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",991
Ive asked a waitress for a reservation and she replied back no and just walked away.,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"['waitress', 'reservation', 'no']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'reservation', 'polarity': 'neutral'}, {'term': 'no', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",992
"After complaining about the food, the waiter came over to tell us that, no one had ever complained before, and that we just didn't know what the cuisine was supposed to taste like.","After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","['food', 'waiter', 'cuisine']","[{'term': 'food', 'polarity': 'negative'}, {'term': 'waiter', 'polarity': 'negative'}, {'term': 'cuisine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",999
"After complaining about the food, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the cuisine was supposed to taste like.","After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","['food', 'manager', 'cuisine']","[{'term': 'food', 'polarity': 'negative'}, {'term': 'manager', 'polarity': 'negative'}, {'term': 'cuisine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1001
"Great waitstaff (food and drinks), very friendly and no nonsense atmosphere and a clean and funky decor.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['waitstaff', 'food', 'drinks', 'atmosphere', 'decor']","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1002
"Great waitstaff (food and service), very friendly and no nonsense atmosphere and a clean and funky decor.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['waitstaff', 'food', 'service', 'atmosphere', 'decor']","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1003
"Great dining (food and service), very friendly and no nonsense staff and a clean and funky atmosphere.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['dining', 'food', 'service', 'staff', 'atmosphere']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1004
"Great service (food and drinks and staff), very friendly and no nonsense attitude and a clean and funky decor.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['service', 'food and drinks', 'staff', 'attitude', 'decor']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'food and drinks', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}, {'term': 'attitude', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1006
"Great dining (food and service), very friendly and no nonsense attitude and a clean and funky decor.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['dining', 'food', 'service', 'attitude', 'decor']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'attitude', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1007
I REALLY ENJOYED THE entertainment PUT ON BY THE chef.,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,"['entertainment', 'chef']","[{'term': 'entertainment', 'polarity': 'positive'}, {'term': 'chef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1014
I REALLY ENJOYED THE concert PUT ON BY THE kitchen.,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,"['concert', 'kitchen']","[{'term': 'concert', 'polarity': 'positive'}, {'term': 'kitchen', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1015
I REALLY ENJOYED THE show PUT ON BY THE chef.,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,"['show', 'chef']","[{'term': 'show', 'polarity': 'positive'}, {'term': 'chef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1016
The quality lacked presentation and the service was unfortunately not as well prepared as in the past.,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,"['quality', 'presentation', 'service']","[{'term': 'quality', 'polarity': 'negative'}, {'term': 'presentation', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1021
The service lacked flavor and the dish was unfortunately not as well prepared as in the past.,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,"['service', 'flavor', 'dish']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'flavor', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1022
The ambience lacked flair and the service was unfortunately not as well prepared as in the past.,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,"['ambience', 'flair', 'service']","[{'term': 'ambience', 'polarity': 'negative'}, {'term': 'flair', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1023
