raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
"It ' s constantly open , catering to the Pakistani cabbies lined up on Crosby St ., so there ' s more turnover with the food than you ' d expect ( i . e ., surprisingly fresh ).","It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh).",['food'],"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",174
There are other people around !,There are other people waiting!,['around'],"[{'term': 'around', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",175
The atmosphere is usually good but it certainly isn ' t a relaxing ambiance to go .,The food is usually good but it certainly isn't a relaxing place to go.,"['atmosphere', 'ambiance']","[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",176
We thought that this place is using too much of salt in the sugar dressing .,We thought that this place is using too much of MSG cooking in the foods.,"['salt', 'sugar dressing']","[{'term': 'salt', 'polarity': 'negative'}, {'term': 'sugar dressing', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",177
The service was poor food and was cooked so badly it was hard .,The rice was poor quality and was cooked so badly it was hard.,"['service', 'food', 'cooked']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'cooked', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",178
The waiter staff team had NO tipping gratuities whatsoever .,The Singapore Mai Fun had NO curry flavor whatsoever.,"['waiter staff team', 'tipping gratuities']","[{'term': 'waiter staff team', 'polarity': 'negative'}, {'term': 'tipping gratuities', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",180
"THR restaurant ambiance IS COMPACT , MODERN , YET COZY .","THR AT MOSHPHERE IS COMPACT, MODERN, YET COZY.",['restaurant ambiance'],"[{'term': 'restaurant ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",181
This place must have fortune the such afortune to build .,This place must have cost the owners afortune to build.,"['fortune', 'such']","[{'term': 'fortune', 'polarity': 'neutral'}, {'term': 'such', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",182
great place to go for a dinner varied wine too because they have 100 list .,great place to go for a drink too because they have 100 kinds of beer.,"['dinner varied wine', 'list']","[{'term': 'dinner varied wine', 'polarity': 'positive'}, {'term': 'list', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",183
The menu seemed to have a wide variety options options for coffee lovers and interesting ways of preparing them .,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"['menu', 'variety options options', 'coffee']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'variety options options', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",184
table was unable to tear himself away from friends at restaurant .,Bartender was unable to tear himself away from friends at bar.,"['table', 'restaurant']","[{'term': 'table', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",185
I would highly recommand requesting a table quiet window seat .,I would highly recommand requesting a table by the window.,['table quiet window seat'],"[{'term': 'table quiet window seat', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",186
( Always ask the waiter specials for the recommendations !!!,(Always ask the bartender for the SEASONAL beer!!!,"['waiter specials', 'recommendations']","[{'term': 'waiter specials', 'polarity': 'positive'}, {'term': 'recommendations', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",187
My friend ordered some of their special appetizers small which had excellent presentation and tasted great !,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,['appetizers small'],"[{'term': 'appetizers small', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",188
When we were finally seated our server came by twice - 1 for our order and 2 - for our drinks .,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,"['server', 'drinks']","[{'term': 'server', 'polarity': 'negative'}, {'term': 'drinks', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",189
"It ' s the perfect restaurant for NY life style , it got cool decor , awsome food and vibes and lot ' s of good looking people eating and hanging at the pink patio ...","It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","['decor', 'food', 'vibes', 'patio']","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'vibes', 'polarity': 'positive'}, {'term': 'patio', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",190
The bread give you some sample slices of your order while you wait ( shortly I might add ).,The servers give you some sample slices of your order while you wait (shortly I might add).,['bread'],"[{'term': 'bread', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",191
"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants , he replied this is not Mcdonald ' s , every place makes things differently While it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .","When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",['dish'],"[{'term': 'dish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",192
"but when we looked at the menu , there weren ' t a lot of choices , most of them were standard in the printed section .","but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","['menu', 'standard', 'printed']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'standard', 'polarity': 'neutral'}, {'term': 'printed', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",193
The pantry is very well stocked with interesting canned goods and well organized .,The bar is very well stocked with interesting beers and well priced wines.,"['pantry', 'canned goods', 'organized', 'shelves']","[{'term': 'pantry', 'polarity': 'positive'}, {'term': 'canned goods', 'polarity': 'positive'}, {'term': 'organized', 'polarity': 'positive'}, {'term': 'shelves', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",194
"While the new restaurant still features much of the same menu decor that made Tiffin so attractive , the interior has been overhauled .","While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.","['menu decor', 'interior']","[{'term': 'menu decor', 'polarity': 'positive'}, {'term': 'interior', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",195
"We only ordered coffee and tea , but no refills were offered .","We only ordered desserts and drinks, but no refills were offered.","['coffee', 'tea']","[{'term': 'coffee', 'polarity': 'neutral'}, {'term': 'tea', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",196
"the real kicker of the ambiance , however , is the atmosphere vibe or the service staff waiters servers hosts hostesses .","the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.","['ambiance', 'atmosphere vibe', 'service staff waiters servers hosts hostesses']","[{'term': 'ambiance', 'polarity': 'neutral'}, {'term': 'atmosphere vibe', 'polarity': 'positive'}, {'term': 'service staff waiters servers hosts hostesses', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",197
The amenities of this restaurant are like an airport lounge .,The aesthetics of this place are like an airport lounge.,"['amenities', 'restaurant']","[{'term': 'amenities', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",198
"The cracker crust that I ordered was as thin as water and aside from the poorly prepared bread that I ordered in it , they graciously provided me with ONE piece of poorly cooked bacon .","The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","['cracker crust', 'prepared bread', 'bacon']","[{'term': 'cracker crust', 'polarity': 'negative'}, {'term': 'prepared bread', 'polarity': 'negative'}, {'term': 'bacon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",200
"Had 1 meals , 2 appetizers and 2 entrees and the total was ~$ 55 . 00 , not including tip .","Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","['meals', 'appetizers', 'entrees', 'total']","[{'term': 'meals', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'entrees', 'polarity': 'neutral'}, {'term': 'total', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",201
"You don ' t go to Mizu for excellent sushi , you go for the large amounts of tapas , the amiable staff , and the hole - in - the - wall feeling of the place .","You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","['sushi', 'tapas', 'staff']","[{'term': 'sushi', 'polarity': 'negative'}, {'term': 'tapas', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",203
"Nice waiter , nice little place , good service , Francois , and good waiter .","Nice ambiance, nice little bar, good bartender, Francois, and good service.","['waiter', 'place', 'service', 'waiter']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",204
The entire experience and the treatment we received felt as a conveyor belt .,The entire place and the treatment we received felt as a conveyor belt.,['experience'],"[{'term': 'experience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",205
"I love when restaurants think using fancy expensive utensils makes the dining fine dining , even with no idea how to use them .","I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","['utensils', 'dining', 'dining']","[{'term': 'utensils', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",206
"Despite the fact that the tables is large , they ' ve overcrowded the floor with chairs .","Despite the fact that the space is large, they've overcrowded the floor with tables.","['tables', 'chairs']","[{'term': 'tables', 'polarity': 'positive'}, {'term': 'chairs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",207
so delicious !,Taxan delicious!,['so'],"[{'term': 'so', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",209
"Do not get the worse overpriced food , no matter what the reviews say .","Do not get the Go Go Hamburgers, no matter what the reviews say.",['worse overpriced food'],"[{'term': 'worse overpriced food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",212
"One of my favorites though was the dish wonton , a pan-seared scallops divine that was magnificent .","One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['dish wonton', 'pan-seared scallops divine']","[{'term': 'dish wonton', 'polarity': 'positive'}, {'term': 'pan-seared scallops divine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",213
"The Bagels have an outstanding taste with a terrific texture , both chewy yet not gummy .","The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",['Bagels'],"[{'term': 'Bagels', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",214
"Dip the bread in with your fork , swirl them around , and eat .","Dip the ingredients in with your chopsticks, swirl them around, and eat.","['bread', 'fork']","[{'term': 'bread', 'polarity': 'neutral'}, {'term': 'fork', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",215
I also ordered for family and the restaurant forgot half the orders .,I also ordered for delivery and the restaurant forgot half the order.,"['family', 'orders']","[{'term': 'family', 'polarity': 'negative'}, {'term': 'orders', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",216
"An oasis of refinement : cuisine , though somewhat uneven , often reaches the pinnacles of new American fine dining - kitchen dishes ' s passion ( and plating ' s precise execution ) is most evident in the  and  .","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.","['cuisine', 'dining', 'kitchen dishes', 'plating', '', '']","[{'term': 'cuisine', 'polarity': 'conflict'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'kitchen dishes', 'polarity': 'positive'}, {'term': 'plating', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",217
They have authentic Mexican at amazin Mexican .,They have authentic Indian at amazin prices.,"['Mexican', 'Mexican']","[{'term': 'Mexican', 'polarity': 'positive'}, {'term': 'Mexican', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",218
"The wonton soup is ok but doesn ' t taste that fresh , and the noodles dishes don ' t look steamy hot as they should ( also note lack of Chinese here ).","The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","['wonton soup', 'noodles dishes']","[{'term': 'wonton soup', 'polarity': 'negative'}, {'term': 'noodles dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",220
"If you ' d like to have a nice light dinner with an asian accent , Long Tan is a good place on the slope .","If you'd like to have a nice light meal with an asian accent, Long Tan is a good place on the slope.",['dinner'],"[{'term': 'dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",221
For the next hour and a half we stood in the crowded queue line of this touristy restaurant listening to all types of explanations of why we were not being  .,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,"['queue line', '']","[{'term': 'queue line', 'polarity': 'negative'}, {'term': '', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",222
I was back - to - back with the customers at the tables staff behind me and colleagues had to hoist trays over our heads as they squeezed past us again and again .,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"['customers', 'tables staff', 'colleagues']","[{'term': 'customers', 'polarity': 'neutral'}, {'term': 'tables staff', 'polarity': 'negative'}, {'term': 'colleagues', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",223
Example is the portion which was about 6 oz for $ 12 dollars and the shot where $ 12 for about 1oz .,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"['portion', 'shot']","[{'term': 'portion', 'polarity': 'positive'}, {'term': 'shot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",224
The Waitress is sooo good with food portions and price flavors toppings spices and they don ' t skimp .,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,"['Waitress', 'food portions', 'price flavors toppings spices']","[{'term': 'Waitress', 'polarity': 'positive'}, {'term': 'food portions', 'polarity': 'positive'}, {'term': 'price flavors toppings spices', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",225
"When my surprise came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .","When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","['surprise', 'waiter']","[{'term': 'surprise', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",226
"I got the $ 10 10 - piece cutlery set dinner , every bite of which was great .","I got the $10 10-piece dim sum combo, every bite of which was great.",['cutlery set dinner'],"[{'term': 'cutlery set dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",227
"uni from maine vs california , sea vs freshwater lobster ) to get a good taste comparison .","uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",['lobster'],"[{'term': 'lobster', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",228
"Admittedly some nights inside the restaurant were rather warm , but the cozy atmosphere is part of the charm .","Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",['cozy atmosphere'],"[{'term': 'cozy atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",229
"It saves walking in and ordering for a table in the often noisy , crowded restaurant at dinnertime .","It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.","['ordering', 'table', 'restaurant']","[{'term': 'ordering', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",230
"It ' s a place for people who pay a lot for mediocre food , drinks and a chance to be with their fellow bridge and tunnel folks .","It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","['food', 'drinks']","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",231
"The cuisine is very good too but for the most part , it ' s just regular dishes , nothing special .","The food is very good too but for the most part, it's just regular food, nothing special.","['cuisine', 'dishes']","[{'term': 'cuisine', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",232
"We ate out in the patio area , which is worth it as it ' s cool and the music is hear well there .","We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","['patio area', 'music']","[{'term': 'patio area', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",233
"If your visiting , you ' ll enjoy the area and the fact that it ' s in Time Sq ...","If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",['area'],"[{'term': 'area', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",234
I ate H e and spectacular r e   i s   t h e   o u t .,I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"['H e', 'r e   i s   t h e   o u t']","[{'term': 'H e', 'polarity': 'positive'}, {'term': 'r e   i s   t h e   o u t', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",235
"Try the H and the e , a delicious and sweet tasting r e   i s   t h e   .","Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","['H', 'e', 'r e   i s   t h e  ']","[{'term': 'H', 'polarity': 'positive'}, {'term': 'e', 'polarity': 'positive'}, {'term': 'r e   i s   t h e  ', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",236
This little restaurant definitely exceeded my expectations and you sure get a lot of value for your money .,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"['restaurant', 'value', 'money']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'value', 'polarity': 'positive'}, {'term': 'money', 'polarity': 'conflict'}]","[{'category': 'general', 'polarity': 'neutral'}]",237
"To finish off such a delightful dinner experience you must have coffee special white sauce garlic herbs spices flavors texture , especially the  .","To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.","['dinner', 'coffee special white sauce garlic herbs spices flavors texture', '']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'coffee special white sauce garlic herbs spices flavors texture', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",238
I must say it ' s a little pricey for the portion because it was not as spectacular as the view .,I must say it's a little pricey for the food because it was not as spectacular as the view.,['portion'],"[{'term': 'portion', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",241
The ambiance had a nice atmosphere .,The buffet had a nice selection.,"['ambiance', 'atmosphere']","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",242
The ambiance was fantastic and unique and the dishes were full of aromas .,The quail was fantastic and unique and the pastas were full of flavor.,"['ambiance', 'dishes', 'aromas']","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'aromas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",243
"They never brought us complimentary water , ignored repeated requests for coffee , and threw our napkins on the table .","They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.","['water', 'coffee', 'napkins']","[{'term': 'water', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'negative'}, {'term': 'napkins', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",244
"( food was delivered by a waiter , not delivery ) We got no water offered for the table , our dinner lunch meal hour remained EMPTY our entire  , when we would have easily spent another $ 20 on  .","(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.","['food', 'waiter', 'delivery', 'water', 'table', 'dinner lunch meal hour', '', '']","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'water', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'negative'}, {'term': 'dinner lunch meal hour', 'polarity': 'negative'}, {'term': '', 'polarity': 'neutral'}, {'term': '', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",245
This is definitely an excellent date spot because of the ambiance restaurant and on the weekends the happens is more than alive .,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,"['spot', 'ambiance restaurant', 'happens']","[{'term': 'spot', 'polarity': 'positive'}, {'term': 'ambiance restaurant', 'polarity': 'positive'}, {'term': 'happens', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",246
"The first 2 courses were very good , but the desserts main was too rich for me and the entrees far too sweet .","The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.","['courses', 'desserts main', 'entrees']","[{'term': 'courses', 'polarity': 'positive'}, {'term': 'desserts main', 'polarity': 'negative'}, {'term': 'entrees', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",247
"Quality cuisine preparation all around , and a very fair price for NYC .","Quality ingredients preparation all around, and a very fair price for NYC.","['cuisine', 'price']","[{'term': 'cuisine', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",248
"The bread is the soft white loaf ( unlike the plain white they use in Calcutta ), and the decorated is  styled and very flavorful .","The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.","['bread', 'white loaf', 'white', 'decorated', '']","[{'term': 'bread', 'polarity': 'positive'}, {'term': 'white loaf', 'polarity': 'positive'}, {'term': 'white', 'polarity': 'negative'}, {'term': 'decorated', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",249
"Small plates for main courses , i had salad ( wasnt impressed ) girlfriend had dinner , it was good .","Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","['plates', 'courses', 'salad', 'dinner']","[{'term': 'plates', 'polarity': 'negative'}, {'term': 'courses', 'polarity': 'positive'}, {'term': 'salad', 'polarity': 'negative'}, {'term': 'dinner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",250
I do suggest to ask to be seated near if you are looking to be a little cozy .,I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,['near'],"[{'term': 'near', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",251
"His wife Tanya , the hostess , completes the comforting ambiance by being delightfully warm and gracious .","His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.","['hostess', 'ambiance']","[{'term': 'hostess', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",252
The restaurant is descent even when this small restaurant is packed .,The service is descent even when this small place is packed.,"['restaurant', 'restaurant']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",253
"The food is yummy , especially their cooked - to - perfection steak fries mashed potatoes fries and their shoestring crispy  .","The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","['food', 'steak fries mashed potatoes fries', '']","[{'term': 'food', 'polarity': 'positive'}, {'term': 'steak fries mashed potatoes fries', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",254
"When my husband and go there , we spend $ 60 . 00 ( have dinner UMMMMM need I say more ) I can ' t say any more , it a dining you ' ll never forget If you never go , you ' ll miss A experience of your life time","When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time","['dinner', 'dining', 'experience']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'experience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",255
This is the perfect date spot for Williamsburg couples .,This is the perfect date spot for Williamsburg couples.,['date spot'],"[{'term': 'date spot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",257
"Even with a relatively inexpensive meal , if you can call $ 70 . 00 inexpensive , the price quality dining is through the roof for better than average fare .","Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","['meal', 'price quality dining']","[{'term': 'meal', 'polarity': 'negative'}, {'term': 'price quality dining', 'polarity': 'conflict'}]","[{'category': 'general', 'polarity': 'neutral'}]",258
"As a long - time patron of Mamoun ' s , I always figured that I had found the best late night diner eatery in the city .","As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",['diner eatery'],"[{'term': 'diner eatery', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",259
Get the sweetness of gari .,Get the tuna of gari.,['sweetness'],"[{'term': 'sweetness', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",260
Here you get the portion control without feeling rigid .,Here you get the zen feel without feeling rigid.,['portion control'],"[{'term': 'portion control', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",261
And their prices are very high - they actually think that they can get away with charging such rates for such terrible service and food !,And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,"['prices', 'rates', 'service', 'food']","[{'term': 'prices', 'polarity': 'negative'}, {'term': 'rates', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",262
"While most people can attest to spending over $ 50 on dinner in New York restaurant and hardly feeling a thing , the amenities here are plentiful and unique .","While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.","['dinner', 'restaurant', 'amenities']","[{'term': 'dinner', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'negative'}, {'term': 'amenities', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",263
The appetizers and entree plate are plentiful and can ' t wait to try the dishes or entrees .,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"['appetizers', 'entree', 'dishes', 'entrees']","[{'term': 'appetizers', 'polarity': 'positive'}, {'term': 'entree', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'entrees', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",264
I went with 5 friends and we lingered at the table for a bit and didn ' t feel rushed at all even though there was a crowd .,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,"['table', 'crowd']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'crowd', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",265
