raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
"The soup noodle that I ordered was as thin as water and aside from the poorly seasoned crouton that I ordered in it , they graciously provided me with ONE piece of poorly cooked crouton .","The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","['soup noodle', 'seasoned crouton', 'crouton']","[{'term': 'soup noodle', 'polarity': 'negative'}, {'term': 'seasoned crouton', 'polarity': 'negative'}, {'term': 'crouton', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",601
"The cracker soup that I ordered was as thin as water and aside from the poorly seasoned seasoning that I ordered in it , they graciously provided me with ONE piece of poorly cooked crouton .","The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","['cracker soup', 'seasoned seasoning', 'crouton']","[{'term': 'cracker soup', 'polarity': 'negative'}, {'term': 'seasoned seasoning', 'polarity': 'negative'}, {'term': 'crouton', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",602
"Had 1 entrees , 2 appetizers and 2 drinks and the bill was ~$ 55 . 00 , not including tip .","Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","['entrees', 'appetizers', 'drinks', 'bill']","[{'term': 'entrees', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'neutral'}, {'term': 'bill', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",603
"Had 1 appetizers , 2 entrees and 2 drinks and the bill was ~$ 55 . 00 , not including tip .","Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","['appetizers', 'entrees', 'drinks', 'bill']","[{'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'entrees', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'neutral'}, {'term': 'bill', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",604
"Had 1 dinner , 2 appetizers and 2 entrees and the bill was ~$ 55 . 00 , not including tip .","Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","['dinner', 'appetizers', 'entrees', 'bill']","[{'term': 'dinner', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'entrees', 'polarity': 'neutral'}, {'term': 'bill', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",605
"You don ' t go to Mizu for excellent cuisine , you go for the large amounts of sushi , the amiable staff , and the hole - in - the - wall feeling of the place .","You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","['cuisine', 'sushi', 'staff']","[{'term': 'cuisine', 'polarity': 'negative'}, {'term': 'sushi', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",609
"You don ' t go to Mizu for excellent sushi , you go for the large amounts of seafood , the amiable waitstaff , and the hole - in - the - wall feeling of the place .","You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","['sushi', 'seafood', 'waitstaff']","[{'term': 'sushi', 'polarity': 'negative'}, {'term': 'seafood', 'polarity': 'positive'}, {'term': 'waitstaff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",610
"You don ' t go to Mizu for excellent food , you go for the large amounts of sushi , the amiable atmosphere , and the hole - in - the - wall feeling of the place .","You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","['food', 'sushi', 'atmosphere']","[{'term': 'food', 'polarity': 'negative'}, {'term': 'sushi', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",611
"Nice waiter , nice little restaurant , good service , Francois , and good waiter .","Nice ambiance, nice little bar, good bartender, Francois, and good service.","['waiter', 'restaurant', 'service', 'waiter']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'restaurant', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",612
"Nice waiter , nice little cafe , good food , Francois , and good wine .","Nice ambiance, nice little bar, good bartender, Francois, and good service.","['waiter', 'cafe', 'food', 'wine']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'cafe', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",613
"Nice waiter , nice little restaurant , good service , Francois , and good wine .","Nice ambiance, nice little bar, good bartender, Francois, and good service.","['waiter', 'restaurant', 'service', 'wine']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'restaurant', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",614
The entire experience and the treatment we received felt as a conveyor belt .,The entire place and the treatment we received felt as a conveyor belt.,['experience'],"[{'term': 'experience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",615
"I love when restaurants think using fancy expensive utensils makes the dining fine dining experience , even with no idea how to use them .","I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","['utensils', 'dining', 'dining experience']","[{'term': 'utensils', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'dining experience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",618
"I love when restaurants think using fancy expensive utensils makes the dining fine experience , even with no idea how to use them .","I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","['utensils', 'dining', 'experience']","[{'term': 'utensils', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'experience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",619
"I love when restaurants think using fancy expensive ingredients makes the dining fine dining , even with no idea how to use them .","I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","['ingredients', 'dining', 'dining']","[{'term': 'ingredients', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",620
"Despite the fact that the tables is large , they ' ve overcrowded the floor with chairs .","Despite the fact that the space is large, they've overcrowded the floor with tables.","['tables', 'chairs']","[{'term': 'tables', 'polarity': 'positive'}, {'term': 'chairs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",621
"Despite the fact that the restaurant is large , they ' ve overcrowded the floor with tables .","Despite the fact that the space is large, they've overcrowded the floor with tables.","['restaurant', 'tables']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'tables', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",622
tasty delicious !,Taxan delicious!,['tasty'],"[{'term': 'tasty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",627
this delicious !,Taxan delicious!,['this'],"[{'term': 'this', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",628
Yum delicious !,Taxan delicious!,['Yum'],"[{'term': 'Yum', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",629
Lucky Strike is a great casual diner to just grab a bite to eat .,Lucky Strike is a great casual place to just grab a bite to eat.,['diner'],"[{'term': 'diner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",634
Lucky Strike is a great casual cafe to just grab a bite to eat .,Lucky Strike is a great casual place to just grab a bite to eat.,['cafe'],"[{'term': 'cafe', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",635
"Do not get the waiter attendant table , no matter what the reviews say .","Do not get the Go Go Hamburgers, no matter what the reviews say.",['waiter attendant table'],"[{'term': 'waiter attendant table', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",636
"Do not get the menu items dish , no matter what the reviews say .","Do not get the Go Go Hamburgers, no matter what the reviews say.",['menu items dish'],"[{'term': 'menu items dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",637
"Do not get the menu dish wrong , no matter what the reviews say .","Do not get the Go Go Hamburgers, no matter what the reviews say.",['menu dish wrong'],"[{'term': 'menu dish wrong', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",638
"One of my favorites though was the dish dish , a seafood lobster surf that was magnificent .","One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['dish dish', 'seafood lobster surf']","[{'term': 'dish dish', 'polarity': 'positive'}, {'term': 'seafood lobster surf', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",639
"One of my favorites though was the brunch omelette , a filled with mushrooms that was magnificent .","One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['brunch omelette', 'filled with mushrooms']","[{'term': 'brunch omelette', 'polarity': 'positive'}, {'term': 'filled with mushrooms', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",640
"One of my favorites though was the dishes dish , a seafood platter seafood that was magnificent .","One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['dishes dish', 'seafood platter seafood']","[{'term': 'dishes dish', 'polarity': 'positive'}, {'term': 'seafood platter seafood', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",641
"The pasta have an outstanding taste with a terrific texture , both chewy yet not gummy .","The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",['pasta'],"[{'term': 'pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",642
"The Bagels have an outstanding taste with a terrific texture , both chewy yet not gummy .","The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",['Bagels'],"[{'term': 'Bagels', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",643
"The mochi have an outstanding taste with a terrific texture , both chewy yet not gummy .","The Bagels have an outstanding taste with a terrific texture, both chewy yet not gummy.",['mochi'],"[{'term': 'mochi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",644
"Dip the chips in with your fingers , swirl them around , and eat .","Dip the ingredients in with your chopsticks, swirl them around, and eat.","['chips', 'fingers']","[{'term': 'chips', 'polarity': 'neutral'}, {'term': 'fingers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",645
"Dip the bread in with your forks , swirl them around , and eat .","Dip the ingredients in with your chopsticks, swirl them around, and eat.","['bread', 'forks']","[{'term': 'bread', 'polarity': 'neutral'}, {'term': 'forks', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",646
"Dip the bread in with your fork , swirl them around , and eat .","Dip the ingredients in with your chopsticks, swirl them around, and eat.","['bread', 'fork']","[{'term': 'bread', 'polarity': 'neutral'}, {'term': 'fork', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",647
I also ordered for order and the restaurant forgot half the dishes .,I also ordered for delivery and the restaurant forgot half the order.,"['order', 'dishes']","[{'term': 'order', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",648
I also ordered for dishes and the restaurant forgot half the orders .,I also ordered for delivery and the restaurant forgot half the order.,"['dishes', 'orders']","[{'term': 'dishes', 'polarity': 'negative'}, {'term': 'orders', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",649
"An oasis of refinement : cuisine , though somewhat uneven , often reaches the pinnacles of new American fine dining - kitchen flavors ' s passion ( and presentation ' s precise execution ) is most evident in the  and  .","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.","['cuisine', 'dining', 'kitchen flavors', 'presentation', '', '']","[{'term': 'cuisine', 'polarity': 'conflict'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'kitchen flavors', 'polarity': 'positive'}, {'term': 'presentation', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",651
"An oasis of refinement : cuisine , though somewhat uneven , often reaches the pinnacles of new American fine dining - kitchen plating ' s passion ( and dishes ' s precise execution ) is most evident in the  and  .","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.","['cuisine', 'dining', 'kitchen plating', 'dishes', '', '']","[{'term': 'cuisine', 'polarity': 'conflict'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'kitchen plating', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",652
"An oasis of refinement : cuisine , though somewhat uneven , often reaches the pinnacles of new American fine restaurant - chef flavors ' s passion ( and dishes ' s precise execution ) is most evident in the  and  .","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.","['cuisine', 'restaurant', 'chef flavors', 'dishes', '', '']","[{'term': 'cuisine', 'polarity': 'conflict'}, {'term': 'restaurant', 'polarity': 'positive'}, {'term': 'chef flavors', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",653
They have authentic Mexican at amazin Mexican .,They have authentic Indian at amazin prices.,"['Mexican', 'Mexican']","[{'term': 'Mexican', 'polarity': 'positive'}, {'term': 'Mexican', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",654
They have authentic Japanese at amazin restaurants .,They have authentic Indian at amazin prices.,"['Japanese', 'restaurants']","[{'term': 'Japanese', 'polarity': 'positive'}, {'term': 'restaurants', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",655
"The menu items is ok but doesn ' t taste that fresh , and the buns dishes don ' t look steamy hot as they should ( also note lack of Chinese here ).","The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","['menu items', 'buns dishes']","[{'term': 'menu items', 'polarity': 'negative'}, {'term': 'buns dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",660
"The wontons soup is ok but doesn ' t taste that fresh , and the noodles noodle don ' t look steamy hot as they should ( also note lack of Chinese here ).","The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","['wontons soup', 'noodles noodle']","[{'term': 'wontons soup', 'polarity': 'negative'}, {'term': 'noodles noodle', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",661
"The kitchen stove is ok but doesn ' t taste that fresh , and the plates dishes don ' t look steamy hot as they should ( also note lack of Chinese here ).","The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","['kitchen stove', 'plates dishes']","[{'term': 'kitchen stove', 'polarity': 'negative'}, {'term': 'plates dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",662
"If you ' d like to have a nice light dinner with an asian accent , Long Tan is a good place on the slope .","If you'd like to have a nice light meal with an asian accent, Long Tan is a good place on the slope.",['dinner'],"[{'term': 'dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",663
For the next hour and a half we stood in the crowded line queue of this touristy restaurant listening to all types of explanations of why we were not being served .,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,"['line queue', 'served']","[{'term': 'line queue', 'polarity': 'negative'}, {'term': 'served', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",666
For the next hour and a half we stood in the crowded queue line of this touristy restaurant listening to all types of explanations of why we were not being served .,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,"['queue line', 'served']","[{'term': 'queue line', 'polarity': 'negative'}, {'term': 'served', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",667
For the next hour and a half we stood in the crowded queue line of this touristy restaurant listening to all types of explanations of why we were not being  .,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,"['queue line', '']","[{'term': 'queue line', 'polarity': 'negative'}, {'term': '', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",668
I was back - to - back with the customers at the counter customers behind me and servers had to hoist trays over our heads as they squeezed past us again and again .,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"['customers', 'counter customers', 'servers']","[{'term': 'customers', 'polarity': 'neutral'}, {'term': 'counter customers', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",669
I was back - to - back with the tables at the restaurant staff behind me and colleagues had to hoist trays over our heads as they squeezed past us again and again .,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"['tables', 'restaurant staff', 'colleagues']","[{'term': 'tables', 'polarity': 'neutral'}, {'term': 'restaurant staff', 'polarity': 'negative'}, {'term': 'colleagues', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",670
I was back - to - back with the waiters at the kitchen we behind me and they had to hoist trays over our heads as they squeezed past us again and again .,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"['waiters', 'kitchen we', 'they']","[{'term': 'waiters', 'polarity': 'neutral'}, {'term': 'kitchen we', 'polarity': 'negative'}, {'term': 'they', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",671
Example is the portion which was about 6 oz for $ 12 dollars and the ounce where $ 12 for about 1oz .,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"['portion', 'ounce']","[{'term': 'portion', 'polarity': 'positive'}, {'term': 'ounce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",672
Example is the portion which was about 6 oz for $ 12 dollars and the shot where $ 12 for about 1oz .,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"['portion', 'shot']","[{'term': 'portion', 'polarity': 'positive'}, {'term': 'shot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",673
Example is the steak which was about 6 oz for $ 12 dollars and the shot where $ 12 for about 1oz .,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"['steak', 'shot']","[{'term': 'steak', 'polarity': 'positive'}, {'term': 'shot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",674
The waiter is sooo good with staff service and team food drinks and they don ' t skimp .,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,"['waiter', 'staff service', 'team food drinks']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'staff service', 'polarity': 'positive'}, {'term': 'team food drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",675
The staff is sooo good with service ambiance and atmosphere food wine deserts and they don ' t skimp .,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,"['staff', 'service ambiance', 'atmosphere food wine deserts']","[{'term': 'staff', 'polarity': 'positive'}, {'term': 'service ambiance', 'polarity': 'positive'}, {'term': 'atmosphere food wine deserts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",676
The menu is sooo good with items prices and portion sauce dressing toppings and they don ' t skimp .,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,"['menu', 'items prices', 'portion sauce dressing toppings']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'items prices', 'polarity': 'positive'}, {'term': 'portion sauce dressing toppings', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",677
"When my delivery came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .","When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","['delivery', 'waiter']","[{'term': 'delivery', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",678
"When my waiter came , there was a candle in it - not because anyone asked for one - but because the server must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .","When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","['waiter', 'server']","[{'term': 'waiter', 'polarity': 'neutral'}, {'term': 'server', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",679
"When my boy came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .","When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","['boy', 'waiter']","[{'term': 'boy', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",680
"I got the $ 10 10 - piece wings chicken order , every bite of which was great .","I got the $10 10-piece dim sum combo, every bite of which was great.",['wings chicken order'],"[{'term': 'wings chicken order', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",681
"I got the $ 10 10 - piece cutlets dinner meal , every bite of which was great .","I got the $10 10-piece dim sum combo, every bite of which was great.",['cutlets dinner meal'],"[{'term': 'cutlets dinner meal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",682
"I got the $ 10 10 - piece chicken wings platter , every bite of which was great .","I got the $10 10-piece dim sum combo, every bite of which was great.",['chicken wings platter'],"[{'term': 'chicken wings platter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",683
"uni from maine vs california , sea vs freshwater oysters ) to get a good taste comparison .","uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",['oysters'],"[{'term': 'oysters', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",684
"uni from maine vs california , sea vs freshwater lobster ) to get a good taste comparison .","uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",['lobster'],"[{'term': 'lobster', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",685
"Admittedly some nights inside the restaurant were rather warm , but the cozy atmosphere is part of the charm .","Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",['cozy atmosphere'],"[{'term': 'cozy atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",687
"Admittedly some nights inside the restaurant were rather warm , but the ambiance cozy is part of the charm .","Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",['ambiance cozy'],"[{'term': 'ambiance cozy', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",688
"Admittedly some nights inside the restaurant were rather warm , but the ambiance atmosphere is part of the charm .","Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",['ambiance atmosphere'],"[{'term': 'ambiance atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",689
"It saves walking in and looking for a table in the often noisy , crowded restaurant at dinnertime .","It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.","['looking', 'table', 'restaurant']","[{'term': 'looking', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",690
"It saves walking in and out for a table in the often noisy , crowded restaurant at dinnertime .","It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.","['out', 'table', 'restaurant']","[{'term': 'out', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",691
"It ' s a place for people who pay a lot for mediocre dining , coffee and a chance to be with their fellow bridge and tunnel folks .","It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","['dining', 'coffee']","[{'term': 'dining', 'polarity': 'neutral'}, {'term': 'coffee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",693
"It ' s a place for people who pay a lot for mediocre dinner , lunch and a chance to be with their fellow bridge and tunnel folks .","It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","['dinner', 'lunch']","[{'term': 'dinner', 'polarity': 'neutral'}, {'term': 'lunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",694
"It ' s a place for people who pay a lot for mediocre dining , food and a chance to be with their fellow bridge and tunnel folks .","It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","['dining', 'food']","[{'term': 'dining', 'polarity': 'neutral'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",695
"The cuisine is very good too but for the most part , it ' s just regular dishes , nothing special .","The food is very good too but for the most part, it's just regular food, nothing special.","['cuisine', 'dishes']","[{'term': 'cuisine', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",696
"The menu is very good too but for the most part , it ' s just regular food , nothing special .","The food is very good too but for the most part, it's just regular food, nothing special.","['menu', 'food']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",697
"We ate out in the patio restaurant , which is worth it as it ' s cool and the music is hear well there .","We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","['patio restaurant', 'music']","[{'term': 'patio restaurant', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",699
"We ate out in the courtyard patio , which is worth it as it ' s cool and the music is hear well there .","We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","['courtyard patio', 'music']","[{'term': 'courtyard patio', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",700
"We ate out in the patio courtyard , which is worth it as it ' s cool and the acoustics is hear well there .","We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","['patio courtyard', 'acoustics']","[{'term': 'patio courtyard', 'polarity': 'positive'}, {'term': 'acoustics', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",701
"If your visiting , you ' ll enjoy the location and the fact that it ' s in Time Sq ...","If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",['location'],"[{'term': 'location', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",702
"If your visiting , you ' ll enjoy the view and the fact that it ' s in Time Sq ...","If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",['view'],"[{'term': 'view', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",704
I ate dinner appetizers and spectacular dishes main course menu items options choices selection delights platters .,I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"['dinner appetizers', 'dishes main course menu items options choices selection delights platters']","[{'term': 'dinner appetizers', 'polarity': 'positive'}, {'term': 'dishes main course menu items options choices selection delights platters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",705
