raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
"I recommend the dishes, appetizers, and anything with seafood.","I recommend the garlic shrimp, okra (bindi), and anything with lamb.","['dishes', 'appetizers', 'seafood']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'seafood', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",846
"For all of you new to dining, try the dessert, it is a piece of heaven.","For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.","['dining', 'dessert']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",864
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of art.","Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","['menu', 'art']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'art', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",870
"We've been following recipes Lyle's restaurant around New York for 15 years and while remaining classic, his innovations with flavors have made us return and return.","We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","['recipes', 'restaurant', 'flavors']","[{'term': 'recipes', 'polarity': 'positive'}, {'term': 'restaurant', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",876
I usually go there later at night when I get off work so I don't have to deal with rush or crowds.,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,"['rush', 'crowds']","[{'term': 'rush', 'polarity': 'negative'}, {'term': 'crowds', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",888
We had a great tiem watching the team and game and ar atmosphere was just what we were looking for.,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['team', 'game', 'atmosphere']","[{'term': 'team', 'polarity': 'positive'}, {'term': 'game', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",894
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great location and has great service!","Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","['location', 'service']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",900
"the steak was undercooked-the soup watery, and the eggs raw.","the food was undercooked-the sauce watery, and the vegetables raw.","['steak', 'soup', 'eggs']","[{'term': 'steak', 'polarity': 'negative'}, {'term': 'soup', 'polarity': 'negative'}, {'term': 'eggs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",906
"I had the burrito (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic sandwich (again, a big appetite - at least 5 pieces of shrimp and a basketful of fries).","I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","['burrito', 'sandwich', 'appetite', 'shrimp', 'fries']","[{'term': 'burrito', 'polarity': 'negative'}, {'term': 'sandwich', 'polarity': 'negative'}, {'term': 'appetite', 'polarity': 'negative'}, {'term': 'shrimp', 'polarity': 'neutral'}, {'term': 'fries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",912
"The music on Saturday nights has outrageously good taste in music, and moreover, takes requests.","The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","['music', 'music']","[{'term': 'music', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",918
They pray to their Food Gods to make them into a good chef like VT's.,They pray to their Food Gods to make them into a good pizza like VT's.,['chef'],"[{'term': 'chef', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",924
"The portions are now very small, the dishes are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","['portions', 'dishes', 'service']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",930
"If you live in new york city, you'll find better restaurants at small restaurants outside of time square and spend half the price.","If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","['restaurants', 'price']","[{'term': 'restaurants', 'polarity': 'negative'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",948
Try the bagels or the muffins on a whole wheat everything baguette.,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,"['bagels', 'muffins', 'baguette']","[{'term': 'bagels', 'polarity': 'positive'}, {'term': 'muffins', 'polarity': 'positive'}, {'term': 'baguette', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",954
"It's super-trendy and there's always someone to take that empty table, so it seems that customer server has been deemed not of the essence.","It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.","['table', 'server']","[{'term': 'table', 'polarity': 'positive'}, {'term': 'server', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",960
"The restaurants, menu and various other dishes all look good on paper but, I've had better meals in less asthetically pleasing places.","The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.","['restaurants', 'menu', 'dishes', 'meals', 'places']","[{'term': 'restaurants', 'polarity': 'conflict'}, {'term': 'menu', 'polarity': 'conflict'}, {'term': 'dishes', 'polarity': 'conflict'}, {'term': 'meals', 'polarity': 'negative'}, {'term': 'places', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",966
"BUt their best dishes is thh dish - a deal that would cost $23.95 is most places, but it is $16 here.","BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $23.95 is most places, but it is $16 here.","['dishes', 'dish', 'deal', 'cost']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}, {'term': 'deal', 'polarity': 'positive'}, {'term': 'cost', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",972
"I LOVE their spicy curry, and my boyfriend consistently gets the steak.","I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.","['curry', 'steak']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",978
"An excellent alternative to fast food chains joints and ordering in but, the delivery was slightly disappointing.","An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","['fast food chains', 'delivery']","[{'term': 'fast food chains', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",984
Ive asked a waitress for a menu and she replied back nothing and just walked away.,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"['waitress', 'menu', 'nothing']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'menu', 'polarity': 'neutral'}, {'term': 'nothing', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",990
"After complaining about the service, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","['service', 'manager', 'dish']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'manager', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",996
"Great waitstaff (food and drinks), very friendly and no nonsense atmosphere and a clean and funky decor.","Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","['waitstaff', 'food', 'drinks', 'atmosphere', 'decor']","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1002
I REALLY ENJOYED THE entertainment PUT ON BY THE chef.,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,"['entertainment', 'chef']","[{'term': 'entertainment', 'polarity': 'positive'}, {'term': 'chef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1014
"Of course this restaurant is lacking, but what do you expect from a 24 hour diner place anyways?","Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?","['restaurant', 'diner']","[{'term': 'restaurant', 'polarity': 'negative'}, {'term': 'diner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1026
views was good and the views of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"['views', 'views']","[{'term': 'views', 'polarity': 'positive'}, {'term': 'views', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1032
"Cute waiters, nice decor but would never go there again.","Cute place, nice wait staff but would never go there again.","['waiters', 'decor']","[{'term': 'waiters', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1038
"I ordered appetizer and my wife ordered entree, and we were both delighted by the way the flavors evoked memories in unexpected ways.","I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.","['appetizer', 'entree', 'flavors', 'memories']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'entree', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}, {'term': 'memories', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1044
As soon as my father lifted his pen from the paper a usher appeared to usher us out.,As soon as my father lifted his pen from the check a chef appeared to usher us out.,"['paper', 'usher']","[{'term': 'paper', 'polarity': 'negative'}, {'term': 'usher', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1050
"We ordered the ribs, but what we got were a few small pieces of meat, all dark charcoal and on the bone.","We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","['ribs', 'meat', 'charcoal']","[{'term': 'ribs', 'polarity': 'negative'}, {'term': 'meat', 'polarity': 'negative'}, {'term': 'charcoal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1056
We were disappointed with the quality of only 2 options (other restaurants offer 3 choices) and ended up leaving.,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,"['quality', 'options', 'leaving']","[{'term': 'quality', 'polarity': 'negative'}, {'term': 'options', 'polarity': 'neutral'}, {'term': 'leaving', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1062
We began with the sauce (the artisanal blend) and added croutons and herbs to dip.,We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,"['sauce', 'croutons', 'herbs']","[{'term': 'sauce', 'polarity': 'neutral'}, {'term': 'croutons', 'polarity': 'neutral'}, {'term': 'herbs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1068
The portfolio is extensive and can easily hike up an otherwise reasonably modest prices.,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"['portfolio', 'modest', 'prices']","[{'term': 'portfolio', 'polarity': 'positive'}, {'term': 'modest', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1080
"Overall I was impressed and will return, it's a great QPR (price to quality Ratio).","Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).","['price', 'quality']","[{'term': 'price', 'polarity': 'positive'}, {'term': 'quality', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1092
It took them 15 minutes to put prescription in our glasses.,It took them 15 minutes to put water in our glasses.,['prescription'],"[{'term': 'prescription', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1098
From the complimentary breadsticks of a champagne to an amazing service to a food that I can't remember because of the fabulous cocktails we were drinking -- the whole evening was amazing.,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,"['breadsticks', 'champagne', 'service', 'food', 'cocktails']","[{'term': 'breadsticks', 'polarity': 'positive'}, {'term': 'champagne', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'neutral'}, {'term': 'cocktails', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1104
I got an excellent piece of steak and we had several other nice appetizers.,I got an excellent piece of cheesecake and we had several other nice pastries.,"['steak', 'appetizers']","[{'term': 'steak', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1110
"If you are looking for a good restaurant, cheap eats - this is the place.","If you are looking for a good quality, cheap eats - this is the place.",['restaurant'],"[{'term': 'restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1122
"this is the best secret place in midtown', I heard that from the waiter, after having brilliant lunch ( try recommendations) and wine on the table last Tuesday.","this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.","['waiter', 'lunch', 'recommendations', 'wine', 'table']","[{'term': 'waiter', 'polarity': 'neutral'}, {'term': 'lunch', 'polarity': 'positive'}, {'term': 'recommendations', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'positive'}, {'term': 'table', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1128
Jimmy's is hands down the hottest night club in the Bronx.,Jimmy's is hands down the hottest night spot in the Bronx.,['club'],"[{'term': 'club', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1134
The prices are also reasonably priced for NYC.,The bagels are also reasonably priced for NYC.,"['prices', 'priced']","[{'term': 'prices', 'polarity': 'positive'}, {'term': 'priced', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1140
This place has the best Chinese style dishes in the city.,This place has the best Chinese style BBQ ribs in the city.,['dishes'],"[{'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1152
"both are very reasonably priced (around $8 for appetizers and $5 for entrees), and are delicious and filling.","both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.","['priced', 'appetizers', 'entrees']","[{'term': 'priced', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'entrees', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1158
THE BIG COMPLAINT: NO napkins AVAILABLE.,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,['napkins'],"[{'term': 'napkins', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1164
We also ordered two appetizers thinking they would be pretty good since there is a whole section on the menu devoted to them.,We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"['appetizers', 'menu']","[{'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1170
"Because of the delicate thin crust, cups get soggy in their boxes.","Because of the delicate thin crust, take-out pies get soggy in their boxes.","['crust', 'cups']","[{'term': 'crust', 'polarity': 'negative'}, {'term': 'cups', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1176
We got in line and were waited while in line a arguing.,We got in line and were served while in line a bannan fritter.,"['waited', 'arguing']","[{'term': 'waited', 'polarity': 'neutral'}, {'term': 'arguing', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1182
After really enjoying ourselves at the restaurant we sat down at a table and had meal.,After really enjoying ourselves at the bar we sat down at a table and had dinner.,"['restaurant', 'table', 'meal']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'table', 'polarity': 'neutral'}, {'term': 'meal', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1188
"So I've never actually been to M proper, but I've had it delivered a few times.","So I've never actually been to M proper, but I've had it delivered a few times.",['delivered'],"[{'term': 'delivered', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1194
"The have over 100 different dishes to offer thier guest so that made my husband very happy and the service was delicious, if I must recommend a dish it must be the menu.","The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.","['dishes', 'service', 'dish', 'menu']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1206
"We were seated promptly as we had reservation, however after that the service was slow.","We were seated promptly as we had reservations, however after that the service was slow.","['reservation', 'service']","[{'term': 'reservation', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1212
"Based on the reviews for dining, this is a place I would reconsider revisiting for that, but definitely not for dessert again.","Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.","['dining', 'dessert']","[{'term': 'dining', 'polarity': 'negative'}, {'term': 'dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1218
As we were sitting eating the subpar sandwich the waiter proceeded to berate a couple of his servers for putting out the wrong order and explained to them how expensive these items were.,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,"['sandwich', 'waiter', 'servers', 'order', 'items']","[{'term': 'sandwich', 'polarity': 'negative'}, {'term': 'waiter', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'negative'}, {'term': 'order', 'polarity': 'neutral'}, {'term': 'items', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1224
"We parked on the block of Nina's the restaurant looked nice, with people obviously enjoying their meals.","We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.","['restaurant', 'meals']","[{'term': 'restaurant', 'polarity': 'positive'}, {'term': 'meals', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1230
Although they do the typical what kind of dishes would you like questions the service was good and overall very relaxing to dine to eat.,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"['dishes', 'service', 'dine']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'dine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1242
The ambiance is usually good but it certainly isn't a relaxing experience to go.,The food is usually good but it certainly isn't a relaxing place to go.,"['ambiance', 'experience']","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'experience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1260
We thought that this place is using too much of sauce in the kitchen.,We thought that this place is using too much of MSG cooking in the foods.,"['sauce', 'kitchen']","[{'term': 'sauce', 'polarity': 'negative'}, {'term': 'kitchen', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1266
"labels now adorn the selections, although there's still a large number of options.","Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.","['labels', 'options']","[{'term': 'labels', 'polarity': 'neutral'}, {'term': 'options', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1272
"server was warm and attentive, service was exellent (huge portions) and ingredients was fresh and well-prepared.","Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.","['server', 'service', 'portions', 'ingredients']","[{'term': 'server', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'portions', 'polarity': 'positive'}, {'term': 'ingredients', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1278
"The waiter is thin, the salads are fresh and the hostess is friendly.","The crust is thin, the ingredients are fresh and the staff is friendly.","['waiter', 'salads', 'hostess']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'salads', 'polarity': 'positive'}, {'term': 'hostess', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1284
The cooking was poor food and was cooked so badly it was hard.,The rice was poor quality and was cooked so badly it was hard.,"['cooking', 'food', 'cooked']","[{'term': 'cooking', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'cooked', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1290
I'd call it an 'italian restaurant'.,I'd call it an 'italian dinner'.,['restaurant'],"[{'term': 'restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1296
"For the prices, the prices are very reasonable.","For the location, the prices are very reasonable.","['prices', 'prices']","[{'term': 'prices', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1308
"Haru serves very fresh seafood, has a trendy, modern decor, prime location on Park Avenue South and friendly staff.","Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.","['seafood', 'decor', 'location', 'staff']","[{'term': 'seafood', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}, {'term': 'location', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1314
The waiter had NO vegetarian options whatsoever.,The Singapore Mai Fun had NO curry flavor whatsoever.,"['waiter', 'vegetarian options']","[{'term': 'waiter', 'polarity': 'negative'}, {'term': 'vegetarian options', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1320
"THR restaurant IS COMPACT, MODERN, YET COZY.","THR AT MOSHPHERE IS COMPACT, MODERN, YET COZY.",['restaurant'],"[{'term': 'restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1326
This place must have funds the fortune afortune to build.,This place must have cost the owners afortune to build.,"['funds', 'fortune']","[{'term': 'funds', 'polarity': 'neutral'}, {'term': 'fortune', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1332
great place to go for a dinner too because they have 100 drinks.,great place to go for a drink too because they have 100 kinds of beer.,"['dinner', 'drinks']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1338
The pasta seemed to have a wide variety for pasta enthusiasts lovers and interesting ways of preparing them.,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"['pasta', 'variety', 'pasta enthusiasts']","[{'term': 'pasta', 'polarity': 'positive'}, {'term': 'variety', 'polarity': 'positive'}, {'term': 'pasta enthusiasts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1344
my was unable to tear himself away from friends at the restaurant.,Bartender was unable to tear himself away from friends at bar.,"['my', 'the restaurant']","[{'term': 'my', 'polarity': 'negative'}, {'term': 'the restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1350
I would highly recommand requesting a table.,I would highly recommand requesting a table by the window.,['table'],"[{'term': 'table', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1356
(Always ask the server for the menu!!!,(Always ask the bartender for the SEASONAL beer!!!,"['server', 'menu']","[{'term': 'server', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1362
"Although the neighboring restaurants may be closely situated, the prices, distance and quality overcompensate.","Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","['neighboring restaurants', 'prices', 'distance', 'quality']","[{'term': 'neighboring restaurants', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'positive'}, {'term': 'distance', 'polarity': 'positive'}, {'term': 'quality', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1368
My friend ordered some of their special appetizers which had excellent presentation and tasted great!,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,['appetizers'],"[{'term': 'appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1374
When we were finally seated our server came by twice-1 for our order and 2-for our drink orders.,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,"['server', 'drink orders']","[{'term': 'server', 'polarity': 'negative'}, {'term': 'drink orders', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1386
"It's the perfect restaurant for NY life style, it got cool trendy decor, awsome atmosphere and dining and lot's of good looking people eating and hanging at the pink booths...","It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","['trendy decor', 'atmosphere', 'dining', 'booths']","[{'term': 'trendy decor', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}, {'term': 'booths', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1392
"but when we looked at the menu, there weren't a lot of choices, most of them were pre-fixe in the fine dining section.","but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","['menu', 'pre-fixe', 'fine dining']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'pre-fixe', 'polarity': 'neutral'}, {'term': 'fine dining', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1410
The cuisine is very well stocked with interesting wines and well curated selection.,The bar is very well stocked with interesting beers and well priced wines.,"['cuisine', 'wines', 'curated', 'selection']","[{'term': 'cuisine', 'polarity': 'positive'}, {'term': 'wines', 'polarity': 'positive'}, {'term': 'curated', 'polarity': 'positive'}, {'term': 'selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1416
But they've done a really nice job of offering all the typical pizzeria faves plus some terrific dishes like the specials.,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,"['dishes', 'specials']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'specials', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1422
Try the ice cream with 2 scoops of vanilla.,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,"['ice cream', 'vanilla']","[{'term': 'ice cream', 'polarity': 'positive'}, {'term': 'vanilla', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1428
"While the new restaurant still features much of the same menu that made Tiffin so attractive, the decor has been overhauled.","While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.","['menu', 'decor']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1434
Thius is a must for anyone who loves foodie.,Thius is a must for anyone who loves Shabu-Shabu.,['foodie'],"[{'term': 'foodie', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1440
"We only ordered drinks and appetizers, but no refills were offered.","We only ordered desserts and drinks, but no refills were offered.","['drinks', 'appetizers']","[{'term': 'drinks', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1446
"the real kicker of the prices, however, is the atmosphere or the service.","the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.","['prices', 'atmosphere', 'service']","[{'term': 'prices', 'polarity': 'neutral'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1452
